date,symbol,rank,median_dollar_volume,eligible
2000-01-01,MSFT,1,1919389349.6009998,296
2000-01-01,INTC,2,1259477851.234,296
2000-01-01,CSCO,3,944543485.088,296
2000-01-01,AMAT,4,465002267.44200003,296
2000-01-01,EBAY,5,451032846.306895,296
2000-01-01,IBM,6,433085333.3663575,296
2000-01-01,ORCL,7,401640231.08599997,296
2000-01-01,QCOM,8,382177406.604,296
2000-01-01,MU,9,315795639.88600004,296
2000-01-01,C,10,268829369.597265,296
2000-01-01,GE,11,238793069.98499,296
2000-01-01,AMGN,12,223475109.86663997,296
2000-01-01,TXN,13,197671663.97,296
2000-01-01,WMT,14,187314344.226,296
2000-01-01,JCI,15,180120743.68058002,296
2000-01-01,AAPL,16,171378177.69766402,296
2000-01-01,BAC,17,165008693.56,296
2000-01-01,AIG,18,156064080.71944827,296
2000-01-01,AXP,19,151050121.59699,296
2000-01-01,MRK,20,140496195.288531,296
2000-01-01,MSI,21,140377883.036544,296
2000-01-01,PFE,22,135347416.55993998,296
2000-01-01,DIS,23,135308669.91057,296
2000-01-01,HD,24,128016479.99399999,296
2000-01-01,XOM,25,127590632.851,296
2000-01-01,SCHW,26,125309848.012,296
2000-01-01,COST,27,123576012.92000002,296
2000-01-01,MS,28,118615116.074,296
2000-01-01,JPM,29,113483098.8993,296
2000-01-01,CIEN,30,112310292.5,296
2000-01-01,KO,31,111136186.40810001,296
2000-01-01,BKNG,32,108129729.68296999,296
2000-01-01,JNJ,33,107377468.25099999,296
2000-01-01,PG,34,107051392.13,296
2000-01-01,VRSN,35,102058248.83,296
2000-01-01,LLY,36,96142093.7665,296
2000-01-01,SLB,37,94148211.063,296
2000-01-01,MDT,38,87810508.6408,296
2000-01-01,BMY,39,84967910.29541,296
2000-01-01,BA,40,75784643.64500001,296
2000-01-01,ADBE,41,70482426.52000001,296
2000-01-01,ABT,42,67995969.01717749,296
2000-01-01,MCD,43,67680266.16350001,296
2000-01-01,WFC,44,64997903.574,296
2000-01-01,TER,45,63613642.257,296
2000-01-01,GPS,46,61926042.42375,296
2000-01-01,TGT,47,61288081.8,296
2000-01-01,F,48,59688844.60392,296
2000-01-01,HAL,49,58924239.900000006,296
2000-01-01,BBY,50,57259974.945264004,296
2000-01-01,FDX,51,56944815.802039996,296
2000-01-01,PEP,52,55427417.2782,296
2000-01-01,MO,53,54256846.575,296
2000-01-01,LOW,54,53433845.533999994,296
2000-01-01,RTX,55,52524608.716005,296
2000-01-01,MCK,56,51616948.017000005,296
2000-01-01,AA,57,50396695.49434,296
2000-01-01,KR,58,47713025.143999994,296
2000-01-01,ALL,59,46693947.0415,296
2000-01-01,DD,60,46653051.439899996,296
2000-01-01,CI,61,46203406.635000005,296
2000-01-01,HPQ,62,45672569.778,296
2000-01-01,VZ,63,45419846.848005,296
2000-01-01,BSX,64,43779343.75,296
2000-01-01,CAH,65,43574767.9974,296
2000-01-01,MMM,66,43175996.237875,296
2000-01-01,EA,67,42580959.6812,296
2000-01-01,CVS,68,42576179.374,296
2000-01-01,COF,69,42325372.116000004,296
2000-01-01,CL,70,42224607.75,296
2000-01-01,CVX,71,41670846.885000005,296
2000-01-01,T,72,40452474.355655,296
2000-01-01,KMB,73,38015429.590560004,296
2000-01-01,CAT,74,37960983.68799999,296
2000-01-01,NKE,75,37216665.256,296
2000-01-01,WM,76,36355249.1255,296
2000-01-01,GS,77,35886499.328999996,296
2000-01-01,IP,78,35744146.921409994,296
2000-01-01,UNH,79,35635871.335999995,296
2000-01-01,GLW,80,35188109.20575,296
2000-01-01,AMD,81,33422846.875,296
2000-01-01,BIIB,82,33356899.6332,296
2000-01-01,NTAP,83,33205350.584,296
2000-01-01,BAX,84,33122769.622505,296
2000-01-01,BNY,85,32976103.088188,296
2000-01-01,LUV,86,31626191.9593125,296
2000-01-01,PAYX,87,30992929.129499998,296
2000-01-01,BRK.B,88,30923250.0,296
2000-01-01,ADI,89,30798263.228,296
2000-01-01,CCL,90,28798895.8459,296
2000-01-01,GT,91,28472127.09375,296
2000-01-01,LMT,92,28026488.293,296
2000-01-01,ANF,93,27973103.634,296
2000-01-01,MAT,94,27754655.91,296
2000-01-01,EMR,95,26626047.912,296
2000-01-01,CLX,96,25769860.538499996,296
2000-01-01,TJX,97,25326853.568000004,296
2000-01-01,ADP,98,25197465.10453,296
2000-01-01,MRSH,99,25008407.9112,296
2000-01-01,M,100,24441049.487999998,296
2001-01-01,MSFT,1,2195946848.101,302
2001-01-01,CSCO,2,1993543248.105,302
2001-01-01,INTC,3,1902512819.6935,302
2001-01-01,ORCL,4,1278394536.7200003,302
2001-01-01,QCOM,5,1008518667.5739999,302
2001-01-01,CIEN,6,878160109.96875,302
2001-01-01,AMAT,7,873335245.804,302
2001-01-01,VRSN,8,612828198.683,302
2001-01-01,MU,9,427616515.56,302
2001-01-01,GLW,10,407204065.26750004,302
2001-01-01,NTAP,11,378429260.3685,302
2001-01-01,IBM,12,378358743.41778004,302
2001-01-01,AMGN,13,351959377.62899995,302
2001-01-01,TXN,14,350260349.0,302
2001-01-01,GE,15,347464936.7570255,302
2001-01-01,C,16,309068732.52470005,302
2001-01-01,MSI,17,260612002.84498,302
2001-01-01,AAPL,18,255845025.818368,302
2001-01-01,WMT,19,248493857.9895,302
2001-01-01,AMD,20,237907993.75,302
2001-01-01,EBAY,21,229330998.31972,302
2001-01-01,AIG,22,224734805.71394998,302
2001-01-01,ADBE,23,216298569.116,302
2001-01-01,JCI,24,206817140.247552,302
2001-01-01,XOM,25,188405315.561,302
2001-01-01,HD,26,174618628.1815,302
2001-01-01,PFE,27,169335242.18231,302
2001-01-01,MS,28,167802404.751,302
2001-01-01,MRK,29,164008511.65625,302
2001-01-01,BAC,30,159577398.411,302
2001-01-01,JPM,31,157887653.72158,302
2001-01-01,AXP,32,156898559.477755,302
2001-01-01,COST,33,153626287.0245,302
2001-01-01,ADI,34,147370082.99,302
2001-01-01,JNJ,35,141844852.0714,302
2001-01-01,AKAM,36,133035143.75,302
2001-01-01,BIIB,37,131127591.27900001,302
2001-01-01,DIS,38,131024469.407045,302
2001-01-01,SLB,39,129905366.66600001,302
2001-01-01,PG,40,125760849.426,302
2001-01-01,TER,41,125421137.9875,302
2001-01-01,KO,42,119187033.9816,302
2001-01-01,INTU,43,119134038.434,302
2001-01-01,LLY,44,115528669.58450001,302
2001-01-01,GS,45,114851425.1805,302
2001-01-01,BA,46,109449014.653,302
2001-01-01,BMY,47,106708658.01822,302
2001-01-01,A,48,96799235.99454299,302
2001-01-01,MDT,49,95047269.6255,302
2001-01-01,SCHW,50,93406724.30250001,302
2001-01-01,HAL,51,83428808.64700001,302
2001-01-01,WFC,52,78284960.61000001,302
2001-01-01,ABT,53,77271363.41822499,302
2001-01-01,EA,54,74380385.0582,302
2001-01-01,MCD,55,73661346.3775,302
2001-01-01,NVDA,56,73092721.42284,302
2001-01-01,TGT,57,69478142.221,302
2001-01-01,T,58,68886016.738723,302
2001-01-01,GPS,59,67380645.0719,302
2001-01-01,HPQ,60,67364803.34200001,302
2001-01-01,F,61,67188787.60108,302
2001-01-01,AA,62,65602101.15031999,302
2001-01-01,MMM,63,65064193.93163,302
2001-01-01,PEP,64,64886088.756,302
2001-01-01,VZ,65,64222217.629115,302
2001-01-01,UNH,66,63807574.1548,302
2001-01-01,AES,67,62803546.3646,302
2001-01-01,LOW,68,61827155.401999995,302
2001-01-01,CI,69,59547077.099999994,302
2001-01-01,RTX,70,59331833.82594499,302
2001-01-01,BKNG,71,58800716.325124994,302
2001-01-01,SBUX,72,55577189.6,302
2001-01-01,CVS,73,55470617.805999994,302
2001-01-01,BBY,74,55137067.872375,302
2001-01-01,CVX,75,54343772.465,302
2001-01-01,BAX,76,54192158.19298,302
2001-01-01,PAYX,77,54143586.087,302
2001-01-01,MO,78,53938059.416,302
2001-01-01,CL,79,53072720.16,302
2001-01-01,WAT,80,50476996.875,302
2001-01-01,MRSH,81,48933113.998,302
2001-01-01,DD,82,48713323.415535,302
2001-01-01,JBL,83,47453413.789,302
2001-01-01,KMB,84,47201143.56945,302
2001-01-01,ADP,85,46071534.445030004,302
2001-01-01,CAH,86,45522748.5855,302
2001-01-01,BNY,87,44639483.758489996,302
2001-01-01,APA,88,43939031.610704996,302
2001-01-01,KR,89,43684555.2852,302
2001-01-01,IP,90,41805909.046435,302
2001-01-01,COF,91,41413580.139,302
2001-01-01,EMR,92,41373049.165,302
2001-01-01,ALL,93,39000432.20990001,302
2001-01-01,FDX,94,33228503.680335,302
2001-01-01,BSX,95,32482634.375,302
2001-01-01,CAT,96,32478049.614,302
2001-01-01,LUV,97,29966313.051,302
2001-01-01,NKE,98,27798015.672,302
2001-01-01,CCL,99,27302338.328,302
2001-01-01,TJX,100,24724781.576,302
2002-01-01,MSFT,1,1807774190.5560002,305
2002-01-01,INTC,2,1054042788.5925,305
2002-01-01,CSCO,3,939094705.4931,305
2002-01-01,CIEN,4,802017255.8016,305
2002-01-01,AMAT,5,675997612.163,305
2002-01-01,QCOM,6,581629914.425,305
2002-01-01,ORCL,7,559894286.622,305
2002-01-01,IBM,8,444560449.43641496,305
2002-01-01,GE,9,401718768.88593,305
2002-01-01,VRSN,10,401508793.8285,305
2002-01-01,AMGN,11,357941613.235,305
2002-01-01,C,12,343902571.97335005,305
2002-01-01,NVDA,13,342895963.40748,305
2002-01-01,JCI,14,310729815.11800504,305
2002-01-01,AIG,15,294926828.507375,305
2002-01-01,EBAY,16,290463087.38473,305
2002-01-01,MU,17,272869139.157,305
2002-01-01,WMT,18,235545067.3365,305
2002-01-01,JNJ,19,212576467.087,305
2002-01-01,XOM,20,203735373.927,305
2002-01-01,TXN,21,203590281.57475,305
2002-01-01,BAC,22,190076360.53530002,305
2002-01-01,BIIB,23,189949510.59885,305
2002-01-01,PFE,24,189535183.74623,305
2002-01-01,HD,25,178568256.488,305
2002-01-01,MS,26,175627375.43299997,305
2002-01-01,GS,27,174913591.935,305
2002-01-01,JPM,28,157523605.5175,305
2002-01-01,MRK,29,154676436.94031,305
2002-01-01,ADBE,30,146983964.2608,305
2002-01-01,AXP,31,144945004.2291395,305
2002-01-01,EA,32,142076748.10000002,305
2002-01-01,COST,33,138761709.91799998,305
2002-01-01,AMD,34,134202364.75,305
2002-01-01,NTAP,35,130945466.61500001,305
2002-01-01,LLY,36,125436666.4535,305
2002-01-01,SLB,37,124538846.929,305
2002-01-01,DIS,38,115169535.7159,305
2002-01-01,LOW,39,114927268.688,305
2002-01-01,BA,40,114043957.977,305
2002-01-01,PG,41,113959709.05000001,305
2002-01-01,GLW,42,109484282.94049999,305
2002-01-01,BMY,43,107479030.02125001,305
2002-01-01,INTU,44,106000730.001,305
2002-01-01,MDT,45,104584666.7335,305
2002-01-01,MMM,46,101260030.11904001,305
2002-01-01,AAPL,47,100207335.762912,305
2002-01-01,KO,48,98749356.069,305
2002-01-01,MSI,49,98168403.42288,305
2002-01-01,ADI,50,96022733.28944999,305
2002-01-01,WFC,51,95084335.528,305
2002-01-01,ABT,52,92705580.49099499,305
2002-01-01,CVX,53,89507714.30700001,305
2002-01-01,UNH,54,87345808.418,305
2002-01-01,RTX,55,86578755.90456,305
2002-01-01,THC,56,86338650.15675,305
2002-01-01,HAL,57,80980452.134,305
2002-01-01,BAX,58,80952882.27648,305
2002-01-01,PEP,59,80635121.193,305
2002-01-01,TGT,60,80179146.421,305
2002-01-01,BBY,61,75957453.10497001,305
2002-01-01,MO,62,74596323.531,305
2002-01-01,COF,63,72926897.85299999,305
2002-01-01,VZ,64,72417345.51951,305
2002-01-01,CAH,65,71899460.593,305
2002-01-01,CVS,66,71141972.046,305
2002-01-01,TER,67,70855849.352,305
2002-01-01,NBR,68,70400099.008396,305
2002-01-01,AA,69,68942548.71460399,305
2002-01-01,CI,70,67912122.627,305
2002-01-01,APA,71,67911930.04134,305
2002-01-01,MCD,72,67218033.1635,305
2002-01-01,T,73,66414245.798140004,305
2002-01-01,AES,74,63648951.133,305
2002-01-01,PAYX,75,62486327.0685,305
2002-01-01,FITB,76,61354488.5185,305
2002-01-01,SBUX,77,61085327.112,305
2002-01-01,GILD,78,58158915.936000004,305
2002-01-01,GPS,79,57617825.246,305
2002-01-01,BNY,80,57029708.67093,305
2002-01-01,F,81,56763638.501499996,305
2002-01-01,KSS,82,54915463.298250005,305
2002-01-01,MRSH,83,54326088.120000005,305
2002-01-01,CAT,84,51848560.974,305
2002-01-01,SCHW,85,51537759.8045,305
2002-01-01,CL,86,50218815.925,305
2002-01-01,ALL,87,49790078.8522,305
2002-01-01,EMR,88,49381895.3558,305
2002-01-01,KR,89,47963262.878,305
2002-01-01,DD,90,46423350.95977,305
2002-01-01,KMB,91,45910729.543400005,305
2002-01-01,ADP,92,44192221.7431,305
2002-01-01,A,93,43931701.81918,305
2002-01-01,JBL,94,43141484.501499996,305
2002-01-01,NKE,95,40626660.576000005,305
2002-01-01,IP,96,38956670.34408,305
2002-01-01,WAT,97,38090855.0,305
2002-01-01,LUV,98,36495420.111,305
2002-01-01,TJX,99,33210294.48,305
2002-01-01,FDX,100,32992961.471545,305
2003-01-01,MSFT,1,1615083965.091,309
2003-01-01,INTC,2,886580800.973,309
2003-01-01,CSCO,3,711803793.9389999,309
2003-01-01,AMAT,4,509216875.9275,309
2003-01-01,AMGN,5,441176231.63740003,309
2003-01-01,ORCL,6,384145790.56,309
2003-01-01,IBM,7,373510675.47161,309
2003-01-01,C,8,365075341.404,309
2003-01-01,GE,9,355762231.806605,309
2003-01-01,QCOM,10,346291820.244,309
2003-01-01,EBAY,11,315465542.05778,309
2003-01-01,WMT,12,294139660.389,309
2003-01-01,AIG,13,280148560.7412575,309
2003-01-01,BAC,14,259786528.459,309
2003-01-01,JCI,15,226558821.7704,309
2003-01-01,JNJ,16,224950478.23000002,309
2003-01-01,NVDA,17,220502745.133728,309
2003-01-01,BIIB,18,208243529.5,309
2003-01-01,GS,19,207587373.8529,309
2003-01-01,HD,20,206816256.4695,309
2003-01-01,EA,21,202943519.25199997,309
2003-01-01,PFE,22,190109667.24021,309
2003-01-01,XOM,23,189565096.429,309
2003-01-01,MU,24,174068160.15500003,309
2003-01-01,PG,25,169882528.435,309
2003-01-01,TXN,26,161106572.561,309
2003-01-01,MRK,27,153503343.152091,309
2003-01-01,JPM,28,147337934.1825,309
2003-01-01,MS,29,141533408.21649998,309
2003-01-01,LOW,30,135032425.51319999,309
2003-01-01,COST,31,134960802.524,309
2003-01-01,UNH,32,133805375.012,309
2003-01-01,MMM,33,132476865.87318501,309
2003-01-01,THC,34,129596140.56652,309
2003-01-01,AXP,35,127463305.69782501,309
2003-01-01,KO,36,123173240.42,309
2003-01-01,INTU,37,119606753.24399999,309
2003-01-01,WFC,38,115890106.359,309
2003-01-01,LLY,39,111876735.616,309
2003-01-01,COF,40,108502026.199,309
2003-01-01,ABT,41,106620481.649022,309
2003-01-01,DIS,42,105580511.04988499,309
2003-01-01,ADBE,43,105113031.036,309
2003-01-01,MDT,44,103090997.39299999,309
2003-01-01,NOC,45,102923086.08182,309
2003-01-01,PEP,46,96041791.345,309
2003-01-01,RTX,47,95161460.65119001,309
2003-01-01,TGT,48,93792083.0815,309
2003-01-01,SLB,49,90488319.482,309
2003-01-01,BAX,50,87641041.992195,309
2003-01-01,GILD,51,86978346.0,309
2003-01-01,BA,52,86746379.803,309
2003-01-01,CVX,53,86696024.00799999,309
2003-01-01,CAH,54,86679000.4625,309
2003-01-01,FITB,55,86664321.8325,309
2003-01-01,BMY,56,84195742.49000001,309
2003-01-01,NEM,57,84112549.31240499,309
2003-01-01,MO,58,82948236.50400001,309
2003-01-01,AAPL,59,81340028.172256,309
2003-01-01,AZO,60,81126701.0,309
2003-01-01,VZ,61,79309226.47249499,309
2003-01-01,LMT,62,79167130.125,309
2003-01-01,BBY,63,77870219.48651001,309
2003-01-01,GD,64,76711788.12900001,309
2003-01-01,KSS,65,75713306.96149999,309
2003-01-01,MSI,66,75398269.8687,309
2003-01-01,MCHP,67,71167218.342,309
2003-01-01,OMC,68,70930886.021,309
2003-01-01,NTAP,69,70884128.343,309
2003-01-01,AA,70,67205025.124325,309
2003-01-01,ADI,71,67175482.122,309
2003-01-01,MCD,72,66149580.6305,309
2003-01-01,FISV,73,63869316.0,309
2003-01-01,SBUX,74,61920367.86312,309
2003-01-01,GEN,75,61379455.704,309
2003-01-01,T,76,60328250.026905,309
2003-01-01,CL,77,60011960.0434,309
2003-01-01,FDX,78,59159949.68877,309
2003-01-01,NBR,79,58684500.7174,309
2003-01-01,APA,80,56359181.160450004,309
2003-01-01,AMD,81,55220211.0,309
2003-01-01,CI,82,55138038.49065,309
2003-01-01,F,83,55068345.535,309
2003-01-01,TER,84,54244025.3065,309
2003-01-01,CAT,85,54010834.725,309
2003-01-01,PAYX,86,53899370.65,309
2003-01-01,NKE,87,53299435.624,309
2003-01-01,MRSH,88,53188902.934,309
2003-01-01,CIEN,89,51505981.205,309
2003-01-01,ADP,90,49409082.288825005,309
2003-01-01,IP,91,48150367.49419999,309
2003-01-01,ALL,92,46866411.457,309
2003-01-01,BNY,93,46822643.01638,309
2003-01-01,DD,94,46043565.27675,309
2003-01-01,KR,95,46037117.599999994,309
2003-01-01,VRSN,96,41864340.739,309
2003-01-01,GPS,97,41846341.422,309
2003-01-01,EMR,98,41839553.382,309
2003-01-01,HAL,99,39946019.582,309
2003-01-01,KMB,100,39221982.35101999,309
2004-01-01,MSFT,1,1337256025.9178,312
2004-01-01,INTC,2,930001055.7550001,312
2004-01-01,CSCO,3,617621719.016,312
2004-01-01,EBAY,4,473599875.0965636,312
2004-01-01,AMGN,5,403980605.14,312
2004-01-01,AMAT,6,402525460.3635,312
2004-01-01,ORCL,7,383349498.1695,312
2004-01-01,C,8,317294588.3828,312
2004-01-01,IBM,9,313779974.360355,312
2004-01-01,QCOM,10,301256435.691,312
2004-01-01,GE,11,267965245.16759002,312
2004-01-01,WMT,12,263958206.118,312
2004-01-01,BAC,13,251981610.00800002,312
2004-01-01,AIG,14,237041706.55165,312
2004-01-01,PFE,15,225554071.197983,312
2004-01-01,EA,16,217521929.80299997,312
2004-01-01,JNJ,17,215373643.2575,312
2004-01-01,GS,18,207623260.412,312
2004-01-01,XOM,19,194466415.89499998,312
2004-01-01,CMCSA,20,163459299.986565,312
2004-01-01,HD,21,163388265.864,312
2004-01-01,PG,22,155544250.352,312
2004-01-01,MRK,23,147987330.16007,312
2004-01-01,BSX,24,146517709.0,312
2004-01-01,JPM,25,142306230.5665,312
2004-01-01,TXN,26,141457909.26,312
2004-01-01,MMM,27,135153509.71616,312
2004-01-01,MS,28,133350766.575,312
2004-01-01,LOW,29,132807742.99199998,312
2004-01-01,AXP,30,129082077.954407,312
2004-01-01,JCI,31,123178288.63413,312
2004-01-01,UNH,32,122673438.25400001,312
2004-01-01,WFC,33,117982730.514,312
2004-01-01,GILD,34,117584462.104,312
2004-01-01,MU,35,117189385.428,312
2004-01-01,INTU,36,115977612.474,312
2004-01-01,BIIB,37,115953660.0,312
2004-01-01,DIS,38,113224888.738675,312
2004-01-01,KSS,39,107083003.7052,312
2004-01-01,NEM,40,106696182.69999999,312
2004-01-01,KO,41,106304853.44226399,312
2004-01-01,LLY,42,105850842.46700001,312
2004-01-01,MDT,43,105587663.8569,312
2004-01-01,NVDA,44,105101909.88216001,312
2004-01-01,ADBE,45,105020736.5,312
2004-01-01,COST,46,102862782.2074,312
2004-01-01,RTX,47,94390147.243875,312
2004-01-01,COF,48,94171933.6765,312
2004-01-01,CAH,49,89529336.53799999,312
2004-01-01,AZO,50,88509095.5,312
2004-01-01,ABT,51,88354436.81174201,312
2004-01-01,SLB,52,84713885.176,312
2004-01-01,CVX,53,83072572.602,312
2004-01-01,VZ,54,80300004.058195,312
2004-01-01,GEN,55,79749959.526,312
2004-01-01,ADI,56,79269250.08049999,312
2004-01-01,TGT,57,77977747.557,312
2004-01-01,BA,58,77314444.114,312
2004-01-01,PEP,59,77090460.4935,312
2004-01-01,BBY,60,76848173.96024999,312
2004-01-01,MO,61,76227218.33595,312
2004-01-01,CAT,62,74765263.74599999,312
2004-01-01,NTAP,63,72353387.9905,312
2004-01-01,LEN,64,71589818.78565,312
2004-01-01,MSI,65,71208982.95779249,312
2004-01-01,FDX,66,70560641.34682,312
2004-01-01,FITB,67,70304095.6805,312
2004-01-01,AAPL,68,69905630.003132,312
2004-01-01,AMD,69,68574590.0,312
2004-01-01,APA,70,66452863.2892,312
2004-01-01,SBUX,71,66192003.089999996,312
2004-01-01,MCHP,72,64100827.522999994,312
2004-01-01,MCD,73,63359991.518199995,312
2004-01-01,LMT,74,61260112.368,312
2004-01-01,CIEN,75,60934199.795,312
2004-01-01,NOC,76,60645527.555345,312
2004-01-01,T,77,58832055.71448,312
2004-01-01,BAX,78,57901306.30923,312
2004-01-01,BMY,79,57794410.0131,312
2004-01-01,CL,80,56664379.533,312
2004-01-01,HAL,81,56546939.05,312
2004-01-01,FISV,82,56289444.0,312
2004-01-01,GPS,83,56077323.120000005,312
2004-01-01,AA,84,55379682.744210005,312
2004-01-01,GD,85,54747590.980000004,312
2004-01-01,DD,86,54731874.052279994,312
2004-01-01,NBR,87,53995751.70538,312
2004-01-01,OMC,88,53171430.308,312
2004-01-01,NKE,89,51496474.480000004,312
2004-01-01,THC,90,50502824.0,312
2004-01-01,MRSH,91,50348959.49475,312
2004-01-01,PAYX,92,49694475.404,312
2004-01-01,ALL,93,48825555.379999995,312
2004-01-01,F,94,48494358.815799996,312
2004-01-01,CI,95,44364640.6275,312
2004-01-01,ADP,96,43205063.425593,312
2004-01-01,TER,97,41729066.623050004,312
2004-01-01,VRSN,98,41524636.302,312
2004-01-01,IP,99,40859049.316495,312
2004-01-01,KMB,100,39192327.077755004,312
2005-01-01,MSFT,1,1334858161.659,316
2005-01-01,INTC,2,1144925570.437,316
2005-01-01,CSCO,3,730546580.748,316
2005-01-01,EBAY,4,628673893.3332,316
2005-01-01,AMAT,5,475725252.6385,316
2005-01-01,ORCL,6,394043960.82000005,316
2005-01-01,QCOM,7,377720872.77199996,316
2005-01-01,C,8,361576115.50905,316
2005-01-01,WMT,9,330348114.75960004,316
2005-01-01,AMGN,10,325586975.1189,316
2005-01-01,GE,11,304657294.97174,316
2005-01-01,BAC,12,263390282.82999998,316
2005-01-01,AIG,13,251411631.038468,316
2005-01-01,XOM,14,248163692.72749996,316
2005-01-01,PFE,15,241881200.293455,316
2005-01-01,IBM,16,237442973.537595,316
2005-01-01,GS,17,233312493.9235,316
2005-01-01,BIIB,18,195043427.0,316
2005-01-01,JPM,19,193301641.953,316
2005-01-01,TXN,20,187802300.51700002,316
2005-01-01,JNJ,21,186576654.63975,316
2005-01-01,AAPL,22,177365731.96014398,316
2005-01-01,EA,23,174128683.9695,316
2005-01-01,BSX,24,167502175.0,316
2005-01-01,PG,25,160672155.7635,316
2005-01-01,JCI,26,153690436.818856,316
2005-01-01,CMCSA,27,149243965.260875,316
2005-01-01,HD,28,147283352.2635,316
2005-01-01,MS,29,146852543.384,316
2005-01-01,NEM,30,145689974.3125,316
2005-01-01,AMD,31,144917757.5,316
2005-01-01,UNH,32,142993264.515,316
2005-01-01,MSI,33,142952050.58218,316
2005-01-01,SLB,34,138580521.825,316
2005-01-01,AXP,35,137789726.36616,316
2005-01-01,MRK,36,136278380.85702,316
2005-01-01,LOW,37,128230606.629,316
2005-01-01,KO,38,127810524.266,316
2005-01-01,DIS,39,127512935.718375,316
2005-01-01,MMM,40,123203492.02948499,316
2005-01-01,LLY,41,121163266.71689999,316
2005-01-01,CVX,42,118329315.395,316
2005-01-01,ADBE,43,116256100.57800001,316
2005-01-01,WFC,44,114072122.994,316
2005-01-01,RTX,45,113813413.893225,316
2005-01-01,MDT,46,113773018.059,316
2005-01-01,ELV,47,111399925.282,316
2005-01-01,MU,48,110607339.127,316
2005-01-01,COST,49,106779320.01699999,316
2005-01-01,GILD,50,105956186.26640001,316
2005-01-01,CAT,51,105740369.537,316
2005-01-01,ADI,52,103887144.90450001,316
2005-01-01,AA,53,98742650.511085,316
2005-01-01,BA,54,98492169.83749999,316
2005-01-01,SBUX,55,97683920.46599999,316
2005-01-01,COP,56,97145700.81812,316
2005-01-01,TGT,57,96203458.255,316
2005-01-01,GEN,58,94551376.5735,316
2005-01-01,ABT,59,94345828.995114,316
2005-01-01,BBY,60,92552642.508,316
2005-01-01,PEP,61,92289412.5715,316
2005-01-01,NVDA,62,85228392.49842,316
2005-01-01,HAL,63,84525953.54800001,316
2005-01-01,COF,64,83205464.968,316
2005-01-01,ZBH,65,82974029.187112,316
2005-01-01,MO,66,82594920.839,316
2005-01-01,FDX,67,81167556.17273,316
2005-01-01,VZ,68,80400056.0644215,316
2005-01-01,KSS,69,77983846.062,316
2005-01-01,UPS,70,75517838.2345,316
2005-01-01,DE,71,73905284.625,316
2005-01-01,INTU,72,73410943.030129,316
2005-01-01,DD,73,72282120.18564501,316
2005-01-01,CAH,74,71290620.594,316
2005-01-01,AZO,75,69685074.0,316
2005-01-01,CCL,76,68675483.22440001,316
2005-01-01,NTAP,77,67997687.643,316
2005-01-01,VLO,78,67204005.95453,316
2005-01-01,APA,79,66938312.556,316
2005-01-01,ALL,80,65837888.613,316
2005-01-01,F,81,63875648.418,316
2005-01-01,MCD,82,63521667.93000001,316
2005-01-01,CL,83,63429750.9452,316
2005-01-01,LEN,84,62296380.96289,316
2005-01-01,NBR,85,61267069.639864,316
2005-01-01,NKE,86,61223142.708000004,316
2005-01-01,FITB,87,61183356.953,316
2005-01-01,GPS,88,60770377.2425,316
2005-01-01,T,89,60319672.287425,316
2005-01-01,BMY,90,58232960.0115,316
2005-01-01,CI,91,56699898.10349999,316
2005-01-01,LMT,92,55329725.198750004,316
2005-01-01,FISV,93,53434450.5,316
2005-01-01,MRSH,94,51708128.979949996,316
2005-01-01,VRSN,95,51020652.5652,316
2005-01-01,TER,96,50895823.171500005,316
2005-01-01,MCHP,97,50807231.982,316
2005-01-01,NOC,98,50299676.968825,316
2005-01-01,GD,99,46351103.52,316
2005-01-01,KMB,100,45185875.195429996,316
2006-01-01,GOOG,1,2514534144.61088,319
2006-01-01,MSFT,2,1343379935.8265,319
2006-01-01,INTC,3,1006442715.1399999,319
2006-01-01,AAPL,4,861043699.2360001,319
2006-01-01,CSCO,5,631967314.69375,319
2006-01-01,EBAY,6,590293544.6844305,319
2006-01-01,XOM,7,510467973.2481,319
2006-01-01,C,8,401609131.42455006,319
2006-01-01,ORCL,9,388314247.40900004,319
2006-01-01,QCOM,10,360398069.46440005,319
2006-01-01,WMT,11,358663588.7595,319
2006-01-01,AMGN,12,341032917.232,319
2006-01-01,GE,13,336445512.53474,319
2006-01-01,AMAT,14,333422084.4915,319
2006-01-01,AIG,15,315039253.89437497,319
2006-01-01,VLO,16,306062503.383605,319
2006-01-01,BAC,17,299271734.78849995,319
2006-01-01,GS,18,281510397.7437,319
2006-01-01,PFE,19,256209656.09683,319
2006-01-01,IBM,20,242431351.028645,319
2006-01-01,JNJ,21,237818322.64499998,319
2006-01-01,PG,22,224742043.504,319
2006-01-01,AMZN,23,217476353.0,319
2006-01-01,HAL,24,215105952.388,319
2006-01-01,SLB,25,212458853.1928,319
2006-01-01,TXN,26,211074357.1415,319
2006-01-01,JPM,27,208698848.40800002,319
2006-01-01,COP,28,203331825.08943498,319
2006-01-01,CVX,29,202573550.692,319
2006-01-01,UNH,30,202070214.32450002,319
2006-01-01,EA,31,201103926.41000003,319
2006-01-01,CMCSA,32,192272530.28931,319
2006-01-01,AXP,33,179890019.690855,319
2006-01-01,HD,34,173963935.1835,319
2006-01-01,MSI,35,172870126.60661602,319
2006-01-01,MS,36,168584081.1633,319
2006-01-01,AMD,37,167414453.09320003,319
