class,tf,symbol,ts,action,field,was,now
crypto,2m,XLM_USD,2023-12-15 22:40:00,drop_bar,,0.2769,
crypto,2m,XRP_USD,2023-12-20 14:54:00,drop_bar,,1267.0,
crypto,3m,BCH_USD,2023-12-13 00:57:00,drop_bar,,50.9,
crypto,3m,BNB_USD,2023-07-26 14:45:00,drop_bar,,0.2118,
crypto,3m,BTC_USD,2023-07-26 20:45:00,drop_bar,,9.023,
crypto,3m,DOGE_USD,2023-12-13 12:09:00,drop_bar,,0.9982,
crypto,3m,TRX_USD,2023-12-13 23:27:00,drop_bar,,0.0011054,
crypto,3m,XLM_USD,2023-12-15 22:39:00,drop_bar,,0.2769,
crypto,3m,XRP_USD,2023-12-20 14:54:00,drop_bar,,1266.0,
us_etfs,4h,VXX,2021-04-23 06:30:00,drop_bar,,2602.23999,
us_stocks,4h,A,2019-12-11 15:00:00,clamp_wick,Low,0.0,79.3127
us_stocks,4h,A,2020-01-28 15:00:00,clamp_wick,Low,0.0,83.22276
us_stocks,4h,AA,2020-01-09 15:00:00,clamp_wick,Low,0.0,18.80987
us_stocks,4h,AAP,2019-12-18 15:00:00,clamp_wick,Low,0.0,138.42665
us_stocks,4h,AAP,2020-01-24 15:00:00,clamp_wick,Low,0.0,124.38631
us_stocks,4h,ABBV,2020-01-03 15:00:00,clamp_wick,Low,0.0,67.83229
us_stocks,4h,ABT,2020-01-09 15:00:00,clamp_wick,Low,0.0,76.36679
us_stocks,4h,AES,2019-12-11 15:00:00,clamp_wick,Low,0.0,14.76727
us_stocks,4h,AES,2020-02-03 15:00:00,clamp_wick,Low,0.0,15.94489
us_stocks,4h,AIV,2020-01-09 15:00:00,clamp_wick,Low,0.0,2.87688
us_stocks,4h,AIZ,2019-12-11 15:00:00,clamp_wick,Low,0.0,116.18125
us_stocks,4h,AIZ,2019-12-17 15:00:00,clamp_wick,Low,0.0,117.44787
us_stocks,4h,AIZ,2020-01-24 15:00:00,clamp_wick,Low,0.0,114.77637
us_stocks,4h,AJG,2020-01-21 15:00:00,clamp_wick,Low,0.0,89.11175
us_stocks,4h,AJG,2020-02-04 15:00:00,clamp_wick,Low,0.0,97.015697
us_stocks,4h,ALB,2020-02-05 15:00:00,clamp_wick,Low,0.0,80.67101
us_stocks,4h,ALK,2019-12-05 15:00:00,clamp_wick,Low,0.0,66.83809
us_stocks,4h,ALK,2019-12-11 15:00:00,clamp_wick,Low,0.0,66.36575
us_stocks,4h,ALK,2019-12-17 15:00:00,clamp_wick,Low,0.0,69.6572
us_stocks,4h,ALLE,2019-11-26 15:00:00,clamp_wick,Low,0.0,111.4942
us_stocks,4h,AME,2019-12-11 15:00:00,clamp_wick,Low,0.0,94.35002
us_stocks,4h,AMG,2019-12-11 15:00:00,clamp_wick,Low,0.0,83.29979
us_stocks,4h,AMG,2019-12-17 15:00:00,clamp_wick,Low,0.0,85.45022
us_stocks,4h,AMP,2020-01-28 15:00:00,clamp_wick,Low,0.0,147.54237
us_stocks,4h,ANET,2020-01-24 15:00:00,clamp_wick,Low,0.0,14.83441
us_stocks,4h,ANF,2020-01-21 15:00:00,clamp_wick,Low,0.0,16.96368
us_stocks,4h,AON,2020-01-21 15:00:00,clamp_wick,Low,0.0,200.31742
us_stocks,4h,AOS,2019-12-20 15:00:00,clamp_wick,Low,0.0,41.79643
us_stocks,4h,APA,2020-01-21 15:00:00,clamp_wick,Low,0.0,27.041476
us_stocks,4h,APA,2020-01-28 15:00:00,clamp_wick,Low,0.0,24.47624
us_stocks,4h,APD,2020-01-24 15:00:00,clamp_wick,Low,0.0,208.49065
us_stocks,4h,ARE,2019-11-29 11:00:00,clamp_wick,Low,0.0,124.66665
us_stocks,4h,ARES,2019-12-17 15:00:00,clamp_wick,Low,0.0,27.28399
us_stocks,4h,ARES,2019-12-18 15:00:00,clamp_wick,Low,0.0,27.48645
us_stocks,4h,ARES,2020-01-24 15:00:00,clamp_wick,Low,0.0,30.045593
us_stocks,4h,ATI,2020-01-24 15:00:00,clamp_wick,Low,0.0,18.094999
us_stocks,4h,ATO,2019-12-05 15:00:00,clamp_wick,Low,0.0,90.7166
us_stocks,4h,ATO,2019-12-11 15:00:00,clamp_wick,Low,0.0,91.43326
us_stocks,4h,ATO,2019-12-18 15:00:00,clamp_wick,Low,0.0,93.76665
us_stocks,4h,AVB,2019-12-18 15:00:00,clamp_wick,Low,0.0,164.15024
us_stocks,4h,AVY,2019-12-18 15:00:00,clamp_wick,Low,0.0,116.058841
us_stocks,4h,AXP,2019-12-11 15:00:00,clamp_wick,Low,0.0,110.56126
us_stocks,4h,AXP,2020-01-21 15:00:00,clamp_wick,Low,0.0,120.058109
us_stocks,4h,AXP,2020-01-28 15:00:00,clamp_wick,Low,0.0,121.82407
us_stocks,4h,AYI,2019-12-18 15:00:00,clamp_wick,Low,0.0,134.61613
us_stocks,4h,AYI,2020-01-14 15:00:00,clamp_wick,Low,0.0,116.23579
us_stocks,4h,AYI,2020-01-22 15:00:00,clamp_wick,Low,0.0,119.56594
us_stocks,4h,AZO,2019-11-22 15:00:00,clamp_wick,Low,0.0,1161.089966
us_stocks,4h,BALL,2023-03-24 12:00:00,clamp_wick,Low,3.068383,50.28766
us_stocks,4h,BC,2019-12-05 15:00:00,clamp_wick,Low,0.0,51.65315
us_stocks,4h,BEN,2019-12-17 15:00:00,clamp_wick,Low,0.0,18.95679
us_stocks,4h,BG,2019-12-20 15:00:00,clamp_wick,Low,0.0,47.68553
us_stocks,4h,BG,2020-01-13 15:00:00,clamp_wick,Low,0.0,46.16921
us_stocks,4h,BIO,2019-12-11 15:00:00,clamp_wick,Low,0.0,351.81
us_stocks,4h,BIO,2020-02-03 15:00:00,clamp_wick,Low,0.0,363.85999
us_stocks,4h,BLK,2019-12-20 15:00:00,clamp_wick,Low,0.0,427.66056
us_stocks,4h,BLK,2020-02-03 15:00:00,clamp_wick,Low,0.0,453.70233
us_stocks,4h,BR,2019-12-05 15:00:00,clamp_wick,Low,0.0,108.35113
us_stocks,4h,BR,2020-01-14 15:00:00,clamp_wick,Low,0.0,114.38627
us_stocks,4h,BR,2020-02-05 15:00:00,clamp_wick,Low,0.0,107.50166
us_stocks,4h,BTU,2019-12-20 15:00:00,clamp_wick,Low,0.0,8.64883
us_stocks,4h,BTU,2020-01-14 15:00:00,clamp_wick,Low,0.0,8.60578
us_stocks,4h,BWA,2020-01-22 15:00:00,clamp_wick,Low,0.0,32.15542
us_stocks,4h,BXP,2019-12-11 15:00:00,clamp_wick,Low,0.0,99.15877
us_stocks,4h,C,2019-11-22 15:00:00,clamp_wick,Low,0.0,59.28502
us_stocks,4h,C,2020-01-14 15:00:00,clamp_wick,Low,0.0,65.0079452
us_stocks,4h,CAG,2020-01-14 15:00:00,clamp_wick,Low,0.0,23.60333
us_stocks,4h,CAG,2020-02-03 15:00:00,clamp_wick,Low,0.0,24.26077
us_stocks,4h,CB,2020-01-15 15:00:00,clamp_wick,Low,0.0,136.40911
us_stocks,4h,CBRE,2019-12-05 15:00:00,clamp_wick,Low,0.0,57.7
us_stocks,4h,CE,2020-01-24 15:00:00,clamp_wick,Low,0.0,102.19711
us_stocks,4h,CE,2020-01-28 15:00:00,clamp_wick,Low,0.0,100.18047
us_stocks,4h,CF,2020-01-31 15:00:00,clamp_wick,Low,0.0,34.30227
us_stocks,4h,CFG,2019-12-20 15:00:00,clamp_wick,Low,0.0,30.40643
us_stocks,4h,CMG,2020-01-13 15:00:00,clamp_wick,Low,0.0,17.26
us_stocks,4h,CMG,2020-01-21 15:00:00,clamp_wick,Low,0.0,17.4144
us_stocks,4h,CMG,2020-01-24 15:00:00,clamp_wick,Low,0.0,17.3355
us_stocks,4h,CMG,2020-01-31 15:00:00,clamp_wick,Low,0.0,17.3384
us_stocks,4h,CMI,2020-01-31 15:00:00,clamp_wick,Low,0.0,136.91949
us_stocks,4h,CMS,2020-02-03 15:00:00,clamp_wick,Low,0.0,55.98151
us_stocks,4h,CMS,2020-02-05 15:00:00,clamp_wick,Low,0.0,55.53183
us_stocks,4h,CNC,2020-02-05 15:00:00,clamp_wick,Low,0.0,65.875
us_stocks,4h,CNP,2020-01-14 15:00:00,clamp_wick,Low,0.0,22.34972
us_stocks,4h,CNX,2020-01-14 15:00:00,clamp_wick,Low,0.0,7.86
us_stocks,4h,CNX,2020-01-31 15:00:00,clamp_wick,Low,0.0,7.23
us_stocks,4h,COF,2019-12-20 15:00:00,clamp_wick,Low,0.0,92.55548
us_stocks,4h,COO,2019-12-05 15:00:00,clamp_wick,Low,0.0,78.14731
us_stocks,4h,COO,2019-12-17 15:00:00,clamp_wick,Low,0.0,79.4989
us_stocks,4h,COO,2020-01-14 15:00:00,clamp_wick,Low,0.0,83.93341
us_stocks,4h,COO,2020-01-24 15:00:00,clamp_wick,Low,0.0,87.93058
us_stocks,4h,COO,2020-01-28 15:00:00,clamp_wick,Low,0.0,88.73761
us_stocks,4h,COO,2020-02-05 15:00:00,clamp_wick,Low,0.0,88.34034
us_stocks,4h,COP,2020-01-16 15:00:00,clamp_wick,Low,0.0,51.99705
us_stocks,4h,CPT,2019-12-20 15:00:00,clamp_wick,Low,0.0,84.5393
us_stocks,4h,CPT,2020-01-14 15:00:00,clamp_wick,Low,0.0,85.37973
us_stocks,4h,CPWR,2024-01-24 09:30:00,drop_bar,,0.011,
us_stocks,4h,CPWR,2024-11-08 13:30:00,drop_bar,,0.0099999998,
us_stocks,4h,CPWR,2020-02-07 07:00:00,clamp_wick,Low,0.0,0.059900001
us_stocks,4h,CRH,2019-12-20 15:00:00,clamp_wick,Low,0.0,33.98601
us_stocks,4h,CRH,2020-01-14 15:00:00,clamp_wick,Low,0.0,33.56653
us_stocks,4h,CRL,2020-01-14 15:00:00,clamp_wick,Low,0.0,159.52
us_stocks,4h,CTVA,2020-01-14 15:00:00,clamp_wick,Low,0.0,26.44001
us_stocks,4h,CTVA,2020-02-13 15:00:00,clamp_wick,Low,0.0,28.29358
us_stocks,4h,CVNA,2019-12-17 15:00:00,clamp_wick,Low,0.0,18.839
us_stocks,4h,CVNA,2020-01-13 15:00:00,clamp_wick,Low,0.0,18.56
us_stocks,4h,CVX,2019-12-17 15:00:00,clamp_wick,Low,0.0,88.36148
us_stocks,4h,CVX,2020-01-14 15:00:00,clamp_wick,Low,0.0,86.53336
us_stocks,4h,DD,2020-01-14 15:00:00,clamp_wick,Low,0.0,68.72701
us_stocks,4h,DE,2020-01-16 15:00:00,clamp_wick,Low,0.0,159.88281
us_stocks,4h,DECK,2020-01-13 15:00:00,clamp_wick,Low,0.0,27.71167
us_stocks,4h,DECK,2020-01-14 15:00:00,clamp_wick,Low,0.0,28.086667
us_stocks,4h,DELL,2019-12-17 15:00:00,clamp_wick,Low,0.0,23.03911
us_stocks,4h,DG,2019-12-05 15:00:00,clamp_wick,Low,0.0,140.60029
us_stocks,4h,DGX,2019-12-11 15:00:00,clamp_wick,Low,0.0,91.73962
us_stocks,4h,DGX,2020-01-24 15:00:00,clamp_wick,Low,0.0,94.75612
us_stocks,4h,DGX,2020-01-28 15:00:00,clamp_wick,Low,0.0,97.20314
us_stocks,4h,DGX,2020-02-13 15:00:00,clamp_wick,Low,0.0,98.73473
us_stocks,4h,DHR,2019-12-09 15:00:00,clamp_wick,Low,0.0,126.75048
us_stocks,4h,DIS,2019-12-09 15:00:00,clamp_wick,Low,0.0,140.80641
us_stocks,4h,DOW,2019-12-09 15:00:00,clamp_wick,Low,0.0,37.50836
us_stocks,4h,DOW,2020-01-22 15:00:00,clamp_wick,Low,0.0,35.83255
us_stocks,4h,DPZ,2019-12-09 15:00:00,clamp_wick,Low,0.0,263.15664
us_stocks,4h,DPZ,2020-01-03 15:00:00,clamp_wick,Low,0.0,271.54122
us_stocks,4h,DTE,2019-11-25 15:00:00,clamp_wick,Low,0.0,84.34302
us_stocks,4h,DTE,2020-02-03 15:00:00,clamp_wick,Low,0.0,91.56972
us_stocks,4h,DUK,2020-02-03 15:00:00,clamp_wick,Low,0.0,75.80521
us_stocks,4h,DUK,2020-02-12 15:00:00,clamp_wick,Low,0.0,76.061358
us_stocks,4h,DVA,2020-01-03 15:00:00,clamp_wick,Low,0.0,75.080002
us_stocks,4h,DXC,2020-01-28 15:00:00,clamp_wick,Low,0.0,33.32442
us_stocks,4h,ED,2019-12-05 15:00:00,clamp_wick,Low,0.0,68.5985
us_stocks,4h,ED,2019-12-17 15:00:00,clamp_wick,Low,0.0,70.16008
us_stocks,4h,EFX,2019-12-20 15:00:00,clamp_wick,Low,0.0,131.13596
us_stocks,4h,EMN,2019-11-22 15:00:00,clamp_wick,Low,0.0,60.81035
us_stocks,4h,EMN,2019-11-25 15:00:00,clamp_wick,Low,0.0,61.89961
us_stocks,4h,EMN,2019-12-05 15:00:00,clamp_wick,Low,0.0,59.28226
us_stocks,4h,EMN,2019-12-09 15:00:00,clamp_wick,Low,0.0,60.6693
us_stocks,4h,EMN,2019-12-11 15:00:00,clamp_wick,Low,0.0,60.37935
us_stocks,4h,ES,2019-12-09 15:00:00,clamp_wick,Low,0.0,61.89787
us_stocks,4h,ES,2019-12-17 15:00:00,clamp_wick,Low,0.0,63.53261
us_stocks,4h,ES,2020-01-03 15:00:00,clamp_wick,Low,0.0,63.98558
us_stocks,4h,ESS,2019-12-17 15:00:00,clamp_wick,Low,0.0,233.60843
us_stocks,4h,ESS,2019-12-20 15:00:00,clamp_wick,Low,0.0,234.18433
us_stocks,4h,ESS,2020-02-03 15:00:00,clamp_wick,Low,0.0,247.2929
us_stocks,4h,ETN,2019-12-20 15:00:00,clamp_wick,Low,0.0,83.43765
us_stocks,4h,ETN,2019-12-23 15:00:00,clamp_wick,Low,0.0,83.98513
us_stocks,4h,ETN,2020-01-13 15:00:00,clamp_wick,Low,0.0,83.75554
us_stocks,4h,ETN,2020-02-12 15:00:00,clamp_wick,Low,0.0,91.84411
us_stocks,4h,ETR,2019-12-17 15:00:00,clamp_wick,Low,0.0,47.24412
us_stocks,4h,EVRG,2019-12-17 15:00:00,clamp_wick,Low,0.0,49.54421
us_stocks,4h,EVRG,2020-02-03 15:00:00,clamp_wick,Low,0.0,55.93199
us_stocks,4h,EW,2020-06-01 08:00:00,drop_bar,,24.72333,
us_stocks,4h,EW,2019-12-20 15:00:00,clamp_wick,Low,0.0,78.43
us_stocks,4h,EW,2020-01-15 15:00:00,clamp_wick,Low,0.0,78.92667
us_stocks,4h,FBHS,2019-12-20 15:00:00,clamp_wick,Low,0.0,62.072718
us_stocks,4h,FBHS,2020-02-03 15:00:00,clamp_wick,Low,0.0,65.83861
us_stocks,4h,FCX,2019-12-20 15:00:00,clamp_wick,Low,0.0,12.089456
us_stocks,4h,FDS,2020-01-13 15:00:00,clamp_wick,Low,0.0,249.069144
us_stocks,4h,FDX,2020-01-15 15:00:00,clamp_wick,Low,0.0,110.8671
us_stocks,4h,FE,2020-01-14 15:00:00,clamp_wick,Low,0.0,36.54601
us_stocks,4h,FE,2020-02-03 15:00:00,clamp_wick,Low,0.0,39.33666
us_stocks,4h,FICO,2020-01-14 15:00:00,clamp_wick,Low,0.0,402.73001
us_stocks,4h,FIS,2019-12-09 15:00:00,clamp_wick,Low,0.0,118.73717
us_stocks,4h,FIS,2020-02-03 15:00:00,clamp_wick,Low,0.0,126.71289
us_stocks,4h,FLS,2019-12-20 15:00:00,clamp_wick,Low,0.0,43.10363
us_stocks,4h,FLT,2019-12-20 15:00:00,clamp_wick,Low,0.0,290.38
us_stocks,4h,FMC,2020-01-31 15:00:00,clamp_wick,Low,0.0,79.43063
us_stocks,4h,FMC,2020-02-03 15:00:00,clamp_wick,Low,0.0,81.10084
us_stocks,4h,FTI,2019-12-17 15:00:00,clamp_wick,Low,0.0,14.25051
us_stocks,4h,FTI,2019-12-23 15:00:00,clamp_wick,Low,0.0,15.12783
us_stocks,4h,FTV,2019-12-11 15:00:00,clamp_wick,Low,0.0,45.70571
us_stocks,4h,FTV,2020-02-03 15:00:00,clamp_wick,Low,0.0,45.59594
us_stocks,4h,GD,2019-12-04 15:00:00,clamp_wick,Low,0.0,152.84949
us_stocks,4h,GD,2019-12-17 15:00:00,clamp_wick,Low,0.0,155.40656
us_stocks,4h,GD,2020-02-12 15:00:00,clamp_wick,Low,0.0,162.44048
us_stocks,4h,GDDY,2020-01-14 15:00:00,clamp_wick,Low,0.0,72.58
us_stocks,4h,GEN,2020-01-03 15:00:00,clamp_wick,Low,0.0,0.96953185
us_stocks,4h,GHC,2019-12-23 15:00:00,clamp_wick,Low,0.0,603.75584
us_stocks,4h,GIS,2020-01-15 15:00:00,clamp_wick,Low,0.0,41.92743
us_stocks,4h,GME,2020-01-14 15:00:00,clamp_wick,Low,0.0,1.17625
us_stocks,4h,GPC,2019-12-04 15:00:00,clamp_wick,Low,0.0,85.23048
us_stocks,4h,GPC,2020-01-03 15:00:00,clamp_wick,Low,0.0,86.034272
us_stocks,4h,GPS,2019-12-17 15:00:00,clamp_wick,Low,0.0,14.93777
us_stocks,4h,GWW,2019-12-20 15:00:00,clamp_wick,Low,0.0,312.55386
us_stocks,4h,HII,2019-12-12 15:00:00,clamp_wick,Low,0.0,220.73579
us_stocks,4h,HLT,2019-12-05 15:00:00,clamp_wick,Low,0.0,103.23857
us_stocks,4h,HLT,2020-02-03 15:00:00,clamp_wick,Low,0.0,106.25327
us_stocks,4h,HOG,2020-01-06 15:00:00,clamp_wick,Low,0.0,31.89407
us_stocks,4h,HON,2020-01-09 15:00:00,clamp_wick,Low,0.0,102.44173
us_stocks,4h,HP,2020-01-16 15:00:00,clamp_wick,Low,0.0,35.16313
us_stocks,4h,HP,2020-02-12 15:00:00,clamp_wick,Low,0.0,35.69364
us_stocks,4h,HPE,2019-12-23 15:00:00,clamp_wick,Low,0.0,12.96706
us_stocks,4h,HPE,2020-01-14 15:00:00,clamp_wick,Low,0.0,12.72951
us_stocks,4h,HPE,2020-02-03 15:00:00,clamp_wick,Low,0.0,11.58271
us_stocks,4h,HPQ,2020-02-03 15:00:00,clamp_wick,Low,0.0,16.4304
us_stocks,4h,HRB,2019-12-20 15:00:00,clamp_wick,Low,0.0,18.35149
us_stocks,4h,HST,2019-12-04 15:00:00,clamp_wick,Low,0.0,13.39479
us_stocks,4h,HST,2019-12-20 15:00:00,clamp_wick,Low,0.0,14.28015
us_stocks,4h,HST,2019-12-23 15:00:00,clamp_wick,Low,0.0,14.26106
us_stocks,4h,HST,2020-01-03 15:00:00,clamp_wick,Low,0.0,13.93196
us_stocks,4h,HSY,2020-01-16 15:00:00,clamp_wick,Low,0.0,127.68767
us_stocks,4h,IBM,2019-11-29 11:00:00,clamp_wick,Low,0.0,97.28705
us_stocks,4h,IEX,2019-11-25 15:00:00,clamp_wick,Low,0.0,147.70731
us_stocks,4h,IEX,2019-11-26 15:00:00,clamp_wick,Low,0.0,148.63241
us_stocks,4h,IEX,2020-01-06 15:00:00,clamp_wick,Low,0.0,158.59335
us_stocks,4h,IGT,2019-12-20 15:00:00,clamp_wick,Low,0.0,12.82255
us_stocks,4h,INVH,2019-12-11 15:00:00,clamp_wick,Low,0.0,24.22851
us_stocks,4h,IP,2019-12-20 15:00:00,clamp_wick,Low,0.0,32.26527
us_stocks,4h,IR,2019-11-25 15:00:00,clamp_wick,Low,0.0,130.051207
us_stocks,4h,IR,2019-11-26 15:00:00,clamp_wick,Low,0.0,129.90205
us_stocks,4h,IRM,2019-11-25 15:00:00,clamp_wick,Low,0.0,24.52701
us_stocks,4h,IRM,2019-11-26 15:00:00,clamp_wick,Low,0.0,23.36251
us_stocks,4h,IRM,2020-01-31 15:00:00,clamp_wick,Low,0.0,23.19811
us_stocks,4h,ITT,2020-01-15 15:00:00,clamp_wick,Low,0.0,67.47286
us_stocks,4h,JCI,2019-11-21 15:00:00,clamp_wick,Low,0.0,36.82107
us_stocks,4h,JCI,2019-12-16 15:00:00,clamp_wick,Low,0.0,35.66748
us_stocks,4h,JCI,2019-12-20 15:00:00,clamp_wick,Low,0.0,36.10394
us_stocks,4h,JCI,2020-01-03 15:00:00,clamp_wick,Low,0.0,35.66
us_stocks,4h,JEF,2019-12-19 15:00:00,clamp_wick,Low,0.0,16.72533
us_stocks,4h,JEF,2020-02-12 15:00:00,clamp_wick,Low,0.0,18.38371
us_stocks,4h,KDP,2019-11-21 15:00:00,clamp_wick,Low,0.0,25.87973
us_stocks,4h,KDP,2019-12-20 15:00:00,clamp_wick,Low,0.0,24.44361
us_stocks,4h,KEY,2019-12-16 15:00:00,clamp_wick,Low,0.0,14.77708
us_stocks,4h,KEYS,2019-12-04 15:00:00,clamp_wick,Low,0.0,103.14
us_stocks,4h,KMB,2019-12-04 15:00:00,clamp_wick,Low,0.0,107.72799
us_stocks,4h,KMX,2019-10-28 12:00:00,clamp_wick,Low,0.0,94.98
us_stocks,4h,KMX,2020-01-14 15:00:00,clamp_wick,Low,0.0,91.95
us_stocks,4h,KSS,2020-01-14 15:00:00,clamp_wick,Low,0.0,32.82028
us_stocks,4h,LDOS,2019-12-17 15:00:00,clamp_wick,Low,0.0,83.97891
us_stocks,4h,LIN,2020-01-06 15:00:00,clamp_wick,Low,0.0,195.30888
us_stocks,4h,LOW,2020-01-03 15:00:00,clamp_wick,Low,0.0,105.59947
us_stocks,4h,LUV,2019-11-21 15:00:00,clamp_wick,Low,0.0,51.85183
us_stocks,4h,LW,2019-12-20 15:00:00,clamp_wick,Low,0.0,76.64476
us_stocks,4h,LW,2020-01-06 15:00:00,clamp_wick,Low,0.0,81.041313
us_stocks,4h,LW,2020-01-28 15:00:00,clamp_wick,Low,0.0,81.91705
us_stocks,4h,LYB,2019-12-20 15:00:00,clamp_wick,Low,0.0,62.76402
us_stocks,4h,MAA,2020-01-06 15:00:00,clamp_wick,Low,0.0,103.25736
us_stocks,4h,MAC,2020-01-16 15:00:00,clamp_wick,Low,0.0,18.64338
us_stocks,4h,MBI,2019-12-17 15:00:00,clamp_wick,Low,0.0,5.97272
us_stocks,4h,MBI,2020-01-15 15:00:00,clamp_wick,Low,0.0,5.90237
us_stocks,4h,MBI,2020-01-16 15:00:00,clamp_wick,Low,0.0,5.93115
us_stocks,4h,MCO,2020-01-31 15:00:00,clamp_wick,Low,0.0,243.059032
us_stocks,4h,MHK,2019-11-21 15:00:00,clamp_wick,Low,0.0,138.82001
us_stocks,4h,MHK,2020-01-16 15:00:00,clamp_wick,Low,0.0,139.97
us_stocks,4h,MMM,2020-01-03 15:00:00,clamp_wick,Low,0.0,118.64576
us_stocks,4h,MMM,2020-02-12 15:00:00,clamp_wick,Low,0.0,109.28514
us_stocks,4h,MOH,2019-12-04 15:00:00,clamp_wick,Low,0.0,133.35001
us_stocks,4h,MPC,2019-12-19 15:00:00,clamp_wick,Low,0.0,50.072606
us_stocks,4h,MSI,2020-02-12 15:00:00,clamp_wick,Low,0.0,169.79247
us_stocks,4h,MTD,2020-01-16 15:00:00,clamp_wick,Low,0.0,825.28003
us_stocks,4h,NBL,2024-04-18 13:15:00,drop_bar,,29.033333,
us_stocks,4h,NEM,2019-11-29 11:00:00,clamp_wick,Low,0.0,32.038818
us_stocks,4h,NEM,2020-01-27 15:00:00,clamp_wick,Low,0.0,37.23123
us_stocks,4h,NI,2020-01-14 15:00:00,clamp_wick,Low,0.0,22.46234
us_stocks,4h,NOC,2019-12-19 15:00:00,clamp_wick,Low,0.0,307.53295
us_stocks,4h,NOV,2020-01-16 15:00:00,clamp_wick,Low,0.0,21.32067
us_stocks,4h,NOV,2020-01-17 15:00:00,clamp_wick,Low,0.0,21.2799
us_stocks,4h,NOW,2020-01-15 15:00:00,clamp_wick,Low,0.0,60.974
us_stocks,4h,NRG,2020-01-16 15:00:00,clamp_wick,Low,0.0,31.94037
us_stocks,4h,NUE,2019-12-16 15:00:00,clamp_wick,Low,0.0,49.65173
us_stocks,4h,NUE,2019-12-20 15:00:00,clamp_wick,Low,0.0,49.99021
us_stocks,4h,NVR,2020-01-14 15:00:00,clamp_wick,Low,0.0,3818.28003
us_stocks,4h,OI,2020-02-12 15:00:00,clamp_wick,Low,0.0,13.47432
us_stocks,4h,OKE,2019-12-10 15:00:00,clamp_wick,Low,0.0,47.17071
us_stocks,4h,OMC,2019-12-19 15:00:00,clamp_wick,Low,0.0,62.81333
us_stocks,4h,PBI,2019-12-26 15:00:00,clamp_wick,Low,0.0,3.086965
us_stocks,4h,PCG,2020-02-06 15:00:00,clamp_wick,Low,0.0,16.55169
us_stocks,4h,PEG,2020-01-30 15:00:00,clamp_wick,Low,0.0,47.94534
us_stocks,4h,PG,2019-12-16 15:00:00,clamp_wick,Low,0.0,105.88022
us_stocks,4h,PGR,2019-12-10 15:00:00,clamp_wick,Low,0.0,60.51408
us_stocks,4h,PH,2019-12-19 15:00:00,clamp_wick,Low,0.0,188.74721
us_stocks,4h,PHM,2019-12-19 15:00:00,clamp_wick,Low,0.0,36.14148
us_stocks,4h,PHM,2019-12-20 15:00:00,clamp_wick,Low,0.0,36.7596
us_stocks,4h,PHM,2020-01-13 15:00:00,clamp_wick,Low,0.0,37.846
us_stocks,4h,PKG,2020-01-03 15:00:00,clamp_wick,Low,0.0,90.090521
us_stocks,4h,PNW,2020-01-03 15:00:00,clamp_wick,Low,0.0,66.97699
us_stocks,4h,PPG,2020-01-03 15:00:00,clamp_wick,Low,0.0,113.9868
us_stocks,4h,PPG,2020-01-22 15:00:00,clamp_wick,Low,0.0,110.69838
us_stocks,4h,PRU,2019-12-06 15:00:00,clamp_wick,Low,0.0,66.60718
us_stocks,4h,PSA,2019-12-10 15:00:00,clamp_wick,Low,0.0,159.87952
us_stocks,4h,PSA,2019-12-19 15:00:00,clamp_wick,Low,0.0,160.28642
us_stocks,4h,RF,2019-12-10 15:00:00,clamp_wick,Low,0.0,13.070342
us_stocks,4h,RIG,2019-12-06 15:00:00,clamp_wick,Low,0.0,5.635
us_stocks,4h,ROK,2020-02-03 15:00:00,clamp_wick,Low,0.0,174.016638
us_stocks,4h,ROP,2019-12-12 15:00:00,clamp_wick,Low,0.0,332.36545
us_stocks,4h,ROP,2019-12-20 15:00:00,clamp_wick,Low,0.0,337.44143
us_stocks,4h,RRC,2020-01-16 15:00:00,clamp_wick,Low,0.0,4.18441
us_stocks,4h,RRC,2020-02-06 15:00:00,clamp_wick,Low,0.0,3.11912
us_stocks,4h,RSG,2020-01-06 15:00:00,clamp_wick,Low,0.0,82.53895
us_stocks,4h,RSG,2020-01-16 15:00:00,clamp_wick,Low,0.0,85.32619
us_stocks,4h,SAI,2022-12-22 09:00:00,clamp_wick,High,2.303,0.25400001
us_stocks,4h,SBNY,2024-02-02 09:30:00,drop_bar,,1.3,
us_stocks,4h,SBNY,2024-02-06 09:30:00,drop_bar,,1.05,
us_stocks,4h,SBNY,2024-02-07 09:30:00,drop_bar,,0.89999998,
us_stocks,4h,SBNY,2025-02-18 09:30:00,drop_bar,,1.1,
us_stocks,4h,SBNY,2023-04-04 09:30:00,clamp_wick,High,0.96100003,0.17550001
us_stocks,4h,SE,2020-01-06 15:00:00,clamp_wick,Low,0.0,40.48
us_stocks,4h,SE,2020-01-16 15:00:00,clamp_wick,Low,0.0,40.96
us_stocks,4h,SE,2020-01-30 15:00:00,clamp_wick,Low,0.0,45.4
us_stocks,4h,SHW,2019-12-16 15:00:00,clamp_wick,Low,0.0,182.29165
us_stocks,4h,SHW,2020-01-16 15:00:00,clamp_wick,Low,0.0,184.015442
us_stocks,4h,SIG,2019-12-10 15:00:00,clamp_wick,Low,0.0,19.014959
us_stocks,4h,SIG,2020-01-16 15:00:00,clamp_wick,Low,0.0,27.91765
us_stocks,4h,SIG,2020-02-06 15:00:00,clamp_wick,Low,0.0,24.9498
us_stocks,4h,SIG,2020-02-11 15:00:00,clamp_wick,Low,0.0,23.97229
