symbol,roll_date,from_instrument_id,to_instrument_id,old_close,new_close,ratio,gap_pct,method
RB.v.0,2012-02-20,207639,252095,3.0281,3.2142,1.055810574287507,5.581057428750702,same-bar rank 1
RB.v.0,2012-03-22,252095,305112,3.3508,3.3309,0.997105168914886,-0.2894831085114013,same-bar rank 1
RB.v.0,2012-04-19,305112,356356,3.213,3.1219,0.9824151882975412,-1.758481170245885,same-bar rank 1
RB.v.0,2012-05-23,356356,403634,2.9427,2.8199,0.973051959085194,-2.694804091480607,same-bar rank 1
RB.v.0,2012-06-21,403634,453958,2.5881,2.4609,0.967002820601986,-3.2997179398013943,same-bar rank 1
RB.v.0,2012-07-19,453958,502330,2.889,2.8379,0.9641398407753548,-3.586015922464514,same-bar rank 1
RB.v.0,2012-07-20,502330,453958,2.8379,2.942,1.0314316924486415,3.1431692448641524,same-bar rank 1
RB.v.0,2012-07-23,453958,502330,2.942,2.7636,0.9665193745751188,-3.348062542488106,same-bar rank 1
RB.v.0,2012-08-24,502330,553425,3.125,2.905,0.944896,-5.510400000000004,same-bar rank 1
RB.v.0,2012-09-21,553425,607654,2.9109,2.8206,0.9576076127658112,-4.23923872341887,same-bar rank 1
RB.v.0,2012-10-18,607654,688146,2.7802,2.7296,0.9938133947198045,-0.6186605280195656,same-bar rank 1
RB.v.0,2012-11-21,688146,739093,2.7323,2.7265,0.989971818614354,-1.0028181385645871,same-bar rank 1
RB.v.0,2012-12-21,739093,783585,2.7585,2.721,0.9939097335508428,-0.6090266449157333,same-bar rank 1
RB.v.0,2013-01-18,783585,822758,2.7681,2.8143,1.0053466276507352,0.5346627650735236,same-bar rank 1
RB.v.0,2013-01-21,822758,783585,2.8143,2.7965,0.9944568809295384,-0.5543119070461455,same-bar rank 1
RB.v.0,2013-01-24,783585,822758,2.8381,2.8753,1.0049328776294,0.4932877629399979,same-bar rank 1
RB.v.0,2013-02-18,822758,852130,3.1487,3.3305,1.0559913615142758,5.599136151427575,same-bar rank 1
RB.v.0,2013-03-14,852130,30152,3.135,3.1401,0.9962998405103668,-0.3700159489633092,same-bar rank 1
RB.v.0,2013-03-15,30152,852130,3.1401,3.155,1.0031846119550334,0.3184611955033389,same-bar rank 1
RB.v.0,2013-03-20,852130,30152,3.041,3.0963,0.9980598487339692,-0.1940151266030865,same-bar rank 1
RB.v.0,2013-04-19,30152,74769,2.7615,2.7604,0.997646206771682,-0.2353793228317968,same-bar rank 1
RB.v.0,2013-05-23,74769,129860,2.8214,2.8181,0.9968455376763308,-0.3154462323669116,same-bar rank 1
RB.v.0,2013-06-21,129860,212193,2.7877,2.7476,0.9954442730566416,-0.4555726943358373,same-bar rank 1
RB.v.0,2013-07-24,212193,177692,3.0815,3.0098,0.9883498296284275,-1.1650170371572344,same-bar rank 1
RB.v.0,2013-08-22,177692,186343,2.9419,2.8455,0.958870117950984,-4.1129882049015904,same-bar rank 1
RB.v.0,2013-09-23,186343,155142,2.6875,2.6115,0.992706976744186,-0.7293023255813935,same-bar rank 1
RB.v.0,2013-10-24,155142,288050,2.55,2.5768,0.996470588235294,-0.3529411764705892,same-bar rank 1
RB.v.0,2013-11-21,288050,3265,2.6714,2.7167,0.9928876244665716,-0.711237553342825,same-bar rank 1
RB.v.0,2013-12-23,3265,65602,2.7801,2.7859,1.0007193985827847,0.0719398582784691,same-bar rank 1
RB.v.0,2014-01-20,65602,148305,2.6189,2.6423,1.0039329489480315,0.3932948948031534,same-bar rank 1
RB.v.0,2014-02-21,148305,340528,2.848,3.0033,1.0626404494382025,6.264044943820246,same-bar rank 1
RB.v.0,2014-03-21,340528,351093,2.8909,2.9047,0.9977515652564946,-0.2248434743505445,same-bar rank 1
RB.v.0,2014-04-23,351093,437237,3.0938,3.0427,0.9850669080095676,-1.4933091990432468,same-bar rank 1
RB.v.0,2014-05-22,437237,458560,2.9969,2.9919,0.99466114985485,-0.5338850145150009,same-bar rank 1
RB.v.0,2014-06-23,458560,534043,3.1296,3.0712,0.988592791411043,-1.1407208588957052,same-bar rank 1
RB.v.0,2014-07-23,534043,29229,2.8637,2.847,0.9907811572441246,-0.9218842755875368,same-bar rank 1
RB.v.0,2014-08-21,29229,561055,2.715,2.6035,0.9481031307550644,-5.189686924493553,same-bar rank 1
RB.v.0,2014-09-19,561055,247628,2.5676,2.5185,0.9719193020719736,-2.808069792802625,same-bar rank 1
RB.v.0,2014-10-22,247628,187312,2.2065,2.1105,0.977067754362112,-2.2932245637888093,same-bar rank 1
RB.v.0,2014-11-20,187312,816559,2.0345,2.031,0.9903170312116,-0.9682968788400026,same-bar rank 1
RB.v.0,2014-12-22,816559,402569,1.577,1.5416,1.009701965757768,0.970196575776794,same-bar rank 1
RB.v.0,2015-01-19,402569,162142,1.3636,1.3719,1.0228806101496042,2.2880610149604186,same-bar rank 1
RB.v.0,2015-02-20,162142,262382,1.6201,1.8439,1.1370903030677115,13.709030306771176,same-bar rank 1
RB.v.0,2015-03-23,262382,416386,1.7888,1.8055,0.9984347048300536,-0.1565295169946301,same-bar rank 1
RB.v.0,2015-04-22,416386,80676,1.8812,1.9301,1.0024984052732298,0.2498405273229753,same-bar rank 1
RB.v.0,2015-05-21,80676,31954,2.0325,2.0673,0.9940959409594096,-0.5904059040590437,same-bar rank 1
RB.v.0,2015-06-22,31954,191894,2.0521,1.9957,0.9821158812923348,-1.7884118707665153,same-bar rank 1
RB.v.0,2015-07-23,191894,896928,1.8634,1.8114,0.975689599656542,-2.4310400343458105,same-bar rank 1
RB.v.0,2015-08-21,896928,122059,1.5284,1.3844,0.9058492541219576,-9.41507458780424,same-bar rank 1
RB.v.0,2015-09-21,122059,237981,1.3655,1.3784,0.9860124496521422,-1.3987550347857811,same-bar rank 1
RB.v.0,2015-10-21,237981,806885,1.2714,1.2895,1.0106968695925749,1.0696869592574876,same-bar rank 1
RB.v.0,2015-11-19,806885,418694,1.2826,1.2732,0.9828473413379074,-1.715265866209259,same-bar rank 1
RB.v.0,2015-12-21,418694,41425,1.2655,1.2185,0.9976293954958514,-0.237060450414861,same-bar rank 1
RB.v.0,2016-01-21,41425,204500,1.0206,1.0649,1.0231236527532823,2.312365275328254,same-bar rank 1
RB.v.0,2016-02-19,204500,746862,0.9712,1.2105,1.2612232289950578,26.12232289950578,same-bar rank 1
RB.v.0,2016-03-18,746862,833502,1.4307,1.4657,1.024673236877053,2.467323687705303,same-bar rank 1
RB.v.0,2016-03-21,833502,746862,1.4657,1.4614,0.9773487071024084,-2.265129289759149,same-bar rank 1
RB.v.0,2016-03-22,746862,833502,1.4614,1.535,1.021144108389216,2.114410838921588,same-bar rank 1
RB.v.0,2016-04-15,833502,105797,1.5048,1.4815,1.0094364699627858,0.9436469962785798,same-bar rank 1
RB.v.0,2016-04-20,105797,833502,1.4785,1.4996,0.9870815015218128,-1.2918498478187268,same-bar rank 1
RB.v.0,2016-04-21,833502,105797,1.4996,1.5375,1.0131368364897306,1.313683648973063,same-bar rank 1
RB.v.0,2016-05-19,105797,646520,1.6451,1.6404,1.002613822867911,0.2613822867910675,same-bar rank 1
RB.v.0,2016-06-17,646520,88756,1.469,1.5264,1.0091899251191283,0.9189925119128528,same-bar rank 1
RB.v.0,2016-06-20,88756,646520,1.5264,1.5727,0.9912866876310272,-0.871331236897277,same-bar rank 1
RB.v.0,2016-06-22,646520,88756,1.6059,1.5938,1.0050439006164766,0.5043900616476638,same-bar rank 1
RB.v.0,2016-07-21,88756,874358,1.3662,1.3596,1.0054896794027228,0.5489679402722825,same-bar rank 1
RB.v.0,2016-08-19,874358,189645,1.489,1.433,0.9538616521155135,-4.613834788448634,same-bar rank 1
RB.v.0,2016-09-15,189645,604647,1.3687,1.3694,0.9762548403594652,-2.3745159640534808,same-bar rank 1
RB.v.0,2016-09-16,604647,189645,1.3694,1.466,1.0373886373594277,3.7388637359427657,same-bar rank 1
RB.v.0,2016-09-19,189645,604647,1.466,1.3524,0.9463847203274216,-5.36152796725784,same-bar rank 1
RB.v.0,2016-10-21,604647,878627,1.496,1.5129,0.991042780748663,-0.8957219251336968,same-bar rank 1
RB.v.0,2016-11-21,878627,439832,1.3355,1.4088,1.0035941594908275,0.3594159490827531,same-bar rank 1
RB.v.0,2016-12-22,439832,201933,1.6,1.6153,1.0099375,0.9937499999999932,same-bar rank 1
RB.v.0,2017-01-20,201933,272046,1.5367,1.596,1.0190017570117786,1.900175701177864,same-bar rank 1
RB.v.0,2017-02-17,272046,324482,1.5227,1.7375,1.1467787482760885,14.67787482760885,same-bar rank 1
RB.v.0,2017-03-23,324482,320973,1.6029,1.5991,1.0070497223781896,0.7049722378189571,same-bar rank 1
RB.v.0,2017-04-20,320973,150533,1.6635,1.671,1.0021039975954311,0.2103997595431339,same-bar rank 1
RB.v.0,2017-05-19,150533,769606,1.6083,1.6464,0.9986320960019897,-0.1367903998010344,same-bar rank 1
RB.v.0,2017-06-22,769606,52193,1.4147,1.4245,0.993214108998374,-0.6785891001625854,same-bar rank 1
RB.v.0,2017-07-20,52193,338329,1.6174,1.574,0.9766291579077532,-2.3370842092246824,same-bar rank 1
RB.v.0,2017-08-23,338329,832258,1.5852,1.5303,0.9430355791067372,-5.69644208932627,same-bar rank 1
RB.v.0,2017-09-21,832258,221088,1.6526,1.6076,0.97670337649764,-2.3296623502359948,same-bar rank 1
RB.v.0,2017-10-19,221088,455977,1.6523,1.6167,0.9852932276221024,-1.4706772377897637,same-bar rank 1
RB.v.0,2017-11-20,455977,550941,1.7453,1.7346,1.0001718902194463,0.0171890219446524,same-bar rank 1
RB.v.0,2017-12-21,550941,174411,1.7381,1.7502,1.0041999884931825,0.419998849318226,same-bar rank 1
RB.v.0,2018-01-22,174411,225725,1.8707,1.8877,1.000427647404715,0.0427647404714681,same-bar rank 1
RB.v.0,2018-02-16,225725,870433,1.7425,1.9317,1.1026111908177905,10.261119081779048,same-bar rank 1
RB.v.0,2018-03-21,870433,603493,1.9724,2.024,1.0044615696613264,0.4461569661326381,same-bar rank 1
RB.v.0,2018-04-20,603493,148529,2.0886,2.0907,1.0014363688595231,0.143636885952314,same-bar rank 1
RB.v.0,2018-05-23,148529,748941,2.2599,2.2525,0.997477764502854,-0.2522235497145919,same-bar rank 1
RB.v.0,2018-06-21,748941,171476,2.0232,1.997,0.9936733886911824,-0.6326611308817731,same-bar rank 1
RB.v.0,2018-07-19,171476,628802,2.0461,2.0184,0.9863643028199992,-1.3635697180000903,same-bar rank 1
RB.v.0,2018-08-17,628802,667604,1.9829,1.883,0.9488627767411366,-5.1137223258863385,same-bar rank 1
RB.v.0,2018-09-20,667604,475232,2.023,2.001,0.9939693524468612,-0.6030647553138868,same-bar rank 1
RB.v.0,2018-10-18,475232,798106,1.9212,1.8874,0.9989589839683533,-0.1041016031646857,same-bar rank 1
RB.v.0,2018-11-19,798106,626000,1.5813,1.5688,0.9938658066148108,-0.6134193385189279,same-bar rank 1
RB.v.0,2018-12-20,626000,463828,1.3711,1.3199,0.9897892203340384,-1.0210779665961622,same-bar rank 1
RB.v.0,2019-01-21,463828,587283,1.4483,1.465,1.0086998550024169,0.8699855002416657,same-bar rank 1
RB.v.0,2019-02-18,587283,265058,1.5742,1.7323,1.105069241519502,10.506924151950203,same-bar rank 1
RB.v.0,2019-03-20,265058,177491,1.8923,1.8901,0.9905406119537072,-0.9459388046292873,same-bar rank 1
RB.v.0,2019-04-18,177491,177597,2.044,2.031,0.9844911937377692,-1.5508806262230834,same-bar rank 1
RB.v.0,2019-05-20,177597,717781,2.0429,1.9918,0.9846786431053894,-1.532135689461056,same-bar rank 1
RB.v.0,2019-06-20,717781,394907,1.7526,1.7679,0.985107839780897,-1.4892160219103,same-bar rank 1
RB.v.0,2019-07-22,394907,204561,1.8475,1.7906,0.9757510148849796,-2.424898511502027,same-bar rank 1
RB.v.0,2019-08-21,204561,896648,1.6866,1.5659,0.9213802917111348,-7.8619708288865215,same-bar rank 1
RB.v.0,2019-09-18,896648,704273,1.6734,1.6242,0.983984701804709,-1.6015298195291017,same-bar rank 1
RB.v.0,2019-10-21,704273,664826,1.6207,1.5649,0.9723576232492134,-2.7642376750786624,same-bar rank 1
RB.v.0,2019-11-20,664826,472451,1.5971,1.6491,0.9967440986788556,-0.3255901321144505,same-bar rank 1
RB.v.0,2019-12-19,472451,638283,1.6861,1.711,1.0034991993357452,0.3499199335745162,same-bar rank 1
RB.v.0,2020-01-20,638283,445909,1.6463,1.6547,1.009293567393549,0.9293567393549028,same-bar rank 1
RB.v.0,2020-02-14,445909,183195,1.5792,1.731,1.0897922998986829,8.979229989868287,same-bar rank 1
RB.v.0,2020-03-19,183195,760286,0.6707,0.6849,1.0137170120769343,1.3717012076934545,same-bar rank 1
RB.v.0,2020-04-17,760286,567912,0.7191,0.7669,1.0721735502711724,7.217355027117245,same-bar rank 1
RB.v.0,2020-05-15,567912,406038,0.9286,0.9862,1.0213224208485894,2.1322420848589374,same-bar rank 1
RB.v.0,2020-06-18,406038,213778,1.2077,1.2683,1.005050923242527,0.5050923242527094,same-bar rank 1
RB.v.0,2020-07-17,213778,748519,1.2352,1.2062,0.985184585492228,-1.4815414507772018,same-bar rank 1
RB.v.0,2020-08-19,748519,556145,1.2632,1.2178,0.954718176060798,-4.52818239392021,same-bar rank 1
RB.v.0,2020-09-21,556145,141048,1.236,1.1627,0.9772653721682848,-2.2734627831715204,same-bar rank 1
RB.v.0,2020-10-19,141048,333271,1.165,1.1439,0.9867811158798284,-1.3218884120171692,same-bar rank 1
RB.v.0,2020-11-18,333271,783592,1.1532,1.1544,0.999219562955255,-0.0780437044744952,same-bar rank 1
RB.v.0,2020-12-21,783592,556757,1.3964,1.3507,0.9966342022343168,-0.3365797765683243,same-bar rank 1
RB.v.0,2021-01-08,556757,638898,1.4869,1.5461,1.0020848745712556,0.2084874571255612,same-bar rank 1
RB.v.0,2021-01-11,638898,556757,1.5461,1.5214,1.001228898518854,0.1228898518853993,same-bar rank 1
RB.v.0,2021-01-14,556757,638898,1.5459,1.5601,0.9978006339349246,-0.2199366065075425,same-bar rank 1
RB.v.0,2021-02-12,638898,446523,1.6462,1.8181,1.0772081156603086,7.720811566030861,same-bar rank 1
RB.v.0,2021-02-15,446523,638898,1.8181,1.7837,0.9320719432374456,-6.792805676255432,same-bar rank 1
RB.v.0,2021-02-18,638898,446523,1.8251,1.8922,1.0432305079173745,4.323050791737448,same-bar rank 1
RB.v.0,2021-03-12,446523,270504,2.1345,2.1346,0.9948465682829702,-0.5153431717029755,same-bar rank 1
RB.v.0,2021-03-15,270504,446523,2.1346,2.1039,1.0081045629157688,0.8104562915768776,same-bar rank 1
RB.v.0,2021-03-17,446523,270504,2.0952,2.0597,0.9981386025200456,-0.1861397479954285,same-bar rank 1
RB.v.0,2021-03-18,270504,446523,2.0597,1.9285,1.001747827353498,0.1747827353498099,same-bar rank 1
RB.v.0,2021-03-19,446523,270504,1.9285,1.9402,0.9993777547316568,-0.0622245268343313,same-bar rank 1
RB.v.0,2021-04-16,270504,153118,2.05,2.0407,1.000829268292683,0.0829268292682927,same-bar rank 1
RB.v.0,2021-05-20,153118,655230,2.1007,2.0483,0.9978578569048414,-0.2142143095158588,same-bar rank 1
RB.v.0,2021-06-16,655230,493363,2.1739,2.1381,1.0011500069000414,0.1150006900041411,same-bar rank 1
RB.v.0,2021-07-19,493363,301297,2.2401,2.1037,0.9910718271505736,-0.8928172849426375,same-bar rank 1
RB.v.0,2021-08-19,301297,252048,2.1354,1.9472,0.9390278168024724,-6.09721831975275,same-bar rank 1
RB.v.0,2021-09-17,252048,149989,2.1806,2.1195,0.974731725213244,-2.526827478675586,same-bar rank 1
RB.v.0,2021-10-18,149989,465257,2.4815,2.4175,0.9746121297602256,-2.53878702397744,same-bar rank 1
RB.v.0,2021-11-17,465257,303628,2.3519,2.2355,0.9760619073940218,-2.3938092605978234,same-bar rank 1
RB.v.0,2021-12-20,303628,770531,2.1337,2.0909,0.9951727046913812,-0.4827295308618806,same-bar rank 1
RB.v.0,2022-01-14,770531,608658,2.3784,2.4261,1.0018920282542885,0.1892028254288469,same-bar rank 1
RB.v.0,2022-01-17,608658,770531,2.4261,2.4312,0.9990931948394544,-0.0906805160545642,same-bar rank 1
RB.v.0,2022-01-20,770531,608658,2.4383,2.4322,1.0012303654185293,0.1230365418529277,same-bar rank 1
RB.v.0,2022-02-16,608658,416285,2.6806,2.7663,1.05211519808998,5.211519808997989,same-bar rank 1
RB.v.0,2022-03-09,416285,203563,3.7342,3.3126,0.9875743131058862,-1.242568689411383,same-bar rank 1
RB.v.0,2022-03-14,203563,416285,3.2614,3.1428,1.0111915128472435,1.1191512847243512,same-bar rank 1
RB.v.0,2022-03-16,416285,203563,2.963,2.9701,0.990381370232872,-0.9618629767128016,same-bar rank 1
RB.v.0,2022-04-08,203563,531084,3.0543,3.0913,0.9935828176668958,-0.6417182333104177,same-bar rank 1
RB.v.0,2022-04-11,531084,203563,3.0913,3.021,1.0069873515996506,0.6987351599650582,same-bar rank 1
RB.v.0,2022-04-14,203563,531084,3.2895,3.353,0.994497644018848,-0.5502355981152118,same-bar rank 1
RB.v.0,2022-05-18,531084,202961,3.9479,3.5775,0.9585855771422782,-4.141442285772179,same-bar rank 1
RB.v.0,2022-05-19,202961,531084,3.5775,3.8194,1.03508036338225,3.508036338225007,same-bar rank 1
RB.v.0,2022-05-20,531084,202961,3.8194,3.6955,0.9597057129392051,-4.029428706079486,same-bar rank 1
RB.v.0,2022-06-17,202961,700167,3.918,3.7207,0.9705717202654416,-2.9428279734558416,same-bar rank 1
RB.v.0,2022-07-14,700167,507793,3.2425,3.0201,0.9502852737085582,-4.971472629144181,same-bar rank 1
RB.v.0,2022-08-19,507793,203620,3.0509,2.771,0.921367465338097,-7.863253466190301,same-bar rank 1
RB.v.0,2022-09-16,203620,338709,2.4227,2.3759,0.9833243901432286,-1.6675609856771412,same-bar rank 1
RB.v.0,2022-10-06,338709,203623,2.6616,2.548,0.9482642019837692,-5.1735798016230845,same-bar rank 1
RB.v.0,2022-10-07,203623,338709,2.548,2.7609,1.0576923076923077,5.769230769230771,same-bar rank 1
RB.v.0,2022-10-12,338709,203623,2.5896,2.4524,0.9449335804757492,-5.506641952425085,same-bar rank 1
RB.v.0,2022-10-17,203623,338709,2.4577,2.6094,1.070716523578956,7.071652357895597,same-bar rank 1
RB.v.0,2022-10-20,338709,203623,2.643,2.4643,0.935565645100265,-6.443435489973504,same-bar rank 1
RB.v.0,2022-11-10,203623,723457,2.5537,2.5018,0.9730586991424208,-2.6941300857579176,same-bar rank 1
RB.v.0,2022-11-11,723457,203623,2.5018,2.6291,1.022743624590295,2.2743624590295,same-bar rank 1
RB.v.0,2022-11-17,203623,723457,2.5056,2.4028,0.9828783524904214,-1.7121647509578564,same-bar rank 1
RB.v.0,2022-12-21,723457,659057,2.2211,2.2787,1.004142091756337,0.4142091756337063,same-bar rank 1
RB.v.0,2023-01-19,659057,466675,2.5072,2.6228,1.0037093171665603,0.3709317166560311,same-bar rank 1
RB.v.0,2023-02-16,466675,65484,2.4957,2.6264,1.0774532195376048,7.745321953760476,same-bar rank 1
RB.v.0,2023-03-16,65484,628556,2.4611,2.4759,0.9919954491893868,-0.8004550810613242,same-bar rank 1
RB.v.0,2023-04-13,628556,274401,2.857,2.7793,0.9805390269513476,-1.9460973048652463,same-bar rank 1
RB.v.0,2023-04-14,274401,628556,2.7793,2.8348,1.018709747058612,1.8709747058611947,same-bar rank 1
RB.v.0,2023-04-19,628556,274401,2.7452,2.5938,0.9848462771382775,-1.515372286172234,same-bar rank 1
RB.v.0,2023-05-15,274401,436181,2.4299,2.4303,0.9803284085764846,-1.9671591423515375,same-bar rank 1
RB.v.0,2023-06-09,436181,65476,2.6008,2.4981,0.962050138418948,-3.794986158105196,same-bar rank 1
RB.v.0,2023-06-12,65476,436181,2.4981,2.5005,1.039670149313478,3.967014931347812,same-bar rank 1
RB.v.0,2023-06-16,436181,65476,2.6477,2.5806,0.961098311742267,-3.890168825773299,same-bar rank 1
RB.v.0,2023-07-13,65476,598053,2.6724,2.6147,0.9725340517886544,-2.7465948211345625,same-bar rank 1
RB.v.0,2023-08-11,598053,405684,2.9036,2.685,0.9148643063782892,-8.513569362171092,same-bar rank 1
RB.v.0,2023-08-14,405684,598053,2.685,2.9056,1.097169459962756,9.716945996275594,same-bar rank 1
RB.v.0,2023-08-16,598053,405684,2.8395,2.6095,0.9172389505194576,-8.276104948054241,same-bar rank 1
RB.v.0,2023-09-11,405684,243804,2.6516,2.6419,0.9743173932719866,-2.568260672801337,same-bar rank 1
RB.v.0,2023-10-13,243804,65493,2.1829,2.2505,0.9930825965458794,-0.6917403454120619,same-bar rank 1
RB.v.0,2023-11-15,65493,668424,2.2239,2.1741,0.9883537928863708,-1.164620711362918,same-bar rank 1
RB.v.0,2023-12-18,668424,438289,2.1335,2.177,1.0055308179048512,0.5530817904851215,same-bar rank 1
RB.v.0,2024-01-18,438289,553571,2.1365,2.1997,1.0111865200093613,1.1186520009361267,same-bar rank 1
RB.v.0,2024-02-15,553571,356632,2.3011,2.5606,1.1019512407109644,10.19512407109644,same-bar rank 1
RB.v.0,2024-03-14,356632,133835,2.6618,2.6843,0.9969569464272298,-0.3043053572770238,same-bar rank 1
RB.v.0,2024-04-12,133835,361210,2.7845,2.7694,0.9904112048841804,-0.958879511581967,same-bar rank 1
RB.v.0,2024-05-15,361210,584032,2.4709,2.494,0.9963576024930187,-0.3642397506981254,same-bar rank 1
RB.v.0,2024-06-14,584032,215522,2.4106,2.392,0.9946486351945572,-0.5351364805442738,same-bar rank 1
RB.v.0,2024-07-17,215522,741370,2.4681,2.4751,0.987520764960901,-1.247923503909898,same-bar rank 1
RB.v.0,2024-08-15,741370,76500,2.3284,2.18,0.9279762927332074,-7.202370726679264,same-bar rank 1
RB.v.0,2024-09-19,76500,94279,2.0023,2.0241,0.9860660240723168,-1.3933975927683195,same-bar rank 1
RB.v.0,2024-10-11,94279,85469,2.1455,2.1192,0.9865765555814494,-1.342344441855059,same-bar rank 1
RB.v.0,2024-11-14,85469,719283,1.9537,1.9466,0.9863848083124328,-1.3615191687567196,same-bar rank 1
RB.v.0,2024-11-15,719283,85469,1.9466,1.9475,1.0146409123600124,1.4640912360012417,same-bar rank 1
RB.v.0,2024-11-18,85469,719283,1.9475,1.98,0.9858279845956354,-1.4172015404364635,same-bar rank 1
RB.v.0,2024-12-18,719283,254801,1.9472,1.9419,1.0055977814297452,0.5597781429745208,same-bar rank 1
RB.v.0,2025-01-09,254801,131443,2.0115,2.0646,1.0136216753666418,1.3621675366641828,same-bar rank 1
RB.v.0,2025-02-05,131443,550102,2.0965,2.284,1.1090388743143336,10.903887431433358,same-bar rank 1
RB.v.0,2025-02-06,550102,131443,2.284,2.0766,0.897723292469352,-10.2276707530648,same-bar rank 1
RB.v.0,2025-02-14,131443,550102,2.1106,2.3095,1.1027669856912727,10.276698569127271,same-bar rank 1
RB.v.0,2025-03-10,550102,739059,2.1074,2.0903,1.0041283097655878,0.4128309765587756,same-bar rank 1
RB.v.0,2025-03-12,739059,550102,2.1257,2.1495,0.9967540104436184,-0.3245989556381556,same-bar rank 1
RB.v.0,2025-03-13,550102,739059,2.1495,2.139,1.0021865550127935,0.2186555012793523,same-bar rank 1
RB.v.0,2025-04-04,739059,248785,2.156,2.0569,0.9964749536178108,-0.3525046382189312,same-bar rank 1
RB.v.0,2025-04-09,248785,739059,1.9415,2.0425,1.0048416173062065,0.4841617306206469,same-bar rank 1
RB.v.0,2025-04-10,739059,248785,2.0425,1.9501,0.9956425948592412,-0.4357405140758885,same-bar rank 1
RB.v.0,2025-05-14,248785,323881,2.1683,2.1043,0.9832126550754048,-1.6787344924595329,same-bar rank 1
RB.v.0,2025-06-12,323881,327319,2.1695,2.1576,0.9923023738188522,-0.7697626181147776,same-bar rank 1
RB.v.0,2025-07-11,327319,560164,2.1563,2.1487,0.9798265547465568,-2.0173445253443334,same-bar rank 1
RB.v.0,2025-07-14,560164,327319,2.1487,2.1636,1.020430958253828,2.0430958253828013,same-bar rank 1
RB.v.0,2025-07-16,327319,560164,2.1773,2.112,0.9785054884489964,-2.149451155100346,same-bar rank 1
RB.v.0,2025-08-13,560164,398305,2.0728,1.9148,0.9233886530297182,-7.661134697028182,same-bar rank 1
RB.v.0,2025-08-14,398305,560164,1.9148,2.1079,1.0848130353039482,8.481303530394824,same-bar rank 1
RB.v.0,2025-08-15,560164,398305,2.1079,1.9158,0.920204943308506,-7.97950566914939,same-bar rank 1
RB.v.0,2025-09-15,398305,580587,1.9862,1.9524,0.9708488571140872,-2.9151142885912806,same-bar rank 1
RB.v.0,2025-09-17,580587,398305,1.9831,2.0262,1.0314154606424284,3.1415460642428394,same-bar rank 1
RB.v.0,2025-09-18,398305,580587,2.0262,1.9528,0.970091797453361,-2.990820254663895,same-bar rank 1
RB.v.0,2025-10-17,580587,716444,1.8101,1.7794,0.9716590243632948,-2.8340975636705235,same-bar rank 1
RB.v.0,2025-11-12,716444,357715,2.0125,1.8828,0.968447204968944,-3.1552795031055902,same-bar rank 1
RB.v.0,2025-12-18,357715,690229,1.7141,1.7023,1.0032086809404352,0.3208680940435249,same-bar rank 1
RB.v.0,2026-01-15,690229,720729,1.8023,1.8104,1.0162015202796426,1.6201520279642612,same-bar rank 1
RB.v.0,2026-02-16,720729,687924,1.906,2.1519,1.120041972717733,12.004197271773332,same-bar rank 1
RB.v.0,2026-03-09,687924,248403,2.7677,2.6765,0.9807421324565524,-1.9257867543447715,same-bar rank 1
RB.v.0,2026-04-09,248403,258289,3.0364,2.9485,0.9710841786325912,-2.891582136740878,same-bar rank 1
RB.v.0,2026-05-14,258289,781272,3.6043,3.4817,0.9589101906056656,-4.108980939433449,same-bar rank 1
RB.v.0,2026-06-11,781272,319418,3.1595,3.0025,0.9850925779395474,-1.490742206045259,same-bar rank 1
RB.v.0,2026-06-15,319418,781272,2.98,2.9686,1.0208724832214764,2.087248322147639,same-bar rank 1
RB.v.0,2026-06-17,781272,319418,2.8986,2.8271,0.9765403988132202,-2.345960118677981,same-bar rank 1
RB.v.0,2026-07-15,319418,794064,3.2271,3.1016,0.942889901149639,-5.7110098850361,same-bar rank 1
RB.v.0,2026-08-17,794064,67640,3.1788,2.9858,0.91254561469737,-8.745438530262994,same-bar rank 1
RTY.v.0,2017-09-11,33094,33095,1402.5,1415.8,0.9996434937611408,-0.035650623885918886,same-bar rank 1
RTY.v.0,2017-12-11,33095,33124,1521.8,1526.2,1.0021027730319358,0.2102773031935845,same-bar rank 1
RTY.v.0,2018-03-12,33124,33160,1597.6,1605.0,1.0023159739609415,0.23159739609415197,same-bar rank 1
RTY.v.0,2018-06-11,33160,33234,1671.1,1681.4,1.0029920411704865,0.2992041170486459,same-bar rank 1
RTY.v.0,2018-09-17,33234,22835,1722.3,1703.7,1.003077280380886,0.30772803808860605,same-bar rank 1
RTY.v.0,2018-12-17,22835,18197,1411.4,1394.7,1.0025506589202209,0.2550658920220883,same-bar rank 1
RTY.v.0,2019-03-11,18197,1504,1526.0,1558.0,1.0034076015727391,0.3407601572739116,same-bar rank 1
RTY.v.0,2019-06-17,1504,36315,1525.0,1537.7,1.0022950819672132,0.2295081967213175,same-bar rank 1
RTY.v.0,2019-09-16,36315,14964,1581.1,1589.3,1.0013914363417873,0.13914363417872888,same-bar rank 1
RTY.v.0,2019-12-16,14964,10643,1640.9,1654.7,1.0020720336400755,0.20720336400754658,same-bar rank 1
RTY.v.0,2020-03-18,10643,28125,1053.1,1026.0,0.9949672395783876,-0.5032760421612381,same-bar rank 1
RTY.v.0,2020-06-17,28125,11278,1457.3,1413.8,0.9976669182735196,-0.23330817264803905,same-bar rank 1
