class,tf,rule,symbol,floor,mode,cagr,excess_cagr,ir,vol,max_dd,mar,turnover_yr,weight
crypto,1d,macd_cross,SOL/USD,1.0,floor,-0.05345162567465689,0.0,,0.9595953657147398,-0.9627249869276181,-0.05552117832241911,0.0,1.0
crypto,1d,macd_cross,SOL/USD,0.5516666666666666,const,0.08844787260672393,0.14189949828138082,-0.4244862016546852,0.5293767767526314,-0.799355110937835,0.11064903619988543,0.0,0.5516666666666666
crypto,1d,macd_cross,DOGE/USD,0.0,floor,1.2710998866985208,0.5900605021537653,-0.17895472571039922,1.0496428268848323,-0.669771513480726,1.897811210412279,14.683744403676235,0.5228637413394919
crypto,1d,macd_cross,DOGE/USD,0.25,floor,1.3042761614007898,0.6232367768560343,-0.1789547257103992,1.1338156586610844,-0.6971715853701947,1.8708108430842394,11.012808302757175,0.642147806004619
crypto,1d,macd_cross,DOGE/USD,0.5,floor,1.1702487202463971,0.4892093357016416,-0.17895472571039922,1.3561722538173566,-0.7747607008862224,1.5104647395096182,7.341872201838117,0.7614318706697459
crypto,1d,macd_cross,DOGE/USD,0.75,floor,0.9486796631678325,0.26764027862307693,-0.1789547257103992,1.66215094580117,-0.8632734033348277,1.0989330373240738,3.6709361009190586,0.880715935334873
crypto,1d,macd_cross,DOGE/USD,1.0,floor,0.6810393845447555,0.0,,2.0139924780485385,-0.923061260891813,0.7378051852016532,0.0,1.0
crypto,1d,macd_cross,DOGE/USD,0.5228637413394919,const,0.626156789529356,-0.054882595015399493,-0.7961502072694631,1.0530436421020533,-0.6714719275869263,0.9325137266416786,0.0,0.522863741339492
crypto,1d,macd_cross,ADA/USD,0.0,floor,0.45049192672964766,0.3531572549472519,0.09554106122929582,0.7210274157644632,-0.7955986250728301,0.5662301473791626,17.0450148869797,0.5076212471131639
crypto,1d,macd_cross,ADA/USD,0.25,floor,0.4076937794455573,0.31035910766316155,0.0955410612292957,0.7403748881529129,-0.7989703886510738,0.510273954124732,12.783761165234775,0.630715935334873
crypto,1d,macd_cross,ADA/USD,0.5,floor,0.32969119875770625,0.2323565269753105,0.09554106122929582,0.7959487636962209,-0.8229008743393694,0.40064509473560184,8.52250744348985,0.753810623556582
crypto,1d,macd_cross,ADA/USD,0.75,floor,0.22357290207969194,0.1262382302972962,0.09554106122929582,0.8809193564397898,-0.8961508320600001,0.24948133068822842,4.261253721744925,0.876905311778291
crypto,1d,macd_cross,ADA/USD,1.0,floor,0.09733467178239574,0.0,,0.9877289149203289,-0.9515008431703206,0.1022959385491292,0.0,1.0
crypto,1d,macd_cross,ADA/USD,0.5076212471131639,const,0.1760508600404176,0.07871618825802185,-0.5677509552831453,0.5013921836015895,-0.6759340316870999,0.26045568322844,0.0,0.5076212471131639
crypto,1d,macd_cross,TRX/USD,0.0,floor,0.1440882336903031,-0.4103487907312331,-0.8987130271999593,0.6757146446528263,-0.735115818055611,0.19600752718315595,21.432954931966187,0.5653579676674365
crypto,1d,macd_cross,TRX/USD,0.25,floor,0.26039453858988826,-0.29404248583164794,-0.8987130271999594,0.6850438863480129,-0.7003486202906748,0.37180702730850435,16.074716198974638,0.6740184757505774
crypto,1d,macd_cross,TRX/USD,0.5,floor,0.37016252726994914,-0.18427449715158706,-0.8987130271999593,0.7130143269815148,-0.6819019272639382,0.5428383649760141,10.716477465983093,0.7826789838337183
crypto,1d,macd_cross,TRX/USD,0.75,floor,0.4695186430135503,-0.08491838140798591,-0.8987130271999593,0.7575639865863703,-0.6800358837264276,0.6904321584336179,5.358238732991547,0.8913394919168591
crypto,1d,macd_cross,TRX/USD,1.0,floor,0.5544370244215362,0.0,,0.8159818724077056,-0.694890421830169,0.7978769126811197,0.0,1.0
crypto,1d,macd_cross,TRX/USD,0.5653579676674365,const,0.3783982144044631,-0.1760388100170731,-0.9116886838414658,0.46132185303789,-0.44776317795677856,0.8450856011232547,0.0,0.5653579676674366
crypto,1d,macd_cross,AVAX/USD,0.0,floor,-0.055067911635062305,0.2832929387477098,0.23734083046117285,0.7348706437396534,-0.752125065969536,-0.07321642919063778,18.271417236328126,0.5538888888888889
crypto,1d,macd_cross,AVAX/USD,0.25,floor,-0.10128437743226226,0.23707647295050982,0.23734083046117288,0.7515875204827869,-0.796092076976546,-0.12722696326400726,13.703562927246095,0.6654166666666667
crypto,1d,macd_cross,AVAX/USD,0.5,floor,-0.16683368064838788,0.1715271697343842,0.23734083046117285,0.8001418743897395,-0.8519333232351912,-0.19582950460822685,9.135708618164063,0.7769444444444444
crypto,1d,macd_cross,AVAX/USD,0.75,floor,-0.24750315773437837,0.09085769264839372,0.23734083046117296,0.8752511169085813,-0.902433184349627,-0.2742620307261318,4.567854309082032,0.8884722222222222
crypto,1d,macd_cross,AVAX/USD,1.0,floor,-0.3383608503827721,0.0,,0.9707709804268171,-0.9562546371865261,-0.3538396962740916,0.0,1.0
crypto,1d,macd_cross,AVAX/USD,0.5538888888888889,const,-0.10551966141468239,0.2328411889680897,-0.06124980275523221,0.537699259714187,-0.7220377196303811,-0.1461414806261078,0.0,0.5538888888888887
crypto,1d,macd_cross,LINK/USD,0.0,floor,0.1568427606900118,0.25188887300384266,-0.023498607551659178,0.6977838738573879,-0.633374005037383,0.24763056178908802,17.04591747084351,0.5242494226327945
crypto,1d,macd_cross,LINK/USD,0.25,floor,0.14326276694129092,0.23830887925512179,-0.023498607551659216,0.7203933562580005,-0.6648548225306652,0.21547977405952137,12.784438103132633,0.6431870669745958
crypto,1d,macd_cross,LINK/USD,0.5,floor,0.0935583459500422,0.18860445826387306,-0.023498607551659136,0.784793447971776,-0.737456383560374,0.12686627715981086,8.522958735421755,0.7621247113163973
crypto,1d,macd_cross,LINK/USD,0.75,floor,0.011894133544920527,0.10694024585875139,-0.02349860755165914,0.8818757505066742,-0.8314433467722683,0.014305404681021906,4.261479367710877,0.8810623556581986
crypto,1d,macd_cross,LINK/USD,1.0,floor,-0.09504611231383087,0.0,,1.0021870273544304,-0.9019491574054591,-0.10537856988218701,0.0,1.0
crypto,1d,macd_cross,LINK/USD,0.5242494226327945,const,0.07619027429240477,0.17123638660623564,-0.401870431167169,0.5253959704606368,-0.594289564024379,0.12820395797709025,0.0,0.5242494226327946
