ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed,gate_loo,net_return_pct,bench_return_pct,excess_return_pct,class,timeframe,rule,scenario,wf_mode,n_folds,n_switches,is_baseline,generic_fallback,rankable,op,exposure,long_frac,short_frac
-0.5477494086412372,0.2,-0.25517432255043226,0.0,-1.0359936325322927,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-31.701270701794733,160.4128710350878,-192.11414173688252,crypto,4h,MA_100~MAXINDEX|gate,binance,fixed_combo,4.0,0.0,False,False,True,gate,0.8443397051377348,0.4231714335335881,0.42116827160414666
-0.5477494086412372,0.2,-0.25517432255043226,0.0,-1.0359936325322927,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-31.701270701794733,160.4128710350878,-192.11414173688252,crypto,4h,SMA_100~MAXINDEX|gate,binance,fixed_combo,4.0,0.0,False,False,True,gate,0.8443397051377348,0.4231714335335881,0.42116827160414666
-0.6920348198234448,0.1,-0.16373910862271962,0.0,-1.3088898965791533,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-65.67567122023152,160.4128710350878,-226.0885422553193,crypto,4h,TSF_1000~LINEARREG_1000|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.5371605084851138,0.46283949151488624
-0.6920348198234448,0.1,-0.16373910862271962,0.0,-1.3088898965791533,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-65.67567122023152,160.4128710350878,-226.0885422553193,crypto,4h,TSF_1000~LINEARREG_1000|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.5371605084851138,0.46283949151488624
-0.6920348198234448,0.1,-0.16373910862271962,0.0,-1.3088898965791533,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-65.67567122023152,160.4128710350878,-226.0885422553193,crypto,4h,TSF_1000~LINEARREG_INTERCEPT_100|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.5371605084851138,0.46283949151488624
-0.6920348198234448,0.1,-0.16373910862271962,0.0,-1.3088898965791533,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-65.67567122023152,160.4128710350878,-226.0885422553193,crypto,4h,TSF_1000~LINEARREG_INTERCEPT_200|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.5371605084851138,0.46283949151488624
-0.6920348198234448,0.1,-0.16373910862271962,0.0,-1.3088898965791533,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-65.67567122023152,160.4128710350878,-226.0885422553193,crypto,4h,TSF_1000~MA_100|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.5371605084851138,0.46283949151488624
-0.6920348198234448,0.1,-0.16373910862271962,0.0,-1.3088898965791533,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-65.67567122023152,160.4128710350878,-226.0885422553193,crypto,4h,TSF_1000~MA_100|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.5371605084851138,0.46283949151488624
-0.6920348198234448,0.1,-0.16373910862271962,0.0,-1.3088898965791533,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-65.67567122023152,160.4128710350878,-226.0885422553193,crypto,4h,TSF_1000~SMA_100|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.5371605084851138,0.46283949151488624
-0.6920348198234448,0.1,-0.16373910862271962,0.0,-1.3088898965791533,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-65.67567122023152,160.4128710350878,-226.0885422553193,crypto,4h,TSF_1000~SMA_100|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.5371605084851138,0.46283949151488624
-0.6920348198234448,0.1,-0.16373910862271962,0.0,-1.3088898965791533,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-65.67567122023152,160.4128710350878,-226.0885422553193,crypto,4h,TSF_1000~T3_200|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.5371605084851138,0.46283949151488624
-0.6920348198234448,0.1,-0.16373910862271962,0.0,-1.3088898965791533,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-65.67567122023152,160.4128710350878,-226.0885422553193,crypto,4h,TSF_1000~T3_200|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.5371605084851138,0.46283949151488624
-0.7004117566360388,0.1,-0.16982270873719174,0.0,-1.3247337351320798,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-65.92259572480961,160.4128710350878,-226.3354667598974,crypto,4h,TSF_1000~LINEARREG_1000|and,coinbase,fixed_combo,4.0,0.0,False,False,True,and,0.9991695674277945,0.5367005670281337,0.46246900039966077
-0.7004117566360388,0.1,-0.16982270873719174,0.0,-1.3247337351320798,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-65.92259572480961,160.4128710350878,-226.3354667598974,crypto,4h,TSF_1000~LINEARREG_1000|vote,coinbase,fixed_combo,4.0,0.0,False,False,True,vote,0.9991695674277945,0.5367005670281337,0.46246900039966077
-0.7080557933666157,0.1,-0.17574652429452675,0.0,-1.3391913926937102,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-66.19314635537164,160.4128710350878,-226.60601739045944,crypto,4h,LINEARREG_1000~LINEARREG_INTERCEPT_100|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.5370710581433592,0.4629289418566408
-0.7080557933666157,0.1,-0.17574652429452675,0.0,-1.3391913926937102,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-66.19314635537164,160.4128710350878,-226.60601739045944,crypto,4h,LINEARREG_1000~LINEARREG_INTERCEPT_200|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.5370710581433592,0.4629289418566408
-0.7080557933666157,0.1,-0.17574652429452675,0.0,-1.3391913926937102,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-66.19314635537164,160.4128710350878,-226.60601739045944,crypto,4h,LINEARREG_1000~MA_100|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.5370710581433592,0.4629289418566408
-0.7080557933666157,0.1,-0.17574652429452675,0.0,-1.3391913926937102,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-66.19314635537164,160.4128710350878,-226.60601739045944,crypto,4h,LINEARREG_1000~MA_100|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.5370710581433592,0.4629289418566408
-0.7080557933666157,0.1,-0.17574652429452675,0.0,-1.3391913926937102,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-66.19314635537164,160.4128710350878,-226.60601739045944,crypto,4h,LINEARREG_1000~SMA_100|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.5370710581433592,0.4629289418566408
-0.7080557933666157,0.1,-0.17574652429452675,0.0,-1.3391913926937102,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-66.19314635537164,160.4128710350878,-226.60601739045944,crypto,4h,LINEARREG_1000~SMA_100|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.5370710581433592,0.4629289418566408
-0.7080557933666157,0.1,-0.17574652429452675,0.0,-1.3391913926937102,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-66.19314635537164,160.4128710350878,-226.60601739045944,crypto,4h,LINEARREG_1000~T3_200|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.5370710581433592,0.4629289418566408
-0.7080557933666157,0.1,-0.17574652429452675,0.0,-1.3391913926937102,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-66.19314635537164,160.4128710350878,-226.60601739045944,crypto,4h,LINEARREG_1000~TSF_1000|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.5370710581433592,0.4629289418566408
-0.7081632465293202,0.1,-0.16580763473070523,0.0,-1.3393946257608778,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-62.31287046004595,160.4128710350878,-222.72574149513375,crypto,4h,LINEARREG_INTERCEPT_200~LINEARREG_1000|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.4977813401656686,0.5022186598343314
-0.7081632465293202,0.1,-0.16580763473070523,0.0,-1.3393946257608778,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-62.31287046004595,160.4128710350878,-222.72574149513375,crypto,4h,LINEARREG_INTERCEPT_200~LINEARREG_1000|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.4977813401656686,0.5022186598343314
-0.7081632465293202,0.1,-0.16580763473070523,0.0,-1.3393946257608778,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-62.31287046004595,160.4128710350878,-222.72574149513375,crypto,4h,LINEARREG_INTERCEPT_200~LINEARREG_INTERCEPT_100|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.4977813401656686,0.5022186598343314
-0.7081632465293202,0.1,-0.16580763473070523,0.0,-1.3393946257608778,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-62.31287046004595,160.4128710350878,-222.72574149513375,crypto,4h,LINEARREG_INTERCEPT_200~MA_100|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.4977813401656686,0.5022186598343314
-0.7081632465293202,0.1,-0.16580763473070523,0.0,-1.3393946257608778,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-62.31287046004595,160.4128710350878,-222.72574149513375,crypto,4h,LINEARREG_INTERCEPT_200~MA_100|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.4977813401656686,0.5022186598343314
-0.7081632465293202,0.1,-0.16580763473070523,0.0,-1.3393946257608778,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-62.31287046004595,160.4128710350878,-222.72574149513375,crypto,4h,LINEARREG_INTERCEPT_200~SMA_100|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.4977813401656686,0.5022186598343314
-0.7081632465293202,0.1,-0.16580763473070523,0.0,-1.3393946257608778,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-62.31287046004595,160.4128710350878,-222.72574149513375,crypto,4h,LINEARREG_INTERCEPT_200~SMA_100|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.4977813401656686,0.5022186598343314
-0.7081632465293202,0.1,-0.16580763473070523,0.0,-1.3393946257608778,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-62.31287046004595,160.4128710350878,-222.72574149513375,crypto,4h,LINEARREG_INTERCEPT_200~T3_200|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.4977813401656686,0.5022186598343314
-0.7081632465293202,0.1,-0.16580763473070523,0.0,-1.3393946257608778,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-62.31287046004595,160.4128710350878,-222.72574149513375,crypto,4h,LINEARREG_INTERCEPT_200~T3_200|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.4977813401656686,0.5022186598343314
-0.7081632465293202,0.1,-0.16580763473070523,0.0,-1.3393946257608778,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-62.31287046004595,160.4128710350878,-222.72574149513375,crypto,4h,LINEARREG_INTERCEPT_200~TSF_1000|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.4977813401656686,0.5022186598343314
-0.7081632465293202,0.1,-0.16580763473070523,0.0,-1.3393946257608778,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-62.31287046004595,160.4128710350878,-222.72574149513375,crypto,4h,LINEARREG_INTERCEPT_200~TSF_1000|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.4977813401656686,0.5022186598343314
-0.7418756127108779,0.1,-0.056258467899166574,0.0,-1.4031569888975695,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-57.72044222471301,160.4128710350878,-218.1333132598008,crypto,4h,T3_200~LINEARREG_1000|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.5088976916105639,0.4911023083894362
-0.7418756127108779,0.1,-0.056258467899166574,0.0,-1.4031569888975695,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-57.72044222471301,160.4128710350878,-218.1333132598008,crypto,4h,T3_200~LINEARREG_1000|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.5088976916105639,0.4911023083894362
-0.7418756127108779,0.1,-0.056258467899166574,0.0,-1.4031569888975695,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-57.72044222471301,160.4128710350878,-218.1333132598008,crypto,4h,T3_200~LINEARREG_INTERCEPT_100|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.5088976916105639,0.4911023083894362
-0.7418756127108779,0.1,-0.056258467899166574,0.0,-1.4031569888975695,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-57.72044222471301,160.4128710350878,-218.1333132598008,crypto,4h,T3_200~LINEARREG_INTERCEPT_200|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.5088976916105639,0.4911023083894362
-0.7418756127108779,0.1,-0.056258467899166574,0.0,-1.4031569888975695,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-57.72044222471301,160.4128710350878,-218.1333132598008,crypto,4h,T3_200~MA_100|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.5088976916105639,0.4911023083894362
-0.7418756127108779,0.1,-0.056258467899166574,0.0,-1.4031569888975695,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-57.72044222471301,160.4128710350878,-218.1333132598008,crypto,4h,T3_200~MA_100|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.5088976916105639,0.4911023083894362
-0.7418756127108779,0.1,-0.056258467899166574,0.0,-1.4031569888975695,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-57.72044222471301,160.4128710350878,-218.1333132598008,crypto,4h,T3_200~SMA_100|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.5088976916105639,0.4911023083894362
-0.7418756127108779,0.1,-0.056258467899166574,0.0,-1.4031569888975695,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-57.72044222471301,160.4128710350878,-218.1333132598008,crypto,4h,T3_200~SMA_100|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.5088976916105639,0.4911023083894362
-0.7418756127108779,0.1,-0.056258467899166574,0.0,-1.4031569888975695,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-57.72044222471301,160.4128710350878,-218.1333132598008,crypto,4h,T3_200~TSF_1000|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.5088976916105639,0.4911023083894362
-0.7426383808601417,0.1,-0.17447320390626758,0.0,-1.4045996612825493,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-61.65645349873714,160.4128710350878,-222.06932453382493,crypto,4h,LINEARREG_INTERCEPT_200~TSF_1000|and,coinbase,fixed_combo,4.0,0.0,False,False,True,and,0.7717968060031604,0.4033693273269714,0.368427478676189
-0.7426383808601417,0.1,-0.17447320390626758,0.0,-1.4045996612825493,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-61.65645349873714,160.4128710350878,-222.06932453382493,crypto,4h,LINEARREG_INTERCEPT_200~TSF_1000|vote,coinbase,fixed_combo,4.0,0.0,False,False,True,vote,0.7717968060031604,0.4033693273269714,0.368427478676189
-0.7488130824330312,0.1,-0.1140869702272707,0.0,-1.4162782709010777,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-57.9230081923199,160.4128710350878,-218.3358792274077,crypto,4h,LINEARREG_INTERCEPT_200~T3_200|and,coinbase,fixed_combo,4.0,0.0,False,False,True,and,0.8945230852677468,0.4506010585219896,0.4439220267457572
-0.7488130824330312,0.1,-0.1140869702272707,0.0,-1.4162782709010777,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-57.9230081923199,160.4128710350878,-218.3358792274077,crypto,4h,LINEARREG_INTERCEPT_200~T3_200|vote,coinbase,fixed_combo,4.0,0.0,False,False,True,vote,0.8945230852677468,0.4506010585219896,0.4439220267457572
-0.7509347079650694,0.1,-0.18060306505223858,0.0,-1.4202910375186846,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-61.86971763266638,160.4128710350878,-222.28258866775417,crypto,4h,LINEARREG_INTERCEPT_200~LINEARREG_1000|and,coinbase,fixed_combo,4.0,0.0,False,False,True,and,0.7721673052827734,0.4035098517959006,0.3686574534868728
-0.7509347079650694,0.1,-0.18060306505223858,0.0,-1.4202910375186846,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-61.86971763266638,160.4128710350878,-222.28258866775417,crypto,4h,LINEARREG_INTERCEPT_200~LINEARREG_1000|vote,coinbase,fixed_combo,4.0,0.0,False,False,True,vote,0.7721673052827734,0.4035098517959006,0.3686574534868728
-0.7547931322478043,0.1,-0.11449392029358707,0.0,-1.427588723149121,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-58.79809618073203,160.4128710350878,-219.21096721581984,crypto,4h,TSF_1000~T3_200|and,coinbase,fixed_combo,4.0,0.0,False,False,True,and,0.8066756875379342,0.42636694381680595,0.38030874372112833
-0.7547931322478043,0.1,-0.11449392029358707,0.0,-1.427588723149121,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-58.79809618073203,160.4128710350878,-219.21096721581984,crypto,4h,TSF_1000~T3_200|vote,coinbase,fixed_combo,4.0,0.0,False,False,True,vote,0.8066756875379342,0.42636694381680595,0.38030874372112833
-0.7629481380949241,0.1,-0.12056988125140655,0.0,-1.4430128094148416,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-58.92805438419532,160.4128710350878,-219.3409254192831,crypto,4h,T3_200~LINEARREG_1000|and,coinbase,fixed_combo,4.0,0.0,False,False,True,and,0.8068417727456728,0.4264052612497979,0.3804365114958749
-0.7629481380949241,0.1,-0.12056988125140655,0.0,-1.4430128094148416,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-58.92805438419532,160.4128710350878,-219.3409254192831,crypto,4h,T3_200~LINEARREG_1000|vote,coinbase,fixed_combo,4.0,0.0,False,False,True,vote,0.8068417727456728,0.4264052612497979,0.3804365114958749
-0.891831437076109,0.0,-0.1849611890160469,0.0,-1.6867780695462626,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-73.18928930343978,160.4128710350878,-233.60216033852757,crypto,4h,LINEARREG_INTERCEPT_100~LINEARREG_INTERCEPT_200|and,coinbase,fixed_combo,4.0,0.0,False,False,True,and,0.7753618049942756,0.385852512860956,0.38950929213331964
-0.891831437076109,0.0,-0.1849611890160469,0.0,-1.6867780695462626,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-73.18928930343978,160.4128710350878,-233.60216033852757,crypto,4h,LINEARREG_INTERCEPT_100~LINEARREG_INTERCEPT_200|vote,coinbase,fixed_combo,4.0,0.0,False,False,True,vote,0.7753618049942756,0.385852512860956,0.38950929213331964
-0.8947105822107291,0.0,-0.18581467746999616,0.0,-1.692223581635453,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-73.82255050123612,160.4128710350878,-234.2354215363239,crypto,4h,LINEARREG_INTERCEPT_100~TSF_1000|and,coinbase,fixed_combo,4.0,0.0,False,False,True,and,0.709056028085136,0.3723892085661088,0.33666681951902727
-0.8947105822107291,0.0,-0.18581467746999616,0.0,-1.692223581635453,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-73.82255050123612,160.4128710350878,-234.2354215363239,crypto,4h,LINEARREG_INTERCEPT_100~TSF_1000|vote,coinbase,fixed_combo,4.0,0.0,False,False,True,vote,0.709056028085136,0.3723892085661088,0.33666681951902727
-0.8999924635797741,0.0,0.03361540311656945,0.10741580663629248,-1.7022135430663483,,DOGE/USD,10,10,3.577258609257723,False,False,False,False,0,False,-67.20203460181077,160.4128710350878,-227.61490563689856,crypto,4h,IS#1[combo],coinbase,wf_combo,4.0,2.0,False,False,True,,,,
-0.9025827144227335,0.0,-0.1920960126834303,0.0,-1.7071126508291918,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-73.96190403033862,160.4128710350878,-234.3747750654264,crypto,4h,LINEARREG_INTERCEPT_100~LINEARREG_1000|and,coinbase,fixed_combo,4.0,0.0,False,False,True,and,0.7093498990247685,0.3724914188650478,0.3368584801597208
-0.9025827144227335,0.0,-0.1920960126834303,0.0,-1.7071126508291918,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-73.96190403033862,160.4128710350878,-234.3747750654264,crypto,4h,LINEARREG_INTERCEPT_100~LINEARREG_1000|vote,coinbase,fixed_combo,4.0,0.0,False,False,True,vote,0.7093498990247685,0.3724914188650478,0.3368584801597208
-0.9041859799917118,0.1,-0.1266100344693753,0.0,-1.710145009960058,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-71.84071949290423,160.4128710350878,-232.253590527992,crypto,4h,LINEARREG_INTERCEPT_100~T3_200|and,coinbase,fixed_combo,4.0,0.0,False,False,True,and,0.7881889904218836,0.3978242812972076,0.390364709124676
-0.9041859799917118,0.1,-0.1266100344693753,0.0,-1.710145009960058,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-71.84071949290423,160.4128710350878,-232.253590527992,crypto,4h,LINEARREG_INTERCEPT_100~T3_200|vote,coinbase,fixed_combo,4.0,0.0,False,False,True,vote,0.7881889904218836,0.3978242812972076,0.390364709124676
-0.965643460357666,0.0,-0.18182530053166202,0.0,-1.8263834893197117,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-85.68122860534025,160.4128710350878,-246.09409964042806,crypto,4h,LINEARREG_INTERCEPT_100~LINEARREG_1000|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.4985618805619677,0.5014381194380323
-0.965643460357666,0.0,-0.18182530053166202,0.0,-1.8263834893197117,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-85.68122860534025,160.4128710350878,-246.09409964042806,crypto,4h,LINEARREG_INTERCEPT_100~LINEARREG_1000|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.4985618805619677,0.5014381194380323
-0.965643460357666,0.0,-0.18182530053166202,0.0,-1.8263834893197117,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-85.68122860534025,160.4128710350878,-246.09409964042806,crypto,4h,LINEARREG_INTERCEPT_100~LINEARREG_INTERCEPT_200|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.4985618805619677,0.5014381194380323
-0.965643460357666,0.0,-0.18182530053166202,0.0,-1.8263834893197117,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-85.68122860534025,160.4128710350878,-246.09409964042806,crypto,4h,LINEARREG_INTERCEPT_100~LINEARREG_INTERCEPT_200|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.4985618805619677,0.5014381194380323
-0.965643460357666,0.0,-0.18182530053166202,0.0,-1.8263834893197117,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-85.68122860534025,160.4128710350878,-246.09409964042806,crypto,4h,LINEARREG_INTERCEPT_100~MA_100|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.4985618805619677,0.5014381194380323
-0.965643460357666,0.0,-0.18182530053166202,0.0,-1.8263834893197117,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-85.68122860534025,160.4128710350878,-246.09409964042806,crypto,4h,LINEARREG_INTERCEPT_100~MA_100|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.4985618805619677,0.5014381194380323
-0.965643460357666,0.0,-0.18182530053166202,0.0,-1.8263834893197117,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-85.68122860534025,160.4128710350878,-246.09409964042806,crypto,4h,LINEARREG_INTERCEPT_100~SMA_100|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.4985618805619677,0.5014381194380323
-0.965643460357666,0.0,-0.18182530053166202,0.0,-1.8263834893197117,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-85.68122860534025,160.4128710350878,-246.09409964042806,crypto,4h,LINEARREG_INTERCEPT_100~SMA_100|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.4985618805619677,0.5014381194380323
-0.965643460357666,0.0,-0.18182530053166202,0.0,-1.8263834893197117,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-85.68122860534025,160.4128710350878,-246.09409964042806,crypto,4h,LINEARREG_INTERCEPT_100~T3_200|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.4985618805619677,0.5014381194380323
-0.965643460357666,0.0,-0.18182530053166202,0.0,-1.8263834893197117,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-85.68122860534025,160.4128710350878,-246.09409964042806,crypto,4h,LINEARREG_INTERCEPT_100~T3_200|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.4985618805619677,0.5014381194380323
-0.965643460357666,0.0,-0.18182530053166202,0.0,-1.8263834893197117,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-85.68122860534025,160.4128710350878,-246.09409964042806,crypto,4h,LINEARREG_INTERCEPT_100~TSF_1000|gate,coinbase,fixed_combo,4.0,0.0,False,False,True,gate,1.0,0.4985618805619677,0.5014381194380323
-0.965643460357666,0.0,-0.18182530053166202,0.0,-1.8263834893197117,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-85.68122860534025,160.4128710350878,-246.09409964042806,crypto,4h,LINEARREG_INTERCEPT_100~TSF_1000|or,coinbase,fixed_combo,4.0,0.0,False,False,True,or,1.0,0.4985618805619677,0.5014381194380323
-1.0011048326327512,0.0,-0.09420306864442099,0.0,-1.8934538600006736,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-45.12519319955214,160.4128710350878,-205.53806423463993,crypto,4h,MAXINDEX~TSF_1000|vote,coinbase,fixed_combo,4.0,0.0,False,False,True,vote,0.6097780113667668,0.5371605084851138,0.07261750288165304
-1.018577336661459,0.0,-0.10639275626415572,0.0,-1.926500728938495,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-46.186893670555385,160.4128710350878,-206.59976470564317,crypto,4h,MAXINDEX~LINEARREG_1000|vote,coinbase,fixed_combo,4.0,0.0,False,False,True,vote,0.6097652187507808,0.5370710581433592,0.07269416060742159
-1.0889262189115232,0.0,-0.025423563421546336,0.0,-2.0595560876793124,,AVAX/USD,10,10,3.577258609257723,False,False,False,False,0,False,-45.912455777054355,160.4128710350878,-206.32532681214215,crypto,4h,MAXINDEX~T3_200|vote,coinbase,fixed_combo,4.0,0.0,False,False,True,vote,0.5854888338461677,0.5088976916105639,0.07659114223560384
-1.0968555420690294,0.0,-0.172010948360989,0.0,-2.0745533257810296,,DOGE/USD,10,10,3.577258609257723,False,False,False,False,0,False,-47.914334159631814,160.4128710350878,-208.3272051947196,crypto,4h,MAXINDEX~LINEARREG_INTERCEPT_200|vote,coinbase,fixed_combo,4.0,0.0,False,False,True,vote,0.5759312613309178,0.4977813401656686,0.07814992116524926
