ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed,gate_loo,class,timeframe,rule,scenario,ir_train,total_pnl_dollars,avg_cagr,avg_sharpe,avg_max_drawdown,avg_exposure,turnover_per_year,n_trades,is_baseline,generic_fallback,rankable
-0.8363685380485115,0.05,-0.8151965643141773,0.0,-1.38645391575134,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLPIERCING,pessimistic,-0.6806902752381705,-11045.257099520872,-0.008478151401915029,-0.30587031149041866,-0.09124564157377611,0.0077989464469520615,16.943190333695078,2328,False,False,True
-0.8374147655030084,0.05,-0.8141195657792322,0.0,-1.3881882542457533,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLHIKKAKEMOD,pessimistic,-0.6455412738270514,-3124.071792274525,-0.0024629203093563977,-0.1639566679748677,-0.06935772044557797,0.007026204731164211,14.16296323381918,1944,False,False,True
-0.8393814215706101,0.0,-0.8325413732931741,0.0,-1.3914483936242916,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDL3BLACKCROWS,pessimistic,-0.6407680684669045,-2215.8154339192815,-0.0016597160449715043,-0.17981091740596852,-0.028294729712029103,0.0018364919801387805,4.002891573612705,550,False,False,True
-0.8412229290587211,0.05,-0.8374151738729602,0.0,-1.3945010733361973,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDL2CROWS,pessimistic,-0.639706989829535,-1756.5755047996388,-0.0013279368602940767,-0.13772543145651314,-0.026307252655758718,0.0011819658480513797,2.576405219581399,354,False,False,True
-0.8413928888117057,0.0,-0.813676280466856,0.0,-1.3947828167953613,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLDARKCLOUDCOVER,pessimistic,-0.6597560400241059,-8617.081154203644,-0.006895590926684953,-0.29589094775425473,-0.10906331017279025,0.010202992296032429,22.008672015343016,3024,False,False,True
-0.8417170252454579,0.0,-0.8398705601291316,0.0,-1.3953201400056077,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLCOUNTERATTACK,pessimistic,-0.6390379583743833,-1158.809591487523,-0.0008617747604290793,-0.21819272982373333,-0.01847893624779608,0.0006140085541702381,1.3391440627757825,184,False,False,True
-0.8424643482029077,0.0,-0.831401718000364,0.0,-1.3965589824459328,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLSTICKSANDWICH,pessimistic,-0.6511956308857649,-4000.6071861002442,-0.003018060030316605,-0.22824171759328293,-0.049820757678319824,0.0037447538769852747,8.151365233000421,1120,False,False,True
-0.8435948616515268,0.0,-0.8350401968451377,0.0,-1.3984330424163194,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLRISEFALL3METHODS,pessimistic,-0.6475285324626566,-4314.465797134422,-0.003221469321756143,-0.23568750216471349,-0.04843415414166398,0.002313587874534441,5.029087610247826,690,False,False,True
-0.8443793011448595,0.0,-0.5050326755419261,0.0,-1.3997334131951376,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,T3_200,pessimistic,-0.7381352566173655,-77617.56425572705,-0.13476613505511903,-0.4243632709347301,-0.7797128955894946,0.9734192068776484,299.6642366924822,20597,False,False,True
-0.846651843098269,0.05,-0.8396306426777687,0.0,-1.4035006217242454,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLUNIQUE3RIVER,pessimistic,-0.6480009678794043,-4700.5216856532425,-0.0035082956068156423,-0.21609578160510862,-0.045476715554762695,0.002238772534859487,4.876270018162908,670,False,False,True
-0.8490909236979483,0.05555555555555555,-0.8473514222189287,0.0,-1.4075439025202314,,PEP,20,18,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,BBANDS,pessimistic,-0.6458286784432925,-9385.536957966528,-0.019741325633302175,-0.2354594837829674,-0.10610069528162198,0.10404823740254802,0.02911216369365144,4,False,False,True
-0.8499441366795741,0.0,-0.8201699432175878,0.0,-1.408958279586716,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLGAPSIDESIDEWHITE,pessimistic,-0.6569591692987442,-5866.578634383905,-0.004554466003242224,-0.20258454847315271,-0.08472559709678516,0.009113679466693328,19.76703154414881,2712,False,False,True
-0.8517782232932735,0.05,-0.6620237675753178,0.0,-1.4119986576637344,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,TRIX,pessimistic,-0.6363363583726299,-108894.25148565068,-0.1257269357911633,-0.3201317407120489,-0.7615689843683218,0.9980409465705471,155.6617058721852,10704,False,False,True
-0.8518201479957666,0.05,-0.842087317033374,0.0,-1.4120681565333042,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLLADDERBOTTOM,pessimistic,-0.6541768303091314,-7868.943941036679,-0.005945101959672933,-0.29728949501537405,-0.06357362578582472,0.003452998732415855,7.525444046629299,1034,False,False,True
-0.8523614222830547,0.05,-0.8187761389565799,0.0,-1.4129654306666153,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLIDENTICAL3CROWS,pessimistic,-0.6560560601669555,-9298.107208668327,-0.007479745470928728,-0.3430292496603713,-0.10102732854311132,0.009176034385975832,19.40310049710532,2666,False,False,True
-0.8539659043756942,0.0,-0.8438858562714533,0.0,-1.4156251917395073,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLTRISTAR,pessimistic,-0.6543394092065528,-8265.002975215817,-0.006214329001263031,-0.5339950137391496,-0.05512431269702269,0.0030217733042668333,6.64483202916071,907,False,False,True
-0.8584516905254824,0.0,-0.8283494262173502,0.0,-1.4230613104953713,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLMORNINGDOJISTAR,pessimistic,-0.6567472448973967,-6296.8413395029875,-0.004888069580127557,-0.17014244856172958,-0.09042915613741184,0.00887567880303894,19.28667310963747,2650,False,False,True
-0.8585805734876926,0.0,-0.6320580565991754,0.0,-1.4232749606740913,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,EMA_1000,pessimistic,-0.6327063724128072,-33661.50209281676,-0.10558752071767849,-0.3083457363257567,-0.7548190348231991,0.97776029118155,186.52045244969995,12824,False,False,True
-0.8623088950556144,0.05,-0.6218605152423677,0.0,-1.4294554251486236,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,ACCBANDS,pessimistic,-0.9208942215500695,40578.736780427964,-0.16778242697850504,-0.594619337651244,-0.8354018768057632,0.9988546045862339,217.75752568460865,14970,False,False,True
-0.8634008736575443,0.0,-0.8363804686010583,0.0,-1.4312656056368744,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLEVENINGDOJISTAR,pessimistic,-0.6667866750039098,-16785.8257350641,-0.013028214879261002,-0.40631947786093203,-0.1221111998328496,0.008810264882313814,19.075629256773723,2621,False,False,True
-0.8636448740650191,0.0,-0.8415200476564827,0.0,-1.4316700868015746,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDL3WHITESOLDIERS,pessimistic,-0.6517609345160994,-6972.310520111871,-0.005246273150603581,-0.21622831511753185,-0.07780078901234497,0.007695539266019412,16.448258416813204,2260,False,False,True
-0.8682264396020907,0.05,-0.8419257371722944,0.0,-1.4392649797108246,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLTASUKIGAP,pessimistic,-0.6664342439049815,-13649.965337156387,-0.010442657422666913,-0.4396874122317701,-0.10484092582888138,0.008838729389085706,19.27215956240415,2640,False,False,True
-0.8706549352739434,0.0,-0.4711062835173451,0.0,-1.4432907137986724,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MIDPRICE_200,pessimistic,-0.9280621079317661,-99843.74867721349,-0.17095208614773302,-0.5893653697963253,-0.8043213667865295,0.9954907849160832,362.38595449057846,24974,False,False,True
-0.8792824857561546,0.0,-0.8337751331482529,0.0,-1.4575926639620707,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLTHRUSTING,pessimistic,-0.6804024277131323,-21278.40958331069,-0.01677223154283572,-0.46691140469992687,-0.1598796472889554,0.016251580441665605,34.94172366876634,4801,False,False,True
-0.884326744448968,0.0,-0.48585331566108636,0.0,-1.4659545665188454,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MIDPOINT_200,pessimistic,-0.9160858432319751,-117106.20476820842,-0.17453087789075883,-0.5901062776085595,-0.8076884825600288,0.9955052751271894,360.5517973084769,24837,False,False,True
-0.8890922218998203,0.05,-0.8524141653449832,0.0,-1.4738543314808026,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLHOMINGPIGEON,pessimistic,-0.6617334999273503,-12382.434472274446,-0.010021805324762666,-0.2598294912973233,-0.12243072179901182,0.012364747454051726,26.695745837153076,3668,False,False,True
-0.901301322434023,0.05,-0.5867068400828528,0.0,-1.4940934419606675,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,TSF_1000,pessimistic,-0.6260848263767098,-59373.906260298296,-0.11838704881412107,-0.35234490753126463,-0.7605211188210429,0.97776029118155,265.6469266907401,18260,False,False,True
-0.9013151392305769,0.05,-0.5883906494720108,0.0,-1.4941163461599696,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,LINEARREG_1000,pessimistic,-0.6230087890795903,-62278.74584657754,-0.11776591153140595,-0.34981210146446895,-0.7589247236621238,0.97776029118155,265.12290001068817,18224,False,False,True
-0.9038483138267898,0.0,-0.4934388229707225,0.0,-1.4983156072254276,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,TRIMA_200,pessimistic,-0.7897132920548084,-92975.97099397882,-0.15508864783753595,-0.4987451321082249,-0.7906420280378466,0.9955698678129414,364.4529297131769,25048,False,False,True
