ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,legacy_gate_ir,legacy_gate_breadth,legacy_gate_headroom,legacy_gate_t,legacy_passed,legacy_gate_loo,net_return_pct,bench_return_pct,excess_return_pct,class,timeframe,rule,scenario,wf_mode,n_folds,n_switches,is_baseline,generic_fallback,rankable,contaminated,prior
-0.2597542727607753,0.11363636363636363,-0.24616969569602823,,-1.4367594628013096,,RE,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,st_reversal,retail,prereg,54.0,0.0,False,False,True,False,Jegadeesh 1990: long after a down week
-0.28507392858838293,0.026988636363636364,-0.28332141415035744,,-1.5768081893094226,,CVC,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,volmanaged,retail,prereg,54.0,0.0,False,False,True,True,"Moreira/Muir 2017: inverse prior-month variance, capped 1.0"
-0.31817394232057333,0.04261363636363636,-0.31778769893446385,,-1.7598918300254156,,SLE,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,golden_cross,retail,prereg,54.0,0.0,False,False,True,False,Long while the 50d SMA is above the 200d SMA
-0.320004465410628,0.029829545454545456,-0.3184151918241605,,-1.770016866058738,,SLE,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,tsmom12,retail,prereg,54.0,0.0,False,False,True,False,Moskowitz/Ooi/Pedersen 2012: long if trailing 12m return > 0
-0.3422149718742127,0.028409090909090908,-0.3402604045392306,,-1.8928681862545527,,SLE,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,faber_gtaa,retail,prereg,54.0,0.0,False,False,True,True,Faber 2007: long above the 10-month moving average
-0.2808798841922411,0.09943181818181818,-0.24616969569602823,,-1.5536099839073687,,RE,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,st_reversal,wide,prereg,54.0,0.0,False,False,True,False,Jegadeesh 1990: long after a down week
-0.28778963177165034,0.026988636363636364,-0.28332141415035744,,-1.591829356065407,,CVC,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,volmanaged,wide,prereg,54.0,0.0,False,False,True,True,"Moreira/Muir 2017: inverse prior-month variance, capped 1.0"
-0.3187753717823725,0.04261363636363636,-0.31778769893446385,,-1.763218472013874,,SLE,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,golden_cross,wide,prereg,54.0,0.0,False,False,True,False,Long while the 50d SMA is above the 200d SMA
-0.3224620914169049,0.028409090909090908,-0.3184151918241605,,-1.7836105497468477,,SLE,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,tsmom12,wide,prereg,54.0,0.0,False,False,True,False,Moskowitz/Ooi/Pedersen 2012: long if trailing 12m return > 0
-0.34523010443401625,0.028409090909090908,-0.3402604045392306,,-1.9095455644199073,,SLE,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,faber_gtaa,wide,prereg,54.0,0.0,False,False,True,True,Faber 2007: long above the 10-month moving average
