engine,convention,ticker,rule,n_bars,final_equity,total_return,n_trades
reference,at_close,HD,RSI_TREND,2848,24750.399962523672,1.475039996252367,329
reference,at_close,HD,MACD_CROSS,2848,37601.022232963514,2.7601022232963515,220
reference,at_close,HD,CCI_ZERO,2848,32070.043672094314,2.2070043672094313,267
reference,at_close,HD,BBANDS_DIP,2848,13124.220335502316,0.3124220335502317,142
reference,next_open,HD,SMA_CROSS,2848,17345.51334898047,0.7345513348980468,61
reference,next_open,HD,RSI_TREND,2848,21058.16064126646,1.1058160641266457,329
reference,next_open,HD,MACD_CROSS,2848,38472.89214513391,2.847289214513391,220
reference,next_open,HD,CCI_ZERO,2848,25500.802376064792,1.5500802376064793,266
reference,next_open,HD,BBANDS_DIP,2848,10970.896204403265,0.09708962044032643,142
reference,at_close,MA,SMA_CROSS,2848,26459.008396396737,1.645900839639674,59
reference,at_close,MA,RSI_TREND,2848,15663.11398707557,0.566311398707557,345
reference,at_close,MA,MACD_CROSS,2848,14213.68058818796,0.421368058818796,261
reference,at_close,MA,CCI_ZERO,2848,23712.21669323291,1.3712216693232908,291
reference,at_close,MA,BBANDS_DIP,2848,15856.150599840308,0.5856150599840309,140
reference,next_open,MA,SMA_CROSS,2848,28551.072957414173,1.8551072957414174,59
reference,next_open,MA,RSI_TREND,2848,14008.955615639634,0.40089556156396333,345
reference,next_open,MA,MACD_CROSS,2848,14085.19222183636,0.408519222183636,260
reference,next_open,MA,CCI_ZERO,2848,23916.82757729166,1.391682757729166,291
reference,next_open,MA,BBANDS_DIP,2848,14153.593753515566,0.41535937535155654,140
reference,at_close,CVX,SMA_CROSS,2848,10011.294750986348,0.0011294750986348134,66
reference,at_close,CVX,RSI_TREND,2848,13934.0593403166,0.39340593403166,337
reference,at_close,CVX,MACD_CROSS,2848,19920.166254110867,0.9920166254110867,233
reference,at_close,CVX,CCI_ZERO,2848,18064.810967747497,0.8064810967747498,331
reference,at_close,CVX,BBANDS_DIP,2848,10930.775498750403,0.09307754987504024,150
reference,next_open,CVX,SMA_CROSS,2848,10105.984393816892,0.01059843938168914,66
reference,next_open,CVX,RSI_TREND,2848,13558.399336996386,0.35583993369963873,337
reference,next_open,CVX,MACD_CROSS,2848,22115.143454101544,1.2115143454101545,233
reference,next_open,CVX,CCI_ZERO,2848,15645.354554657535,0.5645354554657536,331
reference,next_open,CVX,BBANDS_DIP,2848,9957.77591322031,-0.00422240867796897,150
reference,at_close,ABBV,SMA_CROSS,2848,15526.27195436705,0.552627195436705,71
reference,at_close,ABBV,RSI_TREND,2848,31907.693931044716,2.1907693931044716,293
reference,at_close,ABBV,MACD_CROSS,2848,17730.10025595357,0.7730100255953569,236
reference,at_close,ABBV,CCI_ZERO,2848,32571.96350347232,2.257196350347232,249
reference,at_close,ABBV,BBANDS_DIP,2848,13076.546880845306,0.30765468808453056,142
reference,next_open,ABBV,SMA_CROSS,2848,16088.194350311447,0.6088194350311447,71
reference,next_open,ABBV,RSI_TREND,2848,29475.916514809902,1.9475916514809901,293
reference,next_open,ABBV,MACD_CROSS,2848,18199.63010369448,0.819963010369448,236
reference,next_open,ABBV,CCI_ZERO,2848,26634.097190184715,1.6634097190184716,249
reference,next_open,ABBV,BBANDS_DIP,2848,11285.025508934108,0.12850255089341078,142
reference,at_close,PEP,SMA_CROSS,2848,8440.036832039666,-0.15599631679603332,72
reference,at_close,PEP,RSI_TREND,2848,11428.587407892956,0.1428587407892956,337
reference,at_close,PEP,MACD_CROSS,2848,16932.483171754553,0.6932483171754553,229
reference,at_close,PEP,CCI_ZERO,2848,14686.555926913654,0.46865559269136536,289
reference,at_close,PEP,BBANDS_DIP,2848,17286.81284358351,0.728681284358351,164
reference,next_open,PEP,SMA_CROSS,2848,7135.080322474402,-0.2864919677525598,72
reference,next_open,PEP,RSI_TREND,2848,10603.845225061792,0.060384522506179206,337
reference,next_open,PEP,MACD_CROSS,2848,18003.84978969149,0.8003849789691488,229
reference,next_open,PEP,CCI_ZERO,2848,14560.16089365465,0.456016089365465,289
reference,next_open,PEP,BBANDS_DIP,2848,11696.816224111477,0.1696816224111477,164
reference,at_close,KO,SMA_CROSS,2848,13202.877966328308,0.3202877966328308,69
reference,at_close,KO,RSI_TREND,2848,13610.478747161938,0.3610478747161938,341
reference,at_close,KO,MACD_CROSS,2848,15124.58366536701,0.5124583665367011,239
reference,at_close,KO,CCI_ZERO,2848,13979.897601806164,0.3979897601806164,307
reference,at_close,KO,BBANDS_DIP,2848,12314.48907997034,0.2314489079970341,142
reference,next_open,KO,SMA_CROSS,2848,13468.980171081595,0.3468980171081595,69
reference,next_open,KO,RSI_TREND,2848,15446.075533454048,0.5446075533454049,341
reference,next_open,KO,MACD_CROSS,2848,16433.130719701752,0.6433130719701752,238
reference,next_open,KO,CCI_ZERO,2848,15345.113211980972,0.5345113211980972,307
reference,next_open,KO,BBANDS_DIP,2848,10078.788219998998,0.007878821999899754,142
reference,at_close,WMT,SMA_CROSS,2848,17873.46066884499,0.7873460668844989,58
reference,at_close,WMT,RSI_TREND,2848,17138.3591719262,0.7138359171926201,332
reference,at_close,WMT,MACD_CROSS,2848,15953.295256912606,0.5953295256912607,231
reference,at_close,WMT,CCI_ZERO,2848,15201.333872610743,0.5201333872610743,291
reference,at_close,WMT,BBANDS_DIP,2848,15550.347047067962,0.5550347047067963,142
reference,next_open,WMT,SMA_CROSS,2848,21036.557437007945,1.1036557437007946,58
reference,next_open,WMT,RSI_TREND,2848,15154.086452854723,0.5154086452854723,332
reference,next_open,WMT,MACD_CROSS,2848,17804.68914439758,0.7804689144397581,231
reference,next_open,WMT,CCI_ZERO,2848,14513.917147431406,0.45139171474314055,290
reference,next_open,WMT,BBANDS_DIP,2848,13307.549696171305,0.3307549696171306,142
