engine,convention,ticker,rule,n_bars,final_equity,total_return,n_trades
nautilus_native,at_close,AMZN,BBANDS_DIP,2908,11152.27,0.11522699999999997,132
nautilus_native,at_close,NVDA,SMA_CROSS,2908,555068.72,54.506871999999994,62
nautilus_native,at_close,NVDA,RSI_TREND,2908,189771.02,17.977102,322
nautilus_native,at_close,NVDA,MACD_CROSS,2908,112134.56,10.213455999999999,236
nautilus_native,at_close,NVDA,CCI_ZERO,2908,408071.87,39.807187,266
nautilus_native,at_close,NVDA,BBANDS_DIP,2908,21916.61,1.1916609999999999,136
nautilus_native,at_close,GOOGL,SMA_CROSS,2908,53795.58,4.379558,60
nautilus_native,at_close,GOOGL,RSI_TREND,2908,46958.67,3.695867,292
nautilus_native,at_close,GOOGL,MACD_CROSS,2908,31483.83,2.1483830000000004,240
nautilus_native,at_close,GOOGL,CCI_ZERO,2908,52795.28,4.279528,284
nautilus_native,at_close,GOOGL,BBANDS_DIP,2908,18906.11,0.890611,132
nautilus_native,at_close,META,SMA_CROSS,2908,81677.6,7.167760000000001,55
nautilus_native,at_close,META,RSI_TREND,2908,15802.62,0.5802620000000001,332
nautilus_native,at_close,META,MACD_CROSS,2908,10804.17,0.08041699999999996,234
nautilus_native,at_close,META,CCI_ZERO,2908,18603.32,0.8603319999999999,300
nautilus_native,at_close,META,BBANDS_DIP,2908,15259.34,0.5259340000000001,148
nautilus_native,at_close,TSLA,SMA_CROSS,2908,48963.16,3.8963160000000006,68
nautilus_native,at_close,TSLA,RSI_TREND,2908,117187.26,10.718726,302
nautilus_native,at_close,TSLA,MACD_CROSS,2908,472186.72,46.218672,218
nautilus_native,at_close,TSLA,CCI_ZERO,2908,195735.68,18.573567999999998,272
nautilus_native,at_close,TSLA,BBANDS_DIP,2908,13664.41,0.366441,158
nautilus_native,at_close,JPM,SMA_CROSS,2908,44703.43,3.4703429999999997,55
nautilus_native,at_close,JPM,RSI_TREND,2908,33360.92,2.336092,327
