class,timeframe,symbol,rule,engine_pair,scenario,n_bars,windowed,vector,other,rel_diff,ok,n_fills,abs_diff,tolerance,seconds
crypto,1h,ADA/USD,CDLCONCEALBABYSWALL,vector-reference,binance,57462,False,10000.0,10000.0,0.0,True,,,,
crypto,1h,ADA/USD,CDLCONCEALBABYSWALL,vector-reference,kraken,57462,False,10000.0,10000.0,0.0,True,,,,
crypto,1h,ADA/USD,CDLCONCEALBABYSWALL,vector-reference,coinbase,57462,False,10000.0,10000.0,0.0,True,,,,
crypto,1h,ADA/USD,CDLCONCEALBABYSWALL,vector-nautilus,gross,20000,True,10000.0,10000.0,0.0,True,0.0,0.0,0.1,0.5206059999763966
crypto,15m,BTC/USD,CDLHIKKAKE,vector-reference,gross,225624,False,24383.733735134712,24383.733735135465,3.088376953455939e-14,True,,,,
crypto,15m,BTC/USD,CDLHIKKAKE,vector-reference,binance,225624,False,2.6529496554348503e-14,2.6529496554347405e-14,1.0980943800676484e-15,True,,,,
crypto,15m,BTC/USD,CDLHIKKAKE,vector-reference,kraken,225624,False,2.679679795606985e-41,2.6796797956081943e-41,1.2092204842259766e-41,True,,,,
crypto,15m,BTC/USD,CDLHIKKAKE,vector-reference,coinbase,225624,False,6.098460292380298e-98,6.098460292376744e-98,3.55393071362985e-98,True,,,,
crypto,15m,BTC/USD,CDLHIKKAKE,vector-nautilus,gross,20000,True,18726.440543018954,18726.980000000003,2.8807235406507625e-05,True,14660.0,0.5394569810487155,1.8161773041198372,13.580288799945265
crypto,15m,DOGE/USD,CDLGAPSIDESIDEWHITE,vector-reference,gross,218323,False,7097.130104843418,7097.130104843451,4.613387211470268e-15,True,,,,
crypto,15m,DOGE/USD,CDLGAPSIDESIDEWHITE,vector-reference,binance,218323,False,3698.515778840637,3698.5157788406536,4.5492984183167076e-15,True,,,,
crypto,15m,DOGE/USD,CDLGAPSIDESIDEWHITE,vector-reference,kraken,218323,False,1389.4899203218758,1389.4899203218934,1.2600143947120513e-14,True,,,,
crypto,15m,DOGE/USD,CDLGAPSIDESIDEWHITE,vector-reference,coinbase,218323,False,178.4699600148052,178.46996001480403,6.529334609308501e-15,True,,,,
crypto,15m,DOGE/USD,CDLGAPSIDESIDEWHITE,vector-nautilus,gross,20000,True,9460.105340771908,9171.05,0.030555192607223457,False,236.0,289.05534077190896,0.23043437243605822,0.813090399838984
crypto,5m,XRP/USD,TRANGE,vector-reference,gross,666173,False,4249.9547765507195,4249.9547765503685,8.260439777415821e-14,True,,,,
crypto,5m,XRP/USD,TRANGE,vector-reference,binance,666173,False,1.0558720134112027e-256,1.0558720134071885e-256,4.0142439491871374e-256,True,,,,
crypto,5m,XRP/USD,TRANGE,vector-reference,kraken,666173,False,2.47033e-319,5.4e-323,2.4697847569958073e-307,True,,,,
crypto,5m,XRP/USD,TRANGE,vector-reference,coinbase,666173,False,2.47033e-319,0.0,2.4703282292062327e-307,True,,,,
crypto,5m,XRP/USD,TRANGE,vector-nautilus,gross,20000,True,9055.235820910408,8327.369999999999,0.08038065880400556,False,32190.0,727.8658209104087,2.691235775624276,164.0179849001579
crypto,5m,XRP/USD,ROCP,vector-reference,gross,666173,False,193.99590999332577,193.99590999331923,3.369655148512173e-14,True,,,,
crypto,5m,XRP/USD,ROCP,vector-reference,binance,666173,False,4.518324121717479e-96,4.518324121708534e-96,8.945042195142123e-96,True,,,,
crypto,5m,XRP/USD,ROCP,vector-reference,kraken,666173,False,6.538456442944114e-243,6.538456442916234e-243,2.787934976008894e-242,True,,,,
crypto,5m,XRP/USD,ROCP,vector-reference,coinbase,666173,False,3.95253e-319,1.9e-322,3.950647717275776e-307,True,,,,
crypto,5m,XRP/USD,ROCP,vector-nautilus,gross,20000,True,4875.980216531859,4712.990000000001,0.03342716936776012,False,22484.0,162.9902165318581,2.2491998577271874,33.59643979999237
crypto,1m,DOGE/USD,SMA_1000,vector-reference,gross,3253565,False,2.6163889876732967e-11,-2.307220629299953e-07,1.0001134000344158,False,,,,
crypto,1m,DOGE/USD,SMA_1000,vector-reference,binance,3253565,False,2.4562316559720083e-70,-2.1665288282193144e-66,2.1667744513849116e-54,True,,,,
crypto,1m,DOGE/USD,SMA_1000,vector-reference,kraken,3253565,False,4.0159999877913555e-159,-3.5436539225360076e-155,3.544055522534787e-143,True,,,,
crypto,1m,DOGE/USD,SMA_1000,vector-reference,coinbase,3253565,False,1.03754e-318,-2e-322,1.0377354825249542e-306,True,,,,
crypto,1m,DOGE/USD,SMA_1000,vector-nautilus,gross,20000,True,2300.0573998936034,1482.91,0.35527261186238357,False,9228.0,817.1473998936033,1.4409371950227392,5.706547300098464
crypto,1m,ETH/USD,CCI,vector-reference,gross,3303715,False,936644.7371488985,936644.7371490062,1.1496800058652734e-13,True,,,,
crypto,1m,ETH/USD,CCI,vector-reference,binance,3303715,False,3.211427e-318,1.12e-321,3.210305168952043e-306,True,,,,
crypto,1m,ETH/USD,CCI,vector-reference,kraken,3303715,False,1.531604e-318,4.45e-322,1.5311588430266072e-306,True,,,,
crypto,1m,ETH/USD,CCI,vector-reference,coinbase,3303715,False,4.94066e-319,2e-322,4.9386801958291005e-307,True,,,,
crypto,1m,ETH/USD,CCI,vector-nautilus,gross,20000,True,11596.39745808776,11595.820000000002,4.979633458113091e-05,True,21960.0,0.5774580877587141,2.2228360263411244,29.792469800217077
