class,tf,side,rule,n_assets,years,edge_dsharpe,fold_sd,edge_t,n_folds_scored,exposure,fold_coverage,edge_vs_random,edge_vs_constant,edge_wealth,edge_headroom,sharpe,bench_sharpe,max_dd,bench_max_dd,profit_factor,trades_per_asset,expectancy,win_rate,avg_win,avg_loss,expectancy_r,roi,roi_ann,roe_ann,bench_roi,avg_pnl_per_asset,avg_bench_pnl_per_asset,wealth,bench_wealth,breadth,long_frac,short_frac,turnover_yr,max_leverage,noise_ceiling,n_trials,edge_gate_dsharpe,edge_gate_t,edge_gate_vs_random,edge_gate_vs_constant,edge_gate_wealth,edge_gate_headroom,edge_passed,edge_n,edge_powered,edge_rankable,edge_verdict,above_ceiling,edge_t_bar_corrected,edge_t_uncorrected_pass,edge_t_bar_source
crypto,15m,long,SMA_100,20,3.5216489224501055,-6.460328020833334,1.4715580591339283,-8.780255703448764,4,1.0,1.0,-3.650538840254483,-2.466585766800738,-12067.083615902055,0.0,-5.085562574162867,0.4172975209463755,-0.9999999211970179,-0.7855585530557541,0.581445972408051,6654.5,-0.002316933463431287,0.11909676310399249,0.02753120730775606,0.006570871122872022,-0.3526067427142891,-0.9999999102176359,-0.9910848710212136,-0.9910848710212139,0.20670842113255683,-9999.946146133358,5924.498274741029,0.0008978236411544561,12067.084211325568,0.0,0.48900648019483983,0.5109935198051601,3777.4145393968956,1.0,2.074635079334467,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,MA_100,20,3.5216489224501055,-6.460328020833334,1.4715580591339283,-8.780255703448764,4,1.0,1.0,-2.6624541683418537,-2.466585766800738,-12067.083615902055,0.0,-5.085562574162867,0.4172975209463755,-0.9999999211970179,-0.7855585530557541,0.581445972408051,6654.5,-0.002316933463431287,0.11909676310399249,0.02753120730775606,0.006570871122872022,-0.3526067427142891,-0.9999999102176359,-0.9910848710212136,-0.9910848710212139,0.20670842113255683,-9999.946146133358,5924.498274741029,0.0008978236411544561,12067.084211325568,0.0,0.48900648019483983,0.5109935198051601,3777.4145393968956,1.0,2.074635079334467,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,SMA_100,20,3.5216489224501055,-6.460328020833334,1.4715580591339283,-8.780255703448764,4,1.0,1.0,-2.6624541683418537,-2.466585766800738,-12067.083615902055,0.0,-5.085562574162867,0.4172975209463755,-0.9999999211970179,-0.7855585530557541,0.581445972408051,6654.5,-0.002316933463431287,0.11909676310399249,0.02753120730775606,0.006570871122872022,-0.3526067427142891,-0.9999999102176359,-0.9910848710212136,-0.9910848710212139,0.20670842113255683,-9999.946146133358,5924.498274741029,0.0008978236411544561,12067.084211325568,0.0,0.48900648019483983,0.5109935198051601,3777.4145393968956,1.0,2.074635079334467,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,CORREL,20,3.5216489224501055,-6.5481522291021665,1.2613413073045734,-10.382839587003232,4,1.0,1.0,-4.009870986553922,-2.4702645034533974,-12067.084095477643,0.0,-5.232956710061243,0.4172975209463755,-0.9999999550730172,-0.7855585530557541,0.6899870322512419,7599.0,-0.002122675665003472,0.40568004168837934,0.01116620456813947,0.011269882415765127,-0.1883494065593905,-0.9999999541273533,-0.9922719540326551,-0.9925924822986456,0.20670842113255683,-9416.070060630413,5924.498274741029,0.00045872646676232206,12067.084211325568,0.0,0.5252781062054626,0.4740443673933371,4315.646454596142,1.0,1.7782668559389154,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,FLOOR,20,3.5216489224501055,-6.6601137999999995,1.2957093371039992,-10.280259019952451,4,1.0,1.0,-1.6453217040050705,-0.6712849229831576,-11766.666874032135,0.0,-2.1967958087948958,0.4172975209463755,-0.9971523941265159,-0.7855585530557541,0.4996840008017167,2452.0,-0.0028396683092690353,0.1659462594552553,0.013135681689805764,0.010484864144602021,-0.27083501227157025,-0.996124434195401,-0.8638722043850393,-0.8638722043850415,0.20670842113255683,-9495.5732043477,5924.498274741029,38.755658045990074,12067.084211325568,0.1,0.0899880892930637,0.9100119107069363,1707.1481745757972,1.0,1.8267196640268712,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,HT_DCPERIOD,20,3.5216489224501055,-6.692982237500001,0.6448067224240753,-20.7596540319509,4,1.0,1.0,-3.9897534355640403,-1.1122912553668405,-12067.084181680246,0.0,-5.373694378781517,0.4172975209463755,-0.9999999376609348,-0.7855585530557541,0.6583781531957241,6818.5,-0.0023952463982277886,0.3974651164138586,0.011434269250015464,0.011909064719419934,-0.20112800246369442,-0.999999935928032,-0.9927132371988949,-0.9927132371988951,0.20670842113255683,-9999.997349905221,5924.498274741029,0.0006407196799768262,12067.084211325568,0.0,0.4608924908172023,0.5391075091827977,3875.2891085765846,1.0,0.909062770189973,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,HT_DCPERIOD,20,3.5216489224501055,-6.692982237500001,0.6448067224240753,-20.7596540319509,4,1.0,1.0,-3.1961568750768405,-1.1122912553668405,-12067.084181680246,0.0,-5.373694378781517,0.4172975209463755,-0.9999999376609348,-0.7855585530557541,0.6583781531957241,6818.5,-0.0023952463982277886,0.3974651164138586,0.011434269250015464,0.011909064719419934,-0.20112800246369442,-0.999999935928032,-0.9927132371988949,-0.9927132371988951,0.20670842113255683,-9999.997349905221,5924.498274741029,0.0006407196799768262,12067.084211325568,0.0,0.4608924908172023,0.5391075091827977,3875.2891085765846,1.0,0.909062770189973,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,CEIL,20,3.5216489224501055,-6.696616119444444,1.3090433742013758,-10.23131280662099,4,1.0,1.0,-1.6711402366199761,-0.6748822585464329,-11766.666920563148,0.0,-2.2240047173444295,0.4172975209463755,-0.997205710590102,-0.7855585530557541,0.4982830494701428,2453.0,-0.002848361694416682,0.16490365624679915,0.013260257685453357,0.01044355591181179,-0.27273868388018585,-0.9961964989535563,-0.8650464858048306,-0.8650464858048332,0.20670842113255683,-9490.34208586071,5924.498274741029,38.035010464436134,12067.084211325568,0.1,0.09020212352953763,0.9097978764704624,1708.1741214100352,1.0,1.8455182842645572,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,DEMA_200,20,3.5216489224501055,-6.8153648888888885,1.6018691862600594,-8.509265235073237,4,1.0,1.0,-4.173400225545786,-7.38922314131719,-12067.083899219193,0.0,-5.690209985316368,0.4172975209463755,-0.9999999722361621,-0.7855585530557541,0.569793883888758,7260.0,-0.002276596658718345,0.12599735597597572,0.025190467912287504,0.006476756735846182,-0.3515025732120399,-0.9999999687893624,-0.9939972616179866,-0.9939972616179868,0.20670842113255683,-9999.977289082219,5924.498274741029,0.0003121063756955224,12067.084211325568,0.0,0.505522330019035,0.49447766998096504,4174.9942618959085,1.0,2.2583505867760114,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,DEMA_200,20,3.5216489224501055,-6.8153648888888885,1.6018691862600594,-8.509265235073237,4,1.0,1.0,-3.187461695823593,-7.38922314131719,-12067.083899219193,0.0,-5.690209985316368,0.4172975209463755,-0.9999999722361621,-0.7855585530557541,0.569793883888758,7260.0,-0.002276596658718345,0.12599735597597572,0.025190467912287504,0.006476756735846182,-0.3515025732120399,-0.9999999687893624,-0.9939972616179866,-0.9939972616179868,0.20670842113255683,-9999.977289082219,5924.498274741029,0.0003121063756955224,12067.084211325568,0.0,0.505522330019035,0.49447766998096504,4174.9942618959085,1.0,2.2583505867760114,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,TSF_200,20,3.5216489224501055,-6.931629094444444,1.8097117847779989,-7.660478483644026,4,1.0,1.0,-3.9164829487677086,-22.6116890093664,-12067.0838043069,0.0,-5.445559814709371,0.4172975209463755,-0.9999999599394054,-0.7855585530557541,0.6095859888112659,7126.5,-0.0023217810177441492,0.14494764075484418,0.02429141920360344,0.006925276670512976,-0.3352618426972056,-0.9999999585505475,-0.9936473151383436,-0.9936473151383438,0.20670842113255683,-9999.93179505653,5924.498274741029,0.0004144945252162975,12067.084211325568,0.0,0.5007310772953413,0.4992689227046587,4078.191360890628,1.0,2.551371676354444,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,TSF_200,20,3.5216489224501055,-6.931629094444444,1.8097117847779989,-7.660478483644026,4,1.0,1.0,-3.008198400030338,-22.6116890093664,-12067.0838043069,0.0,-5.445559814709371,0.4172975209463755,-0.9999999599394054,-0.7855585530557541,0.6095859888112659,7126.5,-0.0023217810177441492,0.14494764075484418,0.02429141920360344,0.006925276670512976,-0.3352618426972056,-0.9999999585505475,-0.9936473151383436,-0.9936473151383438,0.20670842113255683,-9999.93179505653,5924.498274741029,0.0004144945252162975,12067.084211325568,0.0,0.5007310772953413,0.4992689227046587,4078.191360890628,1.0,2.551371676354444,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,T3_50,20,3.5216489224501055,-6.931835844444444,1.8812357751129234,-7.369449312145206,4,1.0,1.0,-3.749329886459676,-3.7543310043934417,-12067.083557634995,0.0,-5.472901855671282,0.4172975209463755,-0.9999999527995214,-0.7855585530557541,0.6147161797740652,7426.0,-0.0021443131909455846,0.147263885317584,0.024093560573969067,0.006871744346918944,-0.3120478706264766,-0.9999999443510774,-0.9924672272366193,-0.9924672272366195,0.20670842113255683,-9999.976437566806,5924.498274741029,0.0005564892248119923,12067.084211325568,0.0,0.4962353409285978,0.5037646590714022,4259.331841344468,1.0,2.6522077789069622,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,T3_50,20,3.5216489224501055,-6.931835844444444,1.8812357751129234,-7.369449312145206,4,1.0,1.0,-2.8731060493364033,-3.7543310043934417,-12067.083557634995,0.0,-5.472901855671282,0.4172975209463755,-0.9999999527995214,-0.7855585530557541,0.6147161797740652,7426.0,-0.0021443131909455846,0.147263885317584,0.024093560573969067,0.006871744346918944,-0.3120478706264766,-0.9999999443510774,-0.9924672272366193,-0.9924672272366195,0.20670842113255683,-9999.976437566806,5924.498274741029,0.0005564892248119923,12067.084211325568,0.0,0.4962353409285978,0.5037646590714022,4259.331841344468,1.0,2.6522077789069622,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,LINEARREG_200,20,3.5216489224501055,-6.9576048125,1.7871538649474747,-7.786240400408374,4,1.0,1.0,-3.8747816261695642,-28.938899636274776,-12067.083784034228,0.0,-5.527220026126038,0.4172975209463755,-0.9999999529044844,-0.7855585530557541,0.606140346392336,7127.5,-0.002364643597156487,0.14368010787968669,0.02412372555266317,0.006897673092118171,-0.3428175800123837,-0.9999999511089359,-0.9943426167301558,-0.9943426167301561,0.20670842113255683,-9999.938310106882,5924.498274741029,0.0004889106408615626,12067.084211325568,0.0,0.5008446950519365,0.4991553049480634,4088.404136817422,1.0,2.519569022353308,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,LINEARREG_200,20,3.5216489224501055,-6.9576048125,1.7871538649474747,-7.786240400408374,4,1.0,1.0,-3.0547672498631107,-28.938899636274776,-12067.083784034228,0.0,-5.527220026126038,0.4172975209463755,-0.9999999529044844,-0.7855585530557541,0.606140346392336,7127.5,-0.002364643597156487,0.14368010787968669,0.02412372555266317,0.006897673092118171,-0.3428175800123837,-0.9999999511089359,-0.9943426167301558,-0.9943426167301561,0.20670842113255683,-9999.938310106882,5924.498274741029,0.0004889106408615626,12067.084211325568,0.0,0.5008446950519365,0.4991553049480634,4088.404136817422,1.0,2.519569022353308,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,CDLMARUBOZU,20,3.5216489224501055,-7.106330369444445,1.844587445726364,-7.705062057002242,4,1.0,1.0,-4.347120375962074,-0.6740187681343016,-12067.083234829148,0.0,-5.932137180350643,0.4172975209463755,-0.999999976553782,-0.7855585530557541,0.6173144708407127,7091.5,-0.0022489286021050246,0.32648483511847487,0.011783452226673902,0.009169462309388924,-0.24526286561015362,-0.9999999752784154,-0.9931177746970609,-0.9931177746970611,0.20670842113255683,-9999.9834804421,5924.498274741029,0.00024721584618821017,12067.084211325568,0.0,0.17643658626614145,0.8235634137338586,4026.998663621838,1.0,2.6005401540569393,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,KAMA_100,20,3.5216489224501055,-7.318863455555555,1.6073027652830651,-9.107012833722857,4,1.0,1.0,-4.473021519822089,-2.2373998606929493,-12067.084150460256,0.0,-5.8392445797454755,0.4172975209463755,-0.9999999916342397,-0.7855585530557541,0.5645192399844281,7652.0,-0.0023228639761036186,0.11231060662162203,0.0289509120043677,0.00642439929422384,-0.3615690541202972,-0.9999999912344524,-0.9950099926814349,-0.9950099926814351,0.20670842113255683,-9999.994253107492,5924.498274741029,8.765547604590624e-05,12067.084211325568,0.0,0.4857578564624943,0.5142421435375056,4345.355172691327,1.0,2.266010966587392,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,KAMA_100,20,3.5216489224501055,-7.318863455555555,1.6073027652830651,-9.107012833722857,4,1.0,1.0,-3.6612493261304317,-2.2373998606929493,-12067.084150460256,0.0,-5.8392445797454755,0.4172975209463755,-0.9999999916342397,-0.7855585530557541,0.5645192399844281,7652.0,-0.0023228639761036186,0.11231060662162203,0.0289509120043677,0.00642439929422384,-0.3615690541202972,-0.9999999912344524,-0.9950099926814349,-0.9950099926814351,0.20670842113255683,-9999.994253107492,5924.498274741029,8.765547604590624e-05,12067.084211325568,0.0,0.4857578564624943,0.5142421435375056,4345.355172691327,1.0,2.266010966587392,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,EMA_100,20,3.5216489224501055,-7.358136359722222,1.7545598167482177,-8.387444291707641,4,1.0,1.0,-4.4708789151048505,-2.301178858445323,-12067.084121500917,0.0,-5.779497405896674,0.4172975209463755,-0.9999999933893529,-0.7855585530557541,0.5437216219417317,7617.5,-0.00230418764246286,0.11561874244583552,0.024578297121510908,0.006088178031001618,-0.3784691628151647,-0.9999999927638226,-0.9953013942707751,-0.9953013942707754,0.20670842113255683,-9999.992512107528,5924.498274741029,7.23617738747516e-05,12067.084211325568,0.0,0.48610275656438573,0.5138972434356144,4325.777200541618,1.0,2.473617212737658,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,EMA_100,20,3.5216489224501055,-7.358136359722222,1.7545598167482177,-8.387444291707641,4,1.0,1.0,-3.4147955896283646,-2.301178858445323,-12067.084121500917,0.0,-5.779497405896674,0.4172975209463755,-0.9999999933893529,-0.7855585530557541,0.5437216219417317,7617.5,-0.00230418764246286,0.11561874244583552,0.024578297121510908,0.006088178031001618,-0.3784691628151647,-0.9999999927638226,-0.9953013942707751,-0.9953013942707754,0.20670842113255683,-9999.992512107528,5924.498274741029,7.23617738747516e-05,12067.084211325568,0.0,0.48610275656438573,0.5138972434356144,4325.777200541618,1.0,2.473617212737658,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,CDLHIKKAKE,20,3.5216489224501055,-7.373940304166666,1.2395309546083497,-11.897952651769934,4,1.0,1.0,-4.011748702835492,-0.7208807385925493,-12067.082395696418,0.0,-5.843438326586009,0.4172975209463755,-0.9999999826945257,-0.7855585530557541,0.6563311852210952,7668.0,-0.0022200443567110474,0.41629321583413037,0.009519434918747158,0.0106469382833205,-0.20851481408406117,-0.9999999811385029,-0.9939807380564214,-0.9939807380564216,0.20670842113255683,-9999.993379377422,5924.498274741029,0.0001886149718255536,12067.084211325568,0.0,0.21774759753646894,0.7822524024635311,4471.639984714069,1.0,1.747518138608066,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,HT_SINE,20,3.5216489224501055,-7.538949605555555,1.9502951554228767,-7.73108581497851,4,1.0,1.0,-4.72789210858781,-4.230582185950856,-12067.083917283471,0.0,-6.112087018657288,0.4172975209463755,-0.999999994826788,-0.7855585530557541,0.6393036068144777,8008.0,-0.002197834598705946,0.28183198959901845,0.014283647748677904,0.008736578183202882,-0.2515669811015423,-0.9999999937346096,-0.9953483285734408,-0.995348328573441,0.20670842113255683,-9999.989101130868,5924.498274741029,6.265390440562076e-05,12067.084211325568,0.0,0.49733445429404927,0.5026655457059508,4541.611868047009,1.0,2.7495692197681207,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,HT_SINE,20,3.5216489224501055,-7.538949605555555,1.9502951554228767,-7.73108581497851,4,1.0,1.0,-3.7831496144687584,-4.230582185950856,-12067.083917283471,0.0,-6.112087018657288,0.4172975209463755,-0.999999994826788,-0.7855585530557541,0.6393036068144777,8008.0,-0.002197834598705946,0.28183198959901845,0.014283647748677904,0.008736578183202882,-0.2515669811015423,-0.9999999937346096,-0.9953483285734408,-0.995348328573441,0.20670842113255683,-9999.989101130868,5924.498274741029,6.265390440562076e-05,12067.084211325568,0.0,0.49733445429404927,0.5026655457059508,4541.611868047009,1.0,2.7495692197681207,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,MINMAXINDEX,20,3.5216489224501055,-7.571360405555556,1.5736017650645597,-9.622968877700677,4,1.0,1.0,-3.7861747303453717,-24.449273922207965,-12067.08419043864,0.0,-5.903657191885079,0.4172975209463755,-0.999999998370775,-0.7855585530557541,0.6529655646575003,8057.0,-0.002315320313895426,0.3111166032935214,0.014456893211289519,0.009824761142899128,-0.2356617408015899,-0.9999999982824874,-0.9967597777078259,-0.9967597777078259,0.20670842113255683,-9999.996549797233,5924.498274741029,1.7175124917293798e-05,12067.084211325568,0.0,0.4979412181118833,0.5020587818881166,4576.755334315594,1.0,2.2184985515467517,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,MINMAXINDEX,20,3.5216489224501055,-7.584095138888889,1.5676157748348158,-9.675961751135155,4,0.9931117832885543,1.0,-4.728520872705946,-30.940905515812318,-12067.084187780689,0.0,-5.926721292095348,0.4172975209463755,-0.9999999983619364,-0.7855585530557541,0.6586111016621057,8073.5,-0.002257495261467739,0.3135898404386306,0.014301778036277222,0.009759938184204939,-0.23130220897517276,-0.9999999982898107,-0.9967609129995529,-0.9964712731077223,0.20670842113255683,-9999.99621636383,5924.498274741029,1.7101893940980597e-05,12067.084211325568,0.0,0.4979412181118833,0.4945184329982303,4585.660096313988,1.0,2.2100593702055216,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,TEMA_200,20,3.5216489224501055,-7.907560180555555,1.8615805860819417,-8.495533569350927,4,1.0,1.0,-4.686933297417495,-22.58868067419501,-12067.084156129153,0.0,-6.422777406015974,0.4172975209463755,-0.9999999974254614,-0.7855585530557541,0.5793036619706473,8374.0,-0.002265923549599058,0.1427294037010667,0.022458772004831533,0.006594422018249016,-0.3436121533211666,-0.999999997273197,-0.9966492734074374,-0.9966492734074376,0.20670842113255683,-9999.991472454638,5924.498274741029,2.7268030675350075e-05,12067.084211325568,0.0,0.5019324916767236,0.4980675083232764,4846.57622011057,1.0,2.624497458949472,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,TEMA_200,20,3.5216489224501055,-7.907560180555555,1.8615805860819417,-8.495533569350927,4,1.0,1.0,-3.687075357189836,-22.58868067419501,-12067.084156129153,0.0,-6.422777406015974,0.4172975209463755,-0.9999999974254614,-0.7855585530557541,0.5793036619706473,8374.0,-0.002265923549599058,0.1427294037010667,0.022458772004831533,0.006594422018249016,-0.3436121533211666,-0.999999997273197,-0.9966492734074374,-0.9966492734074376,0.20670842113255683,-9999.991472454638,5924.498274741029,2.7268030675350075e-05,12067.084211325568,0.0,0.5019324916767236,0.4980675083232764,4846.57622011057,1.0,2.624497458949472,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,WMA_100,20,3.5216489224501055,-7.947488141666666,1.9426217465230704,-8.182229150776452,4,1.0,1.0,-4.858136286265068,-2.551751186158203,-12067.084186154916,0.0,-6.296780072969624,0.4172975209463755,-0.9999999980976293,-0.7855585530557541,0.5686953050820235,8588.0,-0.0022441435709381254,0.12677840454237527,0.02341425660167902,0.006180391469044607,-0.3631070268247968,-0.9999999978949741,-0.9966773016512821,-0.9966773016512822,0.20670842113255683,-9999.997188391408,5924.498274741029,2.105025958948438e-05,12067.084211325568,0.0,0.49060249883865026,0.5093975011613497,4889.127697517482,1.0,2.7387510782868496,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,WMA_100,20,3.5216489224501055,-7.947488141666666,1.9426217465230704,-8.182229150776452,4,1.0,1.0,-4.020751015730827,-2.551751186158203,-12067.084186154916,0.0,-6.296780072969624,0.4172975209463755,-0.9999999980976293,-0.7855585530557541,0.5686953050820235,8588.0,-0.0022441435709381254,0.12677840454237527,0.02341425660167902,0.006180391469044607,-0.3631070268247968,-0.9999999978949741,-0.9966773016512821,-0.9966773016512822,0.20670842113255683,-9999.997188391408,5924.498274741029,2.105025958948438e-05,12067.084211325568,0.0,0.49060249883865026,0.5093975011613497,4889.127697517482,1.0,2.7387510782868496,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,MACDEXT,20,3.5216489224501055,-8.086740943055556,1.2920962670603555,-12.517242173377186,4,1.0,1.0,-5.42044875418128,-22.810536320356604,-12067.084208584512,0.0,-6.676290775419414,0.4172975209463755,-0.9999999995510189,-0.7855585530557541,0.6352200199442107,8782.0,-0.0023074650743090657,0.3223943958892971,0.012670297117611144,0.009460492127126269,-0.2439053955441517,-0.9999999994867659,-0.997839290765109,-0.997839290765109,0.20670842113255683,-9999.999570957185,5924.498274741029,5.132340959108882e-06,12067.084211325568,0.0,0.49821737542120004,0.5017826245788,4985.991543582431,1.0,1.821625878015433,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,MACDEXT,20,3.5216489224501055,-8.086828922222221,1.292400715527362,-12.514429658021976,4,1.0,1.0,-4.357888949893356,-22.779411651298542,-12067.084208584512,0.0,-6.676290775419414,0.4172975209463755,-0.9999999995510189,-0.7855585530557541,0.6352200199442107,8782.0,-0.0023074650743090657,0.3223943958892971,0.012670833794103017,0.00946035231964947,-0.24390900003971133,-0.9999999994867659,-0.997839290765109,-0.997839290765109,0.20670842113255683,-9999.999570963837,5924.498274741029,5.132340959108882e-06,12067.084211325568,0.0,0.49821737542120004,0.5017826245788,4985.991543582431,1.0,1.8220550961937991,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,EXP,20,3.5216489224501055,-8.273597361111111,1.5139534962084613,-10.929790620163,4,1.0,1.0,-8.410227750571977,-1.9219300533626078,-10645.760324533476,0.0,-10.452241347970595,0.4172975209463755,-0.9999999999991587,-0.7855585530557541,0.4860234563159239,13025.5,-0.0024276723459307377,0.1656031339474452,0.014485192644924375,0.0062001543950515915,-0.3915503052421224,-0.9999999999991092,-0.9999695911621059,-0.9999695911621059,0.20670842113255683,-9016.19491377521,5924.498274741029,8.908130395109008e-09,12067.084211325568,0.0,0.48888798763688945,0.5111120123631105,9094.554411222562,1.0,2.1344051036380325,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,COSH,20,3.5216489224501055,-8.274235834722223,1.5089199679935736,-10.967097010088029,4,1.0,1.0,-8.39982522418284,-1.9077283602872708,-10904.945997696548,0.0,-10.442422651680879,0.4172975209463755,-0.9999999999991445,-0.7855585530557541,0.4860577128524054,13025.5,-0.0024261679834989584,0.16559339106199192,0.014488254869931855,0.006198758265178019,-0.3913958053709137,-0.9999999999990943,-0.9999696206164486,-0.9999696206164486,0.20670842113255683,-9042.113481091503,5924.498274741029,9.05693661356757e-09,12067.084211325568,0.0,0.48874994347899947,0.5112500565210005,9093.987300974686,1.0,2.1273087242987274,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,SINH,20,3.5216489224501055,-8.274913269444445,1.5121894693381248,-10.944281040478769,4,1.0,1.0,-8.413296823039541,-1.9324513906194543,-10904.945997696548,0.0,-10.455327730481676,0.4172975209463755,-0.9999999999991447,-0.7855585530557541,0.48612107111168323,13023.5,-0.0024275265967942626,0.16555139258898882,0.014484400938511794,0.006199672189842785,-0.3915572505222766,-0.9999999999990945,-0.9999696901035201,-0.9999696901035201,0.20670842113255683,-9042.113481091503,5924.498274741029,9.054361912111675e-09,12067.084211325568,0.0,0.48892046861521654,0.5110795313847835,9094.554411222562,1.0,2.1319181395638847,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,MIDPOINT_50,20,3.5216489224501055,-8.386407656944444,2.185747822232963,-7.673719329960835,4,1.0,1.0,-4.332267354775917,-2.847326384619158,-12067.084201882733,0.0,-6.797489173260535,0.4172975209463755,-0.999999999122462,-0.7855585530557541,0.5731135966523313,9050.0,-0.002241898346523812,0.15041856048870458,0.020433920585929508,0.006562784895580057,-0.34160777508244994,-0.9999999990543973,-0.9975025860383939,-0.9975025860383941,0.20670842113255683,-9999.99853981433,5924.498274741029,9.456026915804994e-06,12067.084211325568,0.0,0.4955194145797105,0.5044805854202895,5152.322023514127,1.0,3.081515593922427,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,MIDPOINT_50,20,3.5216489224501055,-8.400552412500002,2.1807572067975434,-7.70425280385639,4,0.9960654184077067,1.0,-5.262772154916965,-3.162500889471243,-12067.084201397167,0.0,-6.832841160765611,0.4172975209463755,-0.9999999991458364,-0.7855585530557541,0.5765275804014236,9058.0,-0.0021840942532349765,0.152168435763812,0.020191259249655452,0.006515321206693164,-0.3352243402813763,-0.9999999991050685,-0.9975050772524872,-0.9973092260367649,0.20670842113255683,-9999.998517507685,5924.498274741029,8.949315471870481e-06,12067.084211325568,0.0,0.4955194145797105,0.5001055821397629,5155.314007353201,1.0,3.074479713968167,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,MIDPRICE_50,20,3.5216489224501055,-8.436445247222222,2.186034381969957,-7.718492734427785,4,1.0,1.0,-4.2895327949924855,-3.200246695883199,-12067.084204908551,0.0,-7.017056939108808,0.4172975209463755,-0.999999999401354,-0.7855585530557541,0.5756721464003918,9242.5,-0.0022244464387148376,0.15547970789819354,0.02039708185263637,0.0066003145627367464,-0.3370212764211795,-0.9999999993582984,-0.9979966998532446,-0.9979966998532448,0.20670842113255683,-9999.99852097478,5924.498274741029,6.417016262695846e-06,12067.084211325568,0.0,0.5060574238214689,0.4939425761785311,5260.96116321802,1.0,3.081919592173805,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,MIDPRICE_50,20,3.5216489224501055,-8.454964447222224,2.1821571780394224,-7.749180061189413,4,0.9959763301488008,1.0,-5.473153068323814,-3.4983340843286763,-12067.084204680988,0.0,-7.052897568177345,0.4172975209463755,-0.999999999358729,-0.7855585530557541,0.5800181429466654,9260.5,-0.002170273685436965,0.1572256963244226,0.020100040710835546,0.0065529845281101905,-0.3311885868381332,-0.9999999993138091,-0.998026251095889,-0.9977169233380181,0.20670842113255683,-9999.99861027129,5924.498274741029,6.861909306505137e-06,12067.084211325568,0.0,0.5060574238214689,0.4901181268479665,5258.781358825116,1.0,3.0764534243701687,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
