engine,convention,ticker,rule,n_bars,final_equity,total_return,n_trades,ref_equity,ref_trades,rel_error,trade_diff
nautilus_native,at_close,AAPL,MACD_CROSS,2911,85732.95,7.573295,202,85733.07150160172,202,1.4172080807783871e-06,0
nautilus_native,at_close,AAPL,CCI_ZERO,2911,110220.6,10.02206,214,110220.6144928469,214,1.3148944011387442e-07,0
nautilus_native,at_close,AAPL,BBANDS_DIP,2911,12377.99,0.2377989999999998,126,12377.94838414732,126,3.362096155923311e-06,0
nautilus_native,at_close,MSFT,SMA_CROSS,2911,26215.65,1.6215650000000004,60,26215.60444420689,60,1.7377357524051007e-06,0
nautilus_native,at_close,MSFT,RSI_TREND,2911,25235.29,1.523529,325,25235.15471967275,325,5.360788501329594e-06,0
nautilus_native,at_close,MSFT,MACD_CROSS,2911,16932.91,0.6932909999999999,239,16932.912583284553,239,1.5255996510532555e-07,0
nautilus_native,at_close,MSFT,CCI_ZERO,2911,25523.24,1.552324,321,25523.322244787563,321,3.2223386428054113e-06,0
nautilus_native,at_close,MSFT,BBANDS_DIP,2911,26172.52,1.617252,136,26172.57829621953,136,2.2273777871006928e-06,0
nautilus_native,at_close,AMZN,SMA_CROSS,2911,37750.07,2.775007,58,37750.0979591747,58,7.406384675556765e-07,0
nautilus_native,at_close,AMZN,RSI_TREND,2911,36012.1,2.60121,335,36012.10427377204,335,1.1867598770365362e-07,0
nautilus_native,at_close,AMZN,MACD_CROSS,2911,19198.56,0.9198560000000002,239,19198.580915230483,239,1.0894154403029432e-06,0
nautilus_native,at_close,AMZN,CCI_ZERO,2911,48884.99,3.888499,279,48885.02102014825,279,6.345532354012917e-07,0
nautilus_native,at_close,AMZN,BBANDS_DIP,2911,11587.73,0.158773,134,11587.746112919804,134,1.3905137070668872e-06,0
nautilus_native,at_close,NVDA,SMA_CROSS,2911,555023.5,54.50235,62,555024.3777825976,62,1.5815207992098124e-06,0
nautilus_native,at_close,NVDA,RSI_TREND,2911,189752.91,17.975291,322,189752.78123164625,322,6.786111534928807e-07,0
nautilus_native,at_close,NVDA,MACD_CROSS,2911,112126.73,10.212673,236,112126.93410010917,236,1.820259430185267e-06,0
nautilus_native,at_close,NVDA,CCI_ZERO,2911,408041.68,39.804168,266,408041.47818545246,266,4.945932174926781e-07,0
nautilus_native,at_close,NVDA,BBANDS_DIP,2911,22496.93,1.2496930000000002,138,22496.809980809263,138,5.334942635881745e-06,0
nautilus_native,at_close,GOOGL,SMA_CROSS,2911,53813.59,4.381359,60,53813.62026103777,60,5.623304588642242e-07,0
nautilus_native,at_close,GOOGL,RSI_TREND,2911,46976.56,3.697656,293,46976.45113892787,293,2.317354110159542e-06,0
nautilus_native,at_close,GOOGL,MACD_CROSS,2911,31495.85,2.149585,241,31495.7977602889,241,1.658624794842467e-06,0
nautilus_native,at_close,GOOGL,CCI_ZERO,2911,52815.25,4.281525,285,52815.17622532576,285,1.396846124768203e-06,0
nautilus_native,at_close,GOOGL,BBANDS_DIP,2911,18906.08,0.8906080000000001,132,18906.092559757024,132,6.643232588476877e-07,0
nautilus_native,at_close,META,SMA_CROSS,2911,76627.78,6.662778,55,76627.76300214052,55,2.2182377268364917e-07,0
nautilus_native,at_close,META,RSI_TREND,2911,15802.98,0.580298,332,15803.002413021322,332,1.418276143749786e-06,0
nautilus_native,at_close,META,MACD_CROSS,2911,10804.08,0.080408,234,10804.068339397316,234,1.0792788713853696e-06,0
nautilus_native,at_close,META,CCI_ZERO,2911,18603.49,0.8603490000000003,300,18603.401681855827,300,4.747419084072391e-06,0
nautilus_native,at_close,META,BBANDS_DIP,2911,15759.3,0.5759299999999998,150,15759.29727664252,150,1.728095759823134e-07,0
nautilus_native,at_close,TSLA,SMA_CROSS,2911,48963.25,3.896325,68,48963.19866103236,68,1.048521523161483e-06,0
nautilus_native,at_close,TSLA,RSI_TREND,2911,117186.95,10.718695,302,117186.8633872171,302,7.390997625034146e-07,0
nautilus_native,at_close,TSLA,MACD_CROSS,2911,472187.62,46.218762,218,472186.4884727846,218,2.396356615586015e-06,0
nautilus_native,at_close,TSLA,CCI_ZERO,2911,195735.84,18.573584,272,195736.13637914663,272,1.5141769532656113e-06,0
nautilus_native,at_close,TSLA,BBANDS_DIP,2911,13664.47,0.3664469999999999,158,13664.448020404236,158,1.6085242324770377e-06,0
nautilus_native,at_close,JPM,SMA_CROSS,2911,43969.86,3.396986,55,43969.85396921563,55,1.371572526664977e-07,0
