timeframe,ticker,indicator,cost_bps,n_bars,bars_per_year,total_return,pnl_dollars,cagr,sharpe,max_drawdown,exposure,n_trades,turnover_per_year,base_total_return,base_cagr,base_sharpe,excess_total_return,excess_cagr,excess_sharpe,beat_buyhold
1h,JPM,KAMA_1000,1.0,11536,1754.7363069261403,0.12847686272413728,1284.7686272413728,0.01855698034383435,0.19761105867229853,-0.34663063465758126,0.9133148404993066,339,102.98712438569545,2.020132327234813,0.18310390274174138,0.7073764661802201,-1.8916554645106756,-0.16454692239790703,-0.5097654075079215,False
1h,JPM,KAMA_1000,5.0,11536,1754.7363069261403,-0.1413916627509766,-1413.916627509766,-0.022923143453875805,0.0306481424338002,-0.3791661809147674,0.9133148404993066,339,102.98712438569545,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.161523989985789,-0.20602704619561718,-0.6767283237464199,False
1h,JPM,KAMA_1000,10.0,11536,1754.7363069261403,-0.3900582813326475,-3900.5828133264754,-0.07244971218638918,-0.1750969627631532,-0.5478367736974692,0.9133148404993066,339,102.98712438569545,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.4101906085674605,-0.25555361492813056,-0.8824734289433733,False
1h,JPM,KAMA_200,0.0,11536,1754.7363069261403,-0.47409954299595825,-4740.995429959583,-0.09313410196823424,-0.17304235018886474,-0.6857772833934286,0.9826629680998613,504,153.18764291934315,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.494231870230771,-0.2762380047099756,-0.8804188163690848,False
1h,JPM,KAMA_200,1.0,11536,1754.7363069261403,-0.5249797845161956,-5249.7978451619565,-0.10706356594489985,-0.22345382192514307,-0.7158058631306615,0.9826629680998613,504,153.18764291934315,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.5451121117510085,-0.29016746868664123,-0.9308302881053632,False
1h,JPM,KAMA_200,5.0,11536,1754.7363069261403,-0.6838763883725412,-6838.763883725412,-0.16070073104401894,-0.42326564015635176,-0.8098759645789244,0.9826629680998613,504,153.18764291934315,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.704008715607354,-0.3438046337857603,-1.130642106336572,False
1h,JPM,KAMA_200,10.0,11536,1754.7363069261403,-0.810072996676373,-8100.72996676373,-0.22329410164520969,-0.6686658924510911,-0.8850217680335162,0.9826629680998613,504,153.18764291934315,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.8302053239111857,-0.40639800438695106,-1.3760423586313113,False
1h,JPM,KAMA_21,0.0,11536,1754.7363069261403,-0.46521766872709414,-4652.176687270941,-0.09082070623362715,-0.16330520309562999,-0.5429233459418099,0.9981796116504854,1123,341.5156488122397,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.485349995961907,-0.2739246089753685,-0.8706816692758501,False
1h,JPM,KAMA_21,1.0,11536,1754.7363069261403,-0.5736168979825677,-5736.168979825677,-0.12161655240260638,-0.2753554920159372,-0.6322540991214864,0.9981796116504854,1123,341.5156488122397,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.5937492252173806,-0.30472045514434776,-0.9827319581961573,False
1h,JPM,KAMA_21,5.0,11536,1754.7363069261403,-0.8277762270091737,-8277.762270091738,-0.23476935113326547,-0.7159400793714286,-0.8471419689139347,0.9981796116504854,1123,341.5156488122397,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.8479085542439866,-0.41787325387500684,-1.4233165455516485,False
