timeframe,rule,cost_bps,ir_net,ir_gross,ir_hit_rate,headroom,t_stat,years,n_ir,n_assets,is_baseline,generic_fallback,n_switches,long_frac,short_frac,exposure,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed
4h,ACCBANDS,1.0,-0.7067916085302656,-0.7051636611130547,0.0,0.0,-1.3120118362820485,3.4458211853112166,2,2,False,False,,0.5503452243958573,0.4496547756041427,1.0,False,False,False,False,0
4h,AROON,1.0,-0.7072851222054842,-0.701829533350365,0.0,0.0,-1.312927941928238,3.4458211853112166,2,2,False,False,,0.5477560414269276,0.451668584579977,0.9994246260069045,False,False,False,False,0
4h,AROONOSC,1.0,-0.7072851222054842,-0.701829533350365,0.0,0.0,-1.312927941928238,3.4458211853112166,2,2,False,False,,0.5477560414269276,0.451668584579977,0.9994246260069045,False,False,False,False,0
4h,LINEARREG_INTERCEPT_50,1.0,-0.7085337092573517,-0.7048643451825165,0.0,0.0,-1.3152456844861684,3.4458211853112166,2,2,False,False,,0.6260069044879172,0.3739930955120828,1.0,False,False,False,False,0
4h,TSF_1000,1.0,-0.7253384263577165,-0.7226496609868905,0.0,0.0,-1.346440151815651,3.4458211853112166,2,2,False,False,,0.7249712313003451,0.27502876869965476,1.0,False,False,False,False,0
4h,MAX,1.0,-0.7261376014794851,-0.7235215410990468,0.0,0.0,-1.3479236544582518,3.4458211853112166,2,2,False,True,,0.567318757192175,0.27991944764096666,0.8472382048331415,False,False,False,False,0
4h,TRIX,1.0,-0.7339643760706926,-0.732865267316825,0.0,0.0,-1.3624524360391894,3.4458211853112166,2,2,False,False,,0.6596662830840045,0.3403337169159954,1.0,False,False,False,False,0
4h,TSF_9,1.0,-0.7352291539395861,-0.7106747048899169,0.0,0.0,-1.3648002334864546,3.4458211853112166,2,2,False,False,,0.47382048331415416,0.5261795166858458,1.0,False,False,False,False,0
4h,CDLHARAMI,1.0,-0.7392376030758327,-0.7337838127212,0.0,0.0,-1.3722410868418393,3.4458211853112166,2,2,False,False,,0.16455696202531644,0.16398158803222096,0.3285385500575374,False,False,False,False,0
4h,WMA_100,1.0,-0.7413921711819518,-0.7356769774114369,0.0,0.0,-1.3762405950747993,3.4458211853112166,2,2,False,False,,0.6331990794016111,0.366800920598389,1.0,False,False,False,False,0
4h,LINEARREG_1000,1.0,-0.7474968522589533,-0.7448085989454244,0.0,0.0,-1.3875726676872746,3.4458211853112166,2,2,False,False,,0.7258342922899885,0.2741657077100115,1.0,False,False,False,False,0
4h,LINEARREG_21,1.0,-0.7518576257718892,-0.7372519343919368,0.0,0.0,-1.3956675380780175,3.4458211853112166,2,2,False,False,,0.5080552359033372,0.4919447640966629,1.0,False,False,False,False,0
4h,KAMA_200,1.0,-0.7576479398762724,-0.7539011556462776,0.0,0.0,-1.4064160536928805,3.4458211853112166,2,2,False,False,,0.6343498273878021,0.3656501726121979,1.0,False,False,False,False,0
4h,MA_200,1.0,-0.7639466822465732,-0.7612866408236606,0.0,0.0,-1.4181083607941354,3.4458211853112166,2,2,False,False,,0.7287111622554661,0.27128883774453394,1.0,False,False,False,False,0
4h,SMA_200,1.0,-0.7639466822465732,-0.7612866408236606,0.0,0.0,-1.4181083607941354,3.4458211853112166,2,2,False,False,,0.7287111622554661,0.27128883774453394,1.0,False,False,False,False,0
4h,BOP,1.0,-0.7677440307752532,-0.7229832914507526,0.0,0.0,-1.4251573497124908,3.4458211853112166,2,2,False,False,,0.5330840046029919,0.4637514384349828,0.9968354430379747,False,False,False,False,0
4h,TEMA_9,1.0,-0.7722860623976052,-0.7447218268715519,0.0,0.0,-1.433588688140072,3.4458211853112166,2,2,False,False,,0.5005753739930956,0.4994246260069045,1.0,False,False,False,False,0
4h,LINEARREG_INTERCEPT_100,1.0,-0.7861183930592748,-0.7836263512065403,0.0,0.0,-1.4592655373449115,3.4458211853112166,2,2,False,False,,0.6602416570771001,0.33975834292289986,1.0,False,False,False,False,0
4h,APO,1.0,-0.7988625160968628,-0.7950277815954869,0.0,0.0,-1.482922355092252,3.4458211853112166,2,2,False,False,,0.5868814729574223,0.4131185270425777,1.0,False,False,False,False,0
4h,PPO,1.0,-0.7988625160968628,-0.7950277815954869,0.0,0.0,-1.482922355092252,3.4458211853112166,2,2,False,False,,0.5868814729574223,0.4131185270425777,1.0,False,False,False,False,0
4h,MINUS_DI,1.0,-0.7995308613702992,-0.7922427045264853,0.0,0.0,-1.484162999291884,3.4458211853112166,2,2,False,False,,0.5212888377445339,0.47871116225546606,1.0,False,False,False,False,0
4h,MINUS_DM,1.0,-0.7995308613702992,-0.7922427045264853,0.0,0.0,-1.484162999291884,3.4458211853112166,2,2,False,False,,0.5212888377445339,0.47871116225546606,1.0,False,False,False,False,0
4h,PLUS_DI,1.0,-0.7995308613702992,-0.7922427045264853,0.0,0.0,-1.484162999291884,3.4458211853112166,2,2,False,False,,0.5212888377445339,0.47871116225546606,1.0,False,False,False,False,0
4h,PLUS_DM,1.0,-0.7995308613702992,-0.7922427045264853,0.0,0.0,-1.484162999291884,3.4458211853112166,2,2,False,False,,0.5212888377445339,0.47871116225546606,1.0,False,False,False,False,0
4h,LINEARREG_200,1.0,-0.8064139764938583,-0.8021162538332747,0.0,0.0,-1.4969400730482922,3.4458211853112166,2,2,False,False,,0.51409666283084,0.4859033371691599,1.0,False,False,False,False,0
4h,WMA_1000,1.0,-0.808953761660073,-0.8074362019259905,0.0,0.0,-1.5016546567522733,3.4458211853112166,2,2,False,False,,0.7353279631760644,0.26467203682393553,1.0,False,False,False,False,0
4h,ADXR,1.0,-0.8229620339773671,-0.8174872122059922,0.0,0.0,-1.5276581051015967,3.4458211853112166,2,2,False,True,,0.48417721518987344,0.5158227848101267,1.0,False,False,False,False,0
4h,MFI,1.0,-0.8279326203342143,-0.8187213253724599,0.0,0.0,-1.5368849663924469,3.4458211853112166,2,2,False,False,,0.5794016110471807,0.4205983889528193,1.0,False,False,False,False,0
4h,T3_9,1.0,-0.8307355718406966,-0.8177612575137463,0.0,0.0,-1.5420880637533174,3.4458211853112166,2,2,False,False,,0.5575373993095512,0.4424626006904488,1.0,False,False,False,False,0
4h,TEMA_21,1.0,-0.8320524562392793,-0.8150838197742482,0.0,0.0,-1.544532586151579,3.4458211853112166,2,2,False,False,,0.5100690448791715,0.4899309551208285,1.0,False,False,False,False,0
4h,TSF_200,1.0,-0.8332184648069582,-0.8287061385954795,0.0,0.0,-1.5466970389033345,3.4458211853112166,2,2,False,False,,0.5123705408515535,0.48762945914844646,1.0,False,False,False,False,0
4h,EMA_50,1.0,-0.839425728005786,-0.832793625023867,0.0,0.0,-1.5582195339209466,3.4458211853112166,2,2,False,False,,0.6277330264672036,0.3722669735327963,1.0,False,False,False,False,0
4h,EMA_9,1.0,-0.8399149193344884,-0.8238694532886228,0.0,0.0,-1.5591276160284844,3.4458211853112166,2,2,False,False,,0.592059838895282,0.4079401611047181,1.0,False,False,False,False,0
4h,TEMA_100,1.0,-0.8450102065368331,-0.8374304899873906,0.0,0.0,-1.5685859585413984,3.4458211853112166,2,2,False,False,,0.5037399309551208,0.4962600690448792,1.0,False,False,False,False,0
4h,COSH,1.0,-0.8535186850189314,-0.8453947453085691,0.0,0.0,-1.5843801818209833,3.4458211853112166,2,2,False,True,,0.5920598388952819,0.4079401611047181,1.0,False,False,False,False,0
4h,EXP,1.0,-0.8535186850189314,-0.8453947453085691,0.0,0.0,-1.5843801818209833,3.4458211853112166,2,2,False,True,,0.5920598388952819,0.4079401611047181,1.0,False,False,False,False,0
4h,SINH,1.0,-0.8535186850189314,-0.8453947453085691,0.0,0.0,-1.5843801818209833,3.4458211853112166,2,2,False,True,,0.5920598388952819,0.4079401611047181,1.0,False,False,False,False,0
4h,STOCHF,1.0,-0.8548072446929762,-0.8184552442441131,0.0,0.0,-1.5867721252505582,3.4458211853112166,2,2,False,False,,0.5037399309551208,0.4962600690448792,1.0,False,False,False,False,0
4h,CEIL,1.0,-0.8556048569228829,-0.8462698040515746,0.0,0.0,-1.5882527267089952,3.4458211853112166,2,2,False,True,,0.5747986191024166,0.4159953970080552,0.9907940161104718,False,False,False,False,0
4h,MULT,1.0,-0.8559801817135928,-0.8473054807836533,0.0,0.0,-1.5889494392363064,3.4458211853112166,2,2,False,True,,0.5785385500575374,0.4214614499424626,1.0,False,False,False,False,0
4h,FLOOR,1.0,-0.8562465761623868,-0.8469107513954326,0.0,0.0,-1.5894439452062687,3.4458211853112166,2,2,False,True,,0.5747986191024166,0.416283084004603,0.9910817031070196,False,False,False,False,0
4h,TANH,1.0,-0.8580809019100193,-0.8554270595216764,0.0,0.0,-1.59284899000794,3.4458211853112166,2,2,False,True,,0.1458573072497123,0.061852704257767545,0.20771001150747986,False,False,False,False,0
4h,MIDPOINT_9,1.0,-0.8588373403656451,-0.8446084142212485,0.0,0.0,-1.5942531609053048,3.4458211853112166,2,2,False,False,,0.5811277330264673,0.4188722669735328,1.0,False,False,False,False,0
4h,ADD,1.0,-0.8656320831331477,-0.8570265270217037,0.0,0.0,-1.606866189735674,3.4458211853112166,2,2,False,True,,0.5840046029919448,0.4159953970080552,1.0,False,False,False,False,0
4h,WMA_9,1.0,-0.87209228096561,-0.8542014076380111,0.0,0.0,-1.6188582053717102,3.4458211853112166,2,2,False,False,,0.5756616800920598,0.42433831990794013,1.0,False,False,False,False,0
4h,COS,1.0,-0.8779802215647492,-0.8539634561326505,0.0,0.0,-1.6297879442992282,3.4458211853112166,2,2,False,True,,0.4962600690448792,0.5037399309551208,1.0,False,False,False,False,0
4h,DEMA_100,1.0,-0.8799879173970275,-0.8727737800950546,0.0,0.0,-1.6335148146579197,3.4458211853112166,2,2,False,False,,0.5368239355581128,0.46317606444188725,1.0,False,False,False,False,0
4h,DEMA_1000,1.0,-0.8809608936446838,-0.8790583785468509,0.0,0.0,-1.6353209429960882,3.4458211853112166,2,2,False,False,,0.5319332566168009,0.1987917146144994,0.7307249712313004,False,False,False,False,0
4h,SUM,1.0,-0.8843508195459977,-0.8822559853003127,0.0,0.0,-1.6416136364193896,3.4458211853112166,2,2,False,True,,0.6357882623705409,0.36421173762945913,1.0,False,False,False,False,0
4h,LN,1.0,-0.8850391284653732,-0.8756983341622473,0.0,0.0,-1.6428913389817008,3.4458211853112166,2,2,False,True,,0.5923475258918297,0.4076524741081703,1.0,False,False,False,False,0
4h,LOG10,1.0,-0.8850391284653732,-0.8756983341622473,0.0,0.0,-1.6428913389817008,3.4458211853112166,2,2,False,True,,0.5923475258918297,0.4076524741081703,1.0,False,False,False,False,0
4h,WILLR,1.0,-0.8870998043885199,-0.8759129895800493,0.0,0.0,-1.6467165558762986,3.4458211853112166,2,2,False,False,,0.6006904487917146,0.3993095512082854,1.0,False,False,False,False,0
4h,LINEARREG_ANGLE,1.0,-0.8928540817463574,-0.8866522458388393,0.0,0.0,-1.657398176755233,3.4458211853112166,2,2,False,False,,0.5724971231300344,0.42750287686996546,1.0,False,False,False,False,0
4h,LINEARREG_SLOPE,1.0,-0.8928540817463574,-0.8866522458388393,0.0,0.0,-1.657398176755233,3.4458211853112166,2,2,False,False,,0.5724971231300344,0.42750287686996546,1.0,False,False,False,False,0
4h,DEMA_21,1.0,-0.8937972537465599,-0.8790925887598886,0.0,0.0,-1.6591489796976857,3.4458211853112166,2,2,False,False,,0.5218642117376295,0.4781357882623706,1.0,False,False,False,False,0
4h,SQRT,1.0,-0.896929191955514,-0.887494089282242,0.0,0.0,-1.6649627725484475,3.4458211853112166,2,2,False,True,,0.5894706559263522,0.4105293440736479,1.0,False,False,False,False,0
4h,HT_SINE,1.0,-0.8987988765925008,-0.8932307095563836,0.0,0.0,-1.668433453784947,3.4458211853112166,2,2,False,False,,0.5886075949367089,0.4113924050632911,1.0,False,False,False,False,0
4h,CDLINVERTEDHAMMER,1.0,-0.9008130592404873,-0.8997098746775045,0.0,0.0,-1.6721723655698328,3.4458211853112166,2,2,False,False,,0.05120828538550058,0.0,0.05120828538550058,False,False,False,False,0
4h,CMO,1.0,-0.9022978883797405,-0.893503361607864,0.0,0.0,-1.6749286425007484,3.4458211853112166,2,2,False,False,,0.6032796317606444,0.3967203682393556,1.0,False,False,False,False,0
4h,RSI,1.0,-0.9022978883797405,-0.893503361607864,0.0,0.0,-1.6749286425007484,3.4458211853112166,2,2,False,False,,0.6032796317606444,0.3967203682393556,1.0,False,False,False,False,0
4h,KAMA_9,1.0,-0.9062777127782491,-0.8947193761948449,0.0,0.0,-1.6823163599752462,3.4458211853112166,2,2,False,False,,0.548331415420023,0.451668584579977,1.0,False,False,False,False,0
4h,MACD,1.0,-0.9090605366271061,-0.902124192598007,0.0,0.0,-1.687482094519804,3.4458211853112166,2,2,False,False,,0.5109321058688148,0.48906789413118523,1.0,False,False,False,False,0
4h,ADOSC,1.0,-0.9165262818452964,-0.9069939419247492,0.0,0.0,-1.7013407000475353,3.4458211853112166,2,2,False,False,,0.6631185270425777,0.3368814729574223,1.0,False,False,False,False,0
4h,MACDFIX,1.0,-0.9239655612463136,-0.9170867292354479,0.0,0.0,-1.7151501772820488,3.4458211853112166,2,2,False,False,,0.510644418872267,0.48935558112773303,1.0,False,False,False,False,0
4h,MAVP,1.0,-0.9281259464876664,-0.9186773700487925,0.0,0.0,-1.722873068462801,3.4458211853112166,2,2,False,False,,0.5871691599539701,0.41283084004602993,1.0,False,False,False,False,0
4h,ATAN,1.0,-0.932213216433375,-0.9226754879063622,0.0,0.0,-1.7304602362816162,3.4458211853112166,2,2,False,True,,0.5989643268124281,0.40103567318757194,1.0,False,False,False,False,0
4h,MIN,1.0,-0.9345962545720086,-0.9320061467618225,0.0,0.0,-1.734883851681777,3.4458211853112166,2,2,False,True,,0.5166858457997698,0.32968929804372843,0.8463751438434983,False,False,False,False,0
4h,CDLDRAGONFLYDOJI,1.0,-0.9377089088104024,-0.9345455643653624,0.0,0.0,-1.740661847846047,3.4458211853112166,2,2,False,False,,0.1570771001150748,0.0,0.1570771001150748,False,False,False,False,0
4h,MA_9,1.0,-0.9378243872505014,-0.9227724246663183,0.0,0.0,-1.740876209587778,3.4458211853112166,2,2,False,False,,0.5759493670886076,0.4240506329113924,1.0,False,False,False,False,0
4h,SMA_9,1.0,-0.9378243872505014,-0.9227724246663183,0.0,0.0,-1.740876209587778,3.4458211853112166,2,2,False,False,,0.5759493670886076,0.4240506329113924,1.0,False,False,False,False,0
4h,DEMA_9,1.0,-0.9408870484621078,-0.9167173865971847,0.0,0.0,-1.746561404080261,3.4458211853112166,2,2,False,False,,0.5123705408515535,0.48762945914844646,1.0,False,False,False,False,0
4h,MIDPRICE_9,1.0,-0.9414291707874363,-0.9272820154342589,0.0,0.0,-1.7475677415904398,3.4458211853112166,2,2,False,False,,0.5877445339470655,0.4122554660529344,1.0,False,False,False,False,0
4h,HT_DCPERIOD,1.0,-0.9516911610384098,-0.9467190820953197,0.0,0.0,-1.7666169953034057,3.4458211853112166,2,2,False,False,,0.443325661680092,0.556674338319908,1.0,False,False,False,False,0
4h,TEMA_200,1.0,-0.9541943535642059,-0.9487287814468277,0.0,0.0,-1.77126365236993,3.4458211853112166,2,2,False,False,,0.5077675489067894,0.49223245109321057,1.0,False,False,False,False,0
4h,LINEARREG_INTERCEPT_21,1.0,-0.9544366187709414,-0.9478356584203321,0.0,0.0,-1.7717133674131198,3.4458211853112166,2,2,False,False,,0.5814154200230149,0.41858457997698506,1.0,False,False,False,False,0
4h,EMA_21,1.0,-0.9544895756609019,-0.9446125381607916,0.0,0.0,-1.771811670881359,3.4458211853112166,2,2,False,False,,0.6004027617951668,0.39959723820483317,1.0,False,False,False,False,0
4h,CCI,1.0,-0.9555056686273619,-0.9451905036703423,0.0,0.0,-1.7736978364535996,3.4458211853112166,2,2,False,False,,0.5842922899884926,0.4157077100115075,1.0,False,False,False,False,0
4h,STDDEV,1.0,-0.9593483075103191,-0.9413404944167405,0.0,0.0,-1.7808308975088676,3.4458211853112166,2,2,False,True,,0.4562715765247411,0.5437284234752588,1.0,False,False,False,False,0
4h,TRIMA_9,1.0,-0.9597732890302078,-0.9440798945855373,0.0,0.0,-1.781619787441297,3.4458211853112166,2,2,False,False,,0.5736478711162255,0.42635212888377444,1.0,False,False,False,False,0
4h,TRIMA_50,1.0,-0.9599001397883205,-0.953685090345576,0.0,0.0,-1.7818552595296417,3.4458211853112166,2,2,False,False,,0.6139240506329113,0.3860759493670886,1.0,False,False,False,False,0
4h,LINEARREG_INTERCEPT_9,1.0,-0.969273011868582,-0.9577765995003561,0.0,0.0,-1.7992540500088217,3.4458211853112166,2,2,False,False,,0.5710586881472957,0.42894131185270423,1.0,False,False,False,False,0
4h,MIDPRICE_21,1.0,-0.9694291360173323,-0.9603605013073071,0.0,0.0,-1.7995438620674507,3.4458211853112166,2,2,False,False,,0.6116225546605294,0.38837744533947066,1.0,False,False,False,False,0
4h,KAMA_50,1.0,-0.9721458107983454,-0.96571379536314,0.0,0.0,-1.8045868046052518,3.4458211853112166,2,2,False,False,,0.5607019562715765,0.4392980437284235,1.0,False,False,False,False,0
4h,MA_21,1.0,-0.9749550820717223,-0.9657126866766723,0.0,0.0,-1.8098016333008868,3.4458211853112166,2,2,False,False,,0.5883199079401611,0.4116800920598389,1.0,False,False,False,False,0
4h,SMA_21,1.0,-0.9749550820717223,-0.9657126866766723,0.0,0.0,-1.8098016333008868,3.4458211853112166,2,2,False,False,,0.5883199079401611,0.4116800920598389,1.0,False,False,False,False,0
4h,CDLHIKKAKE,1.0,-0.9793678694453796,-0.9690608581938651,0.0,0.0,-1.8179930566219327,3.4458211853112166,2,2,False,False,,0.3213463751438435,0.3555811277330264,0.67692750287687,False,False,False,False,0
4h,IMI,1.0,-0.9888064121736774,-0.9787411095841376,0.0,0.0,-1.8355137510208537,3.4458211853112166,2,2,False,False,,0.5290563866513234,0.4709436133486766,1.0,False,False,False,False,0
4h,CDLTAKURI,1.0,-0.9915641998998086,-0.9885112164661577,0.0,0.0,-1.840633011203019,3.4458211853112166,2,2,False,False,,0.15017261219792866,0.0,0.15017261219792866,False,False,False,False,0
4h,CORREL,1.0,-0.9935309112527351,-0.9877163090679242,0.0,0.0,-1.8442838023873618,3.4458211853112166,2,2,False,True,,0.527042577675489,0.47295742232451093,1.0,False,False,False,False,0
4h,LINEARREG_9,1.0,-0.9962304309970758,-0.9694916372849722,0.0,0.0,-1.8492949001623016,3.4458211853112166,2,2,False,False,,0.5043153049482163,0.4956846950517837,1.0,False,False,False,False,0
4h,VAR,1.0,-0.9978828105298927,-0.9815089812209024,0.0,0.0,-1.8523621996023645,3.4458211853112166,2,2,False,True,,0.39499424626006907,0.6050057537399309,1.0,False,False,False,False,0
4h,MIDPOINT_21,1.0,-1.0037214216372026,-0.9951039728663393,0.0,0.0,-1.8632003685729435,3.4458211853112166,2,2,False,False,,0.5972382048331415,0.4027617951668585,1.0,False,False,False,False,0
4h,CDLRICKSHAWMAN,1.0,-1.0051476469503884,-0.9954941227540877,0.0,0.0,-1.865847859671481,3.4458211853112166,2,2,False,False,,0.4945339470655926,0.0,0.4945339470655926,False,False,False,False,0
4h,MA_50,1.0,-1.0086430418886212,-1.0020490232995263,0.0,0.0,-1.8723363344582404,3.4458211853112166,2,2,False,False,,0.6133486766398158,0.38665132336018415,1.0,False,False,False,False,0
4h,SMA_50,1.0,-1.0086430418886212,-1.0020490232995263,0.0,0.0,-1.8723363344582404,3.4458211853112166,2,2,False,False,,0.6133486766398158,0.38665132336018415,1.0,False,False,False,False,0
4h,MIDPRICE_50,1.0,-1.0111565646037817,-1.0051980414732296,0.0,0.0,-1.8770021673759683,3.4458211853112166,2,2,False,False,,0.627445339470656,0.37255466052934405,1.0,False,False,False,False,0
4h,MIDPOINT_50,1.0,-1.0127255899596355,-1.0071982576640086,0.0,0.0,-1.8799147370973144,3.4458211853112166,2,2,False,False,,0.6153624856156501,0.3846375143843498,1.0,False,False,False,False,0
4h,CDLSHOOTINGSTAR,1.0,-1.0242156898519466,-1.0223401484466685,0.0,0.0,-1.9012437213082662,3.4458211853112166,2,2,False,False,,0.0,0.09263521288837745,0.09263521288837745,False,False,False,False,0
4h,STOCH,1.0,-1.0242808386331448,-0.99952548202075,0.0,0.0,-1.9013646564906026,3.4458211853112166,2,2,False,False,,0.5014384349827388,0.49856156501726123,1.0,False,False,False,False,0
4h,LINEARREG_100,1.0,-1.027480603387803,-1.020187893707205,0.0,0.0,-1.9073043552373938,3.4458211853112166,2,2,False,False,,0.5037399309551208,0.4962600690448792,1.0,False,False,False,False,0
4h,CDLXSIDEGAP3METHODS,1.0,-1.0296974324401342,-1.0286884317399303,0.0,0.0,-1.9114194379867782,3.4458211853112166,2,2,False,False,,0.02761795166858458,0.01726121979286536,0.04487917146144994,False,False,False,False,0
4h,MACDEXT,1.0,-1.0357833920832695,-1.0296630554460333,0.0,0.0,-1.9227167581453075,3.4458211853112166,2,2,False,False,,0.5040276179516686,0.4959723820483314,1.0,False,False,False,False,0
4h,LINEARREG_INTERCEPT_1000,1.0,-1.0372460839238653,-1.0367087268498691,0.0,0.0,-1.9254319417786918,3.4458211853112166,2,2,False,False,,0.6645569620253164,0.33544303797468356,1.0,False,False,False,False,0
4h,DX,1.0,-1.0428292471150937,-1.0273054719767414,0.0,0.0,-1.9357959247439371,3.4458211853112166,2,2,False,True,,0.48762945914844646,0.5123705408515535,1.0,False,False,False,False,0
4h,STOCHRSI,1.0,-1.0446239965861008,-1.0093712997836979,0.0,0.0,-1.9391275044071687,3.4458211853112166,2,2,False,False,,0.5727848101265822,0.42433831990794013,0.9971231300345225,False,False,False,False,0
4h,CDLHARAMICROSS,1.0,-1.0447894425105633,-1.0421736851626087,0.0,0.0,-1.9394346204064812,3.4458211853112166,2,2,False,False,,0.06329113924050633,0.06789413118527042,0.13118527042577677,False,False,False,False,0
4h,T3_50,1.0,-1.050381912730793,-1.0448516730360555,0.0,0.0,-1.9498158799382035,3.4458211853112166,2,2,False,False,,0.5831415420023015,0.4168584579976985,1.0,False,False,False,False,0
4h,MA_1000,1.0,-1.0520749166509173,-1.0503085977545046,0.0,0.0,-1.9529585901165176,3.4458211853112166,2,2,False,False,,0.6864211737629459,0.3135788262370541,1.0,False,False,False,False,0
4h,SMA_1000,1.0,-1.0520749166509173,-1.0503085977545046,0.0,0.0,-1.9529585901165176,3.4458211853112166,2,2,False,False,,0.6864211737629459,0.3135788262370541,1.0,False,False,False,False,0
4h,TEMA_50,1.0,-1.0568803050045206,-1.045554351452656,0.0,0.0,-1.9618787956223098,3.4458211853112166,2,2,False,False,,0.5037399309551208,0.4962600690448792,1.0,False,False,False,False,0
4h,AVGPRICE,1.0,-1.058311391154327,-1.0134353590618583,0.0,0.0,-1.9645353098545453,3.4458211853112166,2,2,False,False,,0.5445914844649022,0.4542577675489068,0.998849252013809,False,False,False,False,0
4h,WMA_50,1.0,-1.0622640114659974,-1.0548294979021506,0.0,0.0,-1.971872528591514,3.4458211853112166,2,2,False,False,,0.6073072497123131,0.392692750287687,1.0,False,False,False,False,0
4h,TSF_100,1.0,-1.0697945426344035,-1.0625878010047232,0.0,0.0,-1.985851395781215,3.4458211853112166,2,2,False,False,,0.4959723820483314,0.5040276179516686,1.0,False,False,False,False,0
4h,HT_TRENDLINE,1.0,-1.0722414477483133,-1.0631859342093877,0.0,0.0,-1.9903935669572204,3.4458211853112166,2,2,False,False,,0.5937859608745685,0.4062140391254315,1.0,False,False,False,False,0
4h,TRIMA_21,1.0,-1.0735371455891642,-1.0642655412910478,0.0,0.0,-1.9927987609110316,3.4458211853112166,2,2,False,False,,0.5834292289988492,0.41657077100115075,1.0,False,False,False,False,0
4h,CDLADVANCEBLOCK,1.0,-1.076703376459388,-1.075869855433801,0.0,0.0,-1.998676210965615,3.4458211853112166,2,2,False,False,,0.0,0.03941311852704258,0.03941311852704258,False,False,False,False,0
4h,DEMA_50,1.0,-1.0777793208471478,-1.0669588514257735,0.0,0.0,-2.000673478271685,3.4458211853112166,2,2,False,False,,0.5221518987341772,0.4778481012658228,1.0,False,False,False,False,0
4h,TRIMA_1000,1.0,-1.0816113558129699,-1.0801170727586529,0.0,0.0,-2.00778685535699,3.4458211853112166,2,2,False,False,,0.7419447640966628,0.2580552359033372,1.0,False,False,False,False,0
4h,EMA_1000,1.0,-1.0870367324292969,-1.0847774721282617,0.0,0.0,-2.017857940314706,3.4458211853112166,2,2,False,False,,0.7525891829689297,0.2474108170310702,1.0,False,False,False,False,0
4h,MIDPOINT_1000,1.0,-1.0967274969073568,-1.0956461718701722,0.0,0.0,-2.035846832011192,3.4458211853112166,2,2,False,False,,0.5535097813578826,0.4464902186421174,1.0,False,False,False,False,0
4h,TEMA_1000,1.0,-1.1141589371519434,-1.1135575616081126,0.0,0.0,-2.068204680701414,3.4458211853112166,2,2,False,False,,0.11680092059838895,0.039125431530494824,0.15592635212888378,False,False,False,False,0
4h,CDL3LINESTRIKE,1.0,-1.11568812568411,-1.115584810549259,0.0,0.0,-2.0710433016328103,3.4458211853112166,2,2,False,False,,0.0034522439585730723,0.0017261219792865361,0.005178365937859608,False,False,False,False,0
4h,CDLLADDERBOTTOM,1.0,-1.115751233937408,-1.1156059872450115,0.0,0.0,-2.0711604489988726,3.4458211853112166,2,2,False,False,,0.006904487917146145,0.0,0.006904487917146145,False,False,False,False,0
4h,WMA_21,1.0,-1.1169437919985339,-1.1046870702088882,0.0,0.0,-2.073374185371471,3.4458211853112166,2,2,False,False,,0.5934982738780208,0.4065017261219793,1.0,False,False,False,False,0
4h,CDLGRAVESTONEDOJI,1.0,-1.11861237147161,-1.1160469877680659,0.0,0.0,-2.0764715566362564,3.4458211853112166,2,2,False,False,,0.13060989643268123,0.0,0.13060989643268123,False,False,False,False,0
4h,HT_PHASOR,1.0,-1.1243165773697328,-1.105455656036655,0.0,0.0,-2.087060230248963,3.4458211853112166,2,2,False,False,,0.5463176064441887,0.4536823935558113,1.0,False,False,False,False,0
4h,CDLBELTHOLD,1.0,-1.12441438778836,-1.1131252329990113,0.0,0.0,-2.087241794978088,3.4458211853112166,2,2,False,False,,0.32968929804372843,0.29804372842347526,0.6277330264672036,False,False,False,False,0
4h,T3_21,1.0,-1.1275961656102866,-1.1187664421663426,0.0,0.0,-2.0931481047197504,3.4458211853112166,2,2,False,False,,0.562428078250863,0.43757192174913695,1.0,False,False,False,False,0
4h,MOM,1.0,-1.1306671958290633,-1.1191301487082583,0.0,0.0,-2.0988488345359877,3.4458211853112166,2,2,False,False,,0.5747986191024166,0.4252013808975834,1.0,False,False,False,False,0
4h,ROC,1.0,-1.1306671958290633,-1.1191301487082583,0.0,0.0,-2.0988488345359877,3.4458211853112166,2,2,False,False,,0.5747986191024166,0.4252013808975834,1.0,False,False,False,False,0
4h,ROCP,1.0,-1.1306671958290633,-1.1191301487082583,0.0,0.0,-2.0988488345359877,3.4458211853112166,2,2,False,False,,0.5747986191024166,0.4252013808975834,1.0,False,False,False,False,0
4h,ROCR,1.0,-1.1306671958290633,-1.1191301487082583,0.0,0.0,-2.0988488345359877,3.4458211853112166,2,2,False,False,,0.5747986191024166,0.4252013808975834,1.0,False,False,False,False,0
4h,ROCR100,1.0,-1.1306671958290633,-1.1191301487082583,0.0,0.0,-2.0988488345359877,3.4458211853112166,2,2,False,False,,0.5747986191024166,0.4252013808975834,1.0,False,False,False,False,0
4h,MIDPRICE_1000,1.0,-1.1309479400259859,-1.1298032523906174,0.0,0.0,-2.0993699778332258,3.4458211853112166,2,2,False,False,,0.5523590333716916,0.44764096662830843,1.0,False,False,False,False,0
4h,CDLMATCHINGLOW,1.0,-1.1422059011699612,-1.1403656495937455,0.0,0.0,-2.120268044667966,3.4458211853112166,2,2,False,False,,0.08745684695051784,0.0,0.08745684695051784,False,False,False,False,0
