timeframe,ticker,indicator,cost_bps,n_bars,bars_per_year,total_return,pnl_dollars,cagr,sharpe,max_drawdown,exposure,n_trades,turnover_per_year,base_total_return,base_cagr,base_sharpe,excess_total_return,excess_cagr,excess_sharpe,beat_buyhold
5m,AAPL,ADX,1.0,69716,19508.469880319324,-0.7053782977506518,-7053.782977506517,-0.28963194000437453,-1.6177845364618861,-0.7856704429756383,0.9864736932698376,5488,2569.415053304053,1.4209142850785947,0.28070654207174495,1.063021548497196,-2.1262925828292465,-0.5703384820761195,-2.680806084959082,False
5m,AAPL,ADX,5.0,69716,19508.469880319324,-0.992531163069561,-9925.31163069561,-0.7459795527832804,-6.686072264898262,-0.9929449807790314,0.9864736932698376,5488,2569.415053304053,1.4209142850785947,0.28070654207174495,1.063021548497196,-2.4134454481481558,-1.0266860948550254,-7.749093813395458,False
5m,AAPL,ADX,10.0,69716,19508.469880319324,-0.9999247310749344,-9999.247310749344,-0.9298308536605265,-12.547674332178573,-0.9999272996933878,0.9864736932698376,5488,2569.415053304053,1.4209142850785947,0.28070654207174495,1.063021548497196,-2.420839016153529,-1.2105373957322714,-13.61069588067577,False
5m,AAPL,ADXR,0.0,69716,19508.469880319324,-0.4758011896852069,-4758.011896852069,-0.16534675582371816,-0.8090415623118484,-0.5459917197350898,0.9862872224453497,4999,2295.739609813379,1.4209142850785947,0.28070654207174495,1.063021548497196,-1.8967154747638015,-0.4460532978954631,-1.8720631108090444,False
5m,AAPL,ADXR,1.0,69716,19508.469880319324,-0.7692440073665601,-7692.440073665601,-0.336577813312133,-1.9616469877353182,-0.7796631473609346,0.9862872224453497,4999,2295.739609813379,1.4209142850785947,0.28070654207174495,1.063021548497196,-2.1901582924451546,-0.6172843553838779,-3.0246685362325145,False
5m,AAPL,ADXR,5.0,69716,19508.469880319324,-0.9913474203930027,-9913.474203930027,-0.7353037057792633,-6.494466684085277,-0.9916892639681453,0.9862872224453497,4999,2295.739609813379,1.4209142850785947,0.28070654207174495,1.063021548497196,-2.4122617054715976,-1.0160102478510082,-7.5574882325824735,False
5m,AAPL,ADXR,10.0,69716,19508.469880319324,-0.999857699852572,-9998.57699852572,-0.916141951268903,-11.771117585744369,-0.9998623618685787,0.9862872224453497,4999,2295.739609813379,1.4209142850785947,0.28070654207174495,1.063021548497196,-2.4207719849311666,-1.196848493340648,-12.834139134241564,False
5m,AAPL,APO,0.0,69716,19508.469880319324,0.7948081685683728,7948.081685683727,0.17782918100047906,0.9220023164477079,-0.22153349167032388,0.9867749153709335,4626,2086.9851304227427,1.4209142850785947,0.28070654207174495,1.063021548497196,-0.626106116510222,-0.10287736107126588,-0.14101923204948819,False
5m,AAPL,APO,1.0,69716,19508.469880319324,-0.14883409018582672,-1488.3409018582672,-0.044092745258708654,-0.12652455763591913,-0.46492826504141316,0.9867749153709335,4626,2086.9851304227427,1.4209142850785947,0.28070654207174495,1.063021548497196,-1.5697483752644215,-0.3247992873304536,-1.1895461061331152,False
5m,AAPL,APO,5.0,69716,19508.469880319324,-0.9570039719865904,-9570.039719865903,-0.5854376368469953,-4.248178402500871,-0.9634342279794973,0.9867749153709335,4626,2086.9851304227427,1.4209142850785947,0.28070654207174495,1.063021548497196,-2.3779182570651853,-0.8661441789187403,-5.311199950998067,False
5m,AAPL,APO,10.0,69716,19508.469880319324,-0.9989733781812324,-9989.733781812325,-0.8542200516973958,-9.065248576786763,-0.9990633950324727,0.9867749153709335,4626,2086.9851304227427,1.4209142850785947,0.28070654207174495,1.063021548497196,-2.419887663259827,-1.1349265937691406,-10.128270125283958,False
