timeframe,rule,cost_bps,ir_net,ir_gross,ir_hit_rate,headroom,t_stat,years,n_ir,n_assets,is_baseline,generic_fallback,n_switches,long_frac,short_frac,exposure,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed
1d,AROONOSC,0.0,-0.7222932866211793,-0.7222932866211793,0.0,0.0,-2.651325672696085,13.47407615274145,2,2,False,False,,0.5860135733254648,0.4120684567719091,0.9980820300973738,False,False,False,False,0
1d,TEMA_9,0.0,-0.7266432466854286,-0.7266432466854286,0.0,0.0,-2.66729309342001,13.47407615274145,2,2,False,False,,0.5056063735615226,0.4943936264384774,1.0,False,False,False,False,0
1d,LINEARREG_100,0.0,-0.7282994184101192,-0.7282994184101192,0.0,0.0,-2.6733724114662936,13.47407615274145,2,2,False,False,,0.5494246090292121,0.4505753909707878,1.0,False,False,False,False,0
1d,LINEARREG_INTERCEPT_1000,0.0,-0.7302614250583135,-0.7302614250583135,0.0,0.0,-2.6805743593352704,13.47407615274145,2,2,False,False,,0.8682502213042196,0.05665388020064916,0.9249041015048687,False,False,False,False,0
1d,CDLHIGHWAVE,0.0,-0.7323736497117248,-0.7323736497117248,0.0,0.0,-2.6883277132066437,13.47407615274145,2,2,False,False,,0.26010622602537625,0.23768073177928595,0.49778695780466214,False,False,False,False,0
1d,MIDPOINT_9,0.0,-0.7331965173817682,-0.7331965173817682,0.0,0.0,-2.6913482177845323,13.47407615274145,2,2,False,False,,0.605340808498082,0.3945116553555621,0.9998524638536441,False,False,False,False,0
1d,TRIMA_9,0.0,-0.7348972948861793,-0.7348972948861793,0.0,0.0,-2.6975912704952716,13.47407615274145,2,2,False,False,,0.5984066096193568,0.40159339038064323,1.0,False,False,False,False,0
1d,CDLSPINNINGTOP,0.0,-0.741359979943061,-0.741359979943061,0.0,0.0,-2.721313881688315,13.47407615274145,2,2,False,False,,0.36721746827972856,0.35305399822956623,0.7202714665092949,False,False,False,False,0
1d,DIV,0.0,-0.7433455622832378,-0.7433455622832378,0.0,0.0,-2.7286023689708,13.47407615274145,2,2,False,True,,0.4086751254057244,0.5913248745942756,1.0,False,False,False,False,0
1d,WILLR,0.0,-0.7523526289653493,-0.7523526289653493,0.0,0.0,-2.7616646548487145,13.47407615274145,2,2,False,False,,0.6327825317202715,0.3670699321333727,0.9998524638536441,False,False,False,False,0
1d,STOCH,0.0,-0.7540063362727061,-0.7540063362727061,0.0,0.0,-2.7677349267456477,13.47407615274145,2,2,False,False,,0.5,0.5,1.0,False,False,False,False,0
1d,DEMA_1000,0.0,-0.75631699011945,-0.75631699011945,0.0,0.0,-2.7762166556749643,13.47407615274145,2,2,False,False,,0.40424904101504866,0.22587784007081735,0.630126881085866,False,False,False,False,0
1d,TAN,0.0,-0.7585412486668249,-0.7585412486668249,0.0,0.0,-2.784381252935664,13.47407615274145,2,2,False,True,,0.5482443198583653,0.4517556801416347,1.0,False,False,False,False,0
1d,WMA_9,0.0,-0.7706853804371581,-0.7706853804371581,0.0,0.0,-2.828958779726627,13.47407615274145,2,2,False,False,,0.5982590734730009,0.4017409265269991,1.0,False,False,False,False,0
1d,VAR,0.0,-0.7723571482554544,-0.7723571482554544,0.0,0.0,-2.83509534643372,13.47407615274145,2,2,False,True,,0.3940690469164946,0.6059309530835054,1.0,False,False,False,False,0
1d,CDLHIKKAKE,0.0,-0.7778127714802406,-0.7778127714802406,0.0,0.0,-2.8551213305932808,13.47407615274145,2,2,False,False,,0.18589554440838005,0.2509589849513131,0.43685452935969316,False,False,False,False,0
1d,EMA_9,0.0,-0.7785831805931593,-0.7785831805931593,0.0,0.0,-2.8579492752764097,13.47407615274145,2,2,False,False,,0.6171437002065505,0.3828562997934494,1.0,False,False,False,False,0
1d,STOCHRSI,0.0,-0.7801179786797756,-0.7801179786797756,0.0,0.0,-2.863583066486745,13.47407615274145,2,2,False,False,,0.5107701386839776,0.4725582767778106,0.9833284154617882,False,False,False,False,0
1d,STOCHF,0.0,-0.7866648956017206,-0.7866648956017206,0.0,0.0,-2.8876148680190012,13.47407615274145,2,2,False,False,,0.5157863676600767,0.4842136323399233,1.0,False,False,False,False,0
1d,CDLHAMMER,0.0,-0.7993461402548874,-0.7993461402548874,0.0,0.0,-2.9341639778244684,13.47407615274145,2,2,False,False,,0.13101209796400118,0.0,0.13101209796400118,False,False,False,False,0
1d,MA_1000,0.0,-0.8020614280055902,-0.8020614280055902,0.0,0.0,-2.9441309985008925,13.47407615274145,2,2,False,False,,0.788138093832989,0.1367660076718796,0.9249041015048687,False,False,False,False,0
1d,SMA_1000,0.0,-0.8020614280055902,-0.8020614280055902,0.0,0.0,-2.9441309985008925,13.47407615274145,2,2,False,False,,0.788138093832989,0.1367660076718796,0.9249041015048687,False,False,False,False,0
1d,TRIMA_1000,0.0,-0.8028284948022095,-0.8028284948022095,0.0,0.0,-2.946946674526435,13.47407615274145,2,2,False,False,,0.7837120094423133,0.1411920920625553,0.9249041015048687,False,False,False,False,0
1d,LINEARREG_21,0.0,-0.8045834591051677,-0.8045834591051677,0.0,0.0,-2.953388630996589,13.47407615274145,2,2,False,False,,0.512393036293892,0.487606963706108,1.0,False,False,False,False,0
1d,CDLDRAGONFLYDOJI,0.0,-0.8063741267808959,-0.8063741267808959,0.0,0.0,-2.959961644020335,13.47407615274145,2,2,False,False,,0.09663617586308645,0.0,0.09663617586308645,False,False,False,False,0
1d,CDLHARAMICROSS,0.0,-0.8072813498901096,-0.8072813498901096,0.0,0.0,-2.963291792541545,13.47407615274145,2,2,False,False,,0.05930953083505459,0.06211271761581588,0.12142224845087046,False,False,False,False,0
1d,CDLTAKURI,0.0,-0.807687418464534,-0.807687418464534,0.0,0.0,-2.96478235054089,13.47407615274145,2,2,False,False,,0.09575095898495131,0.0,0.09575095898495131,False,False,False,False,0
1d,CDLHANGINGMAN,0.0,-0.8213683854266347,-0.8213683854266347,0.0,0.0,-3.015001146154518,13.47407615274145,2,2,False,False,,0.0,0.17010917674830334,0.17010917674830334,False,False,False,False,0
1d,MA_9,0.0,-0.8223761337818938,-0.8223761337818938,0.0,0.0,-3.0187002932121,13.47407615274145,2,2,False,False,,0.6013573325464738,0.3986426674535261,1.0,False,False,False,False,0
1d,SMA_9,0.0,-0.8223761337818938,-0.8223761337818938,0.0,0.0,-3.0187002932121,13.47407615274145,2,2,False,False,,0.6013573325464738,0.3986426674535261,1.0,False,False,False,False,0
1d,ACOS,0.0,-0.8253702454148047,-0.8253702454148047,0.0,0.0,-3.029690794143362,13.47407615274145,2,2,False,True,,0.01947477131897315,0.04071997639421658,0.060194747713189736,False,False,False,False,0
1d,SUB,0.0,-0.8267651245863511,-0.8267651245863511,0.0,0.0,-3.034810984274341,13.47407615274145,2,2,False,True,,0.4352316317497787,0.5647683682502214,1.0,False,False,False,False,0
1d,KAMA_9,0.0,-0.8270432034434531,-0.8270432034434531,0.0,0.0,-3.0358317297617003,13.47407615274145,2,2,False,False,,0.5916199468869874,0.4083800531130127,1.0,False,False,False,False,0
1d,CDLENGULFING,0.0,-0.8438219995268883,-0.8438219995268883,0.0,0.0,-3.0974217426234367,13.47407615274145,2,2,False,False,,0.15048686928297433,0.22071407494836234,0.37120094423133665,False,False,False,False,0
1d,TRANGE,0.0,-0.8519771384241562,-0.8519771384241562,0.0,0.0,-3.1273568528109816,13.47407615274145,2,2,False,True,,0.43301858955444084,0.5669814104455592,1.0,False,False,False,False,0
1d,CDLHOMINGPIGEON,0.0,-0.8544042040888062,-0.8544042040888062,0.0,0.0,-3.1362658951975,13.47407615274145,2,2,False,False,,0.07878430215402774,0.0,0.07878430215402774,False,False,False,False,0
1d,IMI,0.0,-0.8545088322826352,-0.8545088322826352,0.0,0.0,-3.1366499544453497,13.47407615274145,2,2,False,False,,0.548539392151077,0.45146060784892295,1.0,False,False,False,False,0
1d,CDL2CROWS,0.0,-0.8613509567911413,-0.8613509567911413,0.0,0.0,-3.161765375980064,13.47407615274145,2,2,False,False,,0.0,0.005311301268810859,0.005311301268810859,False,False,False,False,0
1d,TEMA_21,0.0,-0.8635652375139424,-0.8635652375139424,0.0,0.0,-3.1698933475889124,13.47407615274145,2,2,False,False,,0.5116553555621127,0.4883446444378873,1.0,False,False,False,False,0
1d,DEMA_9,0.0,-0.8644847010224638,-0.8644847010224638,0.0,0.0,-3.1732684270066565,13.47407615274145,2,2,False,False,,0.5215402773679552,0.47845972263204484,1.0,False,False,False,False,0
1d,CDLTHRUSTING,0.0,-0.8649945342181484,-0.8649945342181484,0.0,0.0,-3.175139874333593,13.47407615274145,2,2,False,False,,0.0,0.04647388610209501,0.04647388610209501,False,False,False,False,0
1d,CDLXSIDEGAP3METHODS,0.0,-0.8683075829977931,-0.8683075829977931,0.0,0.0,-3.1873010994855764,13.47407615274145,2,2,False,False,,0.014163470050162288,0.030244910002950723,0.04440838005311301,False,False,False,False,0
1d,ADOSC,0.0,-0.8685277271441356,-0.8685277271441356,0.0,0.0,-3.1881091837329354,13.47407615274145,2,2,False,False,,0.69622307465329,0.30377692534670997,1.0,False,False,False,False,0
1d,CDLTASUKIGAP,0.0,-0.8697589724317278,-0.8697589724317278,0.0,0.0,-3.1926287221266123,13.47407615274145,2,2,False,False,,0.02301563883151372,0.01681912068456772,0.03983475951608144,False,False,False,False,0
1d,CDLINVERTEDHAMMER,0.0,-0.8728195931791966,-0.8728195931791966,0.0,0.0,-3.2038633584058855,13.47407615274145,2,2,False,False,,0.06845677190911774,0.0,0.06845677190911774,False,False,False,False,0
1d,TSF_21,0.0,-0.8728573719138912,-0.8728573719138912,0.0,0.0,-3.2040020330011414,13.47407615274145,2,2,False,False,,0.4910002950722927,0.5089997049277073,1.0,False,False,False,False,0
1d,CDLGRAVESTONEDOJI,0.0,-0.8734107730882754,-0.8734107730882754,0.0,0.0,-3.206033405531002,13.47407615274145,2,2,False,False,,0.056358807907937444,0.0,0.056358807907937444,False,False,False,False,0
1d,CDLMORNINGDOJISTAR,0.0,-0.8754778295326004,-0.8754778295326004,0.0,0.0,-3.2136209602255605,13.47407615274145,2,2,False,False,,0.015933903806432576,0.0,0.015933903806432576,False,False,False,False,0
1d,CDL3WHITESOLDIERS,0.0,-0.875690504872148,-0.875690504872148,0.0,0.0,-3.2144016286855006,13.47407615274145,2,2,False,False,,0.005606373561522573,0.0,0.005606373561522573,False,False,False,False,0
1d,CDLMORNINGSTAR,0.0,-0.8764257665851088,-0.8764257665851088,0.0,0.0,-3.217100557627292,13.47407615274145,2,2,False,False,,0.04160519327235172,0.0,0.04160519327235172,False,False,False,False,0
1d,CDLPIERCING,0.0,-0.8803741354904002,-0.8803741354904002,0.0,0.0,-3.231593855623795,13.47407615274145,2,2,False,False,,0.028326940100324577,0.0,0.028326940100324577,False,False,False,False,0
1d,CDLABANDONEDBABY,0.0,-0.8837739843899783,-0.8837739843899783,0.0,0.0,-3.2440736984213188,13.47407615274145,2,2,False,False,,0.0008852168781351431,0.0008852168781351431,0.0017704337562702863,False,False,False,False,0
1d,CDL3BLACKCROWS,0.0,-0.8838372926623306,-0.8838372926623306,0.0,0.0,-3.244306084421425,13.47407615274145,2,2,False,False,,0.0,0.0008852168781351431,0.0008852168781351431,False,False,False,False,0
1d,CDLINNECK,0.0,-0.8854753211152979,-0.8854753211152979,0.0,0.0,-3.2503188038671156,13.47407615274145,2,2,False,False,,0.0,0.010622602537621716,0.010622602537621716,False,False,False,False,0
1d,CDLMATCHINGLOW,0.0,-0.8856482205609173,-0.8856482205609173,0.0,0.0,-3.250953466749156,13.47407615274145,2,2,False,False,,0.07332546473886102,0.0,0.07332546473886102,False,False,False,False,0
1d,CDLLADDERBOTTOM,0.0,-0.8863103242480557,-0.8863103242480557,0.0,0.0,-3.253383854150247,13.47407615274145,2,2,False,False,,0.010622602537621718,0.0,0.010622602537621718,False,False,False,False,0
1d,CDLMARUBOZU,0.0,-0.8863310450025581,-0.8863310450025581,0.0,0.0,-3.2534599139301004,13.47407615274145,2,2,False,False,,0.21068161699616406,0.10607848922986132,0.31676010622602535,False,False,False,False,0
1d,CDLCOUNTERATTACK,0.0,-0.8868737329649907,-0.8868737329649907,0.0,0.0,-3.2554519614178896,13.47407615274145,2,2,False,False,,0.011360283269401004,0.005311301268810859,0.016671584538211864,False,False,False,False,0
1d,CDLDOJISTAR,0.0,-0.8881908796871538,-0.8881908796871538,0.0,0.0,-3.2602868186481357,13.47407615274145,2,2,False,False,,0.056801416347005015,0.0944231336677486,0.1512245500147536,False,False,False,False,0
1d,CDLEVENINGSTAR,0.0,-0.888789768936737,-0.888789768936737,0.0,0.0,-3.262485164488991,13.47407615274145,2,2,False,False,,0.0,0.03983475951608144,0.03983475951608144,False,False,False,False,0
1d,BBANDS,0.0,-0.8924608489728496,-0.8924608489728496,0.0,0.0,-3.275960616810857,13.47407615274145,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
1d,CDL3STARSINSOUTH,0.0,-0.8924608489728496,-0.8924608489728496,0.0,0.0,-3.275960616810857,13.47407615274145,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
1d,CDLCONCEALBABYSWALL,0.0,-0.8924608489728496,-0.8924608489728496,0.0,0.0,-3.275960616810857,13.47407615274145,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
1d,CDLIDENTICAL3CROWS,0.0,-0.8924608489728496,-0.8924608489728496,0.0,0.0,-3.275960616810857,13.47407615274145,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
1d,CDLKICKING,0.0,-0.8924608489728496,-0.8924608489728496,0.0,0.0,-3.275960616810857,13.47407615274145,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
1d,CDLKICKINGBYLENGTH,0.0,-0.8924608489728496,-0.8924608489728496,0.0,0.0,-3.275960616810857,13.47407615274145,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
1d,CDLRISEFALL3METHODS,0.0,-0.8924608489728496,-0.8924608489728496,0.0,0.0,-3.275960616810857,13.47407615274145,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
1d,T3_1000,0.0,-0.8924608489728496,-0.8924608489728496,0.0,0.0,-3.275960616810857,13.47407615274145,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
1d,CDLSEPARATINGLINES,0.0,-0.8925492405832443,-0.8925492405832443,0.0,0.0,-3.2762850763485973,13.47407615274145,2,2,False,False,,0.018589554440838006,0.01681912068456772,0.03540867512540573,False,False,False,False,0
1d,CDLTRISTAR,0.0,-0.893167525165436,-0.893167525165436,0.0,0.0,-3.278554616736361,13.47407615274145,2,2,False,False,,0.0008852168781351431,0.0,0.0008852168781351431,False,False,False,False,0
1d,CDLMATHOLD,0.0,-0.8956189337741992,-0.8956189337741992,0.0,0.0,-3.2875530148927194,13.47407615274145,2,2,False,False,,0.0008852168781351431,0.0,0.0008852168781351431,False,False,False,False,0
1d,BETA,0.0,-0.8961912843404789,-0.8961912843404789,0.0,0.0,-3.2896539450526245,13.47407615274145,2,2,False,False,,0.00014753614635585718,0.9998524638536441,1.0,False,False,False,False,0
1d,CDLUPSIDEGAP2CROWS,0.0,-0.8963119206669801,-0.8963119206669801,0.0,0.0,-3.2900967654351985,13.47407615274145,2,2,False,False,,0.0,0.0026556506344054295,0.0026556506344054295,False,False,False,False,0
1d,CDL3LINESTRIKE,0.0,-0.8983030336722031,-0.8983030336722031,0.0,0.0,-3.2974055541582423,13.47407615274145,2,2,False,False,,0.0008852168781351431,0.0,0.0008852168781351431,False,False,False,False,0
1d,CDLGAPSIDESIDEWHITE,0.0,-0.8997576838374701,-0.8997576838374701,0.0,0.0,-3.3027451459825072,13.47407615274145,2,2,False,False,,0.018589554440838006,0.0026556506344054295,0.021245205075243433,False,False,False,False,0
1d,CDLADVANCEBLOCK,0.0,-0.9022408598947285,-0.9022408598947285,0.0,0.0,-3.31186015307503,13.47407615274145,2,2,False,False,,0.0,0.02685157863676601,0.02685157863676601,False,False,False,False,0
1d,CDLSTICKSANDWICH,0.0,-0.9028677175195372,-0.9028677175195372,0.0,0.0,-3.3141611625743086,13.47407615274145,2,2,False,False,,0.012393036293892004,0.0,0.012393036293892004,False,False,False,False,0
1d,CDLSTALLEDPATTERN,0.0,-0.9030341969910961,-0.9030341969910961,0.0,0.0,-3.31477225962463,13.47407615274145,2,2,False,False,,0.0,0.02035998819710829,0.02035998819710829,False,False,False,False,0
1d,CDLBREAKAWAY,0.0,-0.9040192566017415,-0.9040192566017415,0.0,0.0,-3.3183881229909606,13.47407615274145,2,2,False,False,,0.0008852168781351431,0.0017704337562702863,0.0026556506344054295,False,False,False,False,0
1d,AD,0.0,-0.9081703318645029,-0.9081703318645029,0.0,0.0,-3.333625496253749,13.47407615274145,2,2,False,False,,0.7081735025081144,0.2918264974918855,1.0,False,False,False,False,0
1d,CDLHIKKAKEMOD,0.0,-0.9083757171101595,-0.9083757171101595,0.0,0.0,-3.3343794049286437,13.47407615274145,2,2,False,False,,0.0017704337562702863,0.0008852168781351431,0.0026556506344054295,False,False,False,False,0
1d,CDLONNECK,0.0,-0.9103940678414357,-0.9103940678414357,0.0,0.0,-3.341788175312445,13.47407615274145,2,2,False,False,,0.0,0.01932723517261729,0.01932723517261729,False,False,False,False,0
1d,CDLEVENINGDOJISTAR,0.0,-0.9104700587489483,-0.9104700587489483,0.0,0.0,-3.3420671155264987,13.47407615274145,2,2,False,False,,0.0,0.015048686928297434,0.015048686928297434,False,False,False,False,0
1d,CDLUNIQUE3RIVER,0.0,-0.9196026195305764,-0.9196026195305764,0.0,0.0,-3.3755900532393164,13.47407615274145,2,2,False,False,,0.007966951903216288,0.0,0.007966951903216288,False,False,False,False,0
1d,CDLDARKCLOUDCOVER,0.0,-0.930753806633988,-0.930753806633988,0.0,0.0,-3.416522772947424,13.47407615274145,2,2,False,False,,0.0,0.026999114783121864,0.026999114783121864,False,False,False,False,0
1d,CDL3INSIDE,0.0,-0.9309743931943916,-0.9309743931943916,0.0,0.0,-3.4173324811663464,13.47407615274145,2,2,False,False,,0.0634405429330186,0.0482443198583653,0.1116848627913839,False,False,False,False,0
1d,ASIN,0.0,-0.9420030333279377,-0.9420030333279377,0.0,0.0,-3.4578153670834806,13.47407615274145,2,2,False,True,,0.04071997639421658,0.01947477131897315,0.060194747713189736,False,False,False,False,0
1d,CDLSHOOTINGSTAR,0.0,-0.97286949860822,-0.97286949860822,0.0,0.0,-3.571117059538385,13.47407615274145,2,2,False,False,,0.0,0.07376807317792859,0.07376807317792859,False,False,False,False,0
1d,BOP,0.0,-0.9776353016103105,-0.9776353016103105,0.0,0.0,-3.5886109170675935,13.47407615274145,2,2,False,False,,0.5346709943936265,0.46267335497196815,0.9973443493655946,False,False,False,False,0
1d,AVGPRICE,0.0,-0.9862029944222344,-0.9862029944222344,0.0,0.0,-3.620060391026142,13.47407615274145,2,2,False,False,,0.5601947477131897,0.4396577161404544,0.9998524638536441,False,False,False,False,0
1d,CDL3OUTSIDE,0.0,-1.003818511486371,-1.003818511486371,0.0,0.0,-3.68472175988427,13.47407615274145,2,2,False,False,,0.08453821186190616,0.10637356152257303,0.1909117733844792,False,False,False,False,0
1d,CDLCLOSINGMARUBOZU,0.0,-1.0099328937720367,-1.0099328937720367,0.0,0.0,-3.7071658543081543,13.47407615274145,2,2,False,False,,0.4415756860430805,0.22277958099734435,0.6643552670404249,False,False,False,False,0
1d,CDLSHORTLINE,0.0,-1.0187480378253106,-1.0187480378253106,0.0,0.0,-3.739523648807797,13.47407615274145,2,2,False,False,,0.31380938329890823,0.1826497491885512,0.49645913248745943,False,False,False,False,0
1d,MEDPRICE,0.0,-1.0779270640035383,-1.0779270640035383,0.0,0.0,-3.956752403799368,13.47407615274145,2,2,False,False,,0.5783416937149601,0.42092062555326054,0.9992623192682206,False,False,False,False,0
1d,WCLPRICE,0.0,-1.0779270640035383,-1.0779270640035383,0.0,0.0,-3.956752403799368,13.47407615274145,2,2,False,False,,0.5783416937149601,0.42092062555326054,0.9992623192682206,False,False,False,False,0
1d,TYPPRICE,0.0,-1.078680919821005,-1.078680919821005,0.0,0.0,-3.95951958621596,13.47407615274145,2,2,False,False,,0.5783416937149601,0.4210681616996164,0.9994098554145765,False,False,False,False,0
1d,HT_TRENDMODE,1.0,-0.024732827045831095,-0.013000395994803987,0.5,0.0,-0.0907869151210262,13.47407615274145,2,2,False,False,,0.9222484508704633,0.0,0.9222484508704633,False,False,False,False,0
1d,MAXINDEX,1.0,-0.25582534716798133,-0.25354814212409593,0.0,0.0,-0.9390594142799955,13.47407615274145,2,2,False,True,,0.8688403658896429,0.0,0.8688403658896429,False,False,False,False,0
1d,HT_DCPHASE,1.0,-0.36127504773676805,-0.35713259617211945,0.0,0.0,-1.3261341711339536,13.47407615274145,2,2,False,False,,0.6046031277663028,0.39539687223369724,1.0,False,False,False,False,0
1d,MA_200,1.0,-0.4016885775067494,-0.40064322343331615,0.0,0.0,-1.4744803221893705,13.47407615274145,2,2,False,False,,0.7530244910002951,0.24697550899970494,1.0,False,False,False,False,0
1d,SMA_200,1.0,-0.4016885775067494,-0.40064322343331615,0.0,0.0,-1.4744803221893705,13.47407615274145,2,2,False,False,,0.7530244910002951,0.24697550899970494,1.0,False,False,False,False,0
1d,TRIMA_200,1.0,-0.42646883668433405,-0.42535517331866346,0.0,0.0,-1.5654413466797599,13.47407615274145,2,2,False,False,,0.7494836234877544,0.2505163765122455,1.0,False,False,False,False,0
1d,MINMAXINDEX,1.0,-0.45962176440515956,-0.45650079761345286,0.0,0.0,-1.6871359685451337,13.47407615274145,2,2,False,True,,0.5109176748303335,0.4830333431690764,0.9939510179994098,False,False,False,False,0
1d,HT_PHASOR,1.0,-0.46111209401453623,-0.4510572547251096,0.0,0.0,-1.6926065290879342,13.47407615274145,2,2,False,False,,0.5649159043965772,0.43508409560342287,1.0,False,False,False,False,0
1d,EMA_200,1.0,-0.46347752799151076,-0.4621241898956091,0.0,0.0,-1.7012893397223203,13.47407615274145,2,2,False,False,,0.753024491000295,0.2469755089997049,1.0,False,False,False,False,0
1d,MIDPRICE_200,1.0,-0.46568938302922736,-0.46430761798786846,0.0,0.0,-1.7094084073564846,13.47407615274145,2,2,False,False,,0.7487459427559752,0.2512540572440248,1.0,False,False,False,False,0
1d,MIDPOINT_200,1.0,-0.4664651699155228,-0.4651979685023983,0.0,0.0,-1.7122560922599368,13.47407615274145,2,2,False,False,,0.7434346414871643,0.25656535851283563,1.0,False,False,False,False,0
1d,NATR,1.0,-0.47515869931141747,-0.4695054309047606,0.0,0.0,-1.744167475212832,13.47407615274145,2,2,False,True,,0.4471820596046031,0.5528179403953969,1.0,False,False,False,False,0
1d,WMA_200,1.0,-0.4825176405554398,-0.4808087470149538,0.0,0.0,-1.7711799785899696,13.47407615274145,2,2,False,False,,0.7381233402183536,0.2618766597816465,1.0,False,False,False,False,0
1d,ADX,1.0,-0.48415224958665426,-0.48113685854792,0.0,0.0,-1.7771801463466896,13.47407615274145,2,2,False,True,,0.4668043670699321,0.5331956329300679,1.0,False,False,False,False,0
1d,MIDPRICE_100,1.0,-0.4857226105199475,-0.4839275428868069,0.0,0.0,-1.782944478280766,13.47407615274145,2,2,False,False,,0.7238123340218354,0.2761876659781647,1.0,False,False,False,False,0
1d,LINEARREG_INTERCEPT_100,1.0,-0.49627457280357434,-0.49518387376008466,0.0,0.0,-1.8216776203687577,13.47407615274145,2,2,False,False,,0.7382708763647093,0.26172912363529066,1.0,False,False,False,False,0
1d,T3_200,1.0,-0.5001238803299133,-0.499287246218893,0.0,0.0,-1.8358072932533367,13.47407615274145,2,2,False,False,,0.5910298023015639,0.2763352021245205,0.8673650044260843,False,False,False,False,0
1d,MIDPOINT_100,1.0,-0.5023683486031987,-0.5006244576950594,0.0,0.0,-1.8440460744586151,13.47407615274145,2,2,False,False,,0.7151077013868398,0.28489229861316023,1.0,False,False,False,False,0
1d,LINEARREG_ANGLE,1.0,-0.5114834333512501,-0.5085250216951891,0.0,0.0,-1.8775048628053277,13.47407615274145,2,2,False,False,,0.6140454411330776,0.3859545588669224,1.0,False,False,False,False,0
1d,LINEARREG_SLOPE,1.0,-0.5114834333512501,-0.5085250216951891,0.0,0.0,-1.8775048628053277,13.47407615274145,2,2,False,False,,0.6140454411330776,0.3859545588669224,1.0,False,False,False,False,0
1d,MIDPOINT_50,1.0,-0.5135196620497346,-0.5109368248170225,0.0,0.0,-1.8849792579350777,13.47407615274145,2,2,False,False,,0.670404249041015,0.3294482148126291,0.9998524638536441,False,False,False,False,0
1d,MAMA,1.0,-0.5166341833543117,-0.5147391316512484,0.0,0.0,-1.8964117472658484,13.47407615274145,2,2,False,False,,0.641634700501623,0.3583652994983771,1.0,False,False,False,False,0
1d,TRIX,1.0,-0.5197229495148418,-0.5191685903827071,0.0,0.0,-1.9077496970572376,13.47407615274145,2,2,False,False,,0.7431395691944527,0.2568604308055473,1.0,False,False,False,False,0
1d,T3_100,1.0,-0.5209772409443061,-0.5191538416476826,0.0,0.0,-1.912353831042115,13.47407615274145,2,2,False,False,,0.7167305989967543,0.2832694010032458,1.0,False,False,False,False,0
1d,KAMA_200,1.0,-0.5271611144249282,-0.5251439586885713,0.0,0.0,-1.9350530071518284,13.47407615274145,2,2,False,False,,0.6919445264089702,0.3080554735910298,1.0,False,False,False,False,0
1d,TSF_9,1.0,-0.5275764869250175,-0.5153696937004508,0.0,0.0,-1.9365777171188425,13.47407615274145,2,2,False,False,,0.4544113307760401,0.5455886692239599,1.0,False,False,False,False,0
1d,TRIMA_50,1.0,-0.5288379456305272,-0.5261125076175577,0.0,0.0,-1.9412081600606694,13.47407615274145,2,2,False,False,,0.6572735320153438,0.3427264679846562,1.0,False,False,False,False,0
1d,WMA_50,1.0,-0.5316290788184883,-0.5276197811898871,0.0,0.0,-1.9514535869727383,13.47407615274145,2,2,False,False,,0.645618176453231,0.35438182354676895,1.0,False,False,False,False,0
1d,MININDEX,1.0,-0.5388997254247163,-0.5354631881844683,0.0,0.0,-1.9781419867699568,13.47407615274145,2,2,False,True,,0.8546768958394807,0.0,0.8546768958394807,False,False,False,False,0
1d,MOM,1.0,-0.5403135347733833,-0.5345090288316128,0.0,0.0,-1.9833316639992074,13.47407615274145,2,2,False,False,,0.6062260253762172,0.39333136618471526,0.9995573915609324,False,False,False,False,0
1d,ROC,1.0,-0.5403135347733833,-0.5345090288316128,0.0,0.0,-1.9833316639992074,13.47407615274145,2,2,False,False,,0.6062260253762172,0.39333136618471526,0.9995573915609324,False,False,False,False,0
1d,ROCP,1.0,-0.5403135347733833,-0.5345090288316128,0.0,0.0,-1.9833316639992074,13.47407615274145,2,2,False,False,,0.6062260253762172,0.39333136618471526,0.9995573915609324,False,False,False,False,0
1d,ROCR,1.0,-0.5403135347733833,-0.5345090288316128,0.0,0.0,-1.9833316639992074,13.47407615274145,2,2,False,False,,0.6062260253762172,0.39333136618471526,0.9995573915609324,False,False,False,False,0
1d,ROCR100,1.0,-0.5403135347733833,-0.5345090288316128,0.0,0.0,-1.9833316639992074,13.47407615274145,2,2,False,False,,0.6062260253762172,0.39333136618471526,0.9995573915609324,False,False,False,False,0
1d,KAMA_50,1.0,-0.5408278701628841,-0.5378761851518573,0.0,0.0,-1.985219637552082,13.47407615274145,2,2,False,False,,0.6437002065506049,0.3562997934493951,1.0,False,False,False,False,0
1d,SIN,1.0,-0.5436886839537298,-0.5330841520800993,0.0,0.0,-1.9957208414106336,13.47407615274145,2,2,False,True,,0.5110652109766893,0.48893478902331067,1.0,False,False,False,False,0
1d,EMA_100,1.0,-0.5518807086401587,-0.5495340515916733,0.0,0.0,-2.0257913484536823,13.47407615274145,2,2,False,False,,0.7217468279728534,0.27825317202714667,1.0,False,False,False,False,0
