timeframe,ticker,indicator,cost_bps,n_bars,bars_per_year,total_return,pnl_dollars,cagr,sharpe,max_drawdown,exposure,n_trades,turnover_per_year,base_total_return,base_cagr,base_sharpe,excess_total_return,excess_cagr,excess_sharpe,beat_buyhold
1d,XOM,CDLXSIDEGAP3METHODS,1.0,2911,251.47652554399244,0.08155933000083104,815.5933000083104,0.0067985112419866045,0.1630039815538214,-0.12007595557576545,0.03881827550669873,37,3.2838859005744716,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.6476602631410766,-0.08384192448619676,-0.290230008216391,False
1d,XOM,CDLXSIDEGAP3METHODS,5.0,2911,251.47652554399244,0.0652675899065065,652.675899065065,0.00547882401409705,0.13623086166062537,-0.12428010690130042,0.03881827550669873,37,3.2838859005744716,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.6639520032354012,-0.08516161171408632,-0.31700312810958703,False
1d,XOM,CDLXSIDEGAP3METHODS,10.0,2911,251.47652554399244,0.04523822752118889,452.3822752118889,0.0038308708892351717,0.10266497285767615,-0.12950976688335492,0.03881827550669873,37,3.2838859005744716,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.6839813656207188,-0.0868095648389482,-0.3505690169125363,False
1d,XOM,CEIL,0.0,2911,251.47652554399244,-0.4539250028608436,-4539.250028608436,-0.05093959385139479,-0.05415088592857422,-0.6404875808763486,0.9862590175197526,390,63.86293896117196,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.183144596002751,-0.14158002957957816,-0.5073848756987867,False
1d,XOM,CEIL,1.0,2911,251.47652554399244,-0.4935275141224802,-4935.275141224802,-0.057094230131831236,-0.07737073187666528,-0.6549592251417955,0.9862590175197526,390,63.86293896117196,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.2227471072643876,-0.1477346658600146,-0.5306047216468777,False
1d,XOM,CEIL,5.0,2911,251.47652554399244,-0.6252814059892015,-6252.8140598920145,-0.08132808750709009,-0.16951853893320948,-0.7072744517145485,0.9862590175197526,390,63.86293896117196,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.354500999131109,-0.17196852323527345,-0.6227525287034219,False
1d,XOM,CEIL,10.0,2911,251.47652554399244,-0.7429628987218813,-7429.628987218813,-0.11077228764377434,-0.2830233455866108,-0.7841269642618611,0.9862590175197526,390,63.86293896117196,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.472182491863789,-0.2014127233719577,-0.7362573353568231,False
1d,XOM,CMO,0.0,2911,251.47652554399244,-0.22374128924829384,-2237.4128924829383,-0.021649266248246146,0.05785874014735858,-0.5987269824916188,0.9951906561319135,314,54.18411735947878,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.9529608823902014,-0.11228970197642951,-0.3953752496228538,False
1d,XOM,CMO,1.0,2911,251.47652554399244,-0.27185087747794456,-2718.5087747794455,-0.0270436661463046,0.03806309168166523,-0.6125327471250398,0.9951906561319135,314,54.18411735947878,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.0010704706198523,-0.11768410187448797,-0.4151708980885472,False
1d,XOM,CMO,5.0,2911,251.47652554399244,-0.4363376947958967,-4363.376947958966,-0.048336206172305274,-0.040555434145729694,-0.6631907380171755,0.9951906561319135,314,54.18411735947878,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.1655572879378044,-0.13897664190048864,-0.4937894239159421,False
