class,tf,rule,pit,n_names,years,exposure,cagr,cashmatch_bench_cagr,cashmatch_excess_cagr,cashmatch_ratio,win_rate,profit_factor,n_trades,sharpe,bench_sharpe,dsharpe,boot_t,dsr,alpha_vs_bh_ann,alpha_vs_bh_t,avg_breadth,bars,start,end,vol,bench_vol,dd,bench_dd,bench_cagr,wealth,bench_wealth,avg_win,avg_loss,boot_se,boot_p_gt0,boot_ci_lo,boot_ci_hi,cash_w,cashmatch_bench_dd,cashmatch_bench_wealth,cashmatch_beats,edge_wealth,edge_headroom,cost_drag_ann,roe_ann,const_weight,const_mar,mar,vs_constant,index_symbol,index_cagr,index_wealth,index_sharpe,index_vol,index_dd,idx_cash_w,idx_cashmatch_bench_cagr,idx_cashmatch_bench_dd,idx_cashmatch_excess_cagr,idx_cashmatch_ratio,idx_cashmatch_beats,volmatch_k,volmatch_wealth,volmatch_dd,volmatch_beats,alpha_ann,alpha_t,alpha_p,r2,factor_n,beta_Mkt-RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_Mom,beta_ST_Rev,t_Mkt-RF,t_SMB,t_HML,t_RMW,t_CMA,t_Mom,t_ST_Rev,alpha_vs_bh_p,beta_BH,r2_vs_bh,fill,skew,kurtosis,n_trials,sr_star_ann,psr,dsr_pass,n_trials_ledger,n_trials_measured,n_trials_source,trial_dispersion,dispersion_source,rand_sharpe,vs_random,edge_gate_dsharpe,edge_gate_t,edge_gate_vs_random,edge_gate_vs_constant,edge_gate_wealth,edge_gate_headroom,edge_passed,edge_n,edge_powered,edge_rankable,edge_verdict,boot_draws
commodities,15m,MAXINDEX~MININDEX|or,False,3,2.9097757715703843,0.9912592709691868,0.32683025894769613,0.3666030437241148,-0.03977278477641866,0.9176482873517272,0.5542857142857143,1.3822716301756839,525,0.9980256128895326,1.0844034771802593,-0.08637786429072669,-4.245932856043867,0.0,0.029405388557671604,0.3046024316460029,2.8812920734036807,75909,2023-10-02,2026-08-21,0.34193331983981606,0.34375501046889795,-0.24701359176868798,-0.2395185149460699,0.36845027495834026,22770.112690289927,24911.27208644664,0.029367358563653485,-0.02642096177683988,0.020343671748782426,0.0,-0.13237024794854593,-0.051741644353468286,0.9947006135951385,-0.23837264243864542,24813.55112207857,False,-2043.4384317886422,0.0,0.02505347687346246,0.33014298677084764,0.9912592709691868,1.5377086314271942,1.3231266207154755,-0.21458201071171867,XAU/USD,0.35578364681610086,24246.23988618109,1.5627721579812501,0.20871177870619126,-0.2914195276759586,1.0,0.35578364681610086,-0.2914195276759586,-0.028953387868404734,0.9391193355002452,False,1.0,22770.112690289927,-0.24701359176868798,False,1.8313889850082665,0.6742205323009093,0.5001711178137185,0.006280328394449142,686,0.0027551476873999073,-0.005679008919149343,0.03251603782614781,-0.0071382210673744916,-0.006826754171213468,0.0090992079589709,-0.009040613335654247,0.24606114579239138,-0.2866145804873774,2.0562328136909236,-0.2954471850259435,-0.35108312523351665,0.641666355294716,-0.6697097803443205,0.7606689677956546,0.9983365464637036,0.9988131857066993,open,-0.03769063267700613,23.985582564588732,168,12.933834814723626,0.9556262972795369,False,0,168,run+ledger,4.776105553946709,this run,0.7564136764819344,0.24161193640759826,False,False,True,False,False,False,1,6,False,True,underpowered,2000.0
commodities,15m,MAXINDEX~MININDEX|vote,False,3,2.9097757715703843,0.9912592709691868,0.32683025894769613,0.3666030437241148,-0.03977278477641866,0.9176482873517272,0.5542857142857143,1.3822716301756839,525,0.9980256128895326,1.0844034771802593,-0.08637786429072669,-4.245932856043867,0.0,0.029405388557671604,0.3046024316460029,2.8812920734036807,75909,2023-10-02,2026-08-21,0.34193331983981606,0.34375501046889795,-0.24701359176868798,-0.2395185149460699,0.36845027495834026,22770.112690289927,24911.27208644664,0.029367358563653485,-0.02642096177683988,0.020343671748782426,0.0,-0.13237024794854593,-0.051741644353468286,0.9947006135951385,-0.23837264243864542,24813.55112207857,False,-2043.4384317886422,0.0,0.02505347687346246,0.33014298677084764,0.9912592709691868,1.5377086314271942,1.3231266207154755,-0.21458201071171867,XAU/USD,0.35578364681610086,24246.23988618109,1.5627721579812501,0.20871177870619126,-0.2914195276759586,1.0,0.35578364681610086,-0.2914195276759586,-0.028953387868404734,0.9391193355002452,False,1.0,22770.112690289927,-0.24701359176868798,False,1.8313889850082665,0.6742205323009093,0.5001711178137185,0.006280328394449142,686,0.0027551476873999073,-0.005679008919149343,0.03251603782614781,-0.0071382210673744916,-0.006826754171213468,0.0090992079589709,-0.009040613335654247,0.24606114579239138,-0.2866145804873774,2.0562328136909236,-0.2954471850259435,-0.35108312523351665,0.641666355294716,-0.6697097803443205,0.7606689677956546,0.9983365464637036,0.9988131857066993,open,-0.03769063267700613,23.985582564588732,168,12.933834814723626,0.9556262972795369,False,0,168,run+ledger,4.776105553946709,this run,0.7564136764819344,0.24161193640759826,False,False,True,False,False,False,1,6,False,True,underpowered,2000.0
commodities,15m,sell_in_may,False,3,2.9097757715703843,0.5128772609308514,0.21663049900267395,0.25794297493853,-0.041312475935856074,0.9074060915078727,0.6666666666666666,9.902673048395194,9,0.9439006076971097,1.0844034771802593,-0.1405028694831496,-0.594976749310224,0.0,0.6959955971501302,0.561237884543659,2.8812920734036807,75909,2023-10-02,2026-08-21,0.23766203702481117,0.34375501046889795,-0.2395185149460698,-0.2395185149460699,0.36845027495834026,17692.643228890563,24911.27208644664,0.30988245805579273,-0.06258561835604814,0.23614850436767348,0.231,-0.6545889324800598,0.259034240828528,0.6913703939925967,-0.17063152157836026,19498.04326251546,False,-1805.4000336248976,0.0,0.0004353141843582866,0.46568650704744297,0.5128772609308514,1.4911797657642472,0.9044415587306504,-0.5867382070335968,XAU/USD,0.35578364681610086,24246.23988618109,1.5627721579812501,0.20871177870619126,-0.2914195276759586,1.0,0.35578364681610086,-0.2914195276759586,-0.13915314781342691,0.7297066807861747,False,1.0,17692.643228890563,-0.2395185149460698,False,1.346411357254597,0.9011285452833107,0.3675199772112254,0.006865075996838055,686,-0.0024795170030154088,0.006931350961826236,0.010777609281286888,0.012423683405938501,-0.0016967608041024694,-0.0002240324005416761,-0.002912436056068718,-0.36635468504028557,0.5857434026429151,1.0626211608422063,0.9571483169152482,-0.14983092370062615,-0.027879846726732962,-0.3732281068759004,0.574635379883522,0.36034391488760775,0.3650588295352253,open,-0.016793235756424572,65.44015976722477,168,12.933834814723626,0.946255155325769,False,0,168,run+ledger,4.776105553946709,this run,0.39201648636436326,0.5518841213327464,False,False,True,False,False,False,1,6,False,True,underpowered,2000.0
commodities,15m,CDLPIERCING,False,3,2.9097757715703843,0.007798811735103875,-0.01754219397091361,0.028979157171101555,-0.046521351142015166,0.8740470976542478,0.4847457627118644,0.8256681693567701,295,-0.6502132148762491,1.0844034771802593,-1.7346166920565085,-3.9081166424259726,0.0,-0.23268391182091047,-1.4505687942887666,2.8812920734036807,75909,2023-10-02,2026-08-21,0.026671717879347412,0.34375501046889795,-0.06322839088252241,-0.2395185149460699,0.36845027495834026,9498.066254016947,24911.27208644664,0.003622291019347396,-0.004127339999406429,0.44384977490839195,0.0,-2.6405222680771616,-0.9855068937576517,0.07758932107772316,-0.02029661426630025,10866.767110728575,False,-1368.7008567116277,0.0,0.013448917169384969,-0.8966159825732122,0.007798811735103875,1.416097644957318,-0.2774417271429032,-1.6935393721002212,XAU/USD,0.35578364681610086,24246.23988618109,1.5627721579812501,0.20871177870619126,-0.2914195276759586,0.1277921066299466,0.042191895154094716,-0.04026299642761766,-0.05973408912500833,0.8421926306612443,False,1.0,9498.066254016947,-0.06322839088252241,False,-0.2248358108848365,-1.4057972133927883,0.1597843497646152,0.008120453021522311,686,0.0005095242030566913,0.0013883803135547419,0.0006424305851924954,0.00191749267322961,-0.0016066194164131165,-2.3868488419328334e-07,4.640962813258004e-05,0.9469071172953296,1.4725058347060338,0.619571004624387,1.720941785222851,-1.2068535967650964,-0.0002442362504345439,0.06284739007483657,0.1468999699989586,0.004348011824442494,0.01393825896278833,open,2.9811490323151557,654.224949178584,168,12.933834814723626,0.13542750996773717,False,0,168,run+ledger,4.776105553946709,this run,-0.1386007556858404,-0.5116124591904087,False,False,False,False,False,False,0,6,False,False,unrankable,2000.0
commodities,15m,bollinger_mr,False,3,2.9097757715703843,0.18835711180492432,0.14445453359566263,0.19285111766365515,-0.04839658406799252,0.886461405941379,0.78,3.651737305712199,50,0.8504429515129618,1.0844034771802593,-0.23396052566729753,-0.7580563444402728,0.0,0.3317618493784681,0.3188561568108635,2.8812920734036807,75909,2023-10-02,2026-08-21,0.177079724295762,0.34375501046889795,-0.15544918902048477,-0.2395185149460699,0.36845027495834026,14808.416582210562,24911.27208644664,0.03449459974603405,-0.03349064437683029,0.3086321054934872,0.263,-0.7933751240589634,0.3918664213763085,0.5151335075937277,-0.12930351727227707,16705.088888201222,False,-1896.6723059906587,0.0,0.0023140385589572087,1.0469320770832744,0.18835711180492432,1.4455319371228725,0.9292717093340815,-0.516260227788791,XAU/USD,0.35578364681610086,24246.23988618109,1.5627721579812501,0.20871177870619126,-0.2914195276759586,0.8484414506621666,0.2982939844324468,-0.25091376271408794,-0.1538394508367842,0.6928169180582742,False,1.0,14808.416582210562,-0.15544918902048477,False,0.7329820641737088,0.7149667558139442,0.4746295856157152,0.031268424062598665,686,0.0009909754882099983,0.0037404718791770614,0.019959230675555478,-0.010338927799437795,0.0100584249338362,0.01938250752935201,-0.00893980454757783,0.1675673790468197,0.4599695589281965,2.133788951467268,-0.7470800976675143,0.9117575609629655,2.547428548504649,-1.2294437480106812,0.7498355920479907,0.22228437839228055,0.2599637592667404,open,1.0005970863792493,93.54334926311186,168,12.933834814723626,0.927033702372114,False,0,168,run+ledger,4.776105553946709,this run,-0.1386007556858404,0.9890437071988022,False,False,True,False,False,False,1,6,False,True,underpowered,2000.0
commodities,15m,CDLTHRUSTING,False,3,2.9097757715703843,0.013867481677622766,-0.015386743277637449,0.037831472943478106,-0.053218216221115555,0.8579839350239422,0.45315487571701724,0.953624713742256,523,-0.42816921091114624,1.0844034771802593,-1.5125726880914057,-2.444145771979942,0.0,0.2240197356973899,1.5729924251362637,2.8812920734036807,75909,2023-10-02,2026-08-21,0.03480163318353106,0.34375501046889795,-0.08944793755598224,-0.2395185149460699,0.36845027495834026,9558.827740042669,24911.27208644664,0.0037929636958422704,-0.0032959719060775563,0.6188553503771209,0.0025,-2.809197978590012,-0.40713991248467984,0.10123963905590787,-0.026424964359639924,11141.033473751379,False,-1582.2057337087103,0.0,0.023850635048261928,-0.6731260008463786,0.013867481677622766,1.4171284611609243,-0.17201898331090576,-1.58914744447183,XAU/USD,0.35578364681610086,24246.23988618109,1.5627721579812501,0.20871177870619126,-0.2914195276759586,0.1667449407947511,0.05525386672157562,-0.0523718110875383,-0.07064060999921307,0.8174122495191498,False,1.0,9558.827740042669,-0.08944793755598224,False,0.21828961294147528,1.5362763520057914,0.12447061683673022,0.004838879563813792,686,-0.00014658482596309556,5.422113569344104e-06,-0.0007617350234354732,-0.0009577132015912814,0.0010984926599230276,-0.0003400526742281636,0.00013514188441680008,-0.33820316702832387,0.010558800468805524,-1.055787673221826,-1.0388880070791793,1.299974755769672,-0.4747542121594719,0.30062891817948884,0.1157205721892538,-0.00317460767912696,0.009683723152926094,open,2.650658751515751,1184.3562326870226,168,12.933834814723626,0.23359267648078458,False,0,168,run+ledger,4.776105553946709,this run,-0.1386007556858404,-0.28956845522530583,False,False,False,False,False,False,0,6,False,False,unrankable,2000.0
commodities,15m,tsmom12,False,3,2.9097757715703843,0.5228497279637461,0.24939556322117928,0.30388664154854284,-0.05449107832736355,0.8831879119349497,0.34328358208955223,9.387604636501834,67,0.9325638474237627,1.0844034771802593,-0.15183962975649656,-0.4766602470591842,0.0,-1.156988251476439,-0.8757729497914418,2.8812920734036807,75909,2023-10-02,2026-08-21,0.28114452328386125,0.34375501046889795,-0.2517838768236218,-0.2395185149460699,0.36845027495834026,19115.039460181008,24911.27208644664,0.093228166002079,-0.005191196992483471,0.31854896793531745,0.323,-0.5240012375269114,0.7571155558665091,0.8178630557278771,-0.19939755286463479,21643.230395106344,False,-2528.190934925336,0.0,0.0030242880176470453,0.5309037974203825,0.5228497279637461,1.4924175320358342,0.990514429944553,-0.5019031020912812,XAU/USD,0.35578364681610086,24246.23988618109,1.5627721579812501,0.20871177870619126,-0.2914195276759586,1.0,0.35578364681610086,-0.2914195276759586,-0.10638808359492158,0.7883712917925653,False,1.0,19115.039460181008,-0.2517838768236218,False,-0.5543368731868863,-0.3573329602202543,0.7208425579005773,0.01344600720218514,686,-0.01124360699163052,0.002760875396334155,0.016789750106288748,-0.013846957613393367,0.010692514309175866,0.010160040402546543,-0.0021022159584401495,-1.3541944285506875,0.2950386359925917,1.566822741915753,-0.7348442509299935,0.8266060623287648,0.965250668457087,-0.21587968968621019,0.3811534782284858,0.33388144981356294,0.3610678382006497,open,-0.03447653119266904,43.9938570739661,168,12.933834814723626,0.9441186354333793,False,0,168,run+ledger,4.776105553946709,this run,0.40224762891734345,0.5303162185064193,False,False,True,False,False,False,1,6,False,True,underpowered,2000.0
commodities,15m,ssl_hybrid@allow_short=0,False,3,2.9097757715703843,0.5141660848296425,0.2510284155999065,0.30797870959858487,-0.05695029399867835,0.8785042125582648,0.375,8.035271434317329,8,0.9282322568148883,1.0844034771802593,-0.156171220365371,-0.6421601763292688,0.0,-0.21572391495056178,-0.18095936923268013,2.8812920734036807,75909,2023-10-02,2026-08-21,0.28505514559073236,0.34375501046889795,-0.23008667178590236,-0.2395185149460699,0.36845027495834026,19187.82138606479,24911.27208644664,0.8433890179340818,-0.06297651733322451,0.2431966760350675,0.283,-0.7018243849755404,0.30236946102620793,0.8292392457113681,-0.20194821537346241,21841.46770359647,False,-2653.6463175316794,0.0,0.00036658036577540023,0.5458758802802581,0.5141660848296425,1.4913403224747568,1.0910167618639406,-0.4003235606108162,XAU/USD,0.35578364681610086,24246.23988618109,1.5627721579812501,0.20871177870619126,-0.2914195276759586,1.0,0.35578364681610086,-0.2914195276759586,-0.10475523121619434,0.7913730737688817,False,1.0,19187.82138606479,-0.23008667178590236,False,0.5740870898493085,0.3465845296629003,0.7289034698897645,0.011766997095735587,686,-0.013332224913432465,0.014302308773451676,0.013123981767012013,-0.0022903634042703725,0.00016375456639070377,0.01624782837733934,0.005076133958925026,-1.5560817256295674,1.1559624946918663,1.3894281773405937,-0.13615345371402052,0.012207803994901758,1.334772415786256,0.4813159680934266,0.8563994680851681,0.43757179168781,0.4907001465547476,open,-0.011362865931162057,42.63929081157618,168,12.933834814723626,0.9432950094204446,False,0,168,run+ledger,4.776105553946709,this run,0.3933387410271989,0.5348935157876894,False,False,True,False,False,False,1,6,False,True,underpowered,2000.0
commodities,15m,CDLDARKCLOUDCOVER,False,3,2.9097757715703843,0.008720968528106022,-0.02322512987062597,0.037596657632715136,-0.06082178750334111,0.8388121091256748,0.40119760479041916,0.7764856122349827,334,-0.6621462760143622,1.0844034771802593,-1.7465497531946215,-3.97969792347821,0.0,-0.2171643923188546,-2.764112546114555,2.8812920734036807,75909,2023-10-02,2026-08-21,0.03458606728698275,0.34375501046889795,-0.078322674846516,-0.2395185149460699,0.36845027495834026,9339.08264845348,24911.27208644664,0.003997154271020257,-0.003448992897466745,0.4388649055223159,0.0,-2.6574590365212907,-0.9450323243025469,0.10061254740638029,-0.026262821467231134,11133.700320788112,False,-1794.617672334633,0.0,0.015087073178943785,-0.9324271979431318,0.008720968528106022,1.4162544586978167,-0.2965313673995275,-1.7127858260973443,XAU/USD,0.35578364681610086,24246.23988618109,1.5627721579812501,0.20871177870619126,-0.2914195276759586,0.1657121006844104,0.05490632287038322,-0.05205174999682227,-0.07813145274100919,0.7993868290582211,False,1.0,9339.08264845348,-0.078322674846516,False,-0.22049633901495105,-2.739998221634217,0.006143951680865678,0.002129357348078509,686,-0.00017566551469457606,0.00012767594468441468,-0.0003239248606534195,0.00011454050585201891,0.0007975107955056949,0.00023849276102041818,0.00012246103525427542,-0.4639225069529895,0.22188304913212867,-0.6934582876735303,0.25533819907059724,1.8283823513942898,0.4899474040691623,0.594306708683963,0.005707784846793018,-0.0018459680566094829,0.005763712000046328,open,1.0250747222830663,2471.746604628956,168,12.933834814723626,0.1310717775729951,False,0,168,run+ledger,4.776105553946709,this run,-0.1386007556858404,-0.5235455203285218,False,False,False,False,False,False,0,6,False,False,unrankable,2000.0
commodities,15m,dual_thrust,False,3,2.9097757715703843,7.025956518111598e-05,-0.0347353616527174,0.02768453720680686,-0.06241989885952426,0.8333261945080934,0.29411764705882354,0.14915563088281922,17,-1.3745219312229318,1.0844034771802593,-2.458925408403191,-4.45366319985614,0.0,0.0,,2.8812920734036807,75909,2023-10-02,2026-08-21,0.025482148546731375,0.34375501046889795,-0.09779873883290813,-0.2395185149460699,0.36845027495834026,9022.449427653288,24911.27208644664,0.010587337898536076,-0.029575757649554706,0.5521130130546508,0.0,-3.3043903973402444,-1.0349298423004585,0.07412880618662847,-0.019397630755098372,10827.032063931672,False,-1804.5826362783835,0.0,0.0007331607315507976,-1.0,7.025956518111598e-05,1.4147809070022053,-0.3551718771349775,-1.7699527841371827,XAU/USD,0.35578364681610086,24246.23988618109,1.5627721579812501,0.20871177870619126,-0.2914195276759586,0.12209252733456517,0.04028850712699095,-0.03848472723311469,-0.07502386877970835,0.8042864336606494,False,1.0,9022.449427653288,-0.09779873883290813,False,0.0,,,,686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,open,-72.67088781386406,8559.540648819475,168,12.933834814723626,0.0006847559336075615,False,0,168,run+ledger,4.776105553946709,this run,-0.1386007556858404,-1.2359211755370914,False,False,False,False,False,False,0,6,False,False,unrankable,1990.0
commodities,15m,ema_cross_sniper@allow_short=0,False,3,2.9097757715703843,0.5399162154685215,0.21141204953179682,0.280885451163174,-0.06947340163137716,0.8502171790659468,0.3125,2.799061171486802,48,0.8693544149788673,1.0844034771802593,-0.21504906220139197,-1.0601511101945604,0.0,0.9850221764056388,0.7521613676935209,2.8812920734036807,75909,2023-10-02,2026-08-21,0.2592839087583855,0.34375501046889795,-0.22941858026293127,-0.2395185149460699,0.36845027495834026,17472.72819038242,24911.27208644664,0.22215620638473813,-0.036076415492415304,0.2028475564789305,0.0995,-0.6747506866504834,0.10405534605236906,0.7542694676790603,-0.1850286580299999,20550.89995897054,False,-3078.171768588125,0.0,0.0021765709217914336,0.42648817163610353,0.5399162154685215,1.4945113518963045,0.921512326026525,-0.5729990258697795,XAU/USD,0.35578364681610086,24246.23988618109,1.5627721579812501,0.20871177870619126,-0.2914195276759586,1.0,0.35578364681610086,-0.2914195276759586,-0.14437159728430404,0.7206366130337938,False,1.0,17472.72819038242,-0.22941858026293127,False,1.9850100359914735,0.9432864950589757,0.3455343816913965,0.005202373433138452,686,-0.008204742642385464,0.007474745234198479,0.00880914770382412,0.009436413996762504,-0.00743216086106381,0.0015834707518404172,0.009065254850319391,-0.8742465712013495,0.5580134208599403,0.8489304318055914,0.6253596736350638,-0.537289616270441,0.1345734366118512,0.874749447277881,0.4519540228367722,0.5540141587365024,0.5746603490187179,open,-0.1866354696442904,51.096015696295765,168,12.933834814723626,0.9308202458222745,False,0,168,run+ledger,4.776105553946709,this run,0.419756803524194,0.44959761145467336,False,False,True,False,False,False,1,6,False,True,underpowered,2000.0
commodities,15m,monday_effect,False,3,2.9097757715703843,0.8639972423120665,0.2742555561014355,0.3440578875131275,-0.06980233141169201,0.8562595121070151,0.5391498881431768,1.333552546553329,447,0.9176586305545364,1.0844034771802593,-0.16674484662572286,-0.8272548711943658,0.0,0.37011001955338824,0.26530203669626923,2.8812920734036807,75909,2023-10-02,2026-08-21,0.31985524840666724,0.34375501046889795,-0.26274184744749496,-0.2395185149460699,0.36845027495834026,20242.90877609538,24911.27208644664,0.033834418598668224,-0.029682358575023958,0.2015640553255149,0.1955,-0.6076854033328021,0.18243692348692492,0.930474432853705,-0.2243832144420307,23641.090685560088,False,-3398.181909464708,0.0,0.021227294305681727,0.32380824963956734,0.8639972423120665,1.5280371589286665,1.04382137358702,-0.48421578534164644,XAU/USD,0.35578364681610086,24246.23988618109,1.5627721579812501,0.20871177870619126,-0.2914195276759586,1.0,0.35578364681610086,-0.2914195276759586,-0.08152809071466538,0.8348885794713525,False,1.0,20242.90877609538,-0.26274184744749496,False,1.7436625542409887,0.6610974636365511,0.5085498117700684,0.00468198550755583,686,0.001546147281106378,0.0015895924702060572,0.02108049110164742,-0.003858859032232047,0.0009366413116258599,0.012977677098059498,-0.003679477084237604,0.1620228978079639,0.08148610080309998,1.4649822091519247,-0.1781108654107021,0.05405489777195636,1.0327688606322183,-0.3022460438399394,0.7907767956556058,0.7609767905587492,0.7570905961244613,open,0.003999936655654385,25.518924183881676,168,12.933834814723626,0.9412320684413771,False,0,168,run+ledger,4.776105553946709,this run,0.7297600565665975,0.18789857398793897,False,False,True,False,False,False,1,6,False,True,underpowered,2000.0
commodities,15m,CDLTASUKIGAP,False,3,2.9097757715703843,0.007805398569339604,-0.037490428099874684,0.033130766079410234,-0.07062119417928492,0.8138112768695626,0.4742268041237113,0.615024061281707,291,-1.2381550869418838,1.0844034771802593,-2.322558564122143,-5.8444043244141,0.0,-0.27133412903183374,-1.4904620164188342,2.8812920734036807,75909,2023-10-02,2026-08-21,0.03048539319032333,0.34375501046889795,-0.1161665982399297,-0.2395185149460699,0.36845027495834026,8947.721072166014,24911.27208644664,0.003181298755813363,-0.004665519451303858,0.3973986800365628,0.0,-3.010912861450982,-1.4702572368398443,0.08868348754754098,-0.023174761360881035,10994.835444631166,False,-2047.114372465152,0.0,0.013471828442245933,-0.9925197736647536,0.007805398569339604,1.4160987652867822,-0.3227298437580328,-1.738828609044815,XAU/USD,0.35578364681610086,24246.23988618109,1.5627721579812501,0.20871177870619126,-0.2914195276759586,0.14606455552869574,0.048307530588042935,-0.04595282606831541,-0.08579795868791762,0.7800005307888545,False,1.0,8947.721072166014,-0.1161665982399297,False,-0.2620849467835655,-1.4870410401202614,0.13700397202254622,0.011941402402792956,686,0.0002941351093243016,0.00043989264607455615,0.0015562198953163455,0.0014697799683903267,-0.001700551455904876,-0.0007555870991246195,-0.0009414067815846567,0.8481132724321049,1.1581992224497917,0.9682887394602079,0.9392460601318677,-0.7625355160546586,-1.5632578585700867,-1.4811077066703078,0.13610279659594027,0.005124240132672395,0.018588130502099176,open,-15.468903554847854,2014.6734265566306,168,12.933834814723626,0.013455677055206117,False,0,168,run+ledger,4.776105553946709,this run,-0.1386007556858404,-1.0995543312560434,False,False,False,False,False,False,0,6,False,False,unrankable,2000.0
commodities,15m,CDLHOMINGPIGEON,False,3,2.9097757715703843,0.013250514870876091,-0.01909433540818717,0.05371341800960305,-0.07280775341779022,0.8119321583667243,0.47484909456740443,0.9205553367566885,497,-0.3657883996779212,1.0844034771802593,-1.4501918768581805,-4.208841340213213,0.0,-0.11568631638315596,-0.48074485336937134,2.8812920734036807,75909,2023-10-02,2026-08-21,0.04937218051335927,0.34375501046889795,-0.0770014799575377,-0.2395185149460699,0.36845027495834026,9454.46923918372,24911.27208644664,0.004787951402638908,-0.0047029604794390145,0.34455845674256663,0.0,-2.2009471617234,-0.8833919168786435,0.14362606801283653,-0.037340240170440686,11644.407900042102,False,-2189.9386608583827,0.0,0.02275089395093573,-0.7665906067488593,0.013250514870876091,1.4170237898890374,-0.24797361581513366,-1.6649974057041712,XAU/USD,0.35578364681610086,24246.23988618109,1.5627721579812501,0.20871177870619126,-0.2914195276759586,0.23655675218436864,0.07889620261768138,-0.07387699744045317,-0.09799053802586855,0.7580078869286894,False,1.0,9454.46923918372,-0.0770014799575377,False,-0.09710356962093461,-0.40225160392908593,0.6874988677764118,0.01142300059049095,686,-1.008534812601644e-05,-9.708772445365306e-05,-0.0010430105396596328,-0.0023438804458486414,0.0027369408429683134,-0.002107187369050851,-0.0025712319907860806,-0.024748826914254757,-0.1057541011475332,-0.5947544713382644,-1.9012299214504773,0.570044740279529,-0.9541166538213411,-1.0518352736497254,0.6306978485474173,0.010295229802839244,0.022379381856520886,open,-1.5053850372523259,767.6868911139131,168,12.933834814723626,0.2660779408615454,False,0,168,run+ledger,4.776105553946709,this run,-0.1386007556858404,-0.2271876439920808,False,False,False,False,False,False,0,6,False,False,unrankable,2000.0
commodities,15m,CDLHIKKAKEMOD,False,3,2.9097757715703843,0.011248117263214286,-0.01927616489722761,0.05904011306101986,-0.07831627795824747,0.799674695071404,0.45187165775401067,0.8841614284912329,374,-0.33159061754026303,1.0844034771802593,-1.4159940947205223,-2.9155088974073493,0.0,0.2336072514781107,1.226782258161868,2.8812920734036807,75909,2023-10-02,2026-08-21,0.0542554760970113,0.34375501046889795,-0.12834874463379609,-0.2395185149460699,0.36845027495834026,9449.37056950388,24911.27208644664,0.004479372726925688,-0.0041765576464714745,0.4856764786345573,0.012,-2.0617221672894313,-0.18318196007768123,0.15783181174000718,-0.04097896338176288,11816.518176381876,False,-2367.147606877996,0.0,0.018088449923729863,-0.8227964243049065,0.011248117263214286,1.4166838773893637,-0.1501858467897466,-1.5668697241791103,XAU/USD,0.35578364681610086,24246.23988618109,1.5627721579812501,0.20871177870619126,-0.2914195276759586,0.25995406887595013,0.08688618011184679,-0.08102729107250595,-0.1061623450090744,0.7415071792357993,False,1.0,9449.37056950388,-0.12834874463379609,False,0.2473644517620997,1.2469887737970975,0.21240161389966028,0.017156532216883402,686,-0.0006181835915022826,-0.001572448297576185,0.0021829614217691957,-0.0010222020185956797,-0.001146266659883813,0.001729891674018131,-0.0014399156120822492,-0.8790293445851459,-0.8574492261272639,0.9332326376194474,-0.6252346703980376,-0.7511529134593786,1.214748228841919,-1.0070173357310486,0.21990444088208894,0.007621776273424368,0.02612912205414164,open,-5.617099843656182,1166.9014695673948,168,12.933834814723626,0.28482659965916535,False,0,168,run+ledger,4.776105553946709,this run,-0.1386007556858404,-0.19298986185442263,False,False,False,False,False,False,0,6,False,False,unrankable,2000.0
commodities,15m,CDL3WHITESOLDIERS,False,3,2.9097757715703843,0.006534139561843786,-0.03627600238240569,0.04632264674028441,-0.0825986491226901,0.7871967961087981,0.4435483870967742,0.560918571873477,248,-0.8461628164270054,1.0844034771802593,-1.9305662936072647,-7.3159909217509265,0.0,0.17185699829478346,1.1803626328353827,2.8812920734036807,75909,2023-10-02,2026-08-21,0.04259385682219644,0.34375501046889795,-0.10724245790216835,-0.2395185149460699,0.36845027495834026,8980.610853502345,24911.27208644664,0.003353849769010439,-0.0047660367218739065,0.2638830903777591,0.0,-2.466376626402911,-1.4172775207575639,0.12390759559866903,-0.032273231266357394,11408.34273957225,False,-2427.731886069906,0.0,0.011123422973997278,-0.9964999067496033,0.006534139561843786,1.4158824829380734,-0.33826157188133804,-1.7541440548194114,XAU/USD,0.35578364681610086,24246.23988618109,1.5627721579812501,0.20871177870619126,-0.2914195276759586,0.20407979408846336,0.06786064586989582,-0.06390422824498021,-0.10413664825230151,0.7418820087420459,False,1.0,8980.610853502345,-0.10724245790216835,False,0.1772614502339774,1.1781279316291713,0.23874560818602664,0.011678514581624388,686,0.00020396576452075027,0.001826052027053062,-0.0013732367346669478,-0.0002706200630562491,-0.0007175074830546717,7.931338796596731e-05,-3.933344151751521e-05,0.457170672964633,1.4030619243246978,-1.4978885903417571,-0.2660816933971081,-0.9556531206406557,0.3257245756646319,-0.049098983864472354,0.23785601717368188,0.0029941792451005592,0.015095300664141886,open,-11.285001609226446,2008.535487292042,168,12.933834814723626,0.06980256394722872,False,0,168,run+ledger,4.776105553946709,this run,-0.1386007556858404,-0.707562060741165,False,False,False,False,False,False,0,6,False,False,unrankable,2000.0
