class,tf,rule,symbol,mult,excess_cagr,ir
us_stocks,1d,ibs,HPE,0.0,-0.1518552577267509,-0.6034433313178479
us_stocks,1d,ibs,HPE,0.5,-0.15359676502745367,-0.6093038922961753
us_stocks,1d,ibs,HPE,1.0,-0.15533553960511326,-0.6151659896196714
us_stocks,1d,ibs,HPE,2.0,-0.15880490737439756,-0.6268947578346087
us_stocks,1d,ibs,HPE,3.0,-0.16226339453773075,-0.6386295648669569
us_stocks,1d,ibs,HPE,5.0,-0.16914786055627418,-0.6621170097240648
us_stocks,1d,ibs,HPE,10.0,-0.18617094092071662,-0.7209362756722636
us_stocks,1d,ibs,HPQ,0.0,-0.0023085445911614766,-0.13664552997132998
us_stocks,1d,ibs,HPQ,0.5,-0.004246773588205022,-0.14297669395733928
us_stocks,1d,ibs,HPQ,1.0,-0.006181642739107707,-0.1493095880340818
us_stocks,1d,ibs,HPQ,2.0,-0.010041324342627389,-0.16198052545613212
us_stocks,1d,ibs,HPQ,3.0,-0.013887634986814668,-0.17465826005147483
us_stocks,1d,ibs,HPQ,5.0,-0.021540324978807313,-0.20003379059820822
us_stocks,1d,ibs,HPQ,10.0,-0.04044122001715422,-0.2635857602941718
us_stocks,1d,ibs,HRB,0.0,0.09636653882974233,0.26883057495010815
us_stocks,1d,ibs,HRB,0.5,0.09429103336576183,0.26080335696156953
us_stocks,1d,ibs,HRB,1.0,0.09221934995447456,0.2527724486678073
us_stocks,1d,ibs,HRB,2.0,0.08808742165725292,0.23669963413496875
us_stocks,1d,ibs,HRB,3.0,0.08397069879522889,0.22061227782127368
us_stocks,1d,ibs,HRB,5.0,0.0757826497826406,0.18839452994001693
us_stocks,1d,ibs,HRB,10.0,0.055574799851412005,0.10760609298542485
us_stocks,1d,ibs,HRL,0.0,0.03358776668446417,0.10585230296217175
us_stocks,1d,ibs,HRL,0.5,0.03159831246669831,0.09485843331645859
us_stocks,1d,ibs,HRL,1.0,0.02961232470095765,0.08385732150814451
us_stocks,1d,ibs,HRL,2.0,0.025650724838816474,0.061833569689330715
us_stocks,1d,ibs,HRL,3.0,0.021702919823788136,0.03978144618049762
us_stocks,1d,ibs,HRL,5.0,0.013848506029010776,-0.004406304492810731
us_stocks,1d,ibs,HRL,10.0,-0.0055493974867864004,-0.1153436404990199
us_stocks,1d,ibs,HSIC,0.0,-0.016525373187884496,-0.1741491731865571
us_stocks,1d,ibs,HSIC,0.5,-0.018348757552661965,-0.1835933121128475
us_stocks,1d,ibs,HSIC,1.0,-0.02016913958893718,-0.1930427219817583
us_stocks,1d,ibs,HSIC,2.0,-0.023800916041919695,-0.21195722139494041
us_stocks,1d,ibs,HSIC,3.0,-0.027420741202213827,-0.23089240388853724
us_stocks,1d,ibs,HSIC,5.0,-0.03462469165642457,-0.2688237381642096
us_stocks,1d,ibs,HSIC,10.0,-0.052428102645310615,-0.36399492555772855
us_stocks,1d,ibs,HSP,0.0,0.04618697447081299,0.07194127674328352
us_stocks,1d,ibs,HSP,0.5,0.04483757504545216,0.06640128126460738
us_stocks,1d,ibs,HSP,1.0,0.04348989714500506,0.060859363658115694
us_stocks,1d,ibs,HSP,2.0,0.04079969736521161,0.04976980052574817
us_stocks,1d,ibs,HSP,3.0,0.03811635805003721,0.03867266448452691
us_stocks,1d,ibs,HSP,5.0,0.03277019269429471,0.016455983901206492
us_stocks,1d,ibs,HSP,10.0,0.019523649662380738,-0.03921277984646522
us_stocks,1d,ibs,HST,0.0,0.10028689978466065,0.1699241337418566
us_stocks,1d,ibs,HST,0.5,0.0981472478443155,0.16345672202229747
us_stocks,1d,ibs,HST,1.0,0.09601141625590737,0.15698679232424823
us_stocks,1d,ibs,HST,2.0,0.09175118736759291,0.144039417600129
us_stocks,1d,ibs,HST,3.0,0.0875061597001392,0.1310820870266968
us_stocks,1d,ibs,HST,5.0,0.07906149526651918,0.10513787009203869
us_stocks,1d,ibs,HST,10.0,0.0582121513547007,0.04010859641411677
us_stocks,1d,ibs,HSY,0.0,-0.011951333266090103,-0.14860861279001297
us_stocks,1d,ibs,HSY,0.5,-0.01389035078618206,-0.1596030922292672
us_stocks,1d,ibs,HSY,1.0,-0.015825976117570306,-0.17060433918222093
us_stocks,1d,ibs,HSY,2.0,-0.01968707348868448,-0.19262693820779817
us_stocks,1d,ibs,HSY,3.0,-0.023534671830428344,-0.21467601302513034
us_stocks,1d,ibs,HSY,5.0,-0.031189556449365163,-0.2588519867917425
us_stocks,1d,ibs,HSY,10.0,-0.05009375661236781,-0.3697268629128997
us_stocks,1d,ibs,HUBB,0.0,-0.04389053673980947,-0.29557187799614026
us_stocks,1d,ibs,HUBB,0.5,-0.045815033626437796,-0.3044764351572717
us_stocks,1d,ibs,HUBB,1.0,-0.04773623922395864,-0.3133855111749791
us_stocks,1d,ibs,HUBB,2.0,-0.05156879861905339,-0.3312171141680693
us_stocks,1d,ibs,HUBB,3.0,-0.05538825896917565,-0.34906647484996345
us_stocks,1d,ibs,HUBB,5.0,-0.06298805798799778,-0.38481761360558664
us_stocks,1d,ibs,HUBB,10.0,-0.08176137760052016,-0.4744910969580943
us_stocks,1d,ibs,HUM,0.0,-0.08115758078838575,-0.41487456154273267
us_stocks,1d,ibs,HUM,0.5,-0.08316792668522521,-0.4225593126423216
us_stocks,1d,ibs,HUM,1.0,-0.08517462889512006,-0.4302470070050349
us_stocks,1d,ibs,HUM,2.0,-0.08917712817398038,-0.4456311608129267
us_stocks,1d,ibs,HUM,3.0,-0.09316513035165985,-0.4610268931349639
us_stocks,1d,ibs,HUM,5.0,-0.10109784940853195,-0.4918525706724348
us_stocks,1d,ibs,HUM,10.0,-0.12067953406026688,-0.5691101732212409
us_stocks,1d,ibs,HWM,0.0,-0.047407751306443924,-0.2733159358862294
us_stocks,1d,ibs,HWM,0.5,-0.04982068071668011,-0.28002730023400213
us_stocks,1d,ibs,HWM,1.0,-0.05222911036783251,-0.28674098340820425
us_stocks,1d,ibs,HWM,2.0,-0.05703250334699517,-0.3001752650244594
us_stocks,1d,ibs,HWM,3.0,-0.061817996004004616,-0.3136186980750333
us_stocks,1d,ibs,HWM,5.0,-0.07133554221098826,-0.34053268595066344
us_stocks,1d,ibs,HWM,10.0,-0.0948207100052143,-0.4079719472184778
us_stocks,1d,ibs,IBKR,0.0,-0.004037656912283971,-0.1404681233288162
us_stocks,1d,ibs,IBKR,0.5,-0.006052045669072248,-0.14751069796915833
us_stocks,1d,ibs,IBKR,1.0,-0.008063004266046114,-0.15455598137695134
us_stocks,1d,ibs,IBKR,2.0,-0.012074653879523112,-0.16865462042451382
us_stocks,1d,ibs,IBKR,3.0,-0.016072651456982667,-0.18276393199017393
us_stocks,1d,ibs,IBKR,5.0,-0.024027872574084785,-0.2110141360394933
us_stocks,1d,ibs,IBKR,10.0,-0.04368018538093099,-0.281818717819058
us_stocks,1d,ibs,IBM,0.0,-0.004520146085892129,-0.11021682683754759
us_stocks,1d,ibs,IBM,0.5,-0.006419091804914512,-0.12070130711517968
us_stocks,1d,ibs,IBM,1.0,-0.008314739441314112,-0.1311914187266225
us_stocks,1d,ibs,IBM,2.0,-0.012096162928494358,-0.15218835691007682
us_stocks,1d,ibs,IBM,3.0,-0.01586446137815689,-0.17320728175555034
us_stocks,1d,ibs,IBM,5.0,-0.023361861740263556,-0.21530964060506133
us_stocks,1d,ibs,IBM,10.0,-0.041878783959594434,-0.32092466174357026
us_stocks,1d,ibs,ICE,0.0,0.07333567818664721,0.12851828210428023
us_stocks,1d,ibs,ICE,0.5,0.07100671269757886,0.1206111373560045
us_stocks,1d,ibs,ICE,1.0,0.06868224029399173,0.11270043006999851
us_stocks,1d,ibs,ICE,2.0,0.06404674068356497,0.09686839194752903
us_stocks,1d,ibs,ICE,3.0,0.059429111394555534,0.08102229632935622
us_stocks,1d,ibs,ICE,5.0,0.05024719320143656,0.04928845069608818
us_stocks,1d,ibs,ICE,10.0,0.02760041955482051,-0.030283025626113867
us_stocks,1d,ibs,IDXX,0.0,-0.09720604909908603,-0.5023569396152687
us_stocks,1d,ibs,IDXX,0.5,-0.0990714345554653,-0.510497236732244
us_stocks,1d,ibs,IDXX,1.0,-0.1009337203070293,-0.5186411702993975
us_stocks,1d,ibs,IDXX,2.0,-0.10464901287796824,-0.5349398633411641
us_stocks,1d,ibs,IDXX,3.0,-0.10835196709593542,-0.5512528512144472
us_stocks,1d,ibs,IDXX,5.0,-0.11572102096741976,-0.5839210362573677
us_stocks,1d,ibs,IDXX,10.0,-0.1339305297297695,-0.6658297367411152
us_stocks,1d,ibs,IEX,0.0,-0.056291859680129175,-0.36131150451072697
us_stocks,1d,ibs,IEX,0.5,-0.05822250548235952,-0.37086824210368957
us_stocks,1d,ibs,IEX,1.0,-0.06014977562435275,-0.3804299042225473
us_stocks,1d,ibs,IEX,2.0,-0.06399421207668299,-0.3995678736403275
us_stocks,1d,ibs,IEX,3.0,-0.06782521523790064,-0.4187251548546591
us_stocks,1d,ibs,IEX,5.0,-0.07544710571427182,-0.4570966121761681
us_stocks,1d,ibs,IEX,10.0,-0.09426995360074475,-0.5533448198099093
us_stocks,1d,ibs,IFF,0.0,0.010820184190287518,-0.03941569618097871
us_stocks,1d,ibs,IFF,0.5,0.008866619996932723,-0.04929255942428485
us_stocks,1d,ibs,IFF,1.0,0.006916554182930135,-0.05917488649485815
us_stocks,1d,ibs,IFF,2.0,0.0030268931109758146,-0.07895579280700243
us_stocks,1d,ibs,IFF,3.0,-0.000848848083647713,-0.09875813524206385
us_stocks,1d,ibs,IFF,5.0,-0.008558766228670356,-0.13842599901271282
us_stocks,1d,ibs,IFF,10.0,-0.027593365406961112,-0.23795081865524242
us_stocks,1d,ibs,IGT,0.0,0.029874762804250166,-0.014330552552912566
us_stocks,1d,ibs,IGT,0.5,0.02796301817921587,-0.021660737917930734
us_stocks,1d,ibs,IGT,1.0,0.026054766457933143,-0.02899406958191019
us_stocks,1d,ibs,IGT,2.0,0.022248716672871316,-0.04367011794378442
us_stocks,1d,ibs,IGT,3.0,0.018456563451839658,-0.05835858953217147
us_stocks,1d,ibs,IGT,5.0,0.010913747591991596,-0.08777236693134975
us_stocks,1d,ibs,IGT,10.0,-0.007703568275988282,-0.1615165332946228
us_stocks,1d,ibs,ILMN,0.0,-0.026760888389327997,-0.24223247529419453
us_stocks,1d,ibs,ILMN,0.5,-0.028765484615751458,-0.24695217550747797
us_stocks,1d,ibs,ILMN,1.0,-0.03076676919044896,-0.2516729482594334
us_stocks,1d,ibs,ILMN,2.0,-0.03475942482225025,-0.2611176939851212
us_stocks,1d,ibs,ILMN,3.0,-0.03873889807490016,-0.27056667761803455
us_stocks,1d,ibs,ILMN,5.0,-0.046658467925740243,-0.28947721867697124
us_stocks,1d,ibs,ILMN,10.0,-0.06622967022564907,-0.3368252752302695
us_stocks,1d,ibs,INCY,0.0,-0.021752699431783817,-0.23687781881374073
us_stocks,1d,ibs,INCY,0.5,-0.023663283761708787,-0.24172144514880917
us_stocks,1d,ibs,INCY,1.0,-0.025570679913977434,-0.24656642231447817
us_stocks,1d,ibs,INCY,2.0,-0.029375928537267892,-0.25626041172036135
us_stocks,1d,ibs,INCY,3.0,-0.03316848692154051,-0.2659597521155512
us_stocks,1d,ibs,INCY,5.0,-0.04071569878645209,-0.28537434556177
us_stocks,1d,ibs,INCY,10.0,-0.059364537098235415,-0.3340020024962532
us_stocks,1d,ibs,INFO,0.0,-0.06599843893819379,-0.41146096407195565
us_stocks,1d,ibs,INFO,0.5,-0.06786862423600604,-0.4211718502879395
us_stocks,1d,ibs,INFO,1.0,-0.06973584180632719,-0.43088751222346716
us_stocks,1d,ibs,INFO,2.0,-0.07346139219880143,-0.4503329983210971
us_stocks,1d,ibs,INFO,3.0,-0.07717512691415962,-0.46979709113986484
us_stocks,1d,ibs,INFO,5.0,-0.08456729594907064,-0.508779761251989
us_stocks,1d,ibs,INFO,10.0,-0.10284349864601516,-0.6065384577583319
us_stocks,1d,ibs,INTC,0.0,0.14628274076810555,0.3705704456382392
us_stocks,1d,ibs,INTC,0.5,0.14395863993321756,0.3631196556388169
us_stocks,1d,ibs,INTC,1.0,0.1416388194724143,0.3556655157911091
us_stocks,1d,ibs,INTC,2.0,0.13701198872205955,0.34074724411006796
us_stocks,1d,ibs,INTC,3.0,0.13240218675239057,0.3258157461218713
us_stocks,1d,ibs,INTC,5.0,0.12323342319131747,0.2959135365833816
us_stocks,1d,ibs,INTC,10.0,0.10060523641748698,0.22093476377476712
us_stocks,1d,ibs,INTU,0.0,0.09573828095062975,0.2625693053358269
us_stocks,1d,ibs,INTU,0.5,0.09354851743259562,0.25431956050106735
us_stocks,1d,ibs,INTU,1.0,0.09136261780596167,0.246065337375046
us_stocks,1d,ibs,INTU,2.0,0.08700238348008194,0.22954353565248256
us_stocks,1d,ibs,INTU,3.0,0.08265752459289688,0.21300405967562774
us_stocks,1d,ibs,INTU,5.0,0.07401372051930988,0.17987272857541978
us_stocks,1d,ibs,INTU,10.0,0.052669578626790114,0.09674648093612648
us_stocks,1d,ibs,INVH,0.0,-0.006644016766384597,-0.13019401773403486
us_stocks,1d,ibs,INVH,0.5,-0.00852953126914091,-0.13990434424060982
us_stocks,1d,ibs,INVH,1.0,-0.010411730379289219,-0.14961954786582146
us_stocks,1d,ibs,INVH,2.0,-0.014166205288779654,-0.16906444784142186
us_stocks,1d,ibs,INVH,3.0,-0.017907487132178934,-0.18852843926968776
us_stocks,1d,ibs,INVH,5.0,-0.025350653399089484,-0.22751257395005503
us_stocks,1d,ibs,INVH,10.0,-0.04373085544811617,-0.32528718163946296
us_stocks,1d,ibs,IP,0.0,0.03349078508181291,0.008914351143808782
us_stocks,1d,ibs,IP,0.5,0.031600175271137676,0.0015941768044854406
us_stocks,1d,ibs,IP,1.0,0.029712816756821026,-0.005728877866225099
us_stocks,1d,ibs,IP,2.0,0.025947831693292178,-0.020383567113375148
us_stocks,1d,ibs,IP,3.0,0.02219578613389861,-0.035049594036231625
us_stocks,1d,ibs,IP,5.0,0.014730339220572652,-0.06441516760456027
us_stocks,1d,ibs,IP,10.0,-0.003709872038815565,-0.13801881462338234
us_stocks,1d,ibs,IPGP,0.0,-0.1400057877932971,-0.5620795430437663
us_stocks,1d,ibs,IPGP,0.5,-0.14168073695908923,-0.5673351879498021
us_stocks,1d,ibs,IPGP,1.0,-0.14335286292814042,-0.5725921295428172
us_stocks,1d,ibs,IPGP,2.0,-0.14668866392896718,-0.583109879855448
us_stocks,1d,ibs,IPGP,3.0,-0.15001322802615147,-0.5936327480159709
us_stocks,1d,ibs,IPGP,5.0,-0.15662879382908446,-0.6146936532452462
us_stocks,1d,ibs,IPGP,10.0,-0.17297364555025352,-0.6674322314717503
us_stocks,1d,ibs,IQV,0.0,-0.004005516900809747,-0.1310366657087046
us_stocks,1d,ibs,IQV,0.5,-0.005982207495589309,-0.13870371058138237
us_stocks,1d,ibs,IQV,1.0,-0.007955517649619992,-0.14637361292189716
us_stocks,1d,ibs,IQV,2.0,-0.011892019300217216,-0.16172191778663794
us_stocks,1d,ibs,IQV,3.0,-0.01581506708904379,-0.17708143543020205
us_stocks,1d,ibs,IQV,5.0,-0.02362098128473522,-0.207833526122437
us_stocks,1d,ibs,IQV,10.0,-0.042903462259628045,-0.2848997041068139
us_stocks,1d,ibs,IR,0.0,-0.03883611480680593,-0.26802638492066233
us_stocks,1d,ibs,IR,0.5,-0.0409913269928559,-0.2768807099428151
us_stocks,1d,ibs,IR,1.0,-0.04314231177456462,-0.28573899847104944
us_stocks,1d,ibs,IR,2.0,-0.04743163171556253,-0.3034673773756463
us_stocks,1d,ibs,IR,3.0,-0.0517041396566531,-0.32121134363409376
us_stocks,1d,ibs,IR,5.0,-0.060198978416279525,-0.3567453209583269
us_stocks,1d,ibs,IR,10.0,-0.0811463700225663,-0.4458403820668968
us_stocks,1d,ibs,IRM,0.0,-0.09676571482383411,-0.5079353956261828
us_stocks,1d,ibs,IRM,0.5,-0.09847595041580881,-0.5154322784663802
us_stocks,1d,ibs,IRM,1.0,-0.10018345099896853,-0.5229320239345318
us_stocks,1d,ibs,IRM,2.0,-0.10359026426306928,-0.5379400321026029
us_stocks,1d,ibs,IRM,3.0,-0.10698618879897115,-0.5529592783658197
us_stocks,1d,ibs,IRM,5.0,-0.11374550789436011,-0.5830309144584997
us_stocks,1d,ibs,IRM,10.0,-0.13045562561065327,-0.658396607957113
us_stocks,1d,ibs,ISRG,0.0,-0.14060208982623124,-0.5381718205773085
us_stocks,1d,ibs,ISRG,0.5,-0.14253390312587366,-0.5440574960410248
us_stocks,1d,ibs,ISRG,1.0,-0.14446247285724212,-0.5499447246420492
us_stocks,1d,ibs,ISRG,2.0,-0.1483099029605186,-0.5617238083559143
us_stocks,1d,ibs,ISRG,3.0,-0.15214442274071738,-0.5735090057706631
us_stocks,1d,ibs,ISRG,5.0,-0.15977490106440517,-0.597097476732154
us_stocks,1d,ibs,ISRG,10.0,-0.1786281222199353,-0.6561709824924576
us_stocks,1d,ibs,IT,0.0,-0.05025766193033987,-0.30570746260640586
us_stocks,1d,ibs,IT,0.5,-0.05214901357422952,-0.3124901208042014
us_stocks,1d,ibs,IT,1.0,-0.05403712921148873,-0.31927511196240715
us_stocks,1d,ibs,IT,2.0,-0.05780367417262555,-0.3328520445783513
us_stocks,1d,ibs,IT,3.0,-0.06155734013753156,-0.34643816301334646
us_stocks,1d,ibs,IT,5.0,-0.0690262076624295,-0.3736375653687058
us_stocks,1d,ibs,IT,10.0,-0.08747599941288065,-0.44178991777452575
us_stocks,1d,ibs,ITT,0.0,0.04488281695919927,0.11994098608824331
us_stocks,1d,ibs,ITT,0.5,0.04286415492254525,0.11030614131413598
us_stocks,1d,ibs,ITT,1.0,0.040849151269604755,0.10066531190216192
us_stocks,1d,ibs,ITT,2.0,0.03683009309345353,0.08136582015738998
us_stocks,1d,ibs,ITT,3.0,0.03282559050146916,0.06204275408187091
us_stocks,1d,ibs,ITT,5.0,0.024860045258018104,0.02332688174879839
us_stocks,1d,ibs,ITT,10.0,0.005197304542082559,-0.0738579448306895
us_stocks,1d,ibs,ITW,0.0,0.05796781786979599,0.19288726576931925
us_stocks,1d,ibs,ITW,0.5,0.05577795528039875,0.18242931983601843
us_stocks,1d,ibs,ITW,1.0,0.05359208971130558,0.17196496146979026
us_stocks,1d,ibs,ITW,2.0,0.049232320997868007,0.15101716897084372
us_stocks,1d,ibs,ITW,3.0,0.04488845458302859,0.1300442129183527
us_stocks,1d,ibs,ITW,5.0,0.03624820106671178,0.0880241213070763
us_stocks,1d,ibs,ITW,10.0,0.014921895736605517,-0.017443264591475757
us_stocks,1d,ibs,IVZ,0.0,0.07406446682148338,0.06869937439238609
us_stocks,1d,ibs,IVZ,0.5,0.0719423890317954,0.06250024256623242
us_stocks,1d,ibs,IVZ,1.0,0.06982416798499091,0.056299115383285143
us_stocks,1d,ibs,IVZ,2.0,0.06559926860638776,0.04389090968500768
us_stocks,1d,ibs,IVZ,3.0,0.06138971377880975,0.031474826951133274
us_stocks,1d,ibs,IVZ,5.0,0.05301641910925725,0.006619310404866749
us_stocks,1d,ibs,IVZ,10.0,0.03234790542070787,-0.05565239921679731
us_stocks,1d,ibs,J,0.0,-0.05036454121314171,-0.3139942429725685
us_stocks,1d,ibs,J,0.5,-0.05226344965877838,-0.32155389217539554
us_stocks,1d,ibs,J,1.0,-0.054158999972261146,-0.3291166429990538
us_stocks,1d,ibs,J,2.0,-0.0579400495009188,-0.34425138705667635
us_stocks,1d,ibs,J,3.0,-0.06170773629630166,-0.3593983498108295
us_stocks,1d,ibs,J,5.0,-0.06920320688582038,-0.3897284266444741
us_stocks,1d,ibs,J,10.0,-0.08771126001789864,-0.4657585413731845
us_stocks,1d,ibs,JBHT,0.0,-0.01950515177533063,-0.18855449021287013
us_stocks,1d,ibs,JBHT,0.5,-0.021538387014453875,-0.1962436800656642
us_stocks,1d,ibs,JBHT,1.0,-0.023568098004357774,-0.20393623613935527
us_stocks,1d,ibs,JBHT,2.0,-0.027616971192345963,-0.21933137966828437
us_stocks,1d,ibs,JBHT,3.0,-0.03165181915115012,-0.23473978574792928
us_stocks,1d,ibs,JBHT,5.0,-0.03967962983287232,-0.26559584145505083
us_stocks,1d,ibs,JBHT,10.0,-0.05950703132693036,-0.34295847256389766
us_stocks,1d,ibs,JBL,0.0,-0.06791854282401932,-0.37661337523249744
us_stocks,1d,ibs,JBL,0.5,-0.06952720590036954,-0.3821745941999906
us_stocks,1d,ibs,JBL,1.0,-0.07113321158897778,-0.38773752900308345
us_stocks,1d,ibs,JBL,2.0,-0.0743372680035762,-0.3988685192299961
us_stocks,1d,ibs,JBL,3.0,-0.07753074640083424,-0.41000629200056815
us_stocks,1d,ibs,JBL,5.0,-0.08388610593174706,-0.4323019684018464
us_stocks,1d,ibs,JBL,10.0,-0.09959177190542512,-0.48815603709783384
us_stocks,1d,ibs,JCI,0.0,0.06093684664347765,0.08487241335594002
us_stocks,1d,ibs,JCI,0.5,0.05889509798154324,0.07731875752979529
us_stocks,1d,ibs,JCI,1.0,0.056856924598746916,0.06976239325623418
us_stocks,1d,ibs,JCI,2.0,0.05279127911501891,0.05464160784144362
us_stocks,1d,ibs,JCI,3.0,0.04873986118459439,0.03951019444199793
us_stocks,1d,ibs,JCI,5.0,0.04067951277713444,0.00921603603772689
us_stocks,1d,ibs,JCI,10.0,0.02077422502457993,-0.06669562114989594
us_stocks,1d,ibs,JEF,0.0,-0.014894670465597226,-0.18142369971246972
us_stocks,1d,ibs,JEF,0.5,-0.016768010499880637,-0.18902822049447512
us_stocks,1d,ibs,JEF,1.0,-0.01863798119386262,-0.1966362046634176
us_stocks,1d,ibs,JEF,2.0,-0.02236783834294198,-0.21186250303457346
us_stocks,1d,ibs,JEF,3.0,-0.02608428937389573,-0.2271024741096307
us_stocks,1d,ibs,JEF,5.0,-0.03347716210484242,-0.2576229478295271
us_stocks,1d,ibs,JEF,10.0,-0.051728027652496955,-0.33415481339076875
us_stocks,1d,ibs,JKHY,0.0,0.019423379721674072,-0.0009266438318826446
us_stocks,1d,ibs,JKHY,0.5,0.01745236609730494,-0.010340481569503141
us_stocks,1d,ibs,JKHY,1.0,0.015484694781670472,-0.019760074444954
us_stocks,1d,ibs,JKHY,2.0,0.011559356860620484,-0.038616402502271094
us_stocks,1d,ibs,JKHY,3.0,0.007647321617032521,-0.05749538053883381
us_stocks,1d,ibs,JKHY,5.0,-0.00013701748241667921,-0.09532028672709485
us_stocks,1d,ibs,JKHY,10.0,-0.019368144604286597,-0.19026122289619826
us_stocks,1d,ibs,JNJ,0.0,-0.02269718635834228,-0.2344298903309435
us_stocks,1d,ibs,JNJ,0.5,-0.02443716925982531,-0.24815222717022917
us_stocks,1d,ibs,JNJ,1.0,-0.026174391008164877,-0.2618851917928595
us_stocks,1d,ibs,JNJ,2.0,-0.02964056819586469,-0.28938256665835654
us_stocks,1d,ibs,JNJ,3.0,-0.033095752157158875,-0.3169211338780089
us_stocks,1d,ibs,JNJ,5.0,-0.03997327682374707,-0.37211827692732574
us_stocks,1d,ibs,JNJ,10.0,-0.05697708358479625,-0.5107686463105999
us_stocks,1d,ibs,JPM,0.0,0.043913278012444046,0.04873367367430825
us_stocks,1d,ibs,JPM,0.5,0.04172678276740438,0.04063326023683633
us_stocks,1d,ibs,JPM,1.0,0.03954422254793388,0.03252918152271138
us_stocks,1d,ibs,JPM,2.0,0.035190879393004915,0.016310104871350203
us_stocks,1d,ibs,JPM,3.0,0.030853193082687858,7.659749215552082e-05
us_stocks,1d,ibs,JPM,5.0,0.022224570095913387,-0.03243308991971666
us_stocks,1d,ibs,JPM,10.0,0.0009231616830134293,-0.11394891225835348
us_stocks,1d,ibs,K,0.0,0.15517709892984932,0.24858271159531908
us_stocks,1d,ibs,K,0.5,0.15280812993111814,0.24259937496762088
us_stocks,1d,ibs,K,1.0,0.15044369308779593,0.23661392403670187
us_stocks,1d,ibs,K,2.0,0.14572838179771286,0.2246367069584326
us_stocks,1d,ibs,K,3.0,0.14103109707757322,0.21265111590452543
us_stocks,1d,ibs,K,5.0,0.1316903366727873,0.18865503530246186
us_stocks,1d,ibs,K,10.0,0.10864918997454676,0.12852222549999284
us_stocks,1d,ibs,KBH,0.0,0.14572107294500147,0.17358584254370205
us_stocks,1d,ibs,KBH,0.5,0.14374370300494366,0.16884963484538024
us_stocks,1d,ibs,KBH,1.0,0.14176986682995973,0.16411195279936275
us_stocks,1d,ibs,KBH,2.0,0.13783277098903024,0.1546321800137396
us_stocks,1d,ibs,KBH,3.0,0.13390973595650257,0.14514655295979184
us_stocks,1d,ibs,KBH,5.0,0.1261056513040547,0.12615785172935118
us_stocks,1d,ibs,KBH,10.0,0.1068380738357314,0.0785856857487043
us_stocks,1d,ibs,KDP,0.0,0.04264165987998414,-0.00746304097572713
us_stocks,1d,ibs,KDP,0.5,0.04055324885748779,-0.015288987059564291
us_stocks,1d,ibs,KDP,1.0,0.038468592400746626,-0.023117215300676636
us_stocks,1d,ibs,KDP,2.0,0.03431051669763807,-0.03878044150956982
us_stocks,1d,ibs,KDP,3.0,0.0301673799114901,-0.054452565767592324
us_stocks,1d,ibs,KDP,5.0,0.02192571256699405,-0.08582289036618454
us_stocks,1d,ibs,KDP,10.0,0.0015793101560999112,-0.1643935457925725
us_stocks,1d,ibs,KEY,0.0,0.2277705710665443,0.5360342498015082
us_stocks,1d,ibs,KEY,0.5,0.2254412406498838,0.5296467991207424
us_stocks,1d,ibs,KEY,1.0,0.22311615236982463,0.5232568869364563
us_stocks,1d,ibs,KEY,2.0,0.2184786718913574,0.5104697153672361
us_stocks,1d,ibs,KEY,3.0,0.2138580691078833,0.4976728099351187
us_stocks,1d,ibs,KEY,5.0,0.20466725559343146,0.47205009861167396
us_stocks,1d,ibs,KEY,10.0,0.1819813855217567,0.4078282841762612
us_stocks,1d,ibs,KEYS,0.0,-0.13528812473595364,-0.6107896756347411
us_stocks,1d,ibs,KEYS,0.5,-0.13723258512718295,-0.6185318500738833
us_stocks,1d,ibs,KEYS,1.0,-0.1391736269791306,-0.6262770057913432
us_stocks,1d,ibs,KEYS,2.0,-0.14304547864052886,-0.6417761931599364
us_stocks,1d,ibs,KEYS,3.0,-0.1469037267711648,-0.657287101486316
us_stocks,1d,ibs,KEYS,5.0,-0.1545795998495192,-0.6883435324013896
us_stocks,1d,ibs,KEYS,10.0,-0.17353448384131998,-0.7661800511898748
us_stocks,1d,ibs,KHC,0.0,0.06895262041818295,0.27783616453145754
us_stocks,1d,ibs,KHC,0.5,0.06724645623153092,0.2689157673245837
us_stocks,1d,ibs,KHC,1.0,0.06554310710434152,0.2599907013508557
us_stocks,1d,ibs,KHC,2.0,0.06214483583310049,0.2421266808142374
us_stocks,1d,ibs,KHC,3.0,0.05875777028597584,0.22424433930001775
us_stocks,1d,ibs,KHC,5.0,0.05201711166430012,0.18842564644347154
us_stocks,1d,ibs,KHC,10.0,0.035359045020123214,0.09857513333804965
us_stocks,1d,ibs,KIM,0.0,0.07233533066790887,0.11269242002215353
us_stocks,1d,ibs,KIM,0.5,0.07016345594671458,0.10545321533558934
us_stocks,1d,ibs,KIM,1.0,0.06799565227105919,0.0982108092942316
us_stocks,1d,ibs,KIM,2.0,0.06367222808664419,0.08371644279869357
us_stocks,1d,ibs,KIM,3.0,0.059364998310667216,0.06920942019949439
us_stocks,1d,ibs,KIM,5.0,0.050798883847612775,0.04015780822308222
us_stocks,1d,ibs,KIM,10.0,0.02966285496283816,-0.032685616747468574
us_stocks,1d,ibs,KKR,0.0,-0.060638876796679675,-0.34071622408283675
us_stocks,1d,ibs,KKR,0.5,-0.06252661981126684,-0.34789794527135226
us_stocks,1d,ibs,KKR,1.0,-0.06441122889350859,-0.35508255166883484
