class,tf,rule,symbol,year,bench_ret,excess
us_stocks,1d,ibs,LNT,2021,0.22830393567437723,-0.06624084417895015
us_stocks,1d,ibs,LNT,2022,-0.07462056975590303,0.02856336113028901
us_stocks,1d,ibs,LNT,2023,-0.03869628918765633,0.04590532031075578
us_stocks,1d,ibs,LNT,2024,0.19499266742534171,-0.17285998093944288
us_stocks,1d,ibs,LNT,2025,0.1347525503659981,-0.1635039473124622
us_stocks,1d,ibs,LNT,2026,0.09359657675327226,-0.02355681298259915
us_stocks,1d,ibs,LOW,2003,0.41082012122844125,-0.21995634935839892
us_stocks,1d,ibs,LOW,2004,0.041872712166270976,0.06233187303410892
us_stocks,1d,ibs,LOW,2005,0.16138862530789688,-0.16927010867346903
us_stocks,1d,ibs,LOW,2006,-0.061314254682332314,0.21709312947407777
us_stocks,1d,ibs,LOW,2007,-0.2675500495884069,0.10965051453129449
us_stocks,1d,ibs,LOW,2008,-0.03308420078999552,0.1420383986461634
us_stocks,1d,ibs,LOW,2009,0.10578678749928971,0.08007466202322222
us_stocks,1d,ibs,LOW,2010,0.09156879539476948,0.026250800023619236
us_stocks,1d,ibs,LOW,2011,0.03374904254057687,0.09437638834357598
us_stocks,1d,ibs,LOW,2012,0.42887318667407315,-0.01148770153679357
us_stocks,1d,ibs,LOW,2013,0.42409054385473777,-0.12230286010995717
us_stocks,1d,ibs,LOW,2014,0.4119320908685067,-0.2015467239458133
us_stocks,1d,ibs,LOW,2015,0.12149088809796793,-0.11891947102949563
us_stocks,1d,ibs,LOW,2016,-0.048874112649194834,0.027448114657706135
us_stocks,1d,ibs,LOW,2017,0.33276878051938663,-0.03955111263537381
us_stocks,1d,ibs,LOW,2018,0.012082122224494452,-0.1005858371054763
us_stocks,1d,ibs,LOW,2019,0.3222161530057932,-0.2024289817718199
us_stocks,1d,ibs,LOW,2020,0.3638968944571461,0.46579394992343004
us_stocks,1d,ibs,LOW,2021,0.6333523596634814,-0.3315722998894204
us_stocks,1d,ibs,LOW,2022,-0.2149235711439177,0.163791031366873
us_stocks,1d,ibs,LOW,2023,0.14022193904339297,-0.13125382995744417
us_stocks,1d,ibs,LOW,2024,0.1299719082720565,-0.12237320762798665
us_stocks,1d,ibs,LOW,2025,-0.003671481565355794,0.1412872967988239
us_stocks,1d,ibs,LOW,2026,-0.0803684337292575,0.09897272601056006
us_stocks,1d,ibs,LRCX,2003,1.7725300477265313,-1.111364471008246
us_stocks,1d,ibs,LRCX,2004,-0.10495269244247174,0.5125862565669601
us_stocks,1d,ibs,LRCX,2005,0.2341749592169673,0.1522797363443733
us_stocks,1d,ibs,LRCX,2006,0.4187212531107518,0.6599977843405045
us_stocks,1d,ibs,LRCX,2007,-0.14598924378046862,0.4407010626209342
us_stocks,1d,ibs,LRCX,2008,-0.5077497920388383,0.7472928771044742
us_stocks,1d,ibs,LRCX,2009,0.8425750473720925,-0.564270566002492
