class,tf,side,rule,n_assets,years,edge_dsharpe,fold_sd,edge_t,n_folds_scored,exposure,fold_coverage,edge_vs_random,edge_vs_constant,edge_wealth,edge_headroom,sharpe,bench_sharpe,max_dd,bench_max_dd,profit_factor,trades_per_asset,avg_pnl_per_asset,avg_bench_pnl_per_asset,wealth,bench_wealth,breadth,long_frac,short_frac,turnover_yr,max_leverage,noise_ceiling,edge_gate_dsharpe,edge_gate_t,edge_gate_vs_random,edge_gate_vs_constant,edge_gate_wealth,edge_gate_headroom,edge_passed,edge_n,edge_powered,edge_rankable,edge_verdict,above_ceiling
us_etfs,1d,long,CDLGAPSIDESIDEWHITE,3,13.480461446061996,-0.9631737142857142,0.919560716051279,-3.9191170086942555,14,0.0230020642878207,1.0,-0.5035733627715429,-1.7086563890870476,-1308993.4095250547,0.0,0.003119627717724786,0.8698631609163239,-0.37441834499292215,-0.8156628301656892,0.9924950858483934,13.0,75.13315917182383,1217315.6717692437,9043.243510856997,1318036.6530359117,0.0,0.019463285166617515,0.003538779121203185,1.9287173591223983,2.0,0.7614779134319337,False,False,False,False,False,False,0,6,False,False,unrankable,False
us_etfs,1d,long,MIDPOINT_50,3,13.480461446061996,-0.9780820476190477,0.9569557906238105,-3.824260173982727,14,0.9997051017398997,1.0,-0.644761598107542,-0.6475528362373599,-1315935.0248827294,0.0,0.09725235687452546,0.8698631609163239,-0.9372247878154242,-0.8156628301656892,1.0317761197152737,217.0,-4888.793083462963,1217315.6717692437,2101.6281531824116,1318036.6530359117,0.0,0.7024476555588322,0.2975523444411678,32.046380736187544,0.9993252191130467,0.7924443551916478,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,MIDPOINT_50,3,13.480461446061996,-0.9800067142857144,0.9577231154295768,-3.828715525938283,14,1.0,1.0,-0.317358144353797,-0.6475528362373599,-1315935.0248827294,0.0,0.09516970484714325,0.8698631609163239,-0.9372247878154244,-0.8156628301656892,1.0317761197152735,217.0,-4909.4440094072,1217315.6717692437,2101.6281531824056,1318036.6530359117,0.0,0.7024476555588322,0.2975523444411678,32.046380736187544,0.999325219113047,0.7930797682555382,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,HT_PHASOR~MININDEX|gate,3,13.480461446061996,-0.9850570476190477,1.0974469622963805,-3.358472987984046,14,0.8593335299321734,1.0,-0.41119539394537263,-0.764183184838197,-1316536.7859695768,0.0,0.16804735648042976,0.8698631609163239,-0.9477555671388059,-0.8156628301656892,1.057806446449246,653.0,-3972.8066187342333,1217315.6717692437,1499.8670663348173,1318036.6530359117,0.0,0.49071070480684165,0.37039221468593336,96.80677514056653,1.0634451548144876,0.90878351843932,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,supertrend_adx,3,13.480461446061996,-0.9947152023809523,0.8670303847922423,-4.292679414709167,14,0.19138897080507225,1.0,-0.26397016650392985,-0.5507648837582533,-1293406.2826072616,0.0,0.2259633815610214,0.8698631609163239,-0.5385867196614127,-0.8156628301656892,1.7593629243270987,46.0,3902.779016916293,1217315.6717692437,8795.263599723545,1318036.6530359117,0.0,0.19138897080507225,0.0,6.750510756928394,2.0,0.7179781353957556,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,MA_200~HT_DCPHASE|and,3,13.480461446061996,-0.9977809523809524,1.1620814389995122,-3.212644437443851,14,1.0,1.0,-0.04735061560200005,-1.0271692013183282,-1317776.3599947281,0.0,-0.05049028210439964,0.8698631609163239,-0.9891693268023131,-0.8156628301656892,1.0067995031157413,272.0,-6671.296695020312,1217315.6717692437,423.76989363772077,1318036.6530359117,0.0,0.49985255086994984,0.5001474491300502,40.20633879401307,0.9999642863979464,0.962306603534792,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,MA_200~HT_DCPHASE|vote,3,13.480461446061996,-0.9977809523809524,1.1620814389995122,-3.212644437443851,14,1.0,1.0,-0.04735061560200005,-1.0271692013183282,-1317776.3599947281,0.0,-0.05049028210439964,0.8698631609163239,-0.9891693268023131,-0.8156628301656892,1.006799503115742,272.0,-6671.296695020326,1217315.6717692437,423.76989363771554,1318036.6530359117,0.0,0.49985255086994984,0.5001474491300502,40.20633879401307,0.9999642863979474,0.962306603534792,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,SMA_200~HT_DCPHASE|and,3,13.480461446061996,-0.9977809523809524,1.1620814389995122,-3.212644437443851,14,1.0,1.0,-0.04735061560200005,-1.0271692013183282,-1317776.3599947281,0.0,-0.05049028210439964,0.8698631609163239,-0.9891693268023131,-0.8156628301656892,1.0067995031157413,272.0,-6671.296695020312,1217315.6717692437,423.76989363772077,1318036.6530359117,0.0,0.49985255086994984,0.5001474491300502,40.20633879401307,0.9999642863979464,0.962306603534792,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,SMA_200~HT_DCPHASE|vote,3,13.480461446061996,-0.9977809523809524,1.1620814389995122,-3.212644437443851,14,1.0,1.0,-0.04735061560200005,-1.0271692013183282,-1317776.3599947281,0.0,-0.05049028210439964,0.8698631609163239,-0.9891693268023131,-0.8156628301656892,1.006799503115742,272.0,-6671.296695020326,1217315.6717692437,423.76989363771554,1318036.6530359117,0.0,0.49985255086994984,0.5001474491300502,40.20633879401307,0.9999642863979474,0.962306603534792,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,ADXR,3,13.480461446061996,-1.021865,1.1221382314334378,-3.407306353560017,14,1.0,1.0,-0.627380136544786,-0.30667593431592177,-1316453.4035775377,0.0,0.06481192387732426,0.8698631609163239,-0.9731585617033086,-0.8156628301656892,1.0282490011802212,175.0,-6561.493210394287,1217315.6717692437,1583.249458373979,1318036.6530359117,0.0,0.47685048658212914,0.5231495134178709,25.816914885826343,0.999624714461409,0.9292300814277984,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,ADXR,3,13.480461446061996,-1.021865,1.1221382314334378,-3.407306353560017,14,1.0,1.0,-0.00610475238193936,-0.30667593431592177,-1316453.4035775377,0.0,0.06481192387732426,0.8698631609163239,-0.9731585617033086,-0.8156628301656892,1.028249001180221,175.0,-6561.493210394285,1217315.6717692437,1583.249458373979,1318036.6530359117,0.0,0.47685048658212914,0.5231495134178709,25.816914885826343,0.999624714461409,0.9292300814277984,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,ATR,3,13.480461446061996,-1.0218683333333334,1.0964033799369008,-3.48729424561523,14,1.0,1.0,-0.6413800824609881,-0.14801919060570168,-1316934.0828580682,0.0,0.022985149392473914,0.8698631609163239,-0.9790870192921487,-0.8156628301656892,1.0010827263053412,277.0,-6782.732234655813,1217315.6717692437,1102.5701778435853,1318036.6530359117,0.0,0.48392804482453555,0.5160719551754644,40.9481531629063,0.9995427757019285,0.9079193395942262,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,T3_200,3,13.480461446061996,-1.0243522619047618,1.223116649551186,-3.1336137962155584,14,1.0,1.0,-0.21920883768588073,-0.6646656268324106,-1316169.16579331,0.0,-0.00834167039664603,0.8698631609163239,-0.9702318063963764,-0.8156628301656892,1.2842634841474496,74.0,-5956.502940560179,1217315.6717692437,1867.4872426018271,1318036.6530359117,0.0,0.6387496313771749,0.3612503686228251,10.831234406122546,1.0000000000000004,1.01284917670641,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,LINEARREG_ANGLE,3,13.480461446061996,-1.0318140952380954,0.9981308179289912,-3.867924686701486,14,1.0,1.0,-0.5415338243590979,-0.6806462307144205,-1316480.6805480614,0.0,0.12770803620767654,0.8698631609163239,-0.9596749688047636,-0.8156628301656892,1.0207831546939798,231.0,-4601.606651875162,1217315.6717692437,1555.9724878503823,1318036.6530359117,0.0,0.6319669713948688,0.3680330286051312,34.12346096908858,0.9993629868113704,0.826540933406178,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,LINEARREG_SLOPE,3,13.480461446061996,-1.0318140952380954,0.9981308179289912,-3.867924686701486,14,1.0,1.0,-0.5415338243590979,-0.6806462307144205,-1316480.6805480614,0.0,0.12770803620767654,0.8698631609163239,-0.9596749688047636,-0.8156628301656892,1.0207831546939798,231.0,-4601.606651875162,1217315.6717692437,1555.9724878503823,1318036.6530359117,0.0,0.6319669713948688,0.3680330286051312,34.12346096908858,0.9993629868113704,0.826540933406178,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,LINEARREG_ANGLE,3,13.480461446061996,-1.0318140952380954,0.9981308179289912,-3.867924686701486,14,1.0,1.0,-0.079314401055821,-0.6806462307144205,-1316480.6805480614,0.0,0.12770803620767654,0.8698631609163239,-0.9596749688047637,-0.8156628301656892,1.0207831546939794,231.0,-4601.606651875168,1217315.6717692437,1555.9724878503678,1318036.6530359117,0.0,0.6319669713948688,0.3680330286051312,34.12346096908858,0.999362986811371,0.826540933406178,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,LINEARREG_SLOPE,3,13.480461446061996,-1.0318140952380954,0.9981308179289912,-3.867924686701486,14,1.0,1.0,-0.079314401055821,-0.6806462307144205,-1316480.6805480614,0.0,0.12770803620767654,0.8698631609163239,-0.9596749688047637,-0.8156628301656892,1.0207831546939794,231.0,-4601.606651875168,1217315.6717692437,1555.9724878503678,1318036.6530359117,0.0,0.6319669713948688,0.3680330286051312,34.12346096908858,0.999362986811371,0.826540933406178,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,LINEARREG_1000,3,13.480461446061996,-1.032115642857143,1.1811716311113791,-3.269485159805037,14,0.927749926275435,1.0,-0.691010948154295,-0.7512685686954518,-1317594.7352840912,0.0,-0.03540678154550946,0.8698631609163239,-0.9842534760731244,-0.8156628301656892,0.9399788340754434,81.0,-5652.233096218265,1217315.6717692437,441.9177518204717,1318036.6530359117,0.0,0.5909761132409319,0.3367738130345031,11.944032461546094,1.0000000000000022,0.978114977470971,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,MAMA,3,13.480461446061996,-1.0321770000000001,0.8540037669301217,-4.522290001589861,14,1.0,1.0,-0.653382151947232,-0.6486868342521179,-1315351.9731185306,0.0,0.03106238385139912,0.8698631609163239,-0.8343012723110568,-0.8156628301656892,1.0599567281434694,138.0,-5608.951462382691,1217315.6717692437,2684.67991738124,1318036.6530359117,0.0,0.6667649660867001,0.3332350339132999,20.325713707674506,0.9995972163618901,0.7071909392752881,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,MAMA,3,13.480461446061996,-1.0321770000000001,0.8540037669301217,-4.522290001589861,14,1.0,1.0,-0.22648354833647605,-0.6486868342521179,-1315351.9731185306,0.0,0.03106238385139912,0.8698631609163239,-0.8343012723110569,-0.8156628301656892,1.0599567281434692,138.0,-5608.951462382679,1217315.6717692437,2684.6799173812396,1318036.6530359117,0.0,0.6667649660867001,0.3332350339132999,20.325713707674506,0.9995972163618907,0.7071909392752881,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,TSF_1000,3,13.480461446061996,-1.039655785714286,1.1853900851025785,-3.281650318497052,14,0.927749926275435,1.0,-0.6790189457788964,-0.7546092595896239,-1317620.6795841344,0.0,-0.023191210416701195,0.8698631609163239,-0.9851779298650613,-0.8156628301656892,0.9308804217641043,81.0,-5789.164477853272,1217315.6717692437,415.97345177737543,1318036.6530359117,0.0,0.5895016219404305,0.3382483043350044,11.944032461546094,1.0000000000000022,0.9816082318989342,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,CDLSEPARATINGLINES,3,13.480461446061996,-1.0399203214285715,1.1621806382583728,-3.348038527092123,14,0.033618401651430256,1.0,-0.5612710696065336,-4.810078332950191,-1315773.51707301,0.0,-0.054578079117265955,0.8698631609163239,-0.7560368268322213,-0.8156628301656892,0.8824965113859514,19.0,4444.682953381522,1217315.6717692437,12074.557664999,1318036.6530359117,0.0,0.017693895606015926,0.01415511648481274,2.819088407072991,2.0,0.962388749328248,False,False,False,False,False,False,0,6,False,False,unrankable,False
us_etfs,1d,long,TRIMA_50,3,13.480461446061996,-1.049492476190476,1.0561625199123323,-3.718027483334402,14,1.0,1.0,-0.6509724999908479,-0.6401018327479985,-1315537.2718232882,0.0,0.05689913087274472,0.8698631609163239,-0.9208121564291429,-0.8156628301656892,1.0205298135168186,211.0,-5179.7163218171245,1217315.6717692437,2499.381212623472,1318036.6530359117,0.0,0.6841639634326158,0.31583603656738424,31.156203493515665,0.9988387622266288,0.8745963348253859,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,TRIMA_50,3,13.480461446061996,-1.049492476190476,1.0561625199123323,-3.718027483334402,14,1.0,1.0,-0.26563813294763444,-0.6401018327479985,-1315537.2718232882,0.0,0.05689913087274472,0.8698631609163239,-0.9208121564291423,-0.8156628301656892,1.0205298135168184,211.0,-5179.716321817108,1217315.6717692437,2499.381212623496,1318036.6530359117,0.0,0.6841639634326158,0.31583603656738424,31.156203493515665,0.9988387622266278,0.8745963348253859,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,CDLBELTHOLD,3,13.480461446061996,-1.0506313571428572,0.9671395632785496,-4.064669389497088,14,0.6980241816573283,1.0,-0.5615177947207111,-0.9856057904064013,-1317438.3072199796,0.0,0.05035636739393882,0.8698631609163239,-0.9728607615501731,-0.8156628301656892,0.955787239581916,381.0,-7471.395167308733,1217315.6717692437,598.3458159320837,1318036.6530359117,0.0,0.37127690946623415,0.32674727219109406,56.37789203588549,1.2050498006924322,0.8008774230866048,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,TEMA_1000,3,13.480461446061996,-1.0520367777777777,1.0524483629176231,-2.4485318111507524,6,0.3385432025951047,0.42857142857142855,-0.5688668304390904,-0.8417371608662627,-1314487.8857001462,0.0,-0.019932123777748154,0.8698631609163239,-0.8267033097110977,-0.8156628301656892,0.6422737735254347,36.0,-5021.322237352381,1217315.6717692437,3548.7673357654517,1318036.6530359117,0.0,0.20347979946918313,0.13506340312592155,5.2672441290047995,2.0,1.331269833315927,False,False,False,False,False,False,0,6,False,False,unrankable,False
us_etfs,1d,long,WMA_100,3,13.480461446061996,-1.0633834523809522,0.8419570208702223,-4.725676549928851,14,1.0,1.0,-0.7809500499881333,-0.6519045474648576,-1316073.0675762256,0.0,-0.05189402992770858,0.8698631609163239,-0.9330496528825749,-0.8156628301656892,0.9889654689458706,211.0,-6255.068315469522,1217315.6717692437,1963.5854596861416,1318036.6530359117,0.0,0.7189619581244471,0.2810380418755529,31.156203493515665,0.9995881491373663,0.6972151640021467,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,WMA_100,3,13.480461446061996,-1.0633834523809522,0.8419570208702223,-4.725676549928851,14,1.0,1.0,-0.386108205627147,-0.6519045474648576,-1316073.0675762256,0.0,-0.05189402992770858,0.8698631609163239,-0.9330496528825749,-0.8156628301656892,0.9889654689458713,211.0,-6255.068315469514,1217315.6717692437,1963.5854596861504,1318036.6530359117,0.0,0.7189619581244471,0.2810380418755529,31.156203493515665,0.9995881491373672,0.6972151640021467,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,CDLMARUBOZU,3,13.480461446061996,-1.065043523809524,0.7066573107485368,-5.63926518198256,14,0.2951931583603657,1.0,-0.7283433077731607,-0.801843442795121,-1317984.0871839132,0.0,-0.22165031728389303,0.8698631609163239,-0.9980748731808687,-0.8156628301656892,0.8549570105354227,162.0,-7589.832140118281,1217315.6717692437,52.56585199840563,1318036.6530359117,0.0,0.20259510468888234,0.09259805367148334,24.034785552140654,2.0,0.5851749918275219,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,CDLHIKKAKE,3,13.480461446061996,-1.0746035238095237,1.2910148791103864,-3.1144476161931354,14,0.44529637275140077,1.0,-0.6207034372081064,-0.15164562502430912,-1313671.8768699474,0.0,-0.1140104467188387,0.8698631609163239,-0.9898835893745463,-0.8156628301656892,0.994769878440437,205.0,-5447.365389892604,1217315.6717692437,4364.776165964211,1318036.6530359117,0.0,0.19050427602477146,0.25420230020642876,30.340207687733113,1.5770663269227054,1.0690749389295746,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,DEMA_21,3,13.480461446061996,-1.077570523809524,0.9199937963673943,-4.3825292367206945,14,1.0,1.0,-0.6949515173783378,-1.143698903478617,-1316969.8357557622,0.0,0.015310138110114209,0.8698631609163239,-0.9619754523527041,-0.8156628301656892,0.9841430733569688,653.0,-5779.987103194208,1217315.6717692437,1066.8172801494925,1318036.6530359117,0.0,0.539958714243586,0.46004128575641406,96.73259370367721,0.9982327991432736,0.7618365423834619,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,DEMA_21,3,13.480461446061996,-1.077570523809524,0.9199937963673943,-4.3825292367206945,14,1.0,1.0,-0.12827405453243101,-1.143698903478617,-1316969.8357557622,0.0,0.015310138110114209,0.8698631609163239,-0.9619754523527042,-0.8156628301656892,0.9841430733569693,653.0,-5779.987103194213,1217315.6717692437,1066.8172801494907,1318036.6530359117,0.0,0.539958714243586,0.46004128575641406,96.73259370367721,0.9982327991432741,0.7618365423834619,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,MAX,3,13.480461446061996,-1.0795980238095237,0.8740088651306002,-4.621790558073855,14,1.0,1.0,-0.4077121034449534,-0.7551556446107035,-1317637.7884638077,0.0,-0.10053940806137548,0.8698631609163239,-0.9906190860373901,-0.8156628301656892,0.8399094075571311,80.0,-7094.9635515488235,1217315.6717692437,398.86457210416984,1318036.6530359117,0.0,0.6446475965791801,0.3553524034208198,11.720667028513036,0.9999999999999967,0.7237569366801314,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,MIDPRICE_50,3,13.480461446061996,-1.0808933809523809,0.9193880677611349,-4.398939734995874,14,1.0,1.0,-0.792980100952798,-0.7223827395100639,-1317430.0990316651,0.0,-0.0490806621125582,0.8698631609163239,-0.9772191500364863,-0.8156628301656892,0.8962958279374359,220.0,-6727.328146138963,1217315.6717692437,606.5540042465088,1318036.6530359117,0.0,0.7115895016219405,0.28841049837805954,32.493703218367635,0.9995847737575448,0.7613349453196148,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,MIDPRICE_50,3,13.480461446061996,-1.0808933809523809,0.9193880677611349,-4.398939734995874,14,1.0,1.0,-0.4822968129113263,-0.7223827395100639,-1317430.0990316651,0.0,-0.0490806621125582,0.8698631609163239,-0.9772191500364865,-0.8156628301656892,0.8962958279374361,220.0,-6727.328146138966,1217315.6717692437,606.5540042465045,1318036.6530359117,0.0,0.7115895016219405,0.28841049837805954,32.493703218367635,0.9995847737575482,0.7613349453196148,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,KAMA_100,3,13.480461446061996,-1.0813423333333332,0.9089248978863675,-4.451426667436127,14,1.0,1.0,-0.7956557569494003,-0.7205865886896567,-1317384.0185920913,0.0,-0.05808922758074825,0.8698631609163239,-0.9723774819814988,-0.8156628301656892,0.8514090306524092,205.0,-6827.600451438856,1217315.6717692437,652.6344438204626,1318036.6530359117,0.0,0.6909466234149219,0.30905337658507814,30.26602625084379,0.9998294545113013,0.7526705117209992,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,KAMA_100,3,13.480461446061996,-1.0813423333333332,0.9089248978863675,-4.451426667436127,14,1.0,1.0,-0.43594305690520313,-0.7205865886896567,-1317384.0185920913,0.0,-0.05808922758074825,0.8698631609163239,-0.9723774819814988,-0.8156628301656892,0.8514090306524095,205.0,-6827.600451438856,1217315.6717692437,652.6344438204626,1318036.6530359117,0.0,0.6909466234149219,0.30905337658507814,30.26602625084379,0.9998294545113013,0.7526705117209992,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,WMA_50,3,13.480461446061996,-1.085468380952381,0.9761025484999603,-4.160885341341973,14,1.0,1.0,-0.7005613628893704,-0.7244705263469908,-1317303.1312245775,0.0,-0.0011302591634300633,0.8698631609163239,-0.9414566358416978,-0.8156628301656892,0.9658388426806924,321.0,-6211.9185355665095,1217315.6717692437,733.5218113341432,1318036.6530359117,0.0,0.6705986434680036,0.3294013565319965,47.47611960916673,0.9983877675534016,0.808299570602681,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,WMA_50,3,13.480461446061996,-1.085468380952381,0.9761025484999603,-4.160885341341973,14,1.0,1.0,-0.3286516052833776,-0.7244705263469908,-1317303.1312245775,0.0,-0.0011302591634300633,0.8698631609163239,-0.9414566358416978,-0.8156628301656892,0.9658388426806924,321.0,-6211.9185355665095,1217315.6717692437,733.5218113341432,1318036.6530359117,0.0,0.6705986434680036,0.3294013565319965,47.47611960916673,0.9983877675534016,0.808299570602681,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,MOM,3,13.480461446061996,-1.0903134047619047,1.087569828339879,-3.7510963420650434,14,0.9997051017398997,1.0,-0.5973051661493081,-0.7422720743590713,-1317373.4792572206,0.0,0.061202927769995176,0.8698631609163239,-0.94472286841303,-0.8156628301656892,1.0231748384522976,449.0,-5697.173815065333,1217315.6717692437,663.1737786910734,1318036.6530359117,0.0,0.6234149218519611,0.37629017988793867,66.47113717730001,0.9987591404066878,0.9006043746105343,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,ROC,3,13.480461446061996,-1.0903134047619047,1.087569828339879,-3.7510963420650434,14,0.9997051017398997,1.0,-0.5973051661493081,-0.7422720743590713,-1317373.4792572206,0.0,0.061202927769995176,0.8698631609163239,-0.94472286841303,-0.8156628301656892,1.0231748384522976,449.0,-5697.173815065333,1217315.6717692437,663.1737786910734,1318036.6530359117,0.0,0.6234149218519611,0.37629017988793867,66.47113717730001,0.9987591404066878,0.9006043746105343,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,ROCP,3,13.480461446061996,-1.0903134047619047,1.087569828339879,-3.7510963420650434,14,0.9997051017398997,1.0,-0.5973051661493081,-0.7422720743590713,-1317373.4792572206,0.0,0.061202927769995176,0.8698631609163239,-0.94472286841303,-0.8156628301656892,1.0231748384522976,449.0,-5697.173815065333,1217315.6717692437,663.1737786910734,1318036.6530359117,0.0,0.6234149218519611,0.37629017988793867,66.47113717730001,0.9987591404066878,0.9006043746105343,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,ROCR,3,13.480461446061996,-1.0903134047619047,1.087569828339879,-3.7510963420650434,14,0.9997051017398997,1.0,-0.5973051661493081,-0.7422720743590713,-1317373.4792572206,0.0,0.061202927769995176,0.8698631609163239,-0.94472286841303,-0.8156628301656892,1.0231748384522976,449.0,-5697.173815065333,1217315.6717692437,663.1737786910734,1318036.6530359117,0.0,0.6234149218519611,0.37629017988793867,66.47113717730001,0.9987591404066878,0.9006043746105343,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,ROCR100,3,13.480461446061996,-1.0903134047619047,1.087569828339879,-3.7510963420650434,14,0.9997051017398997,1.0,-0.5973051661493081,-0.7422720743590713,-1317373.4792572206,0.0,0.061202927769995176,0.8698631609163239,-0.94472286841303,-0.8156628301656892,1.0231748384522976,449.0,-5697.173815065333,1217315.6717692437,663.1737786910734,1318036.6530359117,0.0,0.6234149218519611,0.37629017988793867,66.47113717730001,0.9987591404066878,0.9006043746105343,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,MOM,3,13.480461446061996,-1.090921380952381,1.0896458510107483,-3.7460373383185046,14,1.0,1.0,-0.1470315474883242,-0.7433353143261667,-1317384.2011442576,0.0,0.05956845744610482,0.8698631609163239,-0.945616563519262,-0.8156628301656892,1.0249834183219761,448.0,-5713.349179214222,1217315.6717692437,652.451891654205,1318036.6530359117,0.0,0.6234149218519611,0.37658507814803893,66.32276410324353,0.9987381857854678,0.9023235056956892,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,ROC,3,13.480461446061996,-1.090921380952381,1.0896458510107483,-3.7460373383185046,14,1.0,1.0,-0.1470315474883242,-0.7433353143261667,-1317384.2011442576,0.0,0.05956845744610482,0.8698631609163239,-0.945616563519262,-0.8156628301656892,1.0249834183219761,448.0,-5713.349179214222,1217315.6717692437,652.451891654205,1318036.6530359117,0.0,0.6234149218519611,0.37658507814803893,66.32276410324353,0.9987381857854678,0.9023235056956892,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,ROCP,3,13.480461446061996,-1.090921380952381,1.0896458510107483,-3.7460373383185046,14,1.0,1.0,-0.1470315474883242,-0.7433353143261667,-1317384.2011442576,0.0,0.05956845744610482,0.8698631609163239,-0.945616563519262,-0.8156628301656892,1.0249834183219761,448.0,-5713.349179214222,1217315.6717692437,652.451891654205,1318036.6530359117,0.0,0.6234149218519611,0.37658507814803893,66.32276410324353,0.9987381857854678,0.9023235056956892,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,ROCR,3,13.480461446061996,-1.090921380952381,1.0896458510107483,-3.7460373383185046,14,1.0,1.0,-0.1470315474883242,-0.7433353143261667,-1317384.2011442576,0.0,0.05956845744610482,0.8698631609163239,-0.945616563519262,-0.8156628301656892,1.0249834183219761,448.0,-5713.349179214222,1217315.6717692437,652.451891654205,1318036.6530359117,0.0,0.6234149218519611,0.37658507814803893,66.32276410324353,0.9987381857854678,0.9023235056956892,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,ROCR100,3,13.480461446061996,-1.090921380952381,1.0896458510107483,-3.7460373383185046,14,1.0,1.0,-0.1470315474883242,-0.7433353143261667,-1317384.2011442576,0.0,0.05956845744610482,0.8698631609163239,-0.945616563519262,-0.8156628301656892,1.0249834183219761,448.0,-5713.349179214222,1217315.6717692437,652.451891654205,1318036.6530359117,0.0,0.6234149218519611,0.37658507814803893,66.32276410324353,0.9987381857854678,0.9023235056956892,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,MACD,3,13.480461446061996,-1.0919541190476192,0.9034344927066071,-4.52242882969004,14,1.0,1.0,-0.6238210231187243,-1.2905821601558498,-1317379.507790691,0.0,-0.04517690208734106,0.8698631609163239,-0.9568429986007752,-0.8156628301656892,0.94358667866333,280.0,-6693.801058654216,1217315.6717692437,657.1452452207486,1318036.6530359117,0.0,0.5193158360365674,0.4806841639634326,41.5444607358125,0.9990699552801576,0.7481239687823961,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,long,STDDEV,3,13.480461446061996,-1.094749785714286,1.2926250795187475,-3.168883760101638,14,1.0,1.0,-0.8337648668521558,-0.06646051705148041,-1314906.1435172176,0.0,-0.2802433737007795,0.8698631609163239,-0.977321858750857,-0.8156628301656892,0.9268816688846437,693.0,-7121.724656705072,1217315.6717692437,3130.509518694133,1318036.6530359117,0.0,0.44854025361250366,0.5514597463874963,102.66710865482305,1.0003047489629646,1.070408327824689,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_etfs,1d,short,STDDEV,3,13.480461446061996,-1.094749785714286,1.2926250795187475,-3.168883760101638,14,1.0,1.0,-0.13783947166628846,-0.06646051705148041,-1314906.1435172176,0.0,-0.2802433737007795,0.8698631609163239,-0.9773218587508572,-0.8156628301656892,0.926881668884644,693.0,-7121.72465670508,1217315.6717692437,3130.509518694094,1318036.6530359117,0.0,0.44854025361250366,0.5514597463874963,102.66710865482305,1.0003047489629642,1.070408327824689,False,False,False,False,False,False,0,6,False,True,underpowered,False
