class,tf,rule,symbol,floor,mode,cagr,excess_cagr,ir,vol,max_dd,mar,turnover_yr,weight
us_stocks,1d,ibs,AAPL,0.5,floor,0.3042397059898596,-0.05463785635543106,-0.5295815124904688,0.25830545133557353,-0.42339987836323,0.7185635176986418,29.709498881591657,0.720050547598989
us_stocks,1d,ibs,AAPL,0.75,floor,0.333511771048822,-0.025365791296468654,-0.5295815124904686,0.2886992372413832,-0.48738590377009305,0.6842868627693105,14.854749440795828,0.8600252737994946
us_stocks,1d,ibs,AAPL,1.0,floor,0.35887756234529067,0.0,,0.3265452914640234,-0.6086670661555575,0.5896122565198427,0.0,1.0
us_stocks,1d,ibs,AAPL,0.4401010951979781,const,0.15963234247557123,-0.19924521986971944,-1.1026038147869968,0.14371294040505966,-0.3083358814650392,0.5177222375712092,0.0,0.4401010951979781
us_stocks,1d,ibs,ABBV,0.0,floor,0.13740570720459067,-0.03881554668755838,-0.26978467806434564,0.17681611618191603,-0.33172457659036414,0.41421624112665156,53.481210863918555,0.4412507896399242
us_stocks,1d,ibs,ABBV,0.25,floor,0.1512078265232102,-0.025013427368938856,-0.2697846780643454,0.18357033262754555,-0.3062049299098164,0.4938125149315655,40.110908147938915,0.5809380922299432
us_stocks,1d,ibs,ABBV,0.5,floor,0.1623409036027046,-0.013880350289444454,-0.26978467806434564,0.20244520259342796,-0.29359705501812994,0.5529377792726152,26.740605431959278,0.7206253948199621
us_stocks,1d,ibs,ABBV,0.75,floor,0.17070679346810524,-0.005514460424043799,-0.2697846780643453,0.23048192562102549,-0.3491662143865075,0.4888983711326158,13.370302715979639,0.8603126974099811
us_stocks,1d,ibs,ABBV,1.0,floor,0.17622125389214904,0.0,,0.2647860286639634,-0.4513713380392974,0.39041303477006956,0.0,1.0
us_stocks,1d,ibs,ABBV,0.4412507896399242,const,0.08369225631516519,-0.09252899757698385,-0.7466089988049786,0.11683704423359345,-0.2168737721904085,0.385903078412294,0.0,0.4412507896399242
us_stocks,1d,ibs,ABNB,0.0,floor,-0.052462242873164144,-0.032308758927093506,-0.2619205895753387,0.31014157679783927,-0.5976708206017816,-0.0877778219461025,54.697754063810905,0.5008680555555556
us_stocks,1d,ibs,ABNB,0.25,floor,-0.03634197193888289,-0.01618848799281225,-0.2619205895753384,0.3192157955983737,-0.5406849173260837,-0.06721469523989934,41.023315547858175,0.6256510416666666
us_stocks,1d,ibs,ABNB,0.5,floor,-0.0254753379079804,-0.0053218539619097616,-0.2619205895753387,0.34488727855853074,-0.517889047213055,-0.04919072539778983,27.348877031905452,0.7504340277777778
us_stocks,1d,ibs,ABNB,0.75,floor,-0.020045132028994272,0.00010835191707636582,-0.26192058957533837,0.3838402400930247,-0.5367179639277582,-0.03734760782423212,13.674438515952726,0.8752170138888888
us_stocks,1d,ibs,ABNB,1.0,floor,-0.02015348394607064,0.0,,0.4325008776511168,-0.5580261465923702,-0.036115662445459676,0.0,1.0
us_stocks,1d,ibs,ABNB,0.5008680555555556,const,0.013356331188629778,0.033509815134700416,-0.16954631698428083,0.21662587361518612,-0.30751752932068643,0.04343274745389062,0.0,0.5008680555555555
us_stocks,1d,ibs,ABT,0.0,floor,0.11075115046311534,0.007212202065282947,-0.03606583948020431,0.1560872682397367,-0.27852965125681706,0.39762786462184496,54.50273261301979,0.43723673125526535
us_stocks,1d,ibs,ABT,0.25,floor,0.11145714383464278,0.007918195436810382,-0.03606583948020414,0.1609082591207296,-0.27781921521474295,0.4011858709934478,40.87704945976484,0.577927548441449
us_stocks,1d,ibs,ABT,0.5,floor,0.11048778918203261,0.0069488407842002164,-0.03606583948020436,0.1744521637864736,-0.29398564375730796,0.37582715866643773,27.251366306509894,0.7186183656276327
us_stocks,1d,ibs,ABT,0.75,floor,0.10784538042683534,0.004306432029002938,-0.03606583948020411,0.19490896361147633,-0.34666558377185774,0.31109341531234574,13.625683153254947,0.8593091828138163
us_stocks,1d,ibs,ABT,1.0,floor,0.1035389483978324,0.0,,0.2203617657222219,-0.3964754599090693,0.2611484413728376,0.0,1.0
us_stocks,1d,ibs,ABT,0.43723673125526535,const,0.050290832350509795,-0.0532481160473226,-0.5574923824058458,0.0963502581380229,-0.1911118053570764,0.2631487482238242,0.0,0.43723673125526535
us_stocks,1d,ibs,ACE,0.0,floor,-0.18249303695789199,-0.13739663547040382,-0.6896019321497887,0.5102021523474365,-0.9312666881687901,-0.1959621655926938,30.728361143781243,0.7760791366906474
us_stocks,1d,ibs,ACE,0.25,floor,-0.14404874699965586,-0.0989523455121677,-0.6896019321497888,0.5150788278307948,-0.9270933127098022,-0.1553767512124703,23.046270857835932,0.8320593525179856
us_stocks,1d,ibs,ACE,0.5,floor,-0.10810074125120672,-0.06300433976371855,-0.6896019321497887,0.529307560565001,-0.9259068139142421,-0.1167512104098405,15.364180571890621,0.8880395683453237
us_stocks,1d,ibs,ACE,0.75,floor,-0.07500585414492278,-0.02990945265743461,-0.6896019321497887,0.5521658452268996,-0.9262700680666338,-0.08097622575830338,7.682090285945311,0.9440197841726619
us_stocks,1d,ibs,ACE,1.0,floor,-0.04509640148748817,0.0,,0.5826388931157431,-0.9281427984207861,-0.04858778365163063,0.0,1.0
us_stocks,1d,ibs,ACE,0.7760791366906474,const,-0.007122969637353482,0.03797343185013469,-0.2070068969274721,0.45217388917166035,-0.8577737327581606,-0.00830401930640807,0.0,0.7760791366906474
