ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,legacy_gate_ir,legacy_gate_breadth,legacy_gate_headroom,legacy_gate_t,legacy_passed,legacy_gate_loo,net_return_pct,bench_return_pct,excess_return_pct,class,timeframe,rule,scenario,wf_mode,n_folds,n_switches,is_baseline,generic_fallback,rankable,contaminated,prior
-0.01819450177251688,0.55,-0.018194501772516882,0.0,-0.04433964985318062,,VET/USD,20,20,5.9388749823844265,False,False,False,False,0,False,,,,crypto,1d,tsmom12,gross,prereg,6.0,0.0,False,False,True,False,Moskowitz/Ooi/Pedersen 2012: long if trailing 12m return > 0
-0.13017904972533417,0.3,-0.13017904972533417,0.0,-0.31724383306609455,,DOT/USD,20,20,5.9388749823844265,False,False,False,False,0,False,,,,crypto,1d,faber_gtaa,gross,prereg,6.0,0.0,False,False,True,True,Faber 2007: long above the 10-month moving average
-0.22061500878589874,0.25,-0.22061500878589868,0.0,-0.5376345208143589,,XRP/USD,20,20,5.9388749823844265,False,False,False,False,0,False,,,,crypto,1d,golden_cross,gross,prereg,6.0,0.0,False,False,True,False,Long while the 50d SMA is above the 200d SMA
-0.2643873604003363,0.2,-0.26438736040033634,0.0,-0.6443068973433033,,SOL/USD,20,20,5.9388749823844265,False,False,False,False,0,False,,,,crypto,1d,volmanaged,gross,prereg,6.0,0.0,False,False,True,True,"Moreira/Muir 2017: inverse prior-month variance, capped 1.0"
-0.5228097140770254,0.1,-0.5228097140770254,0.0,-1.274077188364256,,DOT/USD,20,20,5.9388749823844265,False,False,False,False,0,False,,,,crypto,1d,st_reversal,gross,prereg,6.0,0.0,False,False,True,False,Jegadeesh 1990: long after a down week
-0.12716054961294554,0.4,-0.018194501772516882,0.0,-0.3098878065181588,,VET/USD,20,20,5.9388749823844265,False,False,False,False,0,False,,,,crypto,1d,tsmom12,kraken,prereg,6.0,0.0,False,False,True,False,Moskowitz/Ooi/Pedersen 2012: long if trailing 12m return > 0
-0.24202723059347925,0.25,-0.22061500878589868,0.0,-0.5898156923241421,,XRP/USD,20,20,5.9388749823844265,False,False,False,False,0,False,,,,crypto,1d,golden_cross,kraken,prereg,6.0,0.0,False,False,True,False,Long while the 50d SMA is above the 200d SMA
-0.25844045680798067,0.2,-0.13017904972533417,0.0,-0.6298144080027065,,DOT/USD,20,20,5.9388749823844265,False,False,False,False,0,False,,,,crypto,1d,faber_gtaa,kraken,prereg,6.0,0.0,False,False,True,True,Faber 2007: long above the 10-month moving average
-0.35674172204274635,0.15,-0.26438736040033634,0.0,-0.8693726951781189,,SOL/USD,20,20,5.9388749823844265,False,False,False,False,0,False,,,,crypto,1d,volmanaged,kraken,prereg,6.0,0.0,False,False,True,True,"Moreira/Muir 2017: inverse prior-month variance, capped 1.0"
-1.3674102523453857,0.0,-0.5228097140770254,0.0,-3.3323524080350033,,DOT/USD,20,20,5.9388749823844265,False,False,False,False,0,False,,,,crypto,1d,st_reversal,kraken,prereg,6.0,0.0,False,False,True,False,Jegadeesh 1990: long after a down week
