class,tf,alpha,vwap_proxy,ic_mean,ic_std,icir,ic_t,ic_days,ic_hit,exposure,turnover_yr,gross_cagr,net_cagr,gross_sharpe,net_sharpe,net_sharpe_openfill,net_cagr_openfill,bench_sharpe,bench_sharpe_openfill,bench_cagr,sharpe_edge,sharpe_edge_openfill,formula,excluded_because
us_stocks,1d,alpha043,False,0.008373232741794676,0.14949046458551088,0.05601181831236504,3.910812381009192,4875,0.52,0.0794936009282488,186.37234537802902,0.09526570016432334,0.0851102588178485,0.53219095299229,0.48869962231546493,0.5142263090913196,0.08971118142214252,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.003740748465797805,-0.13879318172902166,"(ts_rank((volume / adv20), 20) * ts_rank((-1 * delta(close, 7)), 8))",
us_stocks,1d,alpha044,False,0.004905004198828399,0.12124775927113608,0.040454390483701676,2.8637022683656466,5011,0.5124725603671921,0.08152125163123522,159.19842397472542,0.09507947977598663,0.0864002332780125,0.5375777122395257,0.4996736452811944,0.5182528365419311,0.09034987253432325,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.014714771431527274,-0.13476665427841017,"(-1 * correlation(high, rank(volume), 5))",
us_stocks,1d,alpha045,False,-0.002520662604120224,0.11555180895372368,-0.02181413365090374,-1.5318120123692167,4931,0.4917866558507402,0.0762007482703843,224.66902192089486,0.02494077533165928,0.013491880406382162,0.22261533207116,0.16773371476433155,0.1579339382194945,0.01159140835806416,0.4849588738496671,0.6530194908203413,0.08703614508398805,-0.31722515908533555,-0.49508555260084675,"(-1 * ((rank((sum(delay(close, 5), 20) / 20)) * correlation(close, volume, 2)) * rank(correlation(sum(close, 5), sum(close, 20), 2))))",
us_stocks,1d,alpha046,False,0.007436244774193047,0.15662997077740953,0.04747651255557512,3.5856555565592108,5704,0.5136746143057503,0.24568644982450658,105.1112397421078,0.12677401898750174,0.12086965499859015,0.6855502604340983,0.659874355161593,0.6992882746434915,0.12838884408500428,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.17491548131192586,0.04626878382315025,"((0.25 < (((delay(close, 20) - delay(close, 10)) / 10) - ((delay(close, 10) - close) / 10))) ? (-1 * 1) : (((((delay(close, 20) - delay(close, 10)) / 10) - ((delay(close, 10) - close) / 10)) < 0) ? 1 : ((-1 * 1) * (close - delay(close, 1)))))",
us_stocks,1d,alpha049,False,0.00435177812991861,0.15936115158450048,0.027307647357273902,2.012445775257485,5431,0.5094825998895232,0.1725846867883691,157.333940915568,0.0909641019606624,0.08241577584083015,0.5049285369550761,0.46925351890342337,0.49280123021105965,0.08708890530851687,0.4849588738496671,0.6530194908203413,0.08703614508398805,-0.015705354946243755,-0.16021826060928163,"(((((delay(close, 20) - delay(close, 10)) / 10) - ((delay(close, 10) - close) / 10)) < (-1 * 0.1)) ? 1 : ((-1 * 1) * (close - delay(close, 1))))",
us_stocks,1d,alpha051,False,0.0041904472046893045,0.15648480376952834,0.026778620695086904,1.9732772937372887,5430,0.512707182320442,0.20242146199185757,144.14635973171488,0.09925484290148368,0.09136078517446644,0.5484495300706881,0.514829914812447,0.5315202657419235,0.09420988302642419,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.02987104096277987,-0.12149922507841782,"(((((delay(close, 20) - delay(close, 10)) / 10) - ((delay(close, 10) - close) / 10)) < (-1 * 0.05)) ? 1 : ((-1 * 1) * (close - delay(close, 1))))",
us_stocks,1d,alpha052,False,0.008725610115201692,0.17387403510045465,0.05018351423293607,3.2003550123104465,4067,0.5234816818293583,0.06169903095223628,85.63438277116725,0.09376507593212868,0.08909412022214491,0.5601353359871494,0.5379939020945186,0.5569342173476172,0.09362431247100855,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.053035028244851457,-0.09608527347272411,"((((-1 * ts_min(low, 5)) + delay(ts_min(low, 5), 5)) * rank(((sum(returns, 240) - sum(returns, 20)) / 220))) * ts_rank(volume, 5))",
us_stocks,1d,alpha053,False,0.016595183757275117,0.15547458259523517,0.1067388860626773,8.251406076073193,5976,0.5413319946452476,0.09750952699242181,322.2088767276412,0.2138119609974083,0.19442670965250297,0.9801944065373601,0.9080110321410799,0.5551589711394246,0.10260210095686673,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.4230521582914128,-0.09786051968091669,"(-1 * delta((((close - low) - (high - close)) / (close - low)), 9))",
us_stocks,1d,alpha054,False,0.02432072996973699,0.15865755579704618,0.15329071374859654,12.190226553920503,6324,0.5592979127134725,0.10643393895201636,355.96346467406164,0.2604680047771377,0.23825115504840944,1.1159310429824767,1.0390932098604577,0.6370896557569101,0.12523535941095476,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.5541343360107907,-0.015929835063431153,((-1 * ((low - close) * (open^5))) / ((low - high) * (close^5))),
us_stocks,1d,alpha055,False,0.005768136661902057,0.11120632442934768,0.05186878256700865,3.654081185815896,4963,0.5285109812613339,0.07619785472674821,133.73126015982118,0.10622177127938781,0.09885303911621612,0.6061591582520242,0.5726130373623135,0.5630348920844861,0.09634537886382333,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.08765416351264638,-0.08998459873585518,"(-1 * correlation(rank(((close - ts_min(low, 12)) / (ts_max(high, 12) - ts_min(low, 12)))), rank(volume), 6))",
us_stocks,1d,alpha060,False,0.018986657028401004,0.16038124368020223,0.11838452298237635,8.363512560598453,4991,0.5545982768984171,0.07818137888928434,252.17375524510237,0.16159195639927115,0.14704598555084747,0.79568590824931,0.737938400260566,0.6184502600324807,0.11853395600098793,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.2529795264108989,-0.03456923078786056,"(0 - (1 * ((2 * scale(rank(((((close - low) - (high - close)) / (high - low)) * volume)))) - scale(rank(ts_argmax(close, 10))))))",
us_stocks,1d,alpha068,False,0.00022479617792632548,0.1425823835876089,0.001576605554417603,0.11030606709655205,4895,0.5029622063329928,0.1450526190910222,118.42244291535565,0.05895138147539969,0.05270050475516652,0.3908754329930818,0.3605812352969866,0.4227958495332889,0.06497208473739491,0.4849588738496671,0.6530194908203413,0.08703614508398805,-0.12437763855268053,-0.23022364128705236,"((Ts_Rank(correlation(rank(high), rank(adv15), 8.91644), 13.9333) < rank(delta(((close * 0.518371) + (low * (1 - 0.518371))), 1.06157))) * -1)",
us_stocks,1d,alpha085,False,-0.0030520903829807195,0.12543821857497708,-0.024331423210992274,-1.6995459924785519,4879,0.48739495798319327,0.07462015005917297,113.09842974191314,0.05382395273890794,0.04788263435845708,0.3593992273241654,0.33160284966975456,0.3758647654501531,0.057582259525996715,0.4849588738496671,0.6530194908203413,0.08703614508398805,-0.15335602417991256,-0.27715472537018815,"(rank(correlation(((high * 0.876703) + (close * (1 - 0.876703))), adv30, 9.61331))^rank(correlation(Ts_Rank(((high + low) / 2), 3.70596), Ts_Rank(volume, 10.1595), 7.11408)))",
us_stocks,1d,alpha088,False,0.011796666720114144,0.17547161993509183,0.06722834566910486,4.5907657423930806,4663,0.5164057473729359,0.08210864098936044,131.29291246977516,0.07076589947160916,0.06376132344067131,0.49253693787212555,0.4533092077704046,0.4886980253999536,0.06803565881152296,0.4849588738496671,0.6530194908203413,0.08703614508398805,-0.031649666079262506,-0.16432146542038767,"min(rank(decay_linear(((rank(open) + rank(low)) - (rank(high) + rank(close))), 8.06882)), Ts_Rank(decay_linear(correlation(Ts_Rank(close, 8.44728), Ts_Rank(adv60, 20.6966), 8.01266), 6.65053), 2.61957))",
us_stocks,1d,alpha092,False,0.008196785475517287,0.14585270806100764,0.0561990626330278,3.912601181325253,4847,0.5277491231689705,0.052345651148592146,131.96505187254073,0.09582712714728858,0.0886236634008517,0.5539010364413012,0.5212758855389575,0.572784683074909,0.09796098245026408,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.03631701168929041,-0.08023480774543224,"min(Ts_Rank(decay_linear(((((high + low) / 2) + close) < (low + open)), 14.7221), 18.8683), Ts_Rank(decay_linear(correlation(rank(low), rank(adv30), 7.58555), 6.94024), 6.80584))",
us_stocks,1d,alpha095,False,0.0030328760697233025,0.12079352247912759,0.025107936315437493,1.7240579796760334,4715,0.511983032873807,0.192916894533228,53.077908934018865,0.0871378667069953,0.08425728490517792,0.531310185997697,0.5174862275341078,0.5145234175080013,0.08284886764850641,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.03252735368444065,-0.13849607331233993,"(rank((open - ts_min(open, 12.4105))) < Ts_Rank((rank(correlation(sum(((high + low) / 2), 19.1351), sum(adv40, 19.1351), 12.8742))^5), 11.7584))",
us_stocks,1d,alpha099,False,-0.0011257391956399888,0.12495936777787489,-0.009008841959260539,-0.6170234712712022,4691,0.5024515028778512,0.1797020807472287,64.40268057511103,0.0635653697989007,0.06014699006384383,0.4117636400101742,0.395387792891825,0.39865798140618747,0.060309964174454445,0.4849588738496671,0.6530194908203413,0.08703614508398805,-0.08957108095784211,-0.2543615094141538,"((rank(correlation(sum(((high + low) / 2), 19.8975), sum(adv60, 19.8975), 8.8136)) < rank(correlation(low, volume, 6.28259))) * -1)",
us_stocks,1d,alpha101,False,-0.012239972556413663,0.17420882832768989,-0.07026034601065141,-5.587354345752251,6324,0.465528146742568,0.10638113178065782,357.5227655404684,0.053419601508530645,0.03475746537323965,0.35571708537805685,0.26905456943853007,0.29644267566945864,0.04056837370162558,0.4849588738496671,0.6530194908203413,0.08703614508398805,-0.21590430441113706,-0.35657681515088263,((close - open) / ((high - low) + .001)),
