rule,symbol,scenario,ir_union,ret_pct,bench_pct,years_oos
STOCHRSI,BNB/USD,gross,-0.8228143443798862,-69.20555757615763,127.98769634427396,3.577695448066847
STOCHRSI,BNB/USD,binance,-3.6042222404885846,-99.97384508190126,127.98769634427396,3.577695448066847
STOCHRSI,BNB/USD,kraken,-7.455035404360031,-99.99999937142017,127.98769634427396,3.577695448066847
STOCHRSI,BNB/USD,coinbase,-14.150025392663268,-100.0,127.98769634427396,3.577695448066847
STOCHRSI,SOL/USD,gross,-0.8984023996317902,-85.59291629925035,444.52662721893137,3.5729485593727963
STOCHRSI,SOL/USD,binance,-2.6121525553222913,-99.98955527719367,444.52662721893137,3.5729485593727963
STOCHRSI,SOL/USD,kraken,-5.061320629245448,-99.99999980213394,444.52662721893137,3.5729485593727963
STOCHRSI,SOL/USD,coinbase,-9.676862821518416,-100.0,444.52662721893137,3.5729485593727963
STOCHRSI,DOGE/USD,gross,-0.5982357322862221,-94.48689888048328,-2.665011009874041,3.5777300177365596
STOCHRSI,DOGE/USD,binance,-2.0430419776045037,-99.99562363317932,-2.665011009874041,3.5777300177365596
STOCHRSI,DOGE/USD,kraken,-4.122628224796223,-99.99999990500571,-2.665011009874041,3.5777300177365596
STOCHRSI,DOGE/USD,coinbase,-8.107573746916621,-100.0,-2.665011009874041,3.5777300177365596
STOCHRSI,ADA/USD,gross,0.19790290985408424,53.862297656583195,-29.612349978020703,3.576821770448599
STOCHRSI,ADA/USD,binance,-1.5541197465499375,-99.8840431631797,-29.612349978020703,3.576821770448599
STOCHRSI,ADA/USD,kraken,-4.072643164152395,-99.99999767214001,-29.612349978020703,3.576821770448599
STOCHRSI,ADA/USD,coinbase,-8.85663253215303,-100.0,-29.612349978020703,3.576821770448599
STOCHRSI,TRX/USD,gross,-0.33077870183183805,215.7944620152577,526.9054758592694,3.577944244690496
STOCHRSI,TRX/USD,binance,-3.4286134947776765,-99.61522823019358,526.9054758592694,3.577944244690496
STOCHRSI,TRX/USD,kraken,-7.675454583478772,-99.99998408317335,526.9054758592694,3.577944244690496
STOCHRSI,TRX/USD,coinbase,-14.847767743367605,-99.99999999999999,526.9054758592694,3.577944244690496
STOCHRSI,AVAX/USD,gross,0.04195595073704274,-33.60399104631898,-44.711375212224084,3.575539821433812
STOCHRSI,AVAX/USD,binance,-1.567375642294304,-99.9388486559814,-44.711375212224084,3.575539821433812
STOCHRSI,AVAX/USD,kraken,-3.882657420709069,-99.99999834016464,-44.711375212224084,3.575539821433812
STOCHRSI,AVAX/USD,coinbase,-8.29713761942095,-100.0,-44.711375212224084,3.575539821433812
STOCHRSI,LINK/USD,gross,-0.1403450483676373,-20.962206282185058,44.39775910364092,3.5799358640863708
STOCHRSI,LINK/USD,binance,-1.7206363890097591,-99.93374686114917,44.39775910364092,3.5799358640863708
STOCHRSI,LINK/USD,kraken,-3.983010833711524,-99.9999984389795,44.39775910364092,3.5799358640863708
STOCHRSI,LINK/USD,coinbase,-8.269483559667497,-100.0,44.39775910364092,3.5799358640863708
SUB,BTC/USD,gross,0.02925498190719245,301.3058208269912,275.7583618315889,3.574504278177206
SUB,BTC/USD,binance,-2.640076620769416,-98.98495183274702,275.7583618315889,3.574504278177206
SUB,BTC/USD,kraken,-6.561501993870166,-99.99987403500708,275.7583618315889,3.574504278177206
SUB,BTC/USD,coinbase,-13.898279955737255,-99.99999999999922,275.7583618315889,3.574504278177206
SUB,ETH/USD,gross,-0.04772083751701952,27.15073767424554,46.82026269964654,3.5781930759196974
SUB,ETH/USD,binance,-2.245726816366951,-99.82883515769923,46.82026269964654,3.5781930759196974
