rule,symbol,scenario,ir_wf,ret_pct,bench_pct,years_oos,n_folds,n_switches,long_frac,exposure,turnover_yr
"donchian_s1@entry_days=40.0,exit_days=20.0",HD,gross,-0.36811183788393337,10.582305553713244,35.50231558481227,3.935563496404313,5,0,0.44330900243309,0.44330900243309,5.081864393313129
"donchian_s1@entry_days=40.0,exit_days=20.0",HD,retail,-0.3698285368209677,10.43772816341406,35.50231558481227,3.935563496404313,5,0,0.44330900243309,0.44330900243309,5.081864393313129
"donchian_s1@entry_days=40.0,exit_days=20.0",HD,wide,-0.3724775911894502,10.214504317689666,35.50231558481227,3.935563496404313,5,0,0.44330900243309,0.44330900243309,5.081864393313129
"donchian_s1@entry_days=40.0,exit_days=20.0",HD,pessimistic,-0.3790946974300866,9.658318436770807,35.50231558481227,3.935563496404313,5,0,0.44330900243309,0.44330900243309,5.081864393313129
"donchian_s1@entry_days=40.0,exit_days=20.0",MA,gross,-1.0108735392169392,2.53901166795667,89.70073955064109,3.94299710257669,5,0,0.4632603406326034,0.4632603406326034,5.833126274673101
"donchian_s1@entry_days=40.0,exit_days=20.0",MA,retail,-1.0129861191557787,2.3867463100583297,89.70073955064109,3.94299710257669,5,0,0.4632603406326034,0.4632603406326034,5.833126274673101
"donchian_s1@entry_days=40.0,exit_days=20.0",MA,wide,-1.0162461334606872,2.149301447685814,89.70073955064109,3.94299710257669,5,0,0.4632603406326034,0.4632603406326034,5.833126274673101
"donchian_s1@entry_days=40.0,exit_days=20.0",MA,pessimistic,-1.0243815346923846,1.5579914525428507,89.70073955064109,3.94299710257669,5,0,0.4632603406326034,0.4632603406326034,5.833126274673101
"donchian_s1@entry_days=40.0,exit_days=20.0",CVX,gross,-0.9721225346190588,-22.483802836754275,55.113152985377425,3.93409599623073,5,0,0.39134662129314535,0.39134662129314535,5.846324040398702
"donchian_s1@entry_days=40.0,exit_days=20.0",CVX,retail,-0.973891625529448,-22.599801635792037,55.113152985377425,3.93409599623073,5,0,0.39134662129314535,0.39134662129314535,5.846324040398702
"donchian_s1@entry_days=40.0,exit_days=20.0",CVX,wide,-0.9766257007168652,-22.780425784347646,55.113152985377425,3.93409599623073,5,0,0.39134662129314535,0.39134662129314535,5.846324040398702
"donchian_s1@entry_days=40.0,exit_days=20.0",CVX,pessimistic,-0.9834511721058548,-23.230223956688477,55.113152985377425,3.93409599623073,5,0,0.39134662129314535,0.39134662129314535,5.846324040398702
"donchian_s1@entry_days=40.0,exit_days=20.0",ABBV,gross,-0.6914980908722055,35.60665943318162,112.20833446193646,3.9468345693431877,5,0,0.44919786096256686,0.44919786096256686,5.320719587062579
"donchian_s1@entry_days=40.0,exit_days=20.0",ABBV,retail,-0.6932115431943076,35.42064258211559,112.20833446193646,3.9468345693431877,5,0,0.44919786096256686,0.44919786096256686,5.320719587062579
"donchian_s1@entry_days=40.0,exit_days=20.0",ABBV,wide,-0.6958638551224443,35.13094188299273,112.20833446193646,3.9468345693431877,5,0,0.44919786096256686,0.44919786096256686,5.320719587062579
"donchian_s1@entry_days=40.0,exit_days=20.0",ABBV,pessimistic,-0.7024855043141103,34.40927002520373,112.20833446193646,3.9468345693431877,5,0,0.44919786096256686,0.44919786096256686,5.320719587062579
"donchian_s1@entry_days=40.0,exit_days=20.0",PEP,gross,-0.07215708292810888,1.4513768643031444,0.9429996036609545,3.938333040922416,5,0,0.30092367525522606,0.30092367525522606,4.570461617381178
"donchian_s1@entry_days=40.0,exit_days=20.0",PEP,retail,-0.0739931629790901,1.3326439990013261,0.9429996036609545,3.938333040922416,5,0,0.30092367525522606,0.30092367525522606,4.570461617381178
"donchian_s1@entry_days=40.0,exit_days=20.0",PEP,wide,-0.07683750401531743,1.1491092995210117,0.9429996036609545,3.938333040922416,5,0,0.30092367525522606,0.30092367525522606,4.570461617381178
"donchian_s1@entry_days=40.0,exit_days=20.0",PEP,pessimistic,-0.08394507174224879,0.6916451157730874,0.9429996036609545,3.938333040922416,5,0,0.30092367525522606,0.30092367525522606,4.570461617381178
"donchian_s1@entry_days=40.0,exit_days=20.0",KO,gross,-0.7091246949020629,20.78426556268489,64.97306921003172,3.937272924356892,5,0,0.4914924647544968,0.4914924647544968,5.333640924429973
"donchian_s1@entry_days=40.0,exit_days=20.0",KO,retail,-0.7118377491136076,20.62143920528441,64.97306921003172,3.937272924356892,5,0,0.4914924647544968,0.4914924647544968,5.333640924429973
"donchian_s1@entry_days=40.0,exit_days=20.0",KO,wide,-0.716053695244308,20.367008751165194,64.97306921003172,3.937272924356892,5,0,0.4914924647544968,0.4914924647544968,5.333640924429973
"donchian_s1@entry_days=40.0,exit_days=20.0",KO,pessimistic,-0.7265747524228999,19.733166858561034,64.97306921003172,3.937272924356892,5,0,0.4914924647544968,0.4914924647544968,5.333640924429973
"donchian_s1@entry_days=40.0,exit_days=20.0",WMT,gross,-1.4637672384007028,37.85667009632401,195.89840239101872,3.9417250170039186,5,0,0.6391050583657587,0.6391050583657587,6.08870479205631
"donchian_s1@entry_days=40.0,exit_days=20.0",WMT,retail,-1.4663751961865386,37.63974836509028,195.89840239101872,3.9417250170039186,5,0,0.6391050583657587,0.6391050583657587,6.08870479205631
"donchian_s1@entry_days=40.0,exit_days=20.0",WMT,wide,-1.470309972470527,37.30512673516375,195.89840239101872,3.9417250170039186,5,0,0.6391050583657587,0.6391050583657587,6.08870479205631
"donchian_s1@entry_days=40.0,exit_days=20.0",WMT,pessimistic,-1.4801168978978538,36.47197995749365,195.89840239101872,3.9417250170039186,5,0,0.6391050583657587,0.6391050583657587,6.08870479205631
donchian_s2,AAPL,gross,-0.6886752518729977,38.6020602371085,133.79506822826008,3.95109911236787,5,0,0.42829363150218763,0.42829363150218763,3.7964119788963204
donchian_s2,AAPL,retail,-0.689688170034081,38.46752790288595,133.79506822826008,3.95109911236787,5,0,0.42829363150218763,0.42829363150218763,3.7964119788963204
donchian_s2,AAPL,wide,-0.6912677056276562,38.25679454092814,133.79506822826008,3.95109911236787,5,0,0.42829363150218763,0.42829363150218763,3.7964119788963204
donchian_s2,AAPL,pessimistic,-0.6952131068351846,37.73126995856859,133.79506822826008,3.95109911236787,5,0,0.42829363150218763,0.42829363150218763,3.7964119788963204
donchian_s2,MSFT,gross,-0.5567231094040609,27.930925689527577,93.53173619838225,3.8707593561206077,5,0,0.3973735408560311,0.3973735408560311,4.1335558550546745
donchian_s2,MSFT,retail,-0.5577803881073644,27.79792932357015,93.53173619838225,3.8707593561206077,5,0,0.3973735408560311,0.3973735408560311,4.1335558550546745
donchian_s2,MSFT,wide,-0.5594071028570888,27.592284138834522,93.53173619838225,3.8707593561206077,5,0,0.3973735408560311,0.3973735408560311,4.1335558550546745
donchian_s2,MSFT,pessimistic,-0.5634709013603976,27.07952761177981,93.53173619838225,3.8707593561206077,5,0,0.3973735408560311,0.3973735408560311,4.1335558550546745
donchian_s2,AMZN,gross,-1.1084098187363325,-16.307976786195923,155.54299708015532,3.960508725278532,5,0,0.44169096209912534,0.44169096209912534,5.554841947344227
donchian_s2,AMZN,retail,-1.1095551215101394,-16.429197879213,155.54299708015532,3.960508725278532,5,0,0.44169096209912534,0.44169096209912534,5.554841947344227
donchian_s2,AMZN,wide,-1.1112926124582834,-16.616084087624273,155.54299708015532,3.960508725278532,5,0,0.44169096209912534,0.44169096209912534,5.554841947344227
donchian_s2,AMZN,pessimistic,-1.1156310908059326,-17.081555955799534,155.54299708015532,3.960508725278532,5,0,0.44169096209912534,0.44169096209912534,5.554841947344227
donchian_s2,NVDA,gross,-1.1335746549561516,212.05253678123165,1158.3885199954052,3.9269025216404874,5,0,0.5369649805447471,0.5369649805447471,4.583765423461642
donchian_s2,NVDA,retail,-1.1343283947485616,211.68210605342216,1158.3885199954052,3.9269025216404874,5,0,0.5369649805447471,0.5369649805447471,4.583765423461642
donchian_s2,NVDA,wide,-1.1354810166603229,211.11098459241603,1158.3885199954052,3.9269025216404874,5,0,0.5369649805447471,0.5369649805447471,4.583765423461642
donchian_s2,NVDA,pessimistic,-1.1383603942467244,209.68750182638178,1158.3885199954052,3.9269025216404874,5,0,0.5369649805447471,0.5369649805447471,4.583765423461642
donchian_s2,GOOGL,gross,-1.1945030875925158,18.19943269547344,233.8216813324925,3.938539355621642,5,0,0.43287937743190663,0.43287937743190663,6.093629600461855
donchian_s2,GOOGL,retail,-1.196020080496775,18.01307397632319,233.8216813324925,3.938539355621642,5,0,0.43287937743190663,0.43287937743190663,6.093629600461855
donchian_s2,GOOGL,wide,-1.1983324878197792,17.72570245712002,233.8216813324925,3.938539355621642,5,0,0.43287937743190663,0.43287937743190663,6.093629600461855
donchian_s2,GOOGL,pessimistic,-1.2041055923677233,17.010204561064523,233.8216813324925,3.938539355621642,5,0,0.43287937743190663,0.43287937743190663,6.093629600461855
donchian_s2,META,gross,-0.4662937834614186,130.13235583230065,238.41145694561567,3.9342998084142984,5,0,0.46303501945525294,0.46303501945525294,3.5584476734737294
donchian_s2,META,retail,-0.4669777292868057,129.9191097244002,238.41145694561567,3.9342998084142984,5,0,0.46303501945525294,0.46303501945525294,3.5584476734737294
